area,tecnologia,defecto,causa,division,proyecto,,,,,
BACKEND/ENSAMBLE FINAL,ICT,DATAMATRIX INCORRECTA,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,ICT,DATAMATRIX INCORRECTA,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,ICT,EXCESO DE PASS-COUNT,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,ICT,EXCESO DE PASS-COUNT,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,ICT,EXCESO DE PASS-COUNT,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,ICT,EXCESO DE PASS-COUNT,PROVEEDOR,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,ICT,INTRODUCCION DE PROYECTO,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,ICT,MUESTRA DE ORO OBSOLETA,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,ICT,MUESTRA DE ORO OBSOLETA,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,ICT,PIN ELEVADO,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,ICT,PIN ELEVADO,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,ICT,PIN ELEVADO,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,ICT,PIN ELEVADO,PROVEEDOR,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,ICT,UNIDAD DAÑADA,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,ICT,UNIDAD DAÑADA,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,ICT,UNIDAD DAÑADA,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,ICT,UNIDAD DAÑADA,PROVEEDOR,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,ICT,UNIDAD DE PRUEBA,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,ICT,UNIDAD DE PRUEBA,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,ICT,UNIDAD DE PRUEBA,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,INSPECCION,MAL DISEÑO,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,INSPECCION,MAL DISEÑO,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,INSPECCION,PIN DOBLADO,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,INSPECCION,PIN DOBLADO,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,INTRODUCCION,MATERIAL EN INTRODUCCION (CODIGO 095),INTRODUCCION,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,LAQUEADO,EXCESO DE LACA,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,LAQUEADO,EXCESO DE LACA,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,LAQUEADO,EXCESO DE LACA,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,LAQUEADO,MAL LAQUEADO,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,LAQUEADO,MAL LAQUEADO,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,LAQUEADO,MAL LAQUEADO,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,LAQUEADO,SIN PRUEBA ANTERIOR,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,LAQUEADO,SIN PRUEBA ANTERIOR,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,LAQUEADO,UNIDAD GOLPEADA,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,LAQUEADO,UNIDAD GOLPEADA,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,LAQUEADO,UNIDAD GOLPEADA,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,OLA,CAMBIO DE SOFTWARE,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,OLA,COMPONENETE MAL INSERTADO,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,OLA,COMPONENTE ELEVADO,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,OLA,COMPONENTE ELEVADO,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,OLA,COMPONENTE ELEVADO,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,OLA,COMPONENTE EQUIVOCADO,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,OLA,COMPONENTE EQUIVOCADO,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,OLA,COMPONENTE EQUIVOCADO,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,OLA,COMPONENTE FALTANTE,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,OLA,COMPONENTE FALTANTE,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,OLA,COMPONENTE FALTANTE,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,OLA,COMPONENTE FRACTURADO,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,OLA,COMPONENTE FRACTURADO,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,OLA,COMPONENTE FRACTURADO,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,OLA,COMPONENTE INVERTIDO,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,OLA,COMPONENTE MAL PREFORMADO,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,OLA,COMPONENTE MAL PREFORMADO,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,OLA,CONTAMINACION,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,OLA,CONTAMINACION,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,OLA,CONTAMINACION,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,OLA,CONTAMINACION,PROVEEDOR,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,OLA,CORTOS,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,OLA,CORTOS,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,OLA,CORTOS,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,OLA,ERROR DE FLLUJO,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,OLA,ERROR DE FLLUJO,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,OLA,ERROR DE FLLUJO,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,OLA,INSUFICIENCIA DE SOLDADURA,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,OLA,INSUFICIENCIA DE SOLDADURA,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,OLA,INSUFICIENCIA DE SOLDADURA,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,OLA,PAD VOLADO,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,OLA,PAD VOLADO,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,OLA,PCB DELAMINADO,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,OLA,PERLAS,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,OLA,PERLAS,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,OLA,PERLAS,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,OLA,PIN DOBLADO,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,OLA,PIN DOBLADO,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,OLA,PIN DOBLADO,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,OLA,PIN DOBLADO,PROVEEDOR,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,OLA,PIN ELEVADO,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,OLA,PIN ELEVADO,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,OLA,PIN ELEVADO,PROVEEDOR,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,OLA,SIN EVIDENCIA DE PIN,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,OLA,SOLDADURA SOBRE PCB,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,OLA,SOLDADURA SOBRE PCB,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,OLA,SOLDADURA SOBRE PCB,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,OLA,UNIDAD DAÑADA,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,OLA,UNIDAD DAÑADA,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,OLA,UNIDAD DAÑADA,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,OLA,UNIDAD DE PRUEBA,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,OLA,UNIDAD DE PRUEBA,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,OLA,UNIDAD DE PRUEBA,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,OLA,UNIDAD GOLPEADA,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,OLA,UNIDAD GOLPEADA,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,OLA,UNIDAD GOLPEADA,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,OLA,UNIDAD QUEMADA,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,OLA,UNIDAD QUEMADA,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,OLA,UNIDAD QUEMADA,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,OLA,UNIDADES CAIDAS AL PISO,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,OLA,UNIDADES CAIDAS AL PISO,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,OLA,UNIDADES CAIDAS AL PISO,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,PROGRAMING,COMPONENTE EQUIVOCADO,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,PROGRAMING,COMPONENTE EQUIVOCADO,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,PROGRAMING,COMPONENTE EQUIVOCADO,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,PROGRAMING,COMPONENTE FRACTURADO,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,PROGRAMING,COMPONENTE FRACTURADO,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,PROGRAMING,COMPONENTE FRACTURADO,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,PROGRAMING,CONTAMINACION,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,PROGRAMING,CONTAMINACION,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,PROGRAMING,CONTAMINACION,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,PROGRAMING,CORTOS,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,PROGRAMING,CORTOS,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,PROGRAMING,CORTOS,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,PROGRAMING,DATAMATRIX DESPLAZADA,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,PROGRAMING,DATAMATRIX DESPLAZADA,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,PROGRAMING,DATAMATRIX ILEGIBLE,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,PROGRAMING,DATAMATRIX ILEGIBLE,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,PROGRAMING,DATAMATRIX ILEGIBLE,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,PROGRAMING,DATAMATRIX INCORRECTA,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,PROGRAMING,EXCESO DE PASS-COUNT,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,PROGRAMING,EXCESO DE PASS-COUNT,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,PROGRAMING,EXCESO DE PASS-COUNT,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,PROGRAMING,MAL FLUJO,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,PROGRAMING,MAL FLUJO,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,PROGRAMING,MAL FLUJO,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,PROGRAMING,PIN ELEVADO,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,PROGRAMING,PIN ELEVADO,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,PROGRAMING,PIN ELEVADO,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,PROGRAMING,SIN INTERLOCKING,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,PROGRAMING,SIN INTERLOCKING,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,PROGRAMING,SIN INTERLOCKING,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,PROGRAMING,SIN PRUEBA ANTERIOR,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,PROGRAMING,SIN PRUEBA ANTERIOR,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,PROGRAMING,SIN PRUEBA ANTERIOR,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,PROGRAMING,UNIDAD CAIDA AL PISO,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,PROGRAMING,UNIDAD DAÑADA,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,PROGRAMING,UNIDAD DAÑADA,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,PROGRAMING,UNIDAD DAÑADA,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,PROGRAMING,UNIDAD DE PRUEBA,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,PROGRAMING,UNIDAD GOLPEADA,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,PROGRAMING,UNIDAD GOLPEADA,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,PROGRAMING,UNIDAD GOLPEADA,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,CALIBRACION DE IMPRESORA,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,CALIBRACION DE IMPRESORA,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,CALIBRACION DE IMPRESORA,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,CAMBIO DE INGENIERIA,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,CAMBIO DE INGENIERIA,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,CAMBIO DE INGENIERIA,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,CAMBIO DE SOFTWARE,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,CAMBIO DE SOFTWARE,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,CAMBIO DE SOFTWARE,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,COMPONENTE FRACTURADO,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,COMPONENTE FRACTURADO,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,COMPONENTE FRACTURADO,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,DATA MATRIX ILEGIBLE,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,DATA MATRIX ILEGIBLE,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,DATA MATRIX ILEGIBLE,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,DATAMATRIX MAL IMPRESO,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,DATAMATRIX MAL IMPRESO,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,ERROR DE FLLUJO,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,ERROR DE FLLUJO,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,ERROR DE FLLUJO,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,FALLA FUNCIONAL,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,FALLA FUNCIONAL,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,FALLA FUNCIONAL,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,IMPRESION DE LASER DESPLAZADA,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,IMPRESION DE LASER DESPLAZADA,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,IMPRESION DE LASER DESPLAZADA,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,IMPRESION DE LASER DESPLAZADA,PROVEEDOR,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,MATERIAL OBSOLETO,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,MATERIAL OBSOLETO,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,MATERIAL OBSOLETO,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,MUESTRA DE ORO DAÑADA,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,MUESTRA DE ORO DAÑADA,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,MUESTRA DE ORO DAÑADA,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,MUESTRAS CADUCAS,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,MUESTRAS CADUCAS,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,MUESTRAS CADUCAS,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,PASS COUNT,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,PASS COUNT,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,PASS COUNT,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,SIN EVIDENCIA DE PIN,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,SIN EVIDENCIA DE PIN,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,SIN EVIDENCIA DE PIN,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,SIN EVIDENCIA DE PIN,PROVEEDOR,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,SIN PRUEBA ANTERIOR,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,SIN PRUEBA ANTERIOR,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,SIN PRUEBA ANTERIOR,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,UNIDAD CAIDA AL PISO,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,UNIDAD CAIDA AL PISO,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,UNIDAD CAIDA AL PISO,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,UNIDAD CAIDA AL PISO,PROVEEDOR,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,UNIDAD DAÑADA,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,UNIDAD DAÑADA,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,UNIDAD DAÑADA,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,UNIDAD DAÑADA,PROVEEDOR,B&S,PEPS PK Lincoln Embrace,,,,,
