No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Batch ID	No.Parte	Cantidad	 	 	 	Reason	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP
427126	3/12/2014	ZSCR	551	030-1	NA	'054	A2C84835300	NA	A2C8483530093	1				1301	pcb assy VW10 V08 top	NA	HALB	S.Real	207.29	PS_VW10 LC_U.ULISES VIL	NO	4975875639
427127	3/12/2014	ZSCR	551	030-1	NA	'054	5WK44675	NA	A2C33000300	1				1301	SMD A FIAT 326 V15	NA	HALB	S.Real	118.15	PS_FIAT BRAZIL_E.EDWIN	NO	4975874812
427129	3/12/2014	ZSCR	551	030-1	NA	'054	5WK44675	NA	A2C33000300	1				1301	SMD A FIAT 326 V15	NA	HALB	S.Real	118.15	PS_FIAT BRAZIL_E.EDWIN	NO	4975874812
427130	3/12/2014	ZSCR	551	030-1	NA	'054	5WK44675	NA	A2C33000300	1				1301	SMD A FIAT 326 V15	NA	HALB	S.Real	118.15	PS_FIAT BRAZIL_E.EDWIN	NO	4975874812
427131	3/12/2014	ZSCR	551	030-1	NA	'054	5WK44675	NA	A2C33000300	1				1301	SMD A FIAT 326 V15	NA	HALB	S.Real	118.15	PS_FIAT BRAZIL_E.EDWIN	NO	4975874812
427132	3/12/2014	ZSCR	551	030-1	NA	'054	A2C8397200093	NA	A2C8397200092	1				1301	pcb topSMD bottom	NA	HALB	S.Real/AutoBF	140.97	PS_SDM10+_C.CAROLINA OT	NO	4975874257
427133	3/12/2014	ZSCR	551	030-1	NA	'054	A2C8397200093	NA	A2C8397200092	1				1301	pcb topSMD bottom	NA	HALB	S.Real/AutoBF	140.97	PS_SDM10+_C.CAROLINA OT	NO	4975874257
427134	3/12/2014	ZSCR	551	030-1	NA	'054	A2C8397200093	NA	A2C8397200092	1				1301	pcb topSMD bottom	NA	HALB	S.Real/AutoBF	140.97	PS_SDM10+_C.CAROLINA OT	NO	4975874257
427135	3/12/2014	ZSCR	551	030-1	NA	'054	A2C83972000	NA	A2C8397200093	1				1301	pcb topSMD Top	NA	HALB	S.Real	358.75	PS_SDM10+_C.CAROLINA OT	NO	4975875251
427136	3/12/2014	ZSCR	551	030-1	NA	'054	A2C8397200093	NA	A2C8397200092	1				1301	pcb topSMD bottom	NA	HALB	S.Real/AutoBF	140.97	PS_SDM10+_C.CAROLINA OT	NO	4975874257
427137	3/12/2014	ZSCR	551	030-1	NA	'054	A2C8397200093	NA	A2C8397200092	1				1301	pcb topSMD bottom	NA	HALB	S.Real/AutoBF	140.97	PS_SDM10+_C.CAROLINA OT	NO	4975874257
427138	3/12/2014	ZSCR	551	030-1	NA	'054	A2C83972000	NA	A2C8397200093	1				1301	pcb topSMD Top	NA	HALB	S.Real	358.75	PS_SDM10+_C.CAROLINA OT	NO	4975875251
427140	3/12/2014	ZSCR	551	030-1	NA	'054	A2C53404922	NA	A2C53399617B	1				1301	circuit board assy	NA	HALB	S.Real/AutoBF	51.21	PS_HONDA HRS5_.	NO	4975873634
427141	3/12/2014	ZSCR	551	030-1	NA	'054	A2C53399617A	NA	A2C53399617B	1				1301	circuit board assy	NA	HALB	S.Real/AutoBF	51.21	PS_HONDA HRS5_.	NO	4975873634
427143	3/12/2014	MB1A	551	030-1	K96019	'054	NA	NA	A2C9228450093	1				1095	pcb assy DAGSTAR2 ISC D_15 SMD TOP	NA	HALB	S.Real	371.27	PSAD_DAIMLER STAR2_ISC_	NO	4975872872
427145	3/12/2014	MB1A	551	030-1	K96019	'054	NA	NA	A2C9228450092	1				1095	pcb assy DAGSTAR2 ISC D_15 SMD BOT	NA	HALB	S.Real/AutoBF	169.57	PSAD_DAIMLER STAR2_ISC_	NO	4975872872
427146	3/12/2014	MB1A	551	030-1	K96019	'054	NA	NA	A2C9228450093	1				1095	pcb assy DAGSTAR2 ISC D_15 SMD TOP	NA	HALB	S.Real	371.27	PSAD_DAIMLER STAR2_ISC_	NO	4975872872
427148	3/12/2014	ZSCR	551	030-1	NA	'054	A2C53413652	NA	A2C53412223	1				1301	GMB SMT Top side	NA	HALB	S.Real	127	PSAD_GM BRASIL_A.ANA TA	NO	4975874905
427150	3/12/2014	ZSCR	551	030-1	NA	'054	A2C86617100	NA	A2C8661710093	1				1301	pcb assy DAGARM3 RO V17EDR Top	NA	HALB	S.Real	366.77	PS_ARAMIS III_E.EDWIN R	NO	4975875651
427151	3/12/2014	ZSCR	551	030-1	NA	'054	A2C8661710093	NA	A2C8661710092	4				1301	pcb assy DAGARM3 RO V17EDR Bottom	NA	HALB	S.Real/AutoBF	324.24	PS_ARAMIS III_E.EDWIN R	NO	4975874287
427152	3/12/2014	ZSCR	551	030-1	NA	'054	A2C86617100	NA	A2C8661710093	1				1301	pcb assy DAGARM3 RO V17EDR Top	NA	HALB	S.Real	366.77	PS_ARAMIS III_E.EDWIN R	NO	4975875651
427153	3/12/2014	ZSCR	551	030-1	NA	'054	A2C86617100	NA	A2C8661710093	1				1301	pcb assy DAGARM3 RO V17EDR Top	NA	HALB	S.Real	366.77	PS_ARAMIS III_E.EDWIN R	NO	4975875651
427154	3/12/2014	ZSCR	551	030-1	NA	'054	A2C53367544	NA	A2C53374378A	1				1301	VW10 circuit board assy 12FL SMD Top	NA	HALB	S.Real	166.4	PS_VW10 LC_U.ULISES VIL	NO	4975874844
427155	3/12/2014	ZSCR	551	030-1	NA	'054	A2C53367544	NA	A2C53374378A	1				1301	VW10 circuit board assy 12FL SMD Top	NA	HALB	S.Real	166.4	PS_VW10 LC_U.ULISES VIL	NO	4975874844
427157	3/12/2014	ZSCR	551	030-1	NA	'054	A2C53367544	NA	A2C53374378A	1				1301	VW10 circuit board assy 12FL SMD Top	NA	HALB	S.Real	166.4	PS_VW10 LC_U.ULISES VIL	NO	4975874844
427158	3/12/2014	ZSCR	551	030-1	NA	'054	5WK44291	NA	A2C53395078	1				1301	pcb assy	NA	HALB	S.Real	74.52	OC_BOSE BMW_A.ANA TAPIA	NO	4975874874
427159	3/12/2014	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C30816300	6	3011	054	 	1301	pcb SVI	NA	ROH	NA	89.1	PS_CHRYSLER MY2013_E.ED	NO	
427162	3/12/2014	ZSCR	551	030-1	NA	'054	A2C53412213	NA	A2C53412223	2				1301	GMB SMT Top side	NA	HALB	S.Real	254	PSAD_GM BRASIL_A.ANA TA	NO	4975874905
427164	3/12/2014	ZSCR	551	030-1	NA	'054	A2C82542000	NA	A2C8254200093	2				1301	pcb assy OPLA4400 4401XESE lado top	NA	HALB	S.Real	375.68	PSAD_OPEL 4400_J.JOSE O	NO	4975875202
427167	3/12/2014	ZSCR	551	030-1	NA	'054	A2C30910800	NA	A2C3250900092	2				1301	circuit board assy bottom side VW20	NA	HALB	S.Real/AutoBF	155.78	PSAD_VW20_U.ULISES VILL	NO	4975873404
427169	3/12/2014	ZSCR	551	030-1	NA	'054	5WK44675	NA	A2C33000200	1				1301	SMD B FIAT 326 V15	NA	HALB	S.Real/AutoBF	76.73	PS_FIAT BRAZIL_E.EDWIN	NO	4975873415
427170	3/12/2014	ZSCR	551	030-1	NA	'054	A2C53404914A	NA	A2C53404914B	1				1301	circuit board assy	NA	HALB	S.Real/AutoBF	56.93	PS_HONDA HRS5_.	NO	4975873689
427172	3/12/2014	ZSCR	551	030-1	NA	'054	A2C53404914A	NA	A2C53404914B	1				1301	circuit board assy	NA	HALB	S.Real/AutoBF	56.93	PS_HONDA HRS5_.	NO	4975873689
427173	3/12/2014	ZSCR	551	030-1	NA	'054	A2C8021660002	NA	A2C8021660093	1				1301	pcb assy HONHRS6 V04 TOP	NA	HALB	S.Real	264.89	PS_HONDA HRS5_.	NO	4975875145
427175	3/12/2014	ZSCR	551	030-1	NA	'054	A2C53404914	NA	A2C53404914A	1				1301	circuit board assy	NA	HALB	S.Real	276.38	PS_HONDA HRS5_.	NO	4975874899
427177	3/12/2014	MB1A	551	030-1	K96019	'054	NA	NA	A2C9228450093	1				1095	pcb assy DAGSTAR2 ISC D_15 SMD TOP	NA	HALB	S.Real	371.27	PSAD_DAIMLER STAR2_ISC_	NO	4975872872
427178	3/12/2014	MB1A	551	030-1	K96019	'054	NA	NA	A2C9228450093	1				1095	pcb assy DAGSTAR2 ISC D_15 SMD TOP	NA	HALB	S.Real	371.27	PSAD_DAIMLER STAR2_ISC_	NO	4975872872
427180	3/12/2014	MB1A	551	030-1	K96019	'054	NA	NA	A2C9228450093	1				1095	pcb assy DAGSTAR2 ISC D_15 SMD TOP	NA	HALB	S.Real	371.27	PSAD_DAIMLER STAR2_ISC_	NO	4975872872
427181	3/12/2014	MB1A	551	030-1	K96019	'054	NA	NA	A2C92284500	1				1095	pcb assy DAGSTAR2 ISC D_15	NA	HALB	S.Real	453.76	PSAD_DAIMLER STAR2_ISC_	NO	4975872872
427183	3/12/2014	ZSCR	551	030-1	NA	'054	A2C89730900	NA	A2C8021660002	4				1301	pcb assy HONHRS6 V04	NA	HALB	S.Real/AutoBF	1228.52	PS_HONDA HRS6_J.JUAN CH	NO	4975873802
427184	3/12/2014	ZSCR	551	030-1	NA	'054	A2C91764100	NA	A2C9257230093	2				1301	pcb assy GMSMD30 Top	NA	HALB	S.Real	513.9	PS_SDM30_C.CAROLINA OTA	NO	4975875661
427186	3/12/2014	ZSCR	551	030-1	NA	'054	A2C83971900	NA	A2C8397190093	1				1301	pcb topSMD top	NA	HALB	S.Real	332.31	PS_SDM10+_C.CAROLINA OT	NO	4975875235
427188	3/12/2014	ZSCR	551	030-1	NA	'054	A2C86816900	NA	A2C86617300	1				1301	pcb assy DAGARM3 RO V16EDR	NA	HALB	S.Real	428.83	PS_ARAMIS III_E.EDWIN R	NO	4975875647
427189	3/12/2014	ZSCR	551	030-1	NA	'054	A2C89730900	NA	A2C8021660002	1				1301	pcb assy HONHRS6 V04	NA	HALB	S.Real/AutoBF	307.13	PS_HONDA HRS6_J.JUAN CH	NO	4975873802
427190	3/12/2014	ZSCR	551	030-1	NA	'054	A2C81622000	NA	A2C53399629	1				1301	pcb assy HONHRS5 RO V13	NA	HALB	S.Real/AutoBF	328.78	PS_HONDA HRS6_J.JUAN CH	NO	4975873695
427191	3/12/2014	ZSCR	551	030-1	NA	'054	A2C3268040002	NA	A2C3268040093	1				1301	pcb assy HONHRS6 V11 top side	NA	HALB	S.Real	266.18	PS_HONDA HRS6_J.JUAN CH	NO	4975874807
427192	3/12/2014	ZSCR	551	030-1	NA	'054	A2C8337770093	NA	A2C8337770092	1				1301	pcb assy RCMT5 LR lado bottom	NA	HALB	S.Real/AutoBF	136.76	PSAD_LAND ROVER_J.JOSE	NO	4975873965
427193	3/12/2014	ZSCR	551	030-1	NA	'054	A2C83016700	NA	A2C8301690093	2				1301	pcb assy PSAG3I 8-V CAN Top	NA	HALB	S.Real	378.02	PSAD_PSA CAN_J.JOSE ORT	NO	4975875227
427194	3/12/2014	ZSCR	551	030-1	NA	'054	A2C83972000	NA	A2C8397200093	1				1301	pcb topSMD Top	NA	HALB	S.Real	358.75	PS_SDM10+_C.CAROLINA OT	NO	4975875251
427196	3/12/2014	ZSCR	551	030-1	NA	'054	A2C83378000	NA	A2C83378100	1				1301	pcb assy JAGX150 RCM	NA	HALB	S.Real/AutoBF	456.55	PSAD_JAGUAR X1_J.JOSE O	NO	4975873993
427197	3/12/2014	ZSCR	551	030-1	NA	'054	A2C53304311	NA	A2C53290320	1				1301	pcb assy	NA	HALB	S.Real	50.53	OC_OCS SUZUKI_A.ANA TAP	NO	4975874822
427198	3/12/2014	ZSCR	551	030-1	NA	'054	A2C30910800	NA	A2C32509000	1				1301	pcb assy VW20 V01 Mecanico	NA	HALB	S.Real	137.33	PSAD_VW20_U.ULISES VILL	NO	4975874695
427202	3/12/2014	ZSCR	551	030-1	NA	'054	A2C53388687	NA	A2C53342620	6	3011	054	 	1301	pcb DC main	NA	ROH	NA	110.28	PS_ARAMIS 2012_E.EDWIN	NO	
427202	3/12/2014	ZSCR	551	030-1	NA	'054	A2C34527200	NA	A2C53388687	6				1301	circuit board assy	NA	HALB	S.Real	2155.92	PS_ARAMIS 2012_E.EDWIN	NO	4975874866
427204	3/12/2014	ZSCR	551	030-1	NA	'054	A2C30910800	NA	A2C3250900092	10				1301	circuit board assy bottom side VW20	NA	HALB	S.Real/AutoBF	778.9	PSAD_VW20_U.ULISES VILL	NO	4975873404
427205	3/12/2014	ZSCR	551	030-1	NA	'054	A2C30910800	NA	A2C3250900092	10				1301	circuit board assy bottom side VW20	NA	HALB	S.Real/AutoBF	778.9	PSAD_VW20_U.ULISES VILL	NO	4975873404
427248	3/12/2014	ZSCR	551	040-3	NA	'054	A2C53221384	NA	A2C53221373	2	3011	054	 	1403	cable harness	NA	ROH	NA	43.88	OC_OCS NISSAN_A.ANA TAP	NO	
427248	3/12/2014	ZSCR	551	040-3	NA	'054	5WK44551	NA	A2C53287874	2	3011	054	 	1403	pcb assy	NA	HALB	S.Real	109.7	OC_OCS NISSAN_A.ANA TAP	NO	
427252	3/12/2014	ZSCR	551	040-3	NA	'054	A2C53221384	NA	A2C53221373	1	3011	054	 	1403	cable harness	NA	ROH	NA	21.94	OC_OCS NISSAN_A.ANA TAP	NO	
427252	3/12/2014	ZSCR	551	040-3	NA	'054	5WK44551	NA	A2C53287874	1	3011	054	 	1403	pcb assy	NA	HALB	S.Real	54.85	OC_OCS NISSAN_A.ANA TAP	NO	
427257	3/12/2014	ZSCR	551	040-1	NA	'054	A2C83972000	NA	A2C8397200093	1	3011	054	 	1401	pcb topSMD Top	NA	HALB	S.Real	358.75	PS_SDM10+_C.CAROLINA OT	NO	
427259	3/12/2014	ZSCR	551	034-2	NA	'054	A2C91085400	NA	A2C91085400	2	3011	054	 	1342	ACU MY11 12 SDM10+	NA	FERT	NA	559.62	PS_SDM10+_C.CAROLINA OT	NO	
427262	3/12/2014	ZSCR	551	042-4	NA	'054	A2C91085400	NA	A2C91085400	1	3011	054	 	1424	ACU MY11 12 SDM10+	NA	FERT	NA	279.81	PS_SDM10+_C.CAROLINA OT	NO	
427279	3/12/2014	ZSCR	551	034-2	NA	'054	5WK44773	NA	A2C53245952	1	3011	054	 	1342	"housing FIP 152,0x 135,7"	NA	ROH	NA	19.22	PS_ARAMIS III_E.EDWIN R	NO	
427281	3/12/2014	ZSCR	551	034-3	NA	'054	5WK43232	NA	6593571403	1	3011	054	 	1343	ETIQUETA C/ROTULO DE ADVERTENC s/d	NA	ROH	NA	0.81	PS_HONDA HRS6_J.JUAN CH	NO	
427281	3/12/2014	ZSCR	551	034-3	NA	'054	5WK44547	NA	6593831401	1	3011	054	 	1343	WARNING LABEL c/d/i HONDA	NA	ROH	NA	1.11	PS_HONDA HRS6_J.JUAN CH	NO	
427281	3/12/2014	ZSCR	551	034-3	NA	'054	5WK44690	NA	A2C53108387	5	3011	054	 	1343	"pan head screw SF-M3,5x 10,00 1241"	NA	ROH	NA	0.9	PS_HONDA HRS6_J.JUAN CH	NO	
427281	3/12/2014	ZSCR	551	034-3	NA	'054	5WK44690	NA	A2C53397769	1	3011	054	 	1343	housing	NA	ROH	NA	20.75	PS_HONDA HRS6_J.JUAN CH	NO	
427281	3/12/2014	ZSCR	551	034-3	NA	'054	5WK44591	NA	A2C53397780	1	3011	054	 	1343	cover	NA	ROH	NA	3.18	PS_HONDA HRS6_J.JUAN CH	NO	
427281	3/12/2014	ZSCR	551	034-3	NA	'054	A2C89730900	NA	A2C8021660002	1				1343	pcb assy HONHRS6 V04	NA	HALB	S.Real/AutoBF	307.13	PS_HONDA HRS6_J.JUAN CH	NO	4975874429
427283	3/12/2014	ZSCR	551	040-3	NA	'054	5WK42570	NA	A2C53328548	1				1403	keypad assy	NA	HALB	S.Real/AutoBF	449.03	OC_OCS NISSAN_A.ANA TAP	NO	4975874590
427284	3/12/2014	ZSCR	551	040-3	NA	'054	A2C38081602	NA	A2C53375496	1	3011	054	 	1403	pcb assy DAGARM3 V04	NA	HALB	S.Real	296.44	PS_ARAMIS III_E.EDWIN R	NO	
427288	3/12/2014	ZSCR	551	040-3	NA	'054	5WK44675	3	5WK44675	1	3011	054	 	1403	FIAT 326 V15 6 FL	NA	FERT	NA	170.12	PS_FIAT BRAZIL_E.EDWIN	NO	
427290	3/12/2014	MB1A	551	034-2	K96019	'054	NA	NA	A2C92284500	1				1095	pcb assy DAGSTAR2 ISC D_15	NA	HALB	S.Real	453.76	PSAD_DAIMLER STAR2_ISC_	NO	4975872872
427292	3/12/2014	ZSCR	551	040-1	NA	'054	A2C81625700	NA	A2C5339961702	1				1401	pcb assy V1B	NA	HALB	S.Real/AutoBF	209.64	PS_HONDA HRS5_.	NO	4975874449
427294	3/12/2014	ZSCR	551	040-1	NA	'054	5WK44285	NA	A2C53367544	1	3011	054	 	1401	ACU VW10 MY10 8 RdW	NA	HALB	S.Real	208.93	PS_VW10 LC_U.ULISES VIL	NO	
427295	3/12/2014	ZSCR	551	042-4	NA	'054	5WK44285	NA	A2C53367544	1	3011	054	 	1424	ACU VW10 MY10 8 RdW	NA	HALB	S.Real	208.93	PS_VW10 LC_U.ULISES VIL	NO	
427296	3/12/2014	ZSCR	551	042-4	NA	'054	5WK44285	NA	A2C53367544	1	3011	054	 	1424	ACU VW10 MY10 8 RdW	NA	HALB	S.Real	208.93	PS_VW10 LC_U.ULISES VIL	NO	
427298	3/12/2014	ZSCR	551	040-1	NA	'054	A2C86852400	NA	A2C87110200	1	3011	054	 	1401	pcb assy PTFSPEED10 D_26	NA	HALB	S.Real	204.2	PS_HYUNDAI_.	NO	
427301	3/12/2014	ZSCR	551	042-4	NA	'054	5WK44285	NA	A2C53367544	1	3011	054	 	1424	ACU VW10 MY10 8 RdW	NA	HALB	S.Real	208.93	PS_VW10 LC_U.ULISES VIL	NO	
427303	3/12/2014	ZSCR	551	034-2	NA	'054	A2C38081602	NA	A2C53375496	3				1342	pcb assy DAGARM3 V04	NA	HALB	S.Real	889.32	PS_ARAMIS III_E.EDWIN R	NO	4975876057
427306	3/12/2014	ZSCR	551	034-2	NA	'054	A2C31080700	NA	A2C30202900	1	3011	054	 	1342	multipoint connector 84P H 2SYS AFAD	NA	ROH	NA	38.77	PS_CHRYSLER MY2013_E.ED	NO	
427308	3/12/2014	ZSCR	551	034-2	NA	'054	A2C84851600	NA	A2C84835300	1				1342	pcb assy VW10 V08	NA	HALB	S.Real	261.65	PS_VW10 LC_U.ULISES VIL	NO	4975876304
427314	3/12/2014	ZSCR	551	034-3	NA	'054	A2C83016700	NA	A2C83016700	7	3011	054	 	1343	ACU PSAG3I 8-V CAN	NA	FERT	NA	2233.98	PSAD_PSA CAN_J.JOSE ORT	NO	
427316	3/12/2014	ZSCR	551	034-3	NA	'054	A2C86852400	NA	A2C86852400	1	3011	054	 	1343	ACU PTFSPEED10 MY13 12 UD 4DR FL	NA	FERT	NA	228.84	PS_HYUNDAI_.	NO	
427320	3/12/2014	ZSCR	551	042-4	NA	'054	5WY89350	NA	A2C31080700	1	3011	054	 	1424	IM Chrysler RT ORC MY13	NA	HALB	S.Real	331.82	PS_CHRYSLER MY2013_E.ED	NO	
427321	3/12/2014	ZSCR	551	034-2	NA	'054	5WK44675	3	5WK44675	1	3011	054	 	1342	FIAT 326 V15 6 FL	NA	FERT	NA	170.12	PS_FIAT BRAZIL_E.EDWIN	NO	
427323	3/12/2014	ZSCR	551	034-9	NA	'054	5WK44600	NA	A2C53108387	5	3011	054	 	1349	"pan head screw SF-M3,5x 10,00 1241"	NA	ROH	NA	0.9	PS_HONDA HRS6_J.JUAN CH	NO	
427323	3/12/2014	ZSCR	551	034-9	NA	'054	5WK44690	NA	A2C53397769	1	3011	054	 	1349	housing	NA	ROH	NA	20.75	PS_HONDA HRS6_J.JUAN CH	NO	
427323	3/12/2014	ZSCR	551	034-9	NA	'054	5WK44591	NA	A2C53397780	1	3011	054	 	1349	cover	NA	ROH	NA	3.18	PS_HONDA HRS6_J.JUAN CH	NO	
427323	3/12/2014	ZSCR	551	034-9	NA	'054	A2C89730900	NA	A2C8021660002	1				1349	pcb assy HONHRS6 V04	NA	HALB	S.Real/AutoBF	307.13	PS_HONDA HRS6_J.JUAN CH	NO	4975874443
427324	3/12/2014	ZSCR	551	034-2	NA	'054	A2C89730900	NA	A2C8021660002	1				1342	pcb assy HONHRS6 V04	NA	HALB	S.Real/AutoBF	307.13	PS_HONDA HRS6_J.JUAN CH	NO	4975874398
427327	3/12/2014	ZSCR	551	050-3	NA	'054	A2C83378000	NA	A2C83378000	1	3011	054	 	1503	ACU JAGX150 MY10 RCM J3	NA	FERT	NA	506.04	PSAD_JAGUAR X1_J.JOSE O	NO	
427328	3/12/2014	ZSCR	551	034-2	NA	'054	5WK44040	NA	A2C53279728	1				1342	keypad assy	NA	HALB	S.Real/AutoBF	474.15	OC_OCS NISSAN_A.ANA TAP	NO	4975874370
427330	3/12/2014	ZSCR	551	034-2	NA	'054	5WK44040	NA	A2C53279728	1				1342	keypad assy	NA	HALB	S.Real/AutoBF	474.15	OC_OCS NISSAN_A.ANA TAP	NO	4975874370
427334	3/12/2014	ZSCR	551	040-1	NA	'054	A2C80645001	NA	A2C80645001	1	3011	054	 	1401	ACU DAGARM3 MY12 20 C207	NA	FERT	NA	357.93	PS_ARAMIS III_E.EDWIN R	NO	
427335	3/12/2014	ZSCR	551	040-1	NA	'054	A2C85801200	NA	A2C8397200093	1	3011	054	 	1401	pcb topSMD Top	NA	HALB	S.Real	358.75	PS_SDM10+_C.CAROLINA OT	NO	
427336	3/12/2014	ZSCR	551	040-2	NA	'054	A2C83377600	NA	A2C83377600	1	3011	054	 	1402	ACU RCMT5 MY10 Landrover	NA	FERT	NA	503.73	PSAD_LAND ROVER_J.JOSE	NO	
427337	3/12/2014	MB1A	551	034-2	K96019	'054	NA	NA	A2C92284500	2				1095	pcb assy DAGSTAR2 ISC D_15	NA	HALB	S.Real	907.52	PSAD_DAIMLER STAR2_ISC_	NO	4975872872
427340	3/12/2014	ZSCR	551	034-2	NA	'054	A2C37924700	NA	A2C37744300	1				1342	pcb assy PTFSPEED15 V01	NA	HALB	S.Real	156.24	PS_FIAT BRAZIL_E.EDWIN	NO	4975875840
427343	3/12/2014	ZSCR	551	034-2	NA	'054	5WK44292	NA	A2C53395077	1				1342	pcb assy	NA	HALB	S.Real	66.78	OC_BOSE BMW_A.ANA TAPIA	NO	4975876071
427345	3/12/2014	ZSCR	551	040-1	NA	'054	A2C86816800	NA	A2C86617100	1				1401	pcb assy DAGARM3 RO V17EDR	NA	HALB	S.Real	426.57	PS_ARAMIS III_E.EDWIN R	NO	4975876467
427348	3/12/2014	ZSCR	551	040-1	NA	'054	A2C86816801	NA	A2C86617100	1				1401	pcb assy DAGARM3 RO V17EDR	NA	HALB	S.Real	426.57	PS_ARAMIS III_E.EDWIN R	NO	4975876467
427357	3/12/2014	ZSCR	551	040-1	NA	'054	A2C86816800	NA	A2C86617100	1				1401	pcb assy DAGARM3 RO V17EDR	NA	HALB	S.Real	426.57	PS_ARAMIS III_E.EDWIN R	NO	4975876467
427358	3/12/2014	ZSCR	551	042-4	NA	'054	5WK44285	NA	A2C53367544	1	3011	054	 	1424	ACU VW10 MY10 8 RdW	NA	HALB	S.Real	208.93	PS_VW10 LC_U.ULISES VIL	NO	
427362	3/12/2014	ZSCR	551	034-2	NA	'054	5WK44285	NA	A2C53367544	1				1342	ACU VW10 MY10 8 RdW	NA	HALB	S.Real	208.93	PS_VW10 LC_U.ULISES VIL	NO	4975876052
427364	3/12/2014	ZSCR	551	034-2	NA	'054	A2C37924700	NA	A2C37744300	1				1342	pcb assy PTFSPEED15 V01	NA	HALB	S.Real	156.24	PS_FIAT BRAZIL_E.EDWIN	NO	4975875840
427365	3/12/2014	ZSCR	551	034-2	NA	'054	A2C91085700	NA	A2C91085700	1	3011	054	 	1342	ACU MY11 18 R SDM10+	NA	FERT	NA	427.68	PS_SDM10+_C.CAROLINA OT	NO	
427369	3/12/2014	ZSCR	551	034-2	NA	'054	A2C83377600	NA	A2C83377600	1	3011	054	 	1342	ACU RCMT5 MY10 Landrover	NA	FERT	NA	503.73	PSAD_LAND ROVER_J.JOSE	NO	
427378	3/12/2014	ZSCR	551	034-2	NA	'054	5WK44551	NA	8800680101	7	3011	054	 	1342	Double-Tail Adapter 2035	NA	ROH	NA	1816.85	OC_OCS NISSAN_A.ANA TAP	NO	4975876723
427378	3/12/2014	ZSCR	551	034-2	NA	'054	5WK44077	NA	8800680101	1	3011	054	 	1342	Double-Tail Adapter 2035	NA	ROH	NA	259.55	OC_OCS NISSAN_A.ANA TAP	NO	
427378	3/12/2014	ZSCR	551	034-2	NA	'054	5WK44551	NA	8800680101	8	3011	054	 	1342	Double-Tail Adapter 2035	NA	ROH	NA	2076.4	OC_OCS NISSAN_A.ANA TAP	NO	4975876723
427378	3/12/2014	ZSCR	551	034-2	NA	'054	5WK44071	NA	A2C00016838	6425	3011	054	 	1342	connector pin	NA	ROH	NA	1799	OC_OCS NISSAN_A.ANA TAP	NO	
427378	3/12/2014	ZSCR	551	034-2	NA	'054	5WK43990	NA	A2C53095018	250	3011	054	 	1342	"label 58,00x 20,00mm white foil"	NA	ROH	NA	75	OC_OCS NISSAN_A.ANA TAP	NO	
427378	3/12/2014	ZSCR	551	034-2	NA	'054	5WK42570	NA	A2C53287893	31	3011	054	 	1342	pcb BMWOCE E70 OCE2007 EMC	NA	ROH	NA	219.17	OC_OCS NISSAN_A.ANA TAP	NO	4975876586
427381	3/12/2014	ZSCR	551	034-2	NA	'054	5WK44551	NA	8800680101	4	3011	054	 	1342	Double-Tail Adapter 2035	NA	ROH	NA	1038.2	OC_OCS NISSAN_A.ANA TAP	NO	4975876723
427381	3/12/2014	ZSCR	551	034-2	NA	'054	5WK44077	NA	A2C00016838	2255	3011	054	 	1342	connector pin	NA	ROH	NA	631.4	OC_OCS NISSAN_A.ANA TAP	NO	
427381	3/12/2014	ZSCR	551	034-2	NA	'054	5WK44551	NA	A2C53287893	6	3011	054	 	1342	pcb BMWOCE E70 OCE2007 EMC	NA	ROH	NA	42.42	OC_OCS NISSAN_A.ANA TAP	NO	4975876723
427382	3/12/2014	ZSCR	551	034-2	NA	'054	A2C30910800	NA	A2C32519500	2	3011	054	 	1342	base plate	NA	ROH	NA	10.5	PSAD_VW20_U.ULISES VILL	NO	4975876830
427384	3/12/2014	ZSCR	551	034-2	NA	'054	5WY89350	NA	A2C30199000	2	3011	054	 	1342	base plate	NA	ROH	NA	13.3	PS_CHRYSLER MY2013_E.ED	NO	4975876648
427385	3/12/2014	ZSCR	551	034-2	NA	'054	A2C83016100	NA	A2C82535400	17	3011	054	 	1342	cover	NA	ROH	NA	57.29	PSAD_OPEL 4400_J.JOSE O	NO	
427394	3/12/2014	ZSCR	551	034-2	NA	'054	A2C81625700	NA	A2C5339961702	8				1342	pcb assy V1B	NA	HALB	S.Real/AutoBF	1677.12	PS_HONDA HRS5_.	NO	4975874415
427417	3/12/2014	ZSCR	551	034-2	NA	'054	5WY78980	NA	6590160301	67	3011	054	 	1342	Housing Ford Airbags	NA	ROH	NA	1169.15	PS_FORD_.	NO	
427417	3/12/2014	ZSCR	551	034-2	NA	'054	5WY82770	NA	6590160701	64	3011	054	 	1342	COVER VN127 RCM3V	NA	ROH	NA	170.24	PS_FORD_.	NO	
427417	3/12/2014	ZSCR	551	034-2	NA	'054	5WY72880	NA	A2C00013954	219	3011	054	 	1342	"pan head screw SF-M4 x 10,00 1241"	NA	ROH	NA	65.7	PS_FORD_.	NO	
