No.Item	Fecha	 	Mov	Código Scrap	O.I.	APD	Parte Padre	Batch ID	No.Parte	Cantidad	3011	054	 	Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP		
542217	30/10/2014	ZSCR	551	035-1	0	'054	A2C9257220092	NA	A2C00292100	6				1351	"SEN/SYCAMORE,ACC, XY, 100g,OHT"		ROH	NA	76.8	PS_SDM30_N.NORTON MARQU	NO	4983483485		
542217	30/10/2014	ZSCR	551	035-1	0	'054	A2C9257200092	NA	A2C00292100	15				1351	"SEN/SYCAMORE,ACC, XY, 100g,OHT"		ROH	NA	192	PS_SDM30_N.NORTON MARQU	NO	4983484229		
542217	30/10/2014	ZSCR	551	035-1	0	'054	A2C9257250092	NA	A2C00292100	4				1351	"SEN/SYCAMORE,ACC, XY, 100g,OHT"		ROH	NA	51.2	PS_SDM30_N.NORTON MARQU	NO	4983484295		
542217	30/10/2014	ZSCR	551	035-1	0	'054	A2C9257230092	NA	A2C00292100	67				1351	"SEN/SYCAMORE,ACC, XY, 100g,OHT"		ROH	NA	857.6	PS_SDM30_N.NORTON MARQU	NO	4983484258		
542217	30/10/2014	ZSCR	551	035-1	0	'054	A2C9257270092	NA	A2C00292100	10				1351	"SEN/SYCAMORE,ACC, XY, 100g,OHT"		ROH	NA	128	PS_SDM30_N.NORTON MARQU	NO	4983484314		
542217	30/10/2014	ZSCR	551	035-1	0	'054	A2C9257220092	NA	A2C00563300	11				1351	"MMSZ4681/-,2.4V,500mW,SOD-123"		ROH	NA	1.65	PS_SDM30_N.NORTON MARQU	NO	4983483485		
542217	30/10/2014	ZSCR	551	035-1	0	'054	A2C9257200092	NA	A2C00563300	9				1351	"MMSZ4681/-,2.4V,500mW,SOD-123"		ROH	NA	1.35	PS_SDM30_N.NORTON MARQU	NO	4983484229		
542217	30/10/2014	ZSCR	551	035-1	0	'054	A2C9257250092	NA	A2C00563300	11				1351	"MMSZ4681/-,2.4V,500mW,SOD-123"		ROH	NA	1.65	PS_SDM30_N.NORTON MARQU	NO	4983484295		
542217	30/10/2014	ZSCR	551	035-1	0	'054	A2C9257230092	NA	A2C00563300	278				1351	"MMSZ4681/-,2.4V,500mW,SOD-123"		ROH	NA	41.7	PS_SDM30_N.NORTON MARQU	NO	4983484258		
542217	30/10/2014	ZSCR	551	035-1	0	'054	A2C9257270092	NA	A2C00563300	181				1351	"MMSZ4681/-,2.4V,500mW,SOD-123"		ROH	NA	27.15	PS_SDM30_N.NORTON MARQU	NO	4983484314		
542217	30/10/2014	ZSCR	551	035-1	0	'054	A2C9257200093	NA	A2C40000864	13				1351	"C CER,X7R,2.2uF,10%,50V,1206,Sn,STANDARD"		ROH	NA	2.99	PS_SDM30_N.NORTON MARQU	NO	4983484229		
542217	30/10/2014	ZSCR	551	035-1	0	'054	A2C9257220092	NA	A2C40005330	3				1351	"R JUMP,0R05,63mW,1A,0402"		ROH	NA	0	PS_SDM30_N.NORTON MARQU	NO	4983483485		
542217	30/10/2014	ZSCR	551	035-1	0	'054	A2C9257200092	NA	A2C40005330	8				1351	"R JUMP,0R05,63mW,1A,0402"		ROH	NA	0	PS_SDM30_N.NORTON MARQU	NO	4983484229		
542217	30/10/2014	ZSCR	551	035-1	0	'054	A2C9257200093	NA	A2C40005330	28				1351	"R JUMP,0R05,63mW,1A,0402"		ROH	NA	0	PS_SDM30_N.NORTON MARQU	NO	4983484229		
542217	30/10/2014	ZSCR	551	035-1	0	'054	A2C9257250093	NA	A2C40005330	5				1351	"R JUMP,0R05,63mW,1A,0402"		ROH	NA	0	PS_SDM30_N.NORTON MARQU	NO	4983484295		
542217	30/10/2014	ZSCR	551	035-1	0	'054	A2C9257250092	NA	A2C40005330	5				1351	"R JUMP,0R05,63mW,1A,0402"		ROH	NA	0	PS_SDM30_N.NORTON MARQU	NO	4983484295		
542217	30/10/2014	ZSCR	551	035-1	0	'054	A2C9257230093	NA	A2C40005330	98				1351	"R JUMP,0R05,63mW,1A,0402"		ROH	NA	0	PS_SDM30_N.NORTON MARQU	NO	4983484258		
542217	30/10/2014	ZSCR	551	035-1	0	'054	A2C9257230092	NA	A2C40005330	39				1351	"R JUMP,0R05,63mW,1A,0402"		ROH	NA	0	PS_SDM30_N.NORTON MARQU	NO	4983484258		
542217	30/10/2014	ZSCR	551	035-1	0	'054	A2C9257270093	NA	A2C40005330	6				1351	"R JUMP,0R05,63mW,1A,0402"		ROH	NA	0	PS_SDM30_N.NORTON MARQU	NO	4983484314		
542217	30/10/2014	ZSCR	551	035-1	0	'054	A2C9257220093	NA	A2C40005330	6				1351	"R JUMP,0R05,63mW,1A,0402"		ROH	NA	0	PS_SDM30_N.NORTON MARQU	NO	4983483485		
542217	30/10/2014	ZSCR	551	035-1	0	'054	A2C9257200092	NA	A2C52003076	1				1351	"1,PNP,NORMAL,1.5A,80V,SOT223,BIP/BCP53-1"		ROH	NA	0.32	PS_SDM30_N.NORTON MARQU	NO	4983484229		
542217	30/10/2014	ZSCR	551	035-1	0	'054	A2C9257230092	NA	A2C52003076	31				1351	"1,PNP,NORMAL,1.5A,80V,SOT223,BIP/BCP53-1"		ROH	NA	9.92	PS_SDM30_N.NORTON MARQU	NO	4983484258		
542218	30/10/2014	ZSCR	551	035-1	0	'054	A2C8254200092	NA	A2C40000014	1				1351	"TADS, E113.09,IC OTH/QSOP36"		ROH	NA	23.82	PSAD_OPEL 4400_N.NORTON	NO	4983482357		
542218	30/10/2014	ZSCR	551	035-1	0	'054	A2C8437050093	NA	A2C40000019	12				1351	"F BEAD/-,100mOhm,60Ohm,500mA,SMD"		ROH	NA	0.48	PSAD_OPEL 4400_N.NORTON	NO	4983484156		
542218	30/10/2014	ZSCR	551	035-1	0	'054	A2C8254200092	NA	A2C40000019	1				1351	"F BEAD/-,100mOhm,60Ohm,500mA,SMD"		ROH	NA	0.04	PSAD_OPEL 4400_N.NORTON	NO	4983482357		
542218	30/10/2014	ZSCR	551	035-1	0	'054	A2C8437050093	NA	A2C40000031	1				1351	"L COIL/150uH,780mA,SMD"		ROH	NA	2.01	PSAD_OPEL 4400_N.NORTON	NO	4983484156		
542218	30/10/2014	ZSCR	551	035-1	0	'054	A2C8254200093	NA	A2C40000031	44				1351	"L COIL/150uH,780mA,SMD"		ROH	NA	88.44	PSAD_OPEL 4400_N.NORTON	NO	4983482357		
542218	30/10/2014	ZSCR	551	035-1	0	'054	A2C8437050093	NA	A2C40000035	1				1351	"TA CAP,TA,4.7uF,20%,10V,SMD"		ROH	NA	0.3	PSAD_OPEL 4400_N.NORTON	NO	4983484156		
542218	30/10/2014	ZSCR	551	035-1	0	'054	A2C8254200093	NA	A2C40000035	1				1351	"TA CAP,TA,4.7uF,20%,10V,SMD"		ROH	NA	0.3	PSAD_OPEL 4400_N.NORTON	NO	4983482357		
542218	30/10/2014	ZSCR	551	035-1	0	'054	A2C8437050093	NA	A2C40000036	3				1351	"L COIL/CD 75,150uH,580mA,SMD"		ROH	NA	3.84	PSAD_OPEL 4400_N.NORTON	NO	4983484156		
542218	30/10/2014	ZSCR	551	035-1	0	'054	A2C8254200093	NA	A2C40000607	1				1351	"IC MCU BLK/S912XEG128,A1,80-QFP-841B,FLA"		ROH	NA	19.71	PSAD_OPEL 4400_N.NORTON	NO	4983482357		
542218	30/10/2014	ZSCR	551	035-1	0	'054	A2C8254200093	NA	A2C40001444	83				1351	"C CER,X7R,22nF,10%,100V,0805,Sn++ Open M"		ROH	NA	2.49	PSAD_OPEL 4400_N.NORTON	NO	4983482357		
542218	30/10/2014	ZSCR	551	035-1	0	'054	A2C8254200093	NA	A2C40001463	42				1351	"C CER,X7R,100nF,10%,50V,0805,Sn ++ Open"		ROH	NA	1.26	PSAD_OPEL 4400_N.NORTON	NO	4983482357		
542218	30/10/2014	ZSCR	551	035-1	0	'054	A2C8254200093	NA	A2C40002608	25				1351	"C CER,X7R,220nF,10%,16V,0603,Sn"		ROH	NA	1.25	PSAD_OPEL 4400_N.NORTON	NO	4983482357		
542218	30/10/2014	ZSCR	551	035-1	0	'054	A2C8254200093	NA	A2C40002660	6	3011	054	 	1351	"T BIP/BCR10PNH6727,SOT363"		ROH	NA	1.14	PSAD_OPEL 4400_N.NORTON	NO	4983486311		
542218	30/10/2014	ZSCR	551	035-1	0	'054	A2C8254200092	NA	A2C40002757	0	3011	054	 	1351	"R JUMP,0R05,0W,1A,0603"		ROH	NA	0.01	PSAD_OPEL 4400_N.NORTON	NO	4983486311		
542218	30/10/2014	ZSCR	551	035-1	0	'054	A2C8254200093	NA	A2C40002778	21				1351	"D REC/-,250V,200mA,SOT-23,0s"		ROH	NA	1.47	PSAD_OPEL 4400_N.NORTON	NO	4983482357		
542218	30/10/2014	ZSCR	551	035-1	0	'054	A2C8254200093	NA	A2C40003389	7				1351	"R LIN,3K,1%,TK50,250mW,MELF0204"		ROH	NA	0.56	PSAD_OPEL 4400_N.NORTON	NO	4983482357		
542218	30/10/2014	ZSCR	551	035-1	0	'054	A2C8437050093	NA	A2C40003410	1				1351	"R LIN,28K,1%,TK100,100mW,0603"		ROH	NA	0.01	PSAD_OPEL 4400_N.NORTON	NO	4983484156		
542218	30/10/2014	ZSCR	551	035-1	0	'054	A2C8254200092	NA	A2C40003410	1				1351	"R LIN,28K,1%,TK100,100mW,0603"		ROH	NA	0.01	PSAD_OPEL 4400_N.NORTON	NO	4983482357		
542218	30/10/2014	ZSCR	551	035-1	0	'054	A2C8437050093	NA	A2C40003555	1				1351	"R LIN,2K74,1%,TK100,100mW,0603"		ROH	NA	0.01	PSAD_OPEL 4400_N.NORTON	NO	4983484156		
542218	30/10/2014	ZSCR	551	035-1	0	'054	A2C8254200092	NA	A2C40003555	2				1351	"R LIN,2K74,1%,TK100,100mW,0603"		ROH	NA	0.02	PSAD_OPEL 4400_N.NORTON	NO	4983482357		
542218	30/10/2014	ZSCR	551	035-1	0	'054	A2C8254200093	NA	A2C40003558	52				1351	"R LIN,470R,1%,TK100,100mW,0603"		ROH	NA	0.52	PSAD_OPEL 4400_N.NORTON	NO	4983482357		
542218	30/10/2014	ZSCR	551	035-1	0	'054	A2C8254200093	NA	A2C40003924	3				1351	"R LIN,100K,5%,TK200,100mW,0603"		ROH	NA	0.03	PSAD_OPEL 4400_N.NORTON	NO	4983482357		
542218	30/10/2014	ZSCR	551	035-1	0	'054	A2C8254200092	NA	A2C40004207	6				1351	"R LIN,47K,1%,TK100,63mW,0402"		ROH	NA	0.06	PSAD_OPEL 4400_N.NORTON	NO	4983482357		
542218	30/10/2014	ZSCR	551	035-1	0	'054	A2C8254200093	NA	A2C40004207	36				1351	"R LIN,47K,1%,TK100,63mW,0402"		ROH	NA	0.36	PSAD_OPEL 4400_N.NORTON	NO	4983482357		
542218	30/10/2014	ZSCR	551	035-1	0	'054	A2C8254200093	NA	A2C40004341	106				1351	"R LIN,33K,5%,TK200,63mW,0402"		ROH	NA	1.06	PSAD_OPEL 4400_N.NORTON	NO	4983482357		
542218	30/10/2014	ZSCR	551	035-1	0	'054	A2C8437050093	NA	A2C40004453	1				1351	"R LIN,20K,5%,TK200,100mW,0603"		ROH	NA	0.01	PSAD_OPEL 4400_N.NORTON	NO	4983484156		
542218	30/10/2014	ZSCR	551	035-1	0	'054	A2C8437050093	NA	A2C40006560	46				1351	"C CER,X7R,470pF,10%,100V,C0805,Sn"		ROH	NA	0.92	PSAD_OPEL 4400_N.NORTON	NO	4983484156		
542219	30/10/2014	ZSCR	551	035-1	0	'054	A2C8302110093	NA	A2C40000031	29				1351	"L COIL/150uH,780mA,SMD"		ROH	NA	58.29	PSAD_ARMIN_N.NORTON MAR	NO	4983484006		
542219	30/10/2014	ZSCR	551	035-1	0	'054	A2C9470620093	NA	A2C40000031	7				1351	"L COIL/150uH,780mA,SMD"		ROH	NA	14.07	PSAD_ARMIN_N.NORTON MAR	NO	4983484349		
542219	30/10/2014	ZSCR	551	035-1	0	'054	A2C8302110093	NA	A2C40000046	2				1351	"D REC/-,600V,1.5A,DO214AC,0s"		ROH	NA	0.32	PSAD_ARMIN_N.NORTON MAR	NO	4983484006		
542219	30/10/2014	ZSCR	551	035-1	0	'054	A2C9470620092	NA	A2C40000046	21				1351	"D REC/-,600V,1.5A,DO214AC,0s"		ROH	NA	3.36	PSAD_ARMIN_N.NORTON MAR	NO	4983484349		
542219	30/10/2014	ZSCR	551	035-1	0	'054	A2C8302110092	NA	A2C40000046	1				1351	"D REC/-,600V,1.5A,DO214AC,0s"		ROH	NA	0.16	PSAD_ARMIN_N.NORTON MAR	NO	4983484006		
542219	30/10/2014	ZSCR	551	035-1	0	'054	A2C8302110093	NA	A2C40001566	74	3011	054	 	1351	"D ZEN/BYS11-90,90V,0W,DO214S-12"		ROH	NA	87.32	PSAD_ARMIN_N.NORTON MAR	NO	4983486360		
542219	30/10/2014	ZSCR	551	035-1	0	'054	A2C9470620093	NA	A2C40001566	15	3011	054	 	1351	"D ZEN/BYS11-90,90V,0W,DO214S-12"		ROH	NA	17.7	PSAD_ARMIN_N.NORTON MAR	NO	4983486383		
542219	30/10/2014	ZSCR	551	035-1	0	'054	A2C8302110093	NA	A2C40002410	16	3011	054	 	1351	"R LIN,2K2,1%,TK100,250mW,1206"		ROH	NA	0.32	PSAD_ARMIN_N.NORTON MAR	NO	4983486360		
542219	30/10/2014	ZSCR	551	035-1	0	'054	A2C8302110093	NA	A2C40002645	2				1351	"C CER,X7R,10nF,10%,50V,0603,Sn"		ROH	NA	0.02	PSAD_ARMIN_N.NORTON MAR	NO	4983484006		
542219	30/10/2014	ZSCR	551	035-1	0	'054	A2C8302110092	NA	A2C40002645	1				1351	"C CER,X7R,10nF,10%,50V,0603,Sn"		ROH	NA	0.01	PSAD_ARMIN_N.NORTON MAR	NO	4983484006		
542219	30/10/2014	ZSCR	551	035-1	0	'054	A2C8302110093	NA	A2C40002660	1	3011	054	 	1351	"T BIP/BCR10PNH6727,SOT363"		ROH	NA	0.19	PSAD_ARMIN_N.NORTON MAR	NO	4983486360		
542219	30/10/2014	ZSCR	551	035-1	0	'054	A2C9470620093	NA	A2C40002786	4	3011	054	 	1351	"D ZEN/-,16V,225mW,SOT-23"		ROH	NA	0.36	PSAD_ARMIN_N.NORTON MAR	NO	4983486383		
542219	30/10/2014	ZSCR	551	035-1	0	'054	A2C9470620093	NA	A2C40003585	1				1351	"R LIN,200R,1%,TK50,250mW,MELF0204"		ROH	NA	0.08	PSAD_ARMIN_N.NORTON MAR	NO	4983484349		
542219	30/10/2014	ZSCR	551	035-1	0	'054	A2C8302110093	NA	A2C40003586	1				1351	"R LIN,511R,1%,TK50,250mW,MELF0204"		ROH	NA	0.08	PSAD_ARMIN_N.NORTON MAR	NO	4983484006		
542219	30/10/2014	ZSCR	551	035-1	0	'054	A2C8302110093	NA	A2C40003691	19				1351	"R LIN,1K,5%,TK200,125mW,0805"		ROH	NA	0.19	PSAD_ARMIN_N.NORTON MAR	NO	4983484006		
542219	30/10/2014	ZSCR	551	035-1	0	'054	A2C9470620093	NA	A2C40003691	2				1351	"R LIN,1K,5%,TK200,125mW,0805"		ROH	NA	0.02	PSAD_ARMIN_N.NORTON MAR	NO	4983484349		
542219	30/10/2014	ZSCR	551	035-1	0	'054	A2C8302110092	NA	A2C40004126	1				1351	"R LIN,330R,5%,TK200,125mW,0805"		ROH	NA	0.01	PSAD_ARMIN_N.NORTON MAR	NO	4983484006		
542219	30/10/2014	ZSCR	551	035-1	0	'054	A2C8302110093	NA	A2C40004192	18				1351	"R LIN,18K,5%,TK200,100mW,0603"		ROH	NA	0.18	PSAD_ARMIN_N.NORTON MAR	NO	4983484006		
542219	30/10/2014	ZSCR	551	035-1	0	'054	A2C9470620093	NA	A2C40004192	2				1351	"R LIN,18K,5%,TK200,100mW,0603"		ROH	NA	0.02	PSAD_ARMIN_N.NORTON MAR	NO	4983484349		
542219	30/10/2014	ZSCR	551	035-1	0	'054	A2C8302110092	NA	A2C40004248	1				1351	"R LIN,150R,1%,TK50,250mW,MELF0204"		ROH	NA	0.08	PSAD_ARMIN_N.NORTON MAR	NO	4983484006		
542219	30/10/2014	ZSCR	551	035-1	0	'054	A2C8302110093	NA	A2C40004378	24				1351	"R LIN,33K,5%,TK200,100mW,0603"		ROH	NA	0.24	PSAD_ARMIN_N.NORTON MAR	NO	4983484006		
542219	30/10/2014	ZSCR	551	035-1	0	'054	A2C9470620093	NA	A2C40004378	2				1351	"R LIN,33K,5%,TK200,100mW,0603"		ROH	NA	0.02	PSAD_ARMIN_N.NORTON MAR	NO	4983484349		
542219	30/10/2014	ZSCR	551	035-1	0	'054	A2C8302110093	NA	A2C40005114	2				1351	"R VARIS,14V,42V,0805"		ROH	NA	0.6	PSAD_ARMIN_N.NORTON MAR	NO	4983484006		
542219	30/10/2014	ZSCR	551	035-1	0	'054	A2C9470620093	NA	A2C40005114	1				1351	"R VARIS,14V,42V,0805"		ROH	NA	0.3	PSAD_ARMIN_N.NORTON MAR	NO	4983484349		
542219	30/10/2014	ZSCR	551	035-1	0	'054	A2C9470620093	NA	A2C40005310	0	3011	054	 	1351	"R SHUNT,RESISTANCE ENTRY MISSING,250mW,0"		ROH	NA	0.08	PSAD_ARMIN_N.NORTON MAR	NO	4983486383		
542219	30/10/2014	ZSCR	551	035-1	0	'054	A2C9470620092	NA	A2C40005323	13	3011	054	 	1351	"R SHUNT,0R22,250mW,0A,0H,MELF0204"		ROH	NA	1.56	PSAD_ARMIN_N.NORTON MAR	NO	4983486383		
542219	30/10/2014	ZSCR	551	035-1	0	'054	A2C8302110093	NA	A2C40005676	6				1351	"4.7uF,20%,10V,SMD,TA,ELEC CAP/T491B475M0"		ROH	NA	3.78	PSAD_ARMIN_N.NORTON MAR	NO	4983484006		
542219	30/10/2014	ZSCR	551	035-1	0	'054	A2C9470620093	NA	A2C40005676	1				1351	"4.7uF,20%,10V,SMD,TA,ELEC CAP/T491B475M0"		ROH	NA	0.63	PSAD_ARMIN_N.NORTON MAR	NO	4983484349		
542219	30/10/2014	ZSCR	551	035-1	0	'054	A2C8302110093	NA	A2C40006365	2				1351	"C CER,X7R,1nF,10%,50V,C0805,Sn"		ROH	NA	0.04	PSAD_ARMIN_N.NORTON MAR	NO	4983484006		
542219	30/10/2014	ZSCR	551	035-1	0	'054	A2C8302110093	NA	A2C40006376	4				1351	"C CER,X7R,100nF,10%,50V,C0805,Sn"		ROH	NA	0.16	PSAD_ARMIN_N.NORTON MAR	NO	4983484006		
542219	30/10/2014	ZSCR	551	035-1	0	'054	A2C9470620093	NA	A2C40006376	4				1351	"C CER,X7R,100nF,10%,50V,C0805,Sn"		ROH	NA	0.16	PSAD_ARMIN_N.NORTON MAR	NO	4983484349		
542219	30/10/2014	ZSCR	551	035-1	0	'054	A2C8302110092	NA	A2C40006376	2				1351	"C CER,X7R,100nF,10%,50V,C0805,Sn"		ROH	NA	0.08	PSAD_ARMIN_N.NORTON MAR	NO	4983484006		
542219	30/10/2014	ZSCR	551	035-1	0	'054	A2C8302110093	NA	A2C40006379	1				1351	"C CER,X7R,33nF,10%,100V,C1206,-"		ROH	NA	0.06	PSAD_ARMIN_N.NORTON MAR	NO	4983484006		
542219	30/10/2014	ZSCR	551	035-1	0	'054	A2C9470620093	NA	A2C40006462	1				1351	"C CER,X7R,150nF,10%,100V,C1210,-"		ROH	NA	0.58	PSAD_ARMIN_N.NORTON MAR	NO	4983484349		
542219	30/10/2014	ZSCR	551	035-1	0	'054	A2C9470620093	NA	A2C40012444	1				1351	"T FET/SI9936DY,MOS,POWER,IC_8-SO"		ROH	NA	2.61	PSAD_ARMIN_N.NORTON MAR	NO	4983484349		
542219	30/10/2014	ZSCR	551	035-1	0	'054	A2C8302110093	NA	A2C40013415	4				1351	"Q RESON,16MHz,0.5%,CSTCSX"		ROH	NA	8.4	PSAD_ARMIN_N.NORTON MAR	NO	4983484006		
542219	30/10/2014	ZSCR	551	035-1	0	'054	A2C9470620093	NA	A2C40013415	2				1351	"Q RESON,16MHz,0.5%,CSTCSX"		ROH	NA	4.2	PSAD_ARMIN_N.NORTON MAR	NO	4983484349		
542219	30/10/2014	ZSCR	551	035-1	0	'054	A2C8302110093	NA	A2C40015601	44				1351	"SEN/BA-SENSOR/40G,IC *BA-SENSOR BAX40A-X"		ROH	NA	169.4	PSAD_ARMIN_N.NORTON MAR	NO	4983484006		
542219	30/10/2014	ZSCR	551	035-1	0	'054	A2C9470620093	NA	A2C40015601	18				1351	"SEN/BA-SENSOR/40G,IC *BA-SENSOR BAX40A-X"		ROH	NA	69.3	PSAD_ARMIN_N.NORTON MAR	NO	4983484349		
542220	30/10/2014	ZSCR	551	035-1	0	'054	A2C830078009301	NA	A2C00018219	2				1351	"TRANSCEIVER,CAN,SO8,BUS DRIVER IC/TJA105"		ROH	NA	4.32	OES_VOLVO P1_O.OSCAR F	NO	4983482444		
542220	30/10/2014	ZSCR	551	035-1	0	'054	A2C830078009301	NA	A2C40000005	3				1351	"D SC/SS16HE3,60V,1A,SMA/DO214AC"		ROH	NA	1.35	OES_VOLVO P1_O.OSCAR F	NO	4983482444		
542220	30/10/2014	ZSCR	551	035-1	0	'054	A2C830078009301	NA	A2C40000019	69				1351	"F BEAD/-,100mOhm,60Ohm,500mA,SMD"		ROH	NA	2.76	OES_VOLVO P1_O.OSCAR F	NO	4983482444		
542220	30/10/2014	ZSCR	551	035-1	0	'054	A2C830078009301	NA	A2C40000030	2				1351	"IC OTH/IC *TIBV-JJV2,QFP44"		ROH	NA	26.66	OES_VOLVO P1_O.OSCAR F	NO	4983482444		
542220	30/10/2014	ZSCR	551	035-1	0	'054	A2C830078009301	NA	A2C40000031	11				1351	"L COIL/150uH,780mA,SMD"		ROH	NA	22.11	OES_VOLVO P1_O.OSCAR F	NO	4983482444		
542220	30/10/2014	ZSCR	551	035-1	0	'054	A2C830078009301	NA	A2C40000035	15				1351	"TA CAP,TA,4.7uF,20%,10V,SMD"		ROH	NA	4.5	OES_VOLVO P1_O.OSCAR F	NO	4983482444		
542220	30/10/2014	ZSCR	551	035-1	0	'054	A2C830078009301	NA	A2C40000036	12				1351	"L COIL/CD 75,150uH,580mA,SMD"		ROH	NA	15.36	OES_VOLVO P1_O.OSCAR F	NO	4983482444		
542220	30/10/2014	ZSCR	551	035-1	0	'054	A2C830078009301	NA	A2C40002778	24				1351	"D REC/-,250V,200mA,SOT-23,0s"		ROH	NA	1.68	OES_VOLVO P1_O.OSCAR F	NO	4983482444		
542220	30/10/2014	ZSCR	551	035-1	0	'054	A2C830078009301	NA	A2C40003410	3				1351	"R LIN,28K,1%,TK100,100mW,0603"		ROH	NA	0.03	OES_VOLVO P1_O.OSCAR F	NO	4983482444		
542220	30/10/2014	ZSCR	551	035-1	0	'054	A2C830078009301	NA	A2C40003555	3				1351	"R LIN,2K74,1%,TK100,100mW,0603"		ROH	NA	0.03	OES_VOLVO P1_O.OSCAR F	NO	4983482444		
542220	30/10/2014	ZSCR	551	035-1	0	'054	A2C830078009301	NA	A2C40003585	19				1351	"R LIN,200R,1%,TK50,250mW,MELF0204"		ROH	NA	1.52	OES_VOLVO P1_O.OSCAR F	NO	4983482444		
542220	30/10/2014	ZSCR	551	035-1	0	'054	A2C830078009301	NA	A2C40003586	18				1351	"R LIN,511R,1%,TK50,250mW,MELF0204"		ROH	NA	1.44	OES_VOLVO P1_O.OSCAR F	NO	4983482444		
542220	30/10/2014	ZSCR	551	035-1	0	'054	A2C830078009301	NA	A2C40004365	1				1351	"R LIN,47K,1%,TK100,100mW,0603"		ROH	NA	0.01	OES_VOLVO P1_O.OSCAR F	NO	4983482444		
542220	30/10/2014	ZSCR	551	035-1	0	'054	A2C830078009301	NA	A2C40004373	1				1351	"R LIN,1K,5%,TK200,100mW,0603"		ROH	NA	0.01	OES_VOLVO P1_O.OSCAR F	NO	4983482444		
542220	30/10/2014	ZSCR	551	035-1	0	'054	A2C830078009301	NA	A2C40004453	3				1351	"R LIN,20K,5%,TK200,100mW,0603"		ROH	NA	0.03	OES_VOLVO P1_O.OSCAR F	NO	4983482444		
542220	30/10/2014	ZSCR	551	035-1	0	'054	A2C830078009301	NA	A2C40006560	159				1351	"C CER,X7R,470pF,10%,100V,C0805,Sn"		ROH	NA	3.18	OES_VOLVO P1_O.OSCAR F	NO	4983482444		
542220	30/10/2014	ZSCR	551	035-1	0	'054	A2C830078009301	NA	A2C40006684	1				1351	"C CER,X7R,150nF,10%,100V,C1206,Sn ++ Ope"		ROH	NA	0.32	OES_VOLVO P1_O.OSCAR F	NO	4983482444		
542220	30/10/2014	ZSCR	551	035-1	0	'054	A2C830078009301	NA	A2C40017006	2				1351	"IC BUS DRIV/TJA1041,14-SO"		ROH	NA	9.04	OES_VOLVO P1_O.OSCAR F	NO	4983482444		
542340	30/10/2014	ZSCR	551	034-2	NA	'054	A2C91764400	NA	A2C83145200	100				1342	certification label identificati	NA	ROH	NA	33	PS_SDM10+_.	NO	4983483455		
542343	30/10/2014	ZSCR	551	034-2	NA	'054	A2C91763800	NA	A2C53338471	500				1342	contact element	NA	ROH	NA	510	OC_OCS NISSAN_A.ANA TAP	NO	4983483404		
542348	30/10/2014	ZSCR	551	030-1	NA	'054	A2C86816801	NA	A2C86617100	1				1301	pcb assy DAGARM3 RO V17EDR	NA	HALB	S.Real	426.57	PS_ARAMIS III_E.EDWIN R	NO	4983483361		
542350	30/10/2014	ZSCR	551	030-1	NA	'054	A2C86852400	NA	A2C87110200	1				1301	pcb assy PTFSPEED10 D_26	NA	HALB	S.Real	204.2	PS_HYUNDAI_.	NO	4983484207		
542352	30/10/2014	ZSCR	551	030-1	NA	'054	A2C86852400	NA	A2C87110200	1				1301	pcb assy PTFSPEED10 D_26	NA	HALB	S.Real	204.2	PS_HYUNDAI_.	NO	4983484207		
542354	30/10/2014	ZSCR	551	030-1	NA	'054	A2C81542500	NA	A2C81543200	1				1301	pcb assy	NA	HALB	S.Real	415.2	PS_ARAMIS 2012_.	NO	4983482141		
542358	30/10/2014	ZSCR	551	030-1	NA	'054	A2C91764100	NA	A2C9257230093	1				1301	pcb assy GMSMD30 Top	NA	HALB	S.Real	256.95	PS_SDM30_.	NO	4983483412		
542359	30/10/2014	ZSCR	551	030-1	NA	'054	A2C89730900	NA	A2C8021660002	1				1301	pcb assy HONHRS6 V04	NA	HALB	S.Real/AutoBF	307.13	PS_HONDA HRS6_J.JUAN CH	NO	4983476661		
542375	30/10/2014	ZSCR	551	030-1	NA	'054	6592827601V02	NA	A2C53287874B	13				1301	subensamble de SMD Nissan OCE07 BOT	NA	HALB	S.Real/AutoBF	359.19	OC_OCS NISSAN_A.ANA TAP	NO	4983476636		
542377	30/10/2014	ZSCR	551	030-1	NA	'054	6592827601V02	NA	A2C53287874B	1				1301	subensamble de SMD Nissan OCE07 BOT	NA	HALB	S.Real/AutoBF	27.63	OC_OCS NISSAN_A.ANA TAP	NO	4983476636		
542383	30/10/2014	ZSCR	551	030-1	NA	'054	A2C9257270093	NA	A2C9257270092	1				1301	pcb assy GMSMD30 Bottom	NA	HALB	S.Real/AutoBF	82.44	PS_SDM30_.	NO	4983476955		
542384	30/10/2014	ZSCR	551	030-1	NA	'054	A2C9257270093	NA	A2C9257270092	1				1301	pcb assy GMSMD30 Bottom	NA	HALB	S.Real/AutoBF	82.44	PS_SDM30_.	NO	4983476955		
542385	30/10/2014	ZSCR	551	030-1	NA	'054	A2C9257270093	NA	A2C9257270092	1				1301	pcb assy GMSMD30 Bottom	NA	HALB	S.Real/AutoBF	82.44	PS_SDM30_.	NO	4983476955		
