No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Batch ID	No.Parte	Cantidad	Planta	apd		Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP
423560	05/03/2014	ZSCR	551	030-1	NA	'045	A2C32765800	NA	A2C00054061	4	3011	045		1301	"MICRO,TWIN,12V,RELAY/G8NB-27SR"	NA	ROH	NA	30.68	S1_BCM K2XX_L.LUIS LIZA	NO	4976253013
423560	05/03/2014	ZSCR	551	030-1	NA	'045	A2C32828300	NA	A2C00054061	4	3011	045		1301	"MICRO,TWIN,12V,RELAY/G8NB-27SR"	NA	ROH	NA	30.68	S1_BCM K2XX_L.LUIS LIZA	NO	4976253047
423560	05/03/2014	ZSCR	551	030-1	NA	'045	A2C32765500	NA	A2C00054061	5	3011	045		1301	"MICRO,TWIN,12V,RELAY/G8NB-27SR"	NA	ROH	NA	38.35	S1_BCM K2XX_L.LUIS LIZA	NO	4976252990
423817	05/03/2014	ZSCR	551	040-3	NA	'045	5WY8050	NA	A2C53182172	35	3011	045		1403	RF ANTENNA 315MHZ	NA	ROH	NA	245.35	S1_EZKEY_L.LUIS LIZARRA	NO	4976255779
424870	07/03/2014	ZSCR	551	030-1	NA	'045	A2C7402430093	NA	A2C00054061	16	3011	045		1301	"MICRO,TWIN,12V,RELAY/G8NB-27SR"	NA	ROH	NA	122.72	S1_BCM K2XX_L.LUIS LIZA	NO	4976253329
426165	10/03/2014	ZSCR	551	030-1	NA	'045	S180064015	NA	A2C00030485	38	3011	045		1301	"100uF,20%,35V,SMD,AL,ELEC CAP/ECEV1VA101"	NA	ROH	NA	23.18	S2_NISSAN KEY FOB SQUAR	NO	4976253719
426165	10/03/2014	ZSCR	551	030-1	NA	'045	S180064015	NA	A2C00051774	73	3011	045		1301	"TA CAP,TA,22uF,10%,10V,SMD"	NA	ROH	NA	101.47	S2_NISSAN KEY FOB SQUAR	NO	4976253719
426415	10/03/2014	ZSCR	551	034-2	NA	'045	5WY7703C	NA	8800630143	6	3011	045		1342	Etiqueta unidad Clip On datamatrix	NA	ROH	NA	0.36	S1_PATS_M.MANUEL MANZAN	NO	4976254126
426723	11/03/2014	ZSCR	551	030-1	NA	'045	A2C7402430093	NA	A2C00054061	62	3011	045		1301	"MICRO,TWIN,12V,RELAY/G8NB-27SR"	NA	ROH	NA	475.54	S1_BCM K2XX_L.LUIS LIZA	NO	4976253329
426964	11/03/2014	ZSCR	551	034-2	NA	'045	A2C73720600	NA	A2C34710900	1	3011	045		1342	"CONNECTOR 183P,GLOBAL A BCM High Content"	NA	ROH	NA	41.92	S1_GLOBAL A_L.LUIS LIZA	NO	4976254712
427017	11/03/2014	ZSCR	551	034-2	NA	'045	A2C53423622	NA	A2C53303672	5	3011	045		1342	bracket	NA	ROH	NA	16.4	S2_NIMOCO RECEIVER NISZ	NO	4976254666
427017	11/03/2014	ZSCR	551	034-2	NA	'045	A2C90248400	NA	A2C90248900	4	3011	045		1342	control device	NA	ROH	NA	251	S2_NIMOCO RECEIVER NISZ	NO	4976254910
427118	12/03/2014	ZSCR	551	030-1	NA	'045	A2C74024200	NA	A2C73429901	2	3011	045		1301	"PCB, GM GLOBAL-A BCM MY14"	NA	ROH	NA	104.94	S1_BCM K2XX_L.LUIS LIZA	NO	4976253317
427139	12/03/2014	ZSCR	551	030-1	NA	'045	A2C34172100	NA	A2C33265400	18	3011	045		1301	PCB*FR-4/ TD-A6 /TSG*GM PWE	NA	ROH	NA	61.2	S6_KWANG JIN_J.JAVIER B	NO	4976253146
427195	12/03/2014	ZSCR	551	030-1	NA	'045	A2C8277390092	NA	A2C73429901	2	3011	045		1301	"PCB, GM GLOBAL-A BCM MY14"	NA	ROH	NA	104.94	S1_BCM K2XX_L.LUIS LIZA	NO	4976253384
427207	12/03/2014	ZSCR	551	030-1	NA	'045	5WG50020	NA	A2C53287265	96	3011	045		1301	pcb VW PQ35	NA	ROH	NA	1182.72	S4_PQ GATEWAY MY13_. (	NO	4976252136
427218	12/03/2014	ZSCR	551	034-2	NA	'045	A2C82705700	NA	A2C00018512	25	3011	045		1342	sticker identi spool unprin	NA	ROH	NA	9.25	S1_FOB K2XX_L.LUIS LOPE	NO	4976254869
427220	12/03/2014	ZSCR	551	034-2	NA	'045	5WY7703	NA	8800630143	7	3011	045		1342	Etiqueta unidad Clip On datamatrix	NA	ROH	NA	0.42	S1_PATS_M.MANUEL MANZAN	NO	4976254098
427220	12/03/2014	ZSCR	551	034-2	NA	'045	5WY7703	NA	A2C53119450	7	3011	045		1342	HOUSING PARA 5WY7703 (ANTENA) CLIP ON	NA	ROH	NA	63	S1_PATS_M.MANUEL MANZAN	NO	4976254098
427220	12/03/2014	ZSCR	551	034-2	NA	'045	5WY7703	NA	A2C53119451	5	3011	045		1342	COVER PATS CLIP ON 5WY7703	NA	ROH	NA	4.7	S1_PATS_M.MANUEL MANZAN	NO	4976254098
427224	12/03/2014	ZSCR	551	040-3	NA	'045	5WY7700	NA	A2C53117565	3	3011	045		1403	pin header 12P H 2R THP BK	NA	ROH	NA	10.47	S2_FOB READER_A.ANTONIO	NO	4976255634
427313	12/03/2014	ZSCR	551	030-1	NA	'045	5WG50020	NA	A2C53287265	24	3011	045		1301	pcb VW PQ35	NA	ROH	NA	295.68	S4_PQ GATEWAY MY13_. (	NO	4976252136
427454	12/03/2014	ZSCR	551	030-1	NA	'045	5WY8800	NA	A2C53282673	4	3011	045		1301	pcb panel ABM	NA	ROH	NA	51.36	S1_ABM_M.MANUEL MANZANO	NO	4976252711
427617	13/03/2014	ZSCR	551	030-1	NA	'045	A2C74024200	NA	A2C73429901	2	3011	045		1301	"PCB, GM GLOBAL-A BCM MY14"	NA	ROH	NA	104.94	S1_BCM K2XX_L.LUIS LIZA	NO	4976253317
427686	13/03/2014	ZSCR	551	034-2	NA	'045	A2C32337100	NA	A2C00004906	2	3011	045		1342	"EM OTH BATTERY/CR2032,220mAh,3V"	NA	ROH	NA	3.28	S1_FOB K2XX_L.LUIS LOPE	NO	4976254566
427686	13/03/2014	ZSCR	551	034-2	NA	'045	A2C32337100	NA	A2C34525201	2	3011	045		1342	Base Level Upper Housing 6 Button	NA	ROH	NA	33.1	S1_FOB K2XX_L.LUIS LOPE	NO	4976254566
427686	13/03/2014	ZSCR	551	034-2	NA	'045	A2C32337100	NA	A2C34525301	2	3011	045		1342	housing bottom assy	NA	ROH	NA	5.78	S1_FOB K2XX_L.LUIS LOPE	NO	4976254566
427686	13/03/2014	ZSCR	551	034-2	NA	'045	A2C32337100	NA	A2C34971300	2	3011	045		1342	clip	NA	ROH	NA	0.98	S1_FOB K2XX_L.LUIS LOPE	NO	4976254566
427686	13/03/2014	ZSCR	551	034-2	NA	'045	A2C32337100	NA	A2C53333375	2	3011	045		1342	ring	NA	ROH	NA	0.94	S1_FOB K2XX_L.LUIS LOPE	NO	4976254566
427814	13/03/2014	ZSCR	551	040-3	NA	'045	A2C32337700	NA	A2C53334975	20	3011	045		1403	Sticker	NA	ROH	NA	3	S1_INTERNAL RECEIVER K2	NO	4976255889
427837	13/03/2014	ZSCR	551	034-2	NA	'045	A2C81507400	NA	8800630143	2	3011	045		1342	Etiqueta unidad Clip On datamatrix	NA	ROH	NA	0.12	S1_FOB K2XX_L.LUIS LOPE	NO	4976254815
427837	13/03/2014	ZSCR	551	034-2	NA	'045	A2C81507400	NA	A2C00004906	3	3011	045		1342	"EM OTH BATTERY/CR2032,220mAh,3V"	NA	ROH	NA	4.92	S1_FOB K2XX_L.LUIS LOPE	NO	4976254815
427837	13/03/2014	ZSCR	551	034-2	NA	'045	A2C81507400	NA	A2C34525301	3	3011	045		1342	housing bottom assy	NA	ROH	NA	8.67	S1_FOB K2XX_L.LUIS LOPE	NO	4976254815
427837	13/03/2014	ZSCR	551	034-2	NA	'045	A2C81507400	NA	A2C34971300	3	3011	045		1342	clip	NA	ROH	NA	1.47	S1_FOB K2XX_L.LUIS LOPE	NO	4976254815
427837	13/03/2014	ZSCR	551	034-2	NA	'045	A2C81507400	NA	A2C53333375	1	3011	045		1342	ring	NA	ROH	NA	0.47	S1_FOB K2XX_L.LUIS LOPE	NO	4976254815
427837	13/03/2014	ZSCR	551	034-2	NA	'045	A2C81507400	NA	A2C82493901	3	3011	045		1342	housing cover assy	NA	ROH	NA	48.9	S1_FOB K2XX_L.LUIS LOPE	NO	4976254815
427876	13/03/2014	ZSCR	551	040-3	NA	'045	5WK49672C	NA	A2C84601100	2	3011	045		1403	certification label	NA	ROH	NA	8.58	S2_KEY FOB_A.ANTONIO AL	NO	4976255500
427933	13/03/2014	ZSCR	551	030-1	NA	'045	A2C7402430093	NA	A2C00054060	62	3011	045		1301	"MICRO,SINGLE,12V,RELAY/G8NB-17SR"	NA	ROH	NA	238.7	S1_BCM K2XX_L.LUIS LIZA	NO	4976253329
427933	13/03/2014	ZSCR	551	030-1	NA	'045	A2C7402430093	NA	A2C00054061	208	3011	045		1301	"MICRO,TWIN,12V,RELAY/G8NB-27SR"	NA	ROH	NA	1595.36	S1_BCM K2XX_L.LUIS LIZA	NO	4976253329
428083	14/03/2014	ZSCR	551	030-1	NA	'045	5WG50529	NA	A2C00054061	29	3011	045		1301	"MICRO,TWIN,12V,RELAY/G8NB-27SR"	NA	ROH	NA	222.43	S6_WEBASTO_M.MIGUEL ZAV	NO	4976252319
428083	14/03/2014	ZSCR	551	030-1	NA	'045	A2C30852000	NA	A2C00058180	49	3011	045		1301	"C ELEC,AL,300uF,20%,35V"	NA	ROH	NA	60.27	S6_WEBASTO_M.MIGUEL ZAV	NO	4976252734
428104	14/03/2014	ZSCR	551	030-1	NA	'045	A2C30996800	NA	A2C30236101	4	3011	045		1301	pcb	NA	ROH	NA	109.4	S2_BCM SQUARE D_R.RODRI	NO	4976252748
428197	14/03/2014	ZSCR	551	030-1	NA	'045	5WY5977D	NA	A2C53333349	20	3011	045		1301	pcb panel 1-up	NA	ROH	NA	110.8	S1_PEPS_J.JAVIER BECERR	NO	4976252520
428324	14/03/2014	ZSCR	551	034-2	NA	'045	A2C32336100	NA	8800630143	1	3011	045		1342	Etiqueta unidad Clip On datamatrix	NA	ROH	NA	0.06	S1_FOB K2XX_L.LUIS LOPE	NO	4976254466
428324	14/03/2014	ZSCR	551	034-2	NA	'045	A2C32336100	NA	A2C00004906	1	3011	045		1342	"EM OTH BATTERY/CR2032,220mAh,3V"	NA	ROH	NA	1.64	S1_FOB K2XX_L.LUIS LOPE	NO	4976254466
428324	14/03/2014	ZSCR	551	034-2	NA	'045	A2C32336100	NA	A2C34524701	1	3011	045		1342	housing bottom assy	NA	ROH	NA	2.89	S1_FOB K2XX_L.LUIS LOPE	NO	4976254466
428324	14/03/2014	ZSCR	551	034-2	NA	'045	A2C32336100	NA	A2C34525401	1	3011	045		1342	Up Level Housing 4 Button	NA	ROH	NA	15.88	S1_FOB K2XX_L.LUIS LOPE	NO	4976254466
428324	14/03/2014	ZSCR	551	034-2	NA	'045	A2C32336100	NA	A2C34525500	2	3011	045		1342	Side caps	NA	ROH	NA	25.82	S1_FOB K2XX_L.LUIS LOPE	NO	4976254466
428324	14/03/2014	ZSCR	551	034-2	NA	'045	A2C32336100	NA	A2C34971300	1	3011	045		1342	clip	NA	ROH	NA	0.49	S1_FOB K2XX_L.LUIS LOPE	NO	4976254466
428324	14/03/2014	ZSCR	551	034-2	NA	'045	A2C32336100	NA	A2C53333375	1	3011	045		1342	ring	NA	ROH	NA	0.47	S1_FOB K2XX_L.LUIS LOPE	NO	4976254466
428327	14/03/2014	ZSCR	551	034-2	NA	'045	A2C32336300	NA	8800630143	2	3011	045		1342	Etiqueta unidad Clip On datamatrix	NA	ROH	NA	0.12	S1_FOB K2XX_L.LUIS LOPE	NO	4976254510
428327	14/03/2014	ZSCR	551	034-2	NA	'045	A2C32336300	NA	A2C00004906	2	3011	045		1342	"EM OTH BATTERY/CR2032,220mAh,3V"	NA	ROH	NA	3.28	S1_FOB K2XX_L.LUIS LOPE	NO	4976254510
428327	14/03/2014	ZSCR	551	034-2	NA	'045	A2C32336300	NA	A2C34524701	2	3011	045		1342	housing bottom assy	NA	ROH	NA	5.78	S1_FOB K2XX_L.LUIS LOPE	NO	4976254510
428327	14/03/2014	ZSCR	551	034-2	NA	'045	A2C32336300	NA	A2C34525401	2	3011	045		1342	Up Level Housing 4 Button	NA	ROH	NA	31.76	S1_FOB K2XX_L.LUIS LOPE	NO	4976254510
428327	14/03/2014	ZSCR	551	034-2	NA	'045	A2C32336300	NA	A2C34525500	4	3011	045		1342	Side caps	NA	ROH	NA	51.64	S1_FOB K2XX_L.LUIS LOPE	NO	4976254510
428327	14/03/2014	ZSCR	551	034-2	NA	'045	A2C32336300	NA	A2C34971300	2	3011	045		1342	clip	NA	ROH	NA	0.98	S1_FOB K2XX_L.LUIS LOPE	NO	4976254510
428327	14/03/2014	ZSCR	551	034-2	NA	'045	A2C32336300	NA	A2C53333375	2	3011	045		1342	ring	NA	ROH	NA	0.94	S1_FOB K2XX_L.LUIS LOPE	NO	4976254510
428332	14/03/2014	ZSCR	551	040-3	NA	'045	A2C32336100	NA	A2C34524701	3	3011	045		1403	housing bottom assy	NA	ROH	NA	8.67	S1_FOB K2XX_L.LUIS LOPE	NO	4976255866
428332	14/03/2014	ZSCR	551	040-3	NA	'045	A2C32335900	NA	A2C34525301	1	3011	045		1403	housing bottom assy	NA	ROH	NA	2.89	S1_FOB K2XX_L.LUIS LOPE	NO	4976255841
428332	14/03/2014	ZSCR	551	040-3	NA	'045	A2C32336000	NA	A2C34525600	1	3011	045		1403	cover	NA	ROH	NA	2.41	S1_FOB K2XX_L.LUIS LOPE	NO	4976255853
428332	14/03/2014	ZSCR	551	040-3	NA	'045	A2C32336300	NA	A2C34971300	4	3011	045		1403	clip	NA	ROH	NA	1.96	S1_FOB K2XX_L.LUIS LOPE	NO	4976255878
428338	14/03/2014	ZSCR	551	034-2	NA	'045	A2C32336100	NA	A2C34524701	2	3011	045		1342	housing bottom assy	NA	ROH	NA	5.78	S1_FOB K2XX_L.LUIS LOPE	NO	4976254466
428338	14/03/2014	ZSCR	551	034-2	NA	'045	A2C81507400	NA	A2C34525301	1	3011	045		1342	housing bottom assy	NA	ROH	NA	2.89	S1_FOB K2XX_L.LUIS LOPE	NO	4976254815
428338	14/03/2014	ZSCR	551	034-2	NA	'045	A2C32336100	NA	A2C34525401	2	3011	045		1342	Up Level Housing 4 Button	NA	ROH	NA	31.76	S1_FOB K2XX_L.LUIS LOPE	NO	4976254466
428338	14/03/2014	ZSCR	551	034-2	NA	'045	A2C32336100	NA	A2C34971300	3	3011	045		1342	clip	NA	ROH	NA	1.47	S1_FOB K2XX_L.LUIS LOPE	NO	4976254466
428338	14/03/2014	ZSCR	551	034-2	NA	'045	A2C32336100	NA	A2C53333375	3	3011	045		1342	ring	NA	ROH	NA	1.41	S1_FOB K2XX_L.LUIS LOPE	NO	4976254466
428338	14/03/2014	ZSCR	551	034-2	NA	'045	A2C81507400	NA	A2C82493901	1	3011	045		1342	housing cover assy	NA	ROH	NA	16.3	S1_FOB K2XX_L.LUIS LOPE	NO	4976254815
428383	14/03/2014	ZSCR	551	030-1	NA	'045	5WY5971	NA	A2C53333349	20	3011	045		1301	pcb panel 1-up	NA	ROH	NA	110.8	S1_PEPS_J.JAVIER BECERR	NO	4976252513
428417	14/03/2014	ZSCR	551	030-1	NA	'045	A2C74024200	NA	A2C73429901	2	3011	045		1301	"PCB, GM GLOBAL-A BCM MY14"	NA	ROH	NA	104.94	S1_BCM K2XX_L.LUIS LIZA	NO	4976253317
428443	14/03/2014	ZSCR	551	034-2	NA	'045	5WY8419	NA	A2C53139536	1	3011	045		1342	Housing Bottom Sub - Assy	NA	ROH	NA	5.24	S1_EZKEY_L.LUIS LIZARRA	NO	4976254161
428443	14/03/2014	ZSCR	551	034-2	NA	'045	5WY8419	NA	A2C53139538	2	3011	045		1342	housing BK	NA	ROH	NA	4.4	S1_EZKEY_L.LUIS LIZARRA	NO	4976254161
428443	14/03/2014	ZSCR	551	034-2	NA	'045	5WY8419	NA	A2C53139545	2	3011	045		1342	GM EZ Key CTS/STS 5B Keypad	NA	ROH	NA	45.46	S1_EZKEY_L.LUIS LIZARRA	NO	4976254161
428443	14/03/2014	ZSCR	551	034-2	NA	'045	5WY8419	NA	A2C53141159	1	3011	045		1342	Spring	NA	ROH	NA	0.81	S1_EZKEY_L.LUIS LIZARRA	NO	4976254161
428492	14/03/2014	ZSCR	551	030-1	NA	'045	S180039013	NA	A2C53293984	18	3011	045		1301	pcb TLS_RECEIVE	NA	ROH	NA	62.82	S2_RF TUNER_A.ANTONIO A	NO	4976253691
428786	15/03/2014	ZSCR	551	034-2	NA	'045	A2C32335900	NA	A2C34524801	1	3011	045		1342	housing cover assy	NA	ROH	NA	15.81	S1_FOB K2XX_L.LUIS LOPE	NO	4976254395
428837	15/03/2014	ZSCR	551	034-2	NA	'045	S180064008	NA	A2C53114671	5	3011	045		1342	housing	NA	ROH	NA	14.1	S2_FOB READER_A.ANTONIO	NO	4976254968
428837	15/03/2014	ZSCR	551	034-2	NA	'045	S180064009	NA	A2C53277880	1	3011	045		1342	bracket TLS_READER_L4	NA	ROH	NA	1.87	S2_FOB READER_A.ANTONIO	NO	4976254979
428848	15/03/2014	ZSCR	551	040-3	NA	'045	5WY8770C	NA	A2C53434669	3	3011	045		1403	Lower Housing	NA	ROH	NA	12.63	S1_PEPS_J.JAVIER BECERR	NO	4976255829
428862	15/03/2014	ZSCR	551	034-2	NA	'045	5WY8606	NA	A2C00005633	8	3011	045		1342	35V 0%~+30% ELECTROLYTIC CAPACITOR	NA	ROH	NA	12.56	S1_PEPS_J.JAVIER BECERR	NO	4976254174
428862	15/03/2014	ZSCR	551	034-2	NA	'045	5WY8606	NA	A2C00042358	4	3011	045		1342	"220uF,20%,50V,HOL,AL,ELEC CAP/ J-Lead"	NA	ROH	NA	4.28	S1_PEPS_J.JAVIER BECERR	NO	4976254174
428870	15/03/2014	ZSCR	551	034-2	NA	'045	A2C32335900	NA	A2C00004906	14	3011	045		1342	"EM OTH BATTERY/CR2032,220mAh,3V"	NA	ROH	NA	22.96	S1_FOB K2XX_L.LUIS LOPE	NO	4976254395
428870	15/03/2014	ZSCR	551	034-2	NA	'045	A2C32336100	NA	A2C34524701	3	3011	045		1342	housing bottom assy	NA	ROH	NA	8.67	S1_FOB K2XX_L.LUIS LOPE	NO	4976254466
428870	15/03/2014	ZSCR	551	034-2	NA	'045	A2C32335900	NA	A2C34524801	10	3011	045		1342	housing cover assy	NA	ROH	NA	158.1	S1_FOB K2XX_L.LUIS LOPE	NO	4976254395
428870	15/03/2014	ZSCR	551	034-2	NA	'045	A2C32335900	NA	A2C34525301	11	3011	045		1342	housing bottom assy	NA	ROH	NA	31.79	S1_FOB K2XX_L.LUIS LOPE	NO	4976254395
428870	15/03/2014	ZSCR	551	034-2	NA	'045	A2C32336100	NA	A2C34525401	3	3011	045		1342	Up Level Housing 4 Button	NA	ROH	NA	47.64	S1_FOB K2XX_L.LUIS LOPE	NO	4976254466
428870	15/03/2014	ZSCR	551	034-2	NA	'045	A2C32336100	NA	A2C34525500	6	3011	045		1342	Side caps	NA	ROH	NA	77.46	S1_FOB K2XX_L.LUIS LOPE	NO	4976254466
428870	15/03/2014	ZSCR	551	034-2	NA	'045	A2C32335900	NA	A2C34525600	3	3011	045		1342	cover	NA	ROH	NA	7.23	S1_FOB K2XX_L.LUIS LOPE	NO	4976254395
428870	15/03/2014	ZSCR	551	034-2	NA	'045	A2C32336100	NA	A2C34525700	1	3011	045		1342	cover	NA	ROH	NA	2.41	S1_FOB K2XX_L.LUIS LOPE	NO	4976254476
428870	15/03/2014	ZSCR	551	034-2	NA	'045	A2C32335900	NA	A2C34525900	3	3011	045		1342	O-ring	NA	ROH	NA	0.9	S1_FOB K2XX_L.LUIS LOPE	NO	4976254395
428870	15/03/2014	ZSCR	551	034-2	NA	'045	A2C32335900	NA	A2C34971300	14	3011	045		1342	clip	NA	ROH	NA	6.86	S1_FOB K2XX_L.LUIS LOPE	NO	4976254395
428870	15/03/2014	ZSCR	551	034-2	NA	'045	A2C81507400	NA	A2C82493901	1	3011	045		1342	housing cover assy	NA	ROH	NA	16.3	S1_FOB K2XX_L.LUIS LOPE	NO	4976254815
428883	15/03/2014	ZSCR	551	034-2	NA	'045	S122736205O	NA	A2C00030496	18	3011	045		1342	"EM OTH POLY FUSE/21*3*LS10.1,16V,14A"	NA	ROH	NA	55.44	S2_BCM SQUARE D_R.RODRI	NO	4976254939
428894	15/03/2014	ZSCR	551	040-3	NA	'045	5WY7703	NA	A2C53119451	4	3011	045		1403	COVER PATS CLIP ON 5WY7703	NA	ROH	NA	3.76	S1_PATS_M.MANUEL MANZAN	NO	4976255645
428909	15/03/2014	ZSCR	551	034-2	NA	'045	5WY8606D	NA	A2C00005633	21	3011	045		1342	35V 0%~+30% ELECTROLYTIC CAPACITOR	NA	ROH	NA	32.97	S1_PEPS_J.JAVIER BECERR	NO	4976254184
428919	15/03/2014	ZSCR	551	034-2	NA	'045	A2C74024211	NA	A2C40001221	69	3011	045		1342	"C ELEC,AL,470uF,20%,35V"	NA	ROH	NA	66.93	S1_BCM K2XX_L.LUIS LIZA	NO	4976254728
428930	15/03/2014	ZSCR	551	034-2	NA	'045	5WY7703	NA	8800630143	1	3011	045		1342	Etiqueta unidad Clip On datamatrix	NA	ROH	NA	0.06	S1_PATS_M.MANUEL MANZAN	NO	4976254098
428930	15/03/2014	ZSCR	551	034-2	NA	'045	5WY7703	NA	A2C53119450	1	3011	045		1342	HOUSING PARA 5WY7703 (ANTENA) CLIP ON	NA	ROH	NA	9	S1_PATS_M.MANUEL MANZAN	NO	4976254098
428933	15/03/2014	ZSCR	551	030-1	NA	'045	5WY7700	NA	A2C53114671	2	3011	045		1301	housing	NA	ROH	NA	5.64	S2_FOB READER_A.ANTONIO	NO	4976252665
428941	15/03/2014	ZSCR	551	034-2	NA	'045	A2C83817901	NA	A2C00034446	3	3011	045		1342	"220uF,20%,50V,HOL,AL,ELEC CAP/"	NA	ROH	NA	3.21	S1_EZKEY_L.LUIS LIZARRA	NO	4976254902
428941	15/03/2014	ZSCR	551	034-2	NA	'045	A2C83817901	NA	A2C00046063	2	3011	045		1342	"16MHz,50ppm,AT51,QUARTZ CRYSTAL/"	NA	ROH	NA	4.64	S1_EZKEY_L.LUIS LIZARRA	NO	4976254902
428965	15/03/2014	ZSCR	551	034-2	NA	'045	A2C32335900	NA	A2C00004906	17	3011	045		1342	"EM OTH BATTERY/CR2032,220mAh,3V"	NA	ROH	NA	27.88	S1_FOB K2XX_L.LUIS LOPE	NO	4976254395
428965	15/03/2014	ZSCR	551	034-2	NA	'045	A2C32336100	NA	A2C34524701	4	3011	045		1342	housing bottom assy	NA	ROH	NA	11.56	S1_FOB K2XX_L.LUIS LOPE	NO	4976254476
428965	15/03/2014	ZSCR	551	034-2	NA	'045	A2C32335900	NA	A2C34524801	2	3011	045		1342	housing cover assy	NA	ROH	NA	31.62	S1_FOB K2XX_L.LUIS LOPE	NO	4976254395
428965	15/03/2014	ZSCR	551	034-2	NA	'045	A2C32337100	NA	A2C34525201	3	3011	045		1342	Base Level Upper Housing 6 Button	NA	ROH	NA	49.65	S1_FOB K2XX_L.LUIS LOPE	NO	4976254566
428965	15/03/2014	ZSCR	551	034-2	NA	'045	A2C32335900	NA	A2C34525301	13	3011	045		1342	housing bottom assy	NA	ROH	NA	37.57	S1_FOB K2XX_L.LUIS LOPE	NO	4976254395
428965	15/03/2014	ZSCR	551	034-2	NA	'045	A2C32336100	NA	A2C34525401	4	3011	045		1342	Up Level Housing 4 Button	NA	ROH	NA	63.52	S1_FOB K2XX_L.LUIS LOPE	NO	4976254476
428965	15/03/2014	ZSCR	551	034-2	NA	'045	A2C32336100	NA	A2C34525500	8	3011	045		1342	Side caps	NA	ROH	NA	103.28	S1_FOB K2XX_L.LUIS LOPE	NO	4976254476
