No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Batch ID	No.Parte	Cantidad	Planta	Adp		Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP
463122	24/05/2014	ZSCR	551	035-1	0	'045	A2C8298240093	NA	A2C00006557	1	3011	45		1351	"R LIN,22R,5%,TK200,100mW,0603"		ROH	NA	0.01	S4_PQ35 6ta Gen_P.PABLO	NO	
463122	24/05/2014	ZSCR	551	035-1	0	'045	A2C8298240093	NA	A2C00023270	5	3011	45		1351	"4,EQ ISO,konvex 1206,82K,5%,63mW,NET RES"		ROH	NA	0.2	S4_PQ35 6ta Gen_P.PABLO	NO	
463122	24/05/2014	ZSCR	551	035-1	0	'045	A2C8298240093	NA	A2C00004349	2	3011	45		1351	"R JUMP,0R05,100mW,1A,0603"		ROH	NA	0.02	S4_PQ35 6ta Gen_P.PABLO	NO	
463122	24/05/2014	ZSCR	551	035-1	0	'045	A2C8298240093	NA	A2C00030942	6	3011	45		1351	"4,EQ ISO,konvex 1206,22K,5%,63mW,NET RES"		ROH	NA	0.24	S4_PQ35 6ta Gen_P.PABLO	NO	
463122	24/05/2014	ZSCR	551	035-1	0	'045	A2C8298240093	NA	A2C00003817	30	3011	45		1351	"R LIN,33K,5%,TK200,100mW,0603"		ROH	NA	0.3	S4_PQ35 6ta Gen_P.PABLO	NO	
463122	24/05/2014	ZSCR	551	035-1	0	'045	A2C8298240093	NA	A2C00003837	8	3011	45		1351	"R LIN,22K,5%,TK200,100mW,0603"		ROH	NA	0.08	S4_PQ35 6ta Gen_P.PABLO	NO	
463122	24/05/2014	ZSCR	551	035-1	0	'045	A2C8298240093	NA	A2C00007872	62	3011	45		1351	"R LIN,24K,5%,TK200,100mW,0603"		ROH	NA	0.62	S4_PQ35 6ta Gen_P.PABLO	NO	
463122	24/05/2014	ZSCR	551	035-1	0	'045	A2C8298240093	NA	A2C00027578	7	3011	45		1351	"4,EQ ISO,konvex 1206,15K,5%,63mW,NET RES"		ROH	NA	0.28	S4_PQ35 6ta Gen_P.PABLO	NO	
463123	24/05/2014	ZSCR	551	035-1	0	'045	A2C8298320093	NA	A2C00042724	38	3011	45		1351	"D SUP/PESD1CAN,SOT23"		ROH	NA	22.8	S4_PQ35 6ta Gen_P.PABLO	NO	
463123	24/05/2014	ZSCR	551	035-1	0	'045	A2C8298320093	NA	A2C00023587	236	3011	45		1351	"4,EQ ISO,konvex 1206,33K,5%,63mW,NET RES"		ROH	NA	9.44	S4_PQ35 6ta Gen_P.PABLO	NO	
463123	24/05/2014	ZSCR	551	035-1	0	'045	A2C8298320093	NA	A2C00046183	187	3011	45		1351	"1,MULTI,TSSOP16,LOGIC/74HC151"		ROH	NA	106.59	S4_PQ35 6ta Gen_P.PABLO	NO	
463123	24/05/2014	ZSCR	551	035-1	0	'045	A2C8298320093	NA	A2C00030255	2	3011	45		1351	"TA CAP,TA,47uF,10%,10V,SMD"		ROH	NA	1.02	S4_PQ35 6ta Gen_P.PABLO	NO	
463123	24/05/2014	ZSCR	551	035-1	0	'045	A2C8298320093	NA	A2C00031355	35	3011	45		1351	"200V,250mA,1,FAST,SOD323,RECT DIODE/BAS2"		ROH	NA	3.5	S4_PQ35 6ta Gen_P.PABLO	NO	
463123	24/05/2014	ZSCR	551	035-1	0	'045	A2C8298320093	NA	A2C00034536	2	3011	45		1351	"1,LATCH,TSSOP16,LOGIC/74HC259PW"		ROH	NA	1.26	S4_PQ35 6ta Gen_P.PABLO	NO	
463123	24/05/2014	ZSCR	551	035-1	0	'045	A2C8298320093	NA	A2C00049966	3	3011	45		1351	"1,40V,120mOhm,SOT223,GENERAL PURPOSE,LOW"		ROH	NA	5.43	S4_PQ35 6ta Gen_P.PABLO	NO	
463123	24/05/2014	ZSCR	551	035-1	0	'045	A2C8298320093	NA	A2C00023270	104	3011	45		1351	"4,EQ ISO,konvex 1206,82K,5%,63mW,NET RES"		ROH	NA	4.16	S4_PQ35 6ta Gen_P.PABLO	NO	
463123	24/05/2014	ZSCR	551	035-1	0	'045	A2C8298320093	NA	A2C00030941	2	3011	45		1351	"4,EQ ISO,konvex 1206,10K,5%,63mW,NET RES"		ROH	NA	0.08	S4_PQ35 6ta Gen_P.PABLO	NO	
463123	24/05/2014	ZSCR	551	035-1	0	'045	A2C8298320093	NA	A2C00030943	2	3011	45		1351	"4,EQ ISO,konvex 1206,47K,5%,63mW,NET RES"		ROH	NA	0.1	S4_PQ35 6ta Gen_P.PABLO	NO	
463123	24/05/2014	ZSCR	551	035-1	0	'045	A2C8298320093	NA	A2C00003838	80	3011	45		1351	"R LIN,220K,5%,TK200,100mW,0603"		ROH	NA	0.8	S4_PQ35 6ta Gen_P.PABLO	NO	
463123	24/05/2014	ZSCR	551	035-1	0	'045	A2C8298320093	NA	A2C00021545	19	3011	45		1351	"2,BOTH,RET,100mA,1.1V,SOT363,BIP/BCR22PN"		ROH	NA	2.85	S4_PQ35 6ta Gen_P.PABLO	NO	
463123	24/05/2014	ZSCR	551	035-1	0	'045	A2C8298320093	NA	A2C00030414	44	3011	45		1351	"4,EQ ISO,konvex 1206,100K,1%,63mW,NET RE"		ROH	NA	2.2	S4_PQ35 6ta Gen_P.PABLO	NO	
463123	24/05/2014	ZSCR	551	035-1	0	'045	A2C8298320093	NA	A2C00017750	16	3011	45		1351	"2,BOTH,NORMAL,100mA,45V,SOT363,BIP/BC847"		ROH	NA	2.4	S4_PQ35 6ta Gen_P.PABLO	NO	
463123	24/05/2014	ZSCR	551	035-1	0	'045	A2C8298320093	NA	A2C00003828	20	3011	45		1351	"R LIN,2K2,5%,TK200,100mW,0603"		ROH	NA	0.2	S4_PQ35 6ta Gen_P.PABLO	NO	
463123	24/05/2014	ZSCR	551	035-1	0	'045	A2C8298320093	NA	A2C00000243	23	3011	45		1351	"33V,300mW,SOT23,ZENER/BZX84C33LT1"		ROH	NA	1.84	S4_PQ35 6ta Gen_P.PABLO	NO	
463123	24/05/2014	ZSCR	551	035-1	0	'045	A2C8298320093	NA	A2C00000609	2	3011	45		1351	"T FET/BSS138,SOT23,MOS,SMALLSIGNAL,N_CHA"		ROH	NA	0.36	S4_PQ35 6ta Gen_P.PABLO	NO	
463123	24/05/2014	ZSCR	551	035-1	0	'045	A2C8298320093	NA	A2C00003959	217	3011	45		1351	"R LIN,82K,5%,TK200,100mW,0603"		ROH	NA	2.17	S4_PQ35 6ta Gen_P.PABLO	NO	
463123	24/05/2014	ZSCR	551	035-1	0	'045	A2C8298320093	NA	A2C00035920	5	3011	45		1351	"T BIP/BC817-40W,SOT323"		ROH	NA	0.45	S4_PQ35 6ta Gen_P.PABLO	NO	
463123	24/05/2014	ZSCR	551	035-1	0	'045	A2C8298320093	NA	A2C00020280	7	3011	45		1351	"100pF,5%,50V,C0G,0603,TINNED,CER CAP/VJ"		ROH	NA	0.63	S4_PQ35 6ta Gen_P.PABLO	NO	
463123	24/05/2014	ZSCR	551	035-1	0	'045	A2C8298320093	NA	A2C00024090	117	3011	45		1351	"4,EQ ISO,konvex 1206,68K,5%,63mW,NET RES"		ROH	NA	5.85	S4_PQ35 6ta Gen_P.PABLO	NO	
463123	24/05/2014	ZSCR	551	035-1	0	'045	A2C8298320093	NA	A2C00041162	62	3011	45		1351	"18nH,550mA,SMD,COIL/LQW18AN18NG00"		ROH	NA	17.98	S4_PQ35 6ta Gen_P.PABLO	NO	
463124	24/05/2014	ZSCR	551	035-1	0	'045	A2C8480790093	NA	A2C00003837	99	3011	45		1351	"R LIN,22K,5%,TK200,100mW,0603"		ROH	NA	0.99	S4_PQ35 6ta Gen_P.PABLO	NO	
463124	24/05/2014	ZSCR	551	035-1	0	'045	A2C8480790093	NA	A2C00031095	273	3011	45		1351	"75V,250mA,1,FAST, SOD323,RECT DIODE/BAS1"		ROH	NA	19.11	S4_PQ35 6ta Gen_P.PABLO	NO	
463124	24/05/2014	ZSCR	551	035-1	0	'045	A2C8480790093	NA	A2C00047925	39	3011	45		1351	"8MHz,40ppm,NX8045GB,QUARTZ CRYSTAL/CX804"		ROH	NA	69.03	S4_PQ35 6ta Gen_P.PABLO	NO	
463127	24/05/2014	ZSCR	551	040-2	NA	'045	A2C53334346	NA	A2C53334346	3	3011	45		1402	module assy USM RKE LHD	NA	HALB	S.Real/AutoBF	704.22	S2_BCM_R.RODRIGO CERVAN	NO	
463128	24/05/2014	ZSCR	551	040-4	NA	'045	A2C81507400	NA	A2C82493901	11	3011	45		1404	housing cover assy	NA	ROH	NA	179.3	S1_FOB K2XX_L.LUIS LOPE	NO	4978261373
463128	24/05/2014	ZSCR	551	040-4	NA	'045	A2C32335900	NA	A2C34525301	25	3011	45		1404	housing bottom assy	NA	ROH	NA	72.25	S1_FOB K2XX_L.LUIS LOPE	NO	4978261160
463128	24/05/2014	ZSCR	551	040-4	NA	'045	5WK48900	NA	A2C00004906	26	3011	45		1404	"EM OTH BATTERY/CR2032,220mAh,3V"	NA	ROH	NA	42.64	S1_FOB K2XX_L.LUIS LOPE	NO	4978261029
463128	24/05/2014	ZSCR	551	040-4	NA	'045	A2C32336300	NA	A2C37905400	2	3011	45		1404	GMC Logo	NA	ROH	NA	10.08	S1_FOB K2XX_L.LUIS LOPE	NO	4978261462
463128	24/05/2014	ZSCR	551	040-4	NA	'045	A2C32336100	NA	A2C37905900	5	3011	45		1404	Chevrolet Logo	NA	ROH	NA	27.25	S1_FOB K2XX_L.LUIS LOPE	NO	4978261403
463128	24/05/2014	ZSCR	551	040-4	NA	'045	A2C32335900	NA	A2C34525900	18	3011	45		1404	O-ring	NA	ROH	NA	5.4	S1_FOB K2XX_L.LUIS LOPE	NO	4978261160
463128	24/05/2014	ZSCR	551	040-4	NA	'045	A2C32336700	NA	A2C34525101	11	3011	45		1404	housing cover assy	NA	ROH	NA	181.83	S1_FOB K2XX_L.LUIS LOPE	NO	4978261475
463128	24/05/2014	ZSCR	551	040-4	NA	'045	A2C32335900	NA	A2C53333375	27	3011	45		1404	ring	NA	ROH	NA	12.69	S1_FOB K2XX_L.LUIS LOPE	NO	4978261160
463128	24/05/2014	ZSCR	551	040-4	NA	'045	A2C32335900	NA	A2C34524801	3	3011	45		1404	housing cover assy	NA	ROH	NA	47.43	S1_FOB K2XX_L.LUIS LOPE	NO	4978261325
463128	24/05/2014	ZSCR	551	040-4	NA	'045	A2C80503000	NA	A2C80503000	1	3011	45		1404	pcb assy	NA	HALB	S.Real/AutoBF	25.82	S1_FOB K2XX_L.LUIS LOPE	NO	4978261592
463128	24/05/2014	ZSCR	551	040-4	NA	'045	A2C32335900	NA	A2C34525600	11	3011	45		1404	cover	NA	ROH	NA	26.51	S1_FOB K2XX_L.LUIS LOPE	NO	4978261160
463128	24/05/2014	ZSCR	551	040-4	NA	'045	A2C32336100	NA	A2C34525700	5	3011	45		1404	cover	NA	ROH	NA	12.05	S1_FOB K2XX_L.LUIS LOPE	NO	4978261403
463128	24/05/2014	ZSCR	551	040-4	NA	'045	A2C32336300	NA	A2C34525800	2	3011	45		1404	cover	NA	ROH	NA	4.82	S1_FOB K2XX_L.LUIS LOPE	NO	4978261462
463128	24/05/2014	ZSCR	551	040-4	NA	'045	A2C32335900	NA	A2C34971300	34	3011	45		1404	clip	NA	ROH	NA	16.66	S1_FOB K2XX_L.LUIS LOPE	NO	4978261160
463129	24/05/2014	ZSCR	551	030-1	NA	'045	A2C9089940092	NA	A2C9089940092	2	3011	45		1301	electronic assy bottom	NA	HALB	S.Real	91.18	S1_PK MY 13 FORD_M.MANU	NO	
463130	24/05/2014	ZSCR	551	030-1	NA	'045	A2C90899400	NA	A2C90899400	2	3011	45		1301	electronic assy	NA	HALB	S.Real/AutoBF	162.9	S1_PK MY 13 FORD_M.MANU	NO	
463131	24/05/2014	ZSCR	551	030-1	NA	'045	A2C9089940092	NA	A2C9089940092	3	3011	45		1301	electronic assy bottom	NA	HALB	S.Real	136.77	S1_PK MY 13 FORD_M.MANU	NO	
463132	24/05/2014	ZSCR	551	040-1	NA	'045	A2C9089940092	NA	A2C9089940092	1	3011	45		1401	electronic assy bottom	NA	HALB	S.Real	45.59	S1_PK MY 13 FORD_M.MANU	NO	
463133	24/05/2014	ZSCR	551	030-1	NA	'045	A2C9089940092	NA	A2C9089940092	1	3011	45		1301	electronic assy bottom	NA	HALB	S.Real	45.59	S1_PK MY 13 FORD_M.MANU	NO	
463134	24/05/2014	ZSCR	551	030-1	NA	'045	A2C53212575	NA	A2C53212575	3	3011	45		1301	receiver assy TLS_RECEIV 433 MHz	NA	HALB	S.Real/AutoBF	112.23	S2_RF TUNER_A.ANTONIO A	NO	
463148	24/05/2014	ZSCR	551	030-1	NA	'045	A2C53353727	NA	A2C53353727	1	3011	45		1301	circuit board assy FOG FORD P	NA	HALB	S.Real/AutoBF	166.69	S1_PEPS_J.JAVIER BECERR	NO	
463149	24/05/2014	ZSCR	551	030-1	NA	'045	6598147621	NA	6598147621	12	3011	45		1301	SMD Active Antenna	NA	HALB	S.Real	239.28	S1_PEPS_J.JAVIER BECERR	NO	
463150	24/05/2014	ZSCR	551	030-1	NA	'045	A2C53333370	NA	A2C53333370	60	3011	45		1301	circuit board assy FOG FORD P	NA	HALB	S.Real	3399	S1_PEPS_J.JAVIER BECERR	NO	
463152	24/05/2014	ZSCR	551	030-1	NA	'045	5WY5971	NA	A2C53333349	20	3011	45		1301	pcb panel 1-up	NA	ROH	NA	110.8	S1_PEPS_J.JAVIER BECERR	NO	
463153	24/05/2014	ZSCR	551	030-1	NA	'045	5WY5971	NA	A2C53333349	120	3011	45		1301	pcb panel 1-up	NA	ROH	NA	664.8	S1_PEPS_J.JAVIER BECERR	NO	
463154	24/05/2014	ZSCR	551	030-1	NA	'045	A2C3217110093	NA	A2C3217110093	4	3011	45		1301	SMD SUB ASSY FORD PK 315 Mhz NA	NA	HALB	S.Real/AutoBF	53.88	S1_PEPS_J.JAVIER BECERR	NO	
463156	24/05/2014	ZSCR	551	030-1	NA	'045	A2C84807900	NA	A2C84807900	13	3011	45		1301	pcb assy BCU	NA	HALB	S.Real/AutoBF	1208.22	S4_PQ GATEWAY MY13_.	NO	
463157	24/05/2014	ZSCR	551	030-1	NA	'045	A2C84807900	NA	A2C84807900	1	3011	45		1301	pcb assy BCU	NA	HALB	S.Real/AutoBF	92.94	S4_PQ GATEWAY MY13_.	NO	
463161	24/05/2014	ZSCR	551	040-2	NA	'045	A2C31099700	NA	A2C53299582	3	3011	45		1402	sticker	NA	ROH	NA	0.51	S2_CMF1_R.RODRIGO CERVA	NO	
463161	24/05/2014	ZSCR	551	040-2	NA	'045	A2C37796400	NA	A2C32559800	3	3011	45		1402	housing	NA	ROH	NA	13.59	S2_CMF1_R.RODRIGO CERVA	NO	
463161	24/05/2014	ZSCR	551	040-2	NA	'045	A2C82752210	NA	A2C82752210	3	3011	45		1402	electronic assy BCU	NA	HALB	S.Real	808.23	S2_CMF1_R.RODRIGO CERVA	NO	
463161	24/05/2014	ZSCR	551	040-2	NA	'045	A2C37796400	NA	A2C32559700	3	3011	45		1402	housing	NA	ROH	NA	20.64	S2_CMF1_R.RODRIGO CERVA	NO	
463168	24/05/2014	ZSCR	551	030-1	NA	'045	A2C53184512	NA	A2C53184512	1	3011	45		1301	circuit board assy NIS D-PLAT PCB = CO	NA	HALB	S.Real/AutoBF	28.72	S2_FOB READER_A.ANTONIO	NO	
463171	24/05/2014	ZSCR	551	030-1	NA	'045	A2C53184512	NA	A2C53184512	1	3011	45		1301	circuit board assy NIS D-PLAT PCB = CO	NA	HALB	S.Real/AutoBF	28.72	S2_FOB READER_A.ANTONIO	NO	
463172	24/05/2014	ZSCR	551	034-1	NA	'045	A2C34172200	NA	A2C34172200	1	3011	45		1341	TSG*GM PWE PCB TOP MAN. ASSEMB	NA	HALB	S.Real/AutoBF	51.17	S6_KWANG JIN_J.JAVIER B	NO	
463174	24/05/2014	ZSCR	551	034-2	NA	'045	A2C34172200	NA	A2C34172200	5	3011	45		1342	TSG*GM PWE PCB TOP MAN. ASSEMB	NA	HALB	S.Real/AutoBF	255.85	S6_KWANG JIN_J.JAVIER B	NO	
463175	24/05/2014	ZSCR	551	040-2	NA	'045	A2C34172200	NA	A2C34172200	1	3011	45		1402	TSG*GM PWE PCB TOP MAN. ASSEMB	NA	HALB	S.Real/AutoBF	51.17	S6_KWANG JIN_J.JAVIER B	NO	
463182	24/05/2014	ZSCR	551	034-2	NA	'045	A2C53184512	NA	A2C53184512	21	3011	45		1342	circuit board assy NIS D-PLAT PCB = CO	NA	HALB	S.Real/AutoBF	603.12	S2_FOB READER_A.ANTONIO	NO	
463183	24/05/2014	ZSCR	551	030-1	NA	'045	A2C90899800	NA	A2C90899800	1	3011	45		1301	electronic assy	NA	HALB	S.Real/AutoBF	80.56	S1_PK MY 13 FORD_M.MANU	NO	
463184	24/05/2014	ZSCR	551	040-1	NA	'045	A2C90899800	NA	A2C90899800	1	3011	45		1401	electronic assy	NA	HALB	S.Real/AutoBF	80.56	S1_PK MY 13 FORD_M.MANU	NO	
463186	24/05/2014	ZSCR	551	040-2	NA	'045	A2C31243300	NA	A2C31227300	14	3011	45		1402	housing assy	NA	ROH	NA	36.54	S1_PK MY 13 FORD_M.MANU	NO	
463186	24/05/2014	ZSCR	551	040-2	NA	'045	A2C31243300	NA	A2C31227400	13	3011	45		1402	contact spring	NA	ROH	NA	9.75	S1_PK MY 13 FORD_M.MANU	NO	
463186	24/05/2014	ZSCR	551	040-2	NA	'045	A2C31243300	NA	A2C00045268	9	3011	45		1402	"EM OTH BATTERY/CR2025 LMX (A2C00045268),"	NA	ROH	NA	15.3	S1_PK MY 13 FORD_M.MANU	NO	
463186	24/05/2014	ZSCR	551	040-2	NA	'045	A2C90899400	NA	A2C90899400	4	3011	45		1402	electronic assy	NA	HALB	S.Real/AutoBF	325.8	S1_PK MY 13 FORD_M.MANU	NO	
463186	24/05/2014	ZSCR	551	040-2	NA	'045	A2C31244500	NA	A2C82186500	2	3011	45		1402	ring FORD /LINCOLN	NA	ROH	NA	47.26	S1_PK MY 13 FORD_M.MANU	NO	
463186	24/05/2014	ZSCR	551	040-2	NA	'045	A2C31243300	NA	A2C00024322	5	3011	45		1402	key ring	NA	ROH	NA	3.3	S1_PK MY 13 FORD_M.MANU	NO	
463186	24/05/2014	ZSCR	551	040-2	NA	'045	5WY5971	NA	A2C53405271	4	3011	45		1402	Foam cushion	NA	ROH	NA	1.32	S1_PK MY 13 FORD_M.MANU	NO	
463186	24/05/2014	ZSCR	551	040-2	NA	'045	A2C31243300	NA	A2C31227500	3	3011	45		1402	label	NA	ROH	NA	0.72	S1_PK MY 13 FORD_M.MANU	NO	
463186	24/05/2014	ZSCR	551	040-2	NA	'045	A2C31243300	NA	A2C31224600	4	3011	45		1402	housing cover assy	NA	ROH	NA	176.56	S1_PK MY 13 FORD_M.MANU	NO	
463186	24/05/2014	ZSCR	551	040-2	NA	'045	A2C31243300	NA	A2C31578100	12	3011	45		1402	contact spring	NA	ROH	NA	8.52	S1_PK MY 13 FORD_M.MANU	NO	
463187	24/05/2014	ZSCR	551	030-1	NA	'045	A2C84807900	NA	A2C84807900	1	3011	45		1301	pcb assy BCU	NA	HALB	S.Real/AutoBF	92.94	S4_PQ GATEWAY MY13_.	NO	
463189	24/05/2014	ZSCR	551	030-1	NA	'045	A2C84807900	NA	A2C84807900	1	3011	45		1301	pcb assy BCU	NA	HALB	S.Real/AutoBF	92.94	S4_PQ GATEWAY MY13_.	NO	
463193	24/05/2014	ZSCR	551	030-1	NA	'045	S180144006	NA	A2C53408731	4	3011	45		1301	circuit board assy TPM	NA	HALB	S.Real/AutoBF	183.2	S2_NISSAN KEY FOB SQUAR	NO	
463195	24/05/2014	ZSCR	551	030-1	NA	'045	S180144006	NA	A2C53408731	3	3011	45		1301	circuit board assy TPM	NA	HALB	S.Real/AutoBF	137.4	S2_NISSAN KEY FOB SQUAR	NO	
463196	24/05/2014	ZSCR	551	030-1	NA	'045	S180144006	NA	A2C53408731	1	3011	45		1301	circuit board assy TPM	NA	HALB	S.Real/AutoBF	45.8	S2_NISSAN KEY FOB SQUAR	NO	
463199	24/05/2014	ZSCR	551	030-1	NA	'045	S180144006	NA	A2C53408731	1	3011	45		1301	circuit board assy TPM	NA	HALB	S.Real/AutoBF	45.8	S2_NISSAN KEY FOB SQUAR	NO	
463200	24/05/2014	ZSCR	551	040-1	NA	'045	S180144006	NA	A2C53408731	1	3011	45		1401	circuit board assy TPM	NA	HALB	S.Real/AutoBF	45.8	S2_NISSAN KEY FOB SQUAR	NO	
463201	24/05/2014	ZSCR	551	034-2	NA	'045	S180144006	NA	A2C53408731	1	3011	45		1342	circuit board assy TPM	NA	HALB	S.Real/AutoBF	45.8	S2_NISSAN KEY FOB SQUAR	NO	
463203	24/05/2014	ZSCR	551	040-3	NA	'045	S180144006	NA	A2C53408731	9	3011	45		1403	circuit board assy TPM	NA	HALB	S.Real/AutoBF	412.2	S2_NISSAN KEY FOB SQUAR	NO	
463204	24/05/2014	ZSCR	551	040-2	NA	'045	S180144006	NA	A2C53408731	11	3011	45		1402	circuit board assy TPM	NA	HALB	S.Real/AutoBF	503.8	S2_NISSAN KEY FOB SQUAR	NO	
463209	24/05/2014	ZSCR	551	030-1	NA	'045	S180144003	NA	A2C53430190	4	3011	45		1301	circuit board assy TLS_SQUARE_D_	NA	HALB	S.Real/AutoBF	179.64	S2_NISSAN KEY FOB SQUAR	NO	
463210	24/05/2014	ZSCR	551	030-1	NA	'045	S180144003	NA	A2C53430190	3	3011	45		1301	circuit board assy TLS_SQUARE_D_	NA	HALB	S.Real/AutoBF	134.73	S2_NISSAN KEY FOB SQUAR	NO	
463211	24/05/2014	ZSCR	551	030-1	NA	'045	S180144003	NA	A2C53430190	3	3011	45		1301	circuit board assy TLS_SQUARE_D_	NA	HALB	S.Real/AutoBF	134.73	S2_NISSAN KEY FOB SQUAR	NO	
463213	24/05/2014	ZSCR	551	030-1	NA	'045	S180144003	NA	A2C53430190	1	3011	45		1301	circuit board assy TLS_SQUARE_D_	NA	HALB	S.Real/AutoBF	44.91	S2_NISSAN KEY FOB SQUAR	NO	
463214	24/05/2014	ZSCR	551	030-1	NA	'045	A2C53408731	NA	A2C53408731	3	3011	45		1301	circuit board assy TPM	NA	HALB	S.Real/AutoBF	137.4	S2_NISSAN KEY FOB SQUAR	NO	
463216	24/05/2014	ZSCR	551	030-1	NA	'045	S180144003	NA	A2C53430190	2	3011	45		1301	circuit board assy TLS_SQUARE_D_	NA	HALB	S.Real/AutoBF	89.82	S2_NISSAN KEY FOB SQUAR	NO	
463217	24/05/2014	ZSCR	551	030-1	NA	'045	S180144003	NA	A2C53430190	1	3011	45		1301	circuit board assy TLS_SQUARE_D_	NA	HALB	S.Real/AutoBF	44.91	S2_NISSAN KEY FOB SQUAR	NO	
463218	24/05/2014	ZSCR	551	030-1	NA	'045	S180144003	NA	A2C53430190	1	3011	45		1301	circuit board assy TLS_SQUARE_D_	NA	HALB	S.Real/AutoBF	44.91	S2_NISSAN KEY FOB SQUAR	NO	
463220	24/05/2014	ZSCR	551	022-2	NA	'045	A2C32209800	NA	A2C32209800	15	3011	45		1222	pcb assy	NA	HALB	S.Real/AutoBF	1203	S1_PK MY 13 FORD_M.MANU	NO	
463228	24/05/2014	ZSCR	551	040-2	NA	'045	5WK48900	NA	A2C00004906	18	3011	45		1402	"EM OTH BATTERY/CR2032,220mAh,3V"	NA	ROH	NA	29.52	S2_NISSAN KEY FOB CMF1_	NO	
463228	24/05/2014	ZSCR	551	040-2	NA	'045	A2C33336600	NA	A2C30115900	4	3011	45		1402	housing bottom	NA	ROH	NA	15.24	S2_NISSAN KEY FOB CMF1_	NO	
463231	24/05/2014	ZSCR	551	040-2	NA	'045	A2C53361994	NA	A2C53361994	1	3011	45		1402	"""pcb assy VW POLO, VECU"""	NA	HALB	S.Real	282.93	S4_PQ25 LP3_. (APROBAC	NO	
463232	24/05/2014	ZSCR	551	040-1	NA	'045	A2C32763601	NA	A2C32763601	2	3011	45		1401	pcb assy BCU 315 V20	NA	HALB	S.Real	464.88	S4_PQ25 LP3_. (APROBAC	NO	
463233	24/05/2014	ZSCR	551	040-2	NA	'045	5WK48900	NA	A2C00004906	1	3011	45		1402	"EM OTH BATTERY/CR2032,220mAh,3V"	NA	ROH	NA	1.64	S1_PEPS_J.JAVIER BECERR	NO	
463233	24/05/2014	ZSCR	551	040-2	NA	'045	5WY5971	NA	A2C31197800	12	3011	45		1402	Key ring	NA	ROH	NA	6.12	S1_PEPS_J.JAVIER BECERR	NO	
463233	24/05/2014	ZSCR	551	040-2	NA	'045	5WY5971	NA	A2C80613000	2	3011	45		1402	Key pad 5 buttons	NA	ROH	NA	14.22	S1_PEPS_J.JAVIER BECERR	NO	
463233	24/05/2014	ZSCR	551	040-2	NA	'045	5WY5971	NA	A2C53429315	3	3011	45		1402	housing cover assy FOG FORD P	NA	ROH	NA	75	S1_PEPS_J.JAVIER BECERR	NO	
463236	24/05/2014	ZSCR	551	030-1	NA	'045	A2C80503400	NA	A2C80503400	2	3011	45		1301	pcb assy	NA	HALB	S.Real/AutoBF	53.38	S1_FOB K2XX_L.LUIS LOPE	NO	
463237	24/05/2014	ZSCR	551	030-1	NA	'045	A2C80503000	NA	A2C80503000	5	3011	45		1301	pcb assy	NA	HALB	S.Real/AutoBF	129.1	S1_FOB K2XX_L.LUIS LOPE	NO	
463237	24/05/2014	ZSCR	551	030-1	NA	'045	A2C80503400	NA	A2C80503400	12	3011	45		1301	pcb assy	NA	HALB	S.Real/AutoBF	320.28	S1_FOB K2XX_L.LUIS LOPE	NO	
463237	24/05/2014	ZSCR	551	030-1	NA	'045	A2C80503500	NA	A2C80503500	2	3011	45		1301	pcb assy	NA	HALB	S.Real/AutoBF	53.44	S1_FOB K2XX_L.LUIS LOPE	NO	
463238	24/05/2014	ZSCR	551	034-2	NA	'045	A2C34172200	NA	A2C34172200	29	3011	45		1342	TSG*GM PWE PCB TOP MAN. ASSEMB	NA	HALB	S.Real/AutoBF	1483.93	S6_KWANG JIN_J.JAVIER B	NO	
463281	24/05/2014	ZSCR	551	030-1	NA	'045	S122736039C	NA	A2C53251264B	3	3011	45		1301	SMD Sub-assembly Nissan D BCM P32M	NA	HALB	S.Real/AutoBF	145.92	S2_BCM_R.RODRIGO CERVAN	NO	
463303	24/05/2014	ZSCR	551	030-1	NA	'045	A2C31244300	NA	A2C8271870093	18	3011	45		1301	pcb assy Top	NA	HALB	S.Real/AutoBF	277.92	S1_PEPS PK 1 WAY_M.MANU	NO	
463339	24/05/2014	ZSCR	551	040-2	NA	'045	A2C3417220093	NA	A2C3417220093	1	3011	45		1402	TSG*GM PWE PCB TOP MAN. ASSEMB	NA	HALB	S.Real	25.63	S6_KWANG JIN_J.JAVIER B	NO	
463343	24/05/2014	ZSCR	551	040-2	NA	'045	A2C34172200	NA	A2C34172200	1	3011	45		1402	TSG*GM PWE PCB TOP MAN. ASSEMB	NA	HALB	S.Real/AutoBF	51.17	S6_KWANG JIN_J.JAVIER B	NO	
463345	24/05/2014	ZSCR	551	034-1	NA	'045	A2C34172200	NA	A2C34172200	2	3011	45		1341	TSG*GM PWE PCB TOP MAN. ASSEMB	NA	HALB	S.Real/AutoBF	102.34	S6_KWANG JIN_J.JAVIER B	NO	
463348	24/05/2014	ZSCR	551	040-2	NA	'045	A2C34172200	NA	A2C34172200	1	3011	45		1402	TSG*GM PWE PCB TOP MAN. ASSEMB	NA	HALB	S.Real/AutoBF	51.17	S6_KWANG JIN_J.JAVIER B	NO	
