No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Batch ID	No.Parte	Cantidad	Planta	APD	Espacio	Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP		
631805	17/06/2015	ZSCR	551	030-1	NA	'054	A2C85220900	NA	A2C8496530093	1				1301	pcb assy HONHRS6 D_13	NA	HALB	S.Real	165.78	PS_HONDA HRS6_J.JUAN CH	NO	4990810814		
631808	17/06/2015	ZSCR	551	030-1	NA	'054	A2C91408600	NA	A2C9140860093	1				1301	pcb assy HONHRS6 D_16 SMD TOP	NA	HALB	S.Real	250.05	PS_HONDA HRS6_J.JUAN CH	NO	4990810633		
631829	17/06/2015	ZSCR	551	030-1	NA	'054	A2C85220900	NA	A2C8496530093	1				1301	pcb assy HONHRS6 D_13	NA	HALB	S.Real	165.78	PS_HONDA HRS6_J.JUAN CH	NO	4990810814		
631830	17/06/2015	ZSCR	551	030-1	NA	'054	A2C85220900	NA	A2C8496530093	1				1301	pcb assy HONHRS6 D_13	NA	HALB	S.Real	165.78	PS_HONDA HRS6_J.JUAN CH	NO	4990810814		
631832	17/06/2015	ZSCR	551	030-1	NA	'054	A2C85220900	NA	A2C8496530093	1				1301	pcb assy HONHRS6 D_13	NA	HALB	S.Real	165.78	PS_HONDA HRS6_J.JUAN CH	NO	4990810819		
631841	17/06/2015	ZSCR	551	030-1	NA	'054	A2C85220900	NA	A2C8496530093	1				1301	pcb assy HONHRS6 D_13	NA	HALB	S.Real	165.78	PS_HONDA HRS6_J.JUAN CH	NO	4990810819		
631842	17/06/2015	ZSCR	551	030-1	NA	'054	A2C85220900	NA	A2C8496530093	1				1301	pcb assy HONHRS6 D_13	NA	HALB	S.Real	165.78	PS_HONDA HRS6_J.JUAN CH	NO	4990810819		
631907	17/06/2015	ZSCR	551	034-4	NA	'054	A2C85901112	NA	A2C87057001	1				1344	pcb assy DAGSTAR2 D_18	NA	HALB	S.Real	433.92	PSAD_DAIMLER STAR 2_A.A	NO	4990810725		
631941	17/06/2015	ZSCR	551	040-1	NA	'054	A2C85220900	NA	A2C84965300	1				1401	pcb assy HONHRS6 D_13	NA	HALB	S.Real	206.73	PS_HONDA HRS6_J.JUAN CH	NO	4990810819		
631951	17/06/2015	ZSCR	551	040-3	NA	'054	5WK43104	NA	6593831401	30				1403	WARNING LABEL c/d/i HONDA	NA	ROH	NA	35.1	PS_HONDA HRS6_J.JUAN CH	NO	4990810921		
632128	18/06/2015	ZSCR	551	030-1	NA	'054	A2C96660500	NA	A2C96660500	1				1301	pcb assy FIA326 OCS V15_1	NA	HALB	S.Real	164.81	PS_FIAT BRAZIL_.	NO	4990816517		
632129	18/06/2015	ZSCR	551	030-1	NA	'054	A2C85220900	NA	A2C84965300	1				1301	pcb assy HONHRS6 D_13	NA	HALB	S.Real	206.73	PS_HONDA HRS6_J.JUAN CH	NO	4990810819		
632291	18/06/2015	ZSCR	551	040-3	NA	'054	A2C96660500	NA	A2C96660500	1				1403	pcb assy FIA326 OCS V15_1	NA	HALB	S.Real	164.81	PS_FIAT BRAZIL_.	NO	4990816517		
632525	19/06/2015	ZSCR	551	030-1	NA	'054	A2C91408600	NA	A2C9140860093	1				1301	pcb assy HONHRS6 D_16 SMD TOP	NA	HALB	S.Real	250.05	PS_HONDA HRS6_J.JUAN CH	NO	4990810633		
632619	19/06/2015	ZSCR	551	040-1	NA	'054	A2C8021770004	NA	A2C8021770004	1				1401	pcb assy HONHRS6 D_20 REV 4	NA	HALB	S.Real	317.21	PS_HONDA HRS6_J.JUAN CH	NO	4990810847		
