No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Batch ID	No.Parte	Cantidad	3011	´015	 	Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP	
573537	#########	ZSCR	551	035-1	0	'050	A2C8216780092	NA	A2C00042168	1				1351	"16MHz,50ppm,NX8045GB,QUARTZ CRYSTAL/NX80"		ROH	NA	1.93	S1_RFHM CUSW_J.JORGE AG	NO		
573537	#########	ZSCR	551	035-1	0	'050	A2C8216760092	NA	A2C00042168	12				1351	"16MHz,50ppm,NX8045GB,QUARTZ CRYSTAL/NX80"		ROH	NA	23.16	S1_RFHM CUSW_J.JORGE AG	NO		
573537	#########	ZSCR	551	035-1	0	'050	A2C8016280092	NA	A2C00049292	1				1351	"IC SMART POW/VNN1NV04PTR-E,SOT223,1,40V,"		ROH	NA	1.22	S1_RFHM CUSW_J.JORGE AG	NO		
573537	#########	ZSCR	551	035-1	0	'050	A2C8216760093	NA	A2C00049324	7				1351	"IC VOLT REG/TLE4250-2G,SPECIAL-SMD"		ROH	NA	10.43	S1_RFHM CUSW_J.JORGE AG	NO		
573537	#########	ZSCR	551	035-1	0	'050	A2C3229600093	NA	A2C00244500	4				1351	"C CER,C0G,33nF,5%,100V,1206,Sn,STANDARD"		ROH	NA	1.96	S1_RFHM CUSW_J.JORGE AG	NO		
573537	#########	ZSCR	551	035-1	0	'050	A2C8730220092	NA	A2C40003612	93				1351	"R LIN,10K,1%,TK100,63mW,0402"		ROH	NA	0.93	S1_RFHM CUSW_J.JORGE AG	NO		
573537	#########	ZSCR	551	035-1	0	'050	A2C8730220092	NA	A2C40005330	116				1351	"R JUMP,0R05,63mW,1A,0402"		ROH	NA	0	S1_RFHM CUSW_J.JORGE AG	NO		
573537	#########	ZSCR	551	035-1	0	'050	A2C8016300092	NA	A2C40005330	11				1351	"R JUMP,0R05,63mW,1A,0402"		ROH	NA	0	S1_RFHM CUSW_J.JORGE AG	NO		
573537	#########	ZSCR	551	035-1	0	'050	A2C8016300093	NA	A2C40005330	3				1351	"R JUMP,0R05,63mW,1A,0402"		ROH	NA	0	S1_RFHM CUSW_J.JORGE AG	NO		
573537	#########	ZSCR	551	035-1	0	'050	A2C8016290093	NA	A2C40005330	1				1351	"R JUMP,0R05,63mW,1A,0402"		ROH	NA	0	S1_RFHM CUSW_J.JORGE AG	NO		
573537	#########	ZSCR	551	035-1	0	'050	A2C3229600093	NA	A2C52058355	1				1351	"150nF,10%,16V,X7R,0805,TINNED,CER CAP/15"		ROH	NA	0.06	S1_RFHM CUSW_J.JORGE AG	NO		
573537	#########	ZSCR	551	035-1	0	'050	A2C8730220093	NA	A2C53331174	53				1351	antenna		ROH	NA	89.57	S1_RFHM CUSW_J.JORGE AG	NO		
573537	#########	ZSCR	551	035-1	0	'050	A2C8216780093	NA	A2C53331174	18				1351	antenna		ROH	NA	30.42	S1_RFHM CUSW_J.JORGE AG	NO		
573537	#########	ZSCR	551	035-1	0	'050	A2C8016280093	NA	A2C53331174	3				1351	antenna		ROH	NA	5.07	S1_RFHM CUSW_J.JORGE AG	NO		
573537	#########	ZSCR	551	035-1	0	'050	A2C8016290093	NA	A2C53331174	4				1351	antenna		ROH	NA	6.76	S1_RFHM CUSW_J.JORGE AG	NO		
573538	#########	ZSCR	551	035-1	0	'050	A2C3229710093	NA	A2C00014889	1				1351	contact spring		ROH	NA	0.9	S1_RKE FOB CUSW_J.JORGE	NO		
573538	#########	ZSCR	551	035-1	0	'050	A2C3229710093	NA	A2C00020090	238				1351	"C CER,X7R,47nF,10%,16V,0402,Sn"		ROH	NA	2.38	S1_RKE FOB CUSW_J.JORGE	NO		
573538	#########	ZSCR	551	035-1	0	'050	A2C3229710093	NA	A2C00021664	41				1351	"15pF,1%,50V,C0G,0402,Sn,CER CAP/RF appli"		ROH	NA	0.82	S1_RKE FOB CUSW_J.JORGE	NO		
573538	#########	ZSCR	551	035-1	0	'050	A2C3229710093	NA	A2C00024522	53				1351	"C CER,X7R,1uF,10%,25V,0805,Sn,STANDARD"		ROH	NA	4.24	S1_RKE FOB CUSW_J.JORGE	NO		
573538	#########	ZSCR	551	035-1	0	'050	A2C3229710093	NA	A2C00026679	45				1351	"8pF,0.1pF,50V,C0G,0402,TINNED,CER CAP/RF"		ROH	NA	0.9	S1_RKE FOB CUSW_J.JORGE	NO		
573538	#########	ZSCR	551	035-1	0	'050	A2C3229710093	NA	A2C00029765	65				1351	"15nF,10%,25V,X7R,0402,TINNED,CER CAP/C10"		ROH	NA	0.65	S1_RKE FOB CUSW_J.JORGE	NO		
573538	#########	ZSCR	551	035-1	0	'050	A2C3229710093	NA	A2C00031067	6				1351	"4pF,0.1pF,50V,C0G,0402,TINNED,CER CAP/"		ROH	NA	0.12	S1_RKE FOB CUSW_J.JORGE	NO		
573538	#########	ZSCR	551	035-1	0	'050	A2C3229710093	NA	A2C00034028	147				1351	"100nF,10%,16V,X7R,0402,TINNED,CER CAP/"		ROH	NA	2.94	S1_RKE FOB CUSW_J.JORGE	NO		
573538	#########	ZSCR	551	035-1	0	'050	A2C3229710093	NA	A2C00040667	4				1351	"L COIL/-,100nH,100mA,SMD"		ROH	NA	0.32	S1_RKE FOB CUSW_J.JORGE	NO		
573538	#########	ZSCR	551	035-1	0	'050	A2C3229710093	NA	A2C00047242	2				1351	"2.36mH,30mA,SMD,LEADFREE_COIL/"		ROH	NA	4.14	S1_RKE FOB CUSW_J.JORGE	NO		
573539	#########	ZSCR	551	035-1	0	'050	A2C3229720093	NA	A2C00000262	14				1351	"Dual 40W,22V,SOT23, common cathode SUP D"		ROH	NA	1.82	S1_IGNM CUSW_J.JORGE AG	NO		
573539	#########	ZSCR	551	035-1	0	'050	A2C3229720093	NA	A2C00000357	121				1351	"250V,150mA,1,FAST,SOT23,RECT DIODE/BAS21"		ROH	NA	7.26	S1_IGNM CUSW_J.JORGE AG	NO		
573539	#########	ZSCR	551	035-1	0	'050	A2C3229720093	NA	A2C00020895	15				1351	"70V,150mA,2, common anode, FAST,SOT323_3"		ROH	NA	1.05	S1_IGNM CUSW_J.JORGE AG	NO		
573539	#########	ZSCR	551	035-1	0	'050	A2C3229720093	NA	A2C00045362	25				1351	"16MHz,0.1%,CSTCE,CER RESONATOR"		ROH	NA	40.75	S1_IGNM CUSW_J.JORGE AG	NO		
573539	#########	ZSCR	551	035-1	0	'050	A2C3229720093	NA	A2C40001444	96				1351	"C CER,X7R,22nF,10%,100V,0805,Sn++ Open M"		ROH	NA	2.88	S1_IGNM CUSW_J.JORGE AG	NO		
573539	#########	ZSCR	551	035-1	0	'050	A2C3229720093	NA	A2C40001538	76				1351	"T BIP/BC856B,SOT23"		ROH	NA	5.32	S1_IGNM CUSW_J.JORGE AG	NO		
573539	#########	ZSCR	551	035-1	0	'050	A2C3229720093	NA	A2C40002805	122				1351	"R LIN,10R,5%,TK200,250mW,1206"		ROH	NA	3.66	S1_IGNM CUSW_J.JORGE AG	NO		
573539	#########	ZSCR	551	035-1	0	'050	A2C3229720093	NA	A2C53289111	146				1351	pin header 3P V 1R SMT WH		ROH	NA	192.72	S1_IGNM CUSW_J.JORGE AG	NO		
573540	#########	ZSCR	551	035-1	0	'050	A2C8393050093	NA	A2C00020090	184				1351	"C CER,X7R,47nF,10%,16V,0402,Sn"		ROH	NA	1.84	S1_PASE FOB CUSW_J.JORG	NO		
573540	#########	ZSCR	551	035-1	0	'050	A2C8393050093	NA	A2C00021664	5				1351	"15pF,1%,50V,C0G,0402,Sn,CER CAP/RF appli"		ROH	NA	0.1	S1_PASE FOB CUSW_J.JORG	NO		
573540	#########	ZSCR	551	035-1	0	'050	A2C3813640093	NA	A2C00026675	75				1351	"9pF,0.1pF,50V,C0G,0402,TINNED,CER CAP/"		ROH	NA	1.5	S1_PASE FOB CUSW_J.JORG	NO		
573540	#########	ZSCR	551	035-1	0	'050	A2C8393050093	NA	A2C00026675	138				1351	"9pF,0.1pF,50V,C0G,0402,TINNED,CER CAP/"		ROH	NA	2.76	S1_PASE FOB CUSW_J.JORG	NO		
573540	#########	ZSCR	551	035-1	0	'050	A2C3813640093	NA	A2C00034028	222				1351	"100nF,10%,16V,X7R,0402,TINNED,CER CAP/"		ROH	NA	4.44	S1_PASE FOB CUSW_J.JORG	NO		
573540	#########	ZSCR	551	035-1	0	'050	A2C8393050093	NA	A2C00034028	34				1351	"100nF,10%,16V,X7R,0402,TINNED,CER CAP/"		ROH	NA	0.68	S1_PASE FOB CUSW_J.JORG	NO		
573540	#########	ZSCR	551	035-1	0	'050	A2C3813640093	NA	A2C00049349	74				1351	"4pF,0.1pF,50V,C0G,0402,Sn,CER CAP/++ RF-"		ROH	NA	1.48	S1_PASE FOB CUSW_J.JORG	NO		
573540	#########	ZSCR	551	035-1	0	'050	A2C3813640093	NA	A2C40012309	23				1351	"R JUMP,0R05,0W,1A,0402"		ROH	NA	0	S1_PASE FOB CUSW_J.JORG	NO		
573540	#########	ZSCR	551	035-1	0	'050	A2C8393050093	NA	A2C40012309	8				1351	"R JUMP,0R05,0W,1A,0402"		ROH	NA	0	S1_PASE FOB CUSW_J.JORG	NO		
573542	#########	ZSCR	551	035-1	0	'050	A2C7378970593	NA	A2C00005598	2				1351	"R LIN,1K1,1%,TK100,100mW,0603"		ROH	NA	0.02	S1_CBC_M.MIGUEL BANUELO	NO		
573542	#########	ZSCR	551	035-1	0	'050	A2C7449340193	NA	A2C00052390	303				1351	"60V,1A,1,SCHOTTKY,DO-214AC (SMA),RECT DI"		ROH	NA	145.44	S1_CBC_M.MIGUEL BANUELO	NO		
573542	#########	ZSCR	551	035-1	0	'050	A2C7378970593	NA	A2C00052390	2				1351	"60V,1A,1,SCHOTTKY,DO-214AC (SMA),RECT DI"		ROH	NA	0.96	S1_CBC_M.MIGUEL BANUELO	NO		
573542	#########	ZSCR	551	035-1	0	'050	A2C7449340193	NA	A2C00695800	106				1351	"C CER,X7R,100nF,10%,100V,0805,Sn,FLOATIN"		ROH	NA	15.9	S1_CBC_M.MIGUEL BANUELO	NO		
573542	#########	ZSCR	551	035-1	0	'050	A2C7378970593	NA	A2C00695800	317				1351	"C CER,X7R,100nF,10%,100V,0805,Sn,FLOATIN"		ROH	NA	47.55	S1_CBC_M.MIGUEL BANUELO	NO		
573542	#########	ZSCR	551	035-1	0	'050	A2C7451320093	NA	A2C40001118	3				1351	"D REC/BAS16 S,80V,200mA,SOT363,0s"		ROH	NA	0.54	S1_CBC_M.MIGUEL BANUELO	NO		
573542	#########	ZSCR	551	035-1	0	'050	A2C7451320093	NA	A2C40001242	97				1351	"C CER,X7R,100nF,10%,100V,1206,Sn ++ Open"		ROH	NA	22.31	S1_CBC_M.MIGUEL BANUELO	NO		
573542	#########	ZSCR	551	035-1	0	'050	A2C7451320093	NA	A2C40001506	25				1351	"C CER,X7R,470nF,10%,50V,C0805,Sn"		ROH	NA	2.5	S1_CBC_M.MIGUEL BANUELO	NO		
573542	#########	ZSCR	551	035-1	0	'050	A2C7451320093	NA	A2C40002675	20				1351	"T BIP/BCR133,SOT23-MOTOROLA"		ROH	NA	1.8	S1_CBC_M.MIGUEL BANUELO	NO		
573542	#########	ZSCR	551	035-1	0	'050	A2C7451320093	NA	A2C40003337	83				1351	"R LIN,240R,5%,TK100,250mW,MELF0204"		ROH	NA	6.64	S1_CBC_M.MIGUEL BANUELO	NO		
573542	#########	ZSCR	551	035-1	0	'050	A2C7451320093	NA	A2C40004260	5				1351	"R LIN,1K1,1%,TK100,100mW,0603"		ROH	NA	0.05	S1_CBC_M.MIGUEL BANUELO	NO		
573542	#########	ZSCR	551	035-1	0	'050	A2C7449340193	NA	A2C40005473	21				1351	"R NET,26K7,1%,0W,1206"		ROH	NA	1.26	S1_CBC_M.MIGUEL BANUELO	NO		
573542	#########	ZSCR	551	035-1	0	'050	A2C7449340193	NA	A2C40006738	44				1351	"C CER,X7R,100nF,10%,16V,C0402,Sn"		ROH	NA	0.88	S1_CBC_M.MIGUEL BANUELO	NO		
573542	#########	ZSCR	551	035-1	0	'050	A2C7378970593	NA	A2C40006738	29				1351	"C CER,X7R,100nF,10%,16V,C0402,Sn"		ROH	NA	0.58	S1_CBC_M.MIGUEL BANUELO	NO		
573542	#########	ZSCR	551	035-1	0	'050	A2C7451320093	NA	A2C40011211	9				1351	"R LIN,1K,1%,TK100,500mW,2010"		ROH	NA	0.99	S1_CBC_M.MIGUEL BANUELO	NO		
573542	#########	ZSCR	551	035-1	0	'050	A2C7451320093	NA	A2C40011688	42				1351	"R LIN,499K,1%,TK100,100mW,0603"		ROH	NA	0.42	S1_CBC_M.MIGUEL BANUELO	NO		
573542	#########	ZSCR	551	035-1	0	'050	A2C7451320093	NA	A2C40012012	5				1351	"R LIN,2K4,5%,TK200,250mW,R1206"		ROH	NA	0.1	S1_CBC_M.MIGUEL BANUELO	NO		
573543	#########	ZSCR	551	035-1	0	'050	A2C8216770093	NA	A2C00034103	92				1351	"100nF,10%,100V,X7R,0805,Sn,CER CAP/GCM"		ROH	NA	6.44	S1_WK_WD RFHUB_J.JORGE	NO		
573543	#########	ZSCR	551	035-1	0	'050	A2C8216770092	NA	A2C00040024	7				1351	"400V,3A,1,,DO-214AB,RECT DIODE/S3G-3HE3"		ROH	NA	3.43	S1_WK_WD RFHUB_J.JORGE	NO		
573543	#########	ZSCR	551	035-1	0	'050	A2C8216770093	NA	A2C53331174	27				1351	antenna		ROH	NA	45.63	S1_WK_WD RFHUB_J.JORGE	NO		
573544	#########	ZSCR	551	035-1	0	'050	A2C8673320193	NA	A2C00010737	134				1351	"100pF,5%,50V,C0G,0402,TINNED,CER CAP/VJ"		ROH	NA	1.34	S1_CUSW UF PASE_J.JORGE	NO		
573544	#########	ZSCR	551	035-1	0	'050	A2C8673310193	NA	A2C00010737	37				1351	"100pF,5%,50V,C0G,0402,TINNED,CER CAP/VJ"		ROH	NA	0.37	S1_CUSW UF PASE_J.JORGE	NO		
573544	#########	ZSCR	551	035-1	0	'050	A2C7395960193	NA	A2C00018109	16				1351	"R LIN,120K,5%,TK200,63mW,0402"		ROH	NA	0.16	S1_CUSW UF PASE_J.JORGE	NO		
573544	#########	ZSCR	551	035-1	0	'050	A2C8673320193	NA	A2C00019748	111				1351	"R LIN,2K2,1%,TK100,63mW,0402"		ROH	NA	1.11	S1_CUSW UF PASE_J.JORGE	NO		
573544	#########	ZSCR	551	035-1	0	'050	A2C8673310193	NA	A2C00019748	41				1351	"R LIN,2K2,1%,TK100,63mW,0402"		ROH	NA	0.41	S1_CUSW UF PASE_J.JORGE	NO		
573544	#########	ZSCR	551	035-1	0	'050	A2C7441340093	NA	A2C00020090	1090				1351	"C CER,X7R,47nF,10%,16V,0402,Sn"		ROH	NA	10.9	S1_CUSW UF PASE_J.JORGE	NO		
573544	#########	ZSCR	551	035-1	0	'050	A2C7395980193	NA	A2C00020090	355				1351	"C CER,X7R,47nF,10%,16V,0402,Sn"		ROH	NA	3.55	S1_CUSW UF PASE_J.JORGE	NO		
573544	#########	ZSCR	551	035-1	0	'050	A2C7395960193	NA	A2C00020090	1767				1351	"C CER,X7R,47nF,10%,16V,0402,Sn"		ROH	NA	17.67	S1_CUSW UF PASE_J.JORGE	NO		
573544	#########	ZSCR	551	035-1	0	'050	A2C3808140093	NA	A2C00020090	624				1351	"C CER,X7R,47nF,10%,16V,0402,Sn"		ROH	NA	6.24	S1_CUSW UF PASE_J.JORGE	NO		
573544	#########	ZSCR	551	035-1	0	'050	A2C8393040093	NA	A2C00020090	1058				1351	"C CER,X7R,47nF,10%,16V,0402,Sn"		ROH	NA	10.58	S1_CUSW UF PASE_J.JORGE	NO		
573544	#########	ZSCR	551	035-1	0	'050	A2C7441340093	NA	A2C00026675	342				1351	"9pF,0.1pF,50V,C0G,0402,TINNED,CER CAP/"		ROH	NA	6.84	S1_CUSW UF PASE_J.JORGE	NO		
573544	#########	ZSCR	551	035-1	0	'050	A2C7395980193	NA	A2C00026675	33				1351	"9pF,0.1pF,50V,C0G,0402,TINNED,CER CAP/"		ROH	NA	0.66	S1_CUSW UF PASE_J.JORGE	NO		
573544	#########	ZSCR	551	035-1	0	'050	A2C7395960193	NA	A2C00026675	129				1351	"9pF,0.1pF,50V,C0G,0402,TINNED,CER CAP/"		ROH	NA	2.58	S1_CUSW UF PASE_J.JORGE	NO		
573544	#########	ZSCR	551	035-1	0	'050	A2C3808140093	NA	A2C00026675	348				1351	"9pF,0.1pF,50V,C0G,0402,TINNED,CER CAP/"		ROH	NA	6.96	S1_CUSW UF PASE_J.JORGE	NO		
573544	#########	ZSCR	551	035-1	0	'050	A2C8393040093	NA	A2C00026675	5				1351	"9pF,0.1pF,50V,C0G,0402,TINNED,CER CAP/"		ROH	NA	0.1	S1_CUSW UF PASE_J.JORGE	NO		
573544	#########	ZSCR	551	035-1	0	'050	A2C8673320193	NA	A2C00032099	344				1351	"27pF,1%,50V,C0G,0402,TINNED,CER CAP/RF a"		ROH	NA	6.88	S1_CUSW UF PASE_J.JORGE	NO		
573544	#########	ZSCR	551	035-1	0	'050	A2C8673310193	NA	A2C00032101	593				1351	"47pF,1%,50V,C0G,0402,TINNED,CER CAP/"		ROH	NA	17.79	S1_CUSW UF PASE_J.JORGE	NO		
573544	#########	ZSCR	551	035-1	0	'050	A2C8673320193	NA	A2C00032102	377				1351	"15pF,1%,50V,C0G,0402,TINNED,CER CAP/"		ROH	NA	7.54	S1_CUSW UF PASE_J.JORGE	NO		
573544	#########	ZSCR	551	035-1	0	'050	A2C7441340093	NA	A2C00034028	380				1351	"100nF,10%,16V,X7R,0402,TINNED,CER CAP/"		ROH	NA	7.6	S1_CUSW UF PASE_J.JORGE	NO		
573544	#########	ZSCR	551	035-1	0	'050	A2C7395980193	NA	A2C00034028	22				1351	"100nF,10%,16V,X7R,0402,TINNED,CER CAP/"		ROH	NA	0.44	S1_CUSW UF PASE_J.JORGE	NO		
573544	#########	ZSCR	551	035-1	0	'050	A2C7395960193	NA	A2C00034028	225				1351	"100nF,10%,16V,X7R,0402,TINNED,CER CAP/"		ROH	NA	4.5	S1_CUSW UF PASE_J.JORGE	NO		
573544	#########	ZSCR	551	035-1	0	'050	A2C3808140093	NA	A2C00034028	137				1351	"100nF,10%,16V,X7R,0402,TINNED,CER CAP/"		ROH	NA	2.74	S1_CUSW UF PASE_J.JORGE	NO		
573544	#########	ZSCR	551	035-1	0	'050	A2C8393040093	NA	A2C00034028	133				1351	"100nF,10%,16V,X7R,0402,TINNED,CER CAP/"		ROH	NA	2.66	S1_CUSW UF PASE_J.JORGE	NO		
573544	#########	ZSCR	551	035-1	0	'050	A2C8673320193	NA	A2C00034826	90				1351	"68pF,1%,50V,C0G,0402,,CER CAP/++ RF appl"		ROH	NA	1.8	S1_CUSW UF PASE_J.JORGE	NO		
573544	#########	ZSCR	551	035-1	0	'050	A2C8673310193	NA	A2C00034826	253				1351	"68pF,1%,50V,C0G,0402,,CER CAP/++ RF appl"		ROH	NA	5.06	S1_CUSW UF PASE_J.JORGE	NO		
573544	#########	ZSCR	551	035-1	0	'050	A2C8673320193	NA	A2C00038140	90				1351	"82pF,1%,50V,C0G,0402,Sn,CER CAP/ ++ RF p"		ROH	NA	1.8	S1_CUSW UF PASE_J.JORGE	NO		
573544	#########	ZSCR	551	035-1	0	'050	A2C8673310193	NA	A2C00038140	35				1351	"82pF,1%,50V,C0G,0402,Sn,CER CAP/ ++ RF p"		ROH	NA	0.7	S1_CUSW UF PASE_J.JORGE	NO		
573544	#########	ZSCR	551	035-1	0	'050	A2C8673320193	NA	A2C00040655	8				1351	"10nH,200mA,SMD,COIL/MLK1005S10NJT"		ROH	NA	0.56	S1_CUSW UF PASE_J.JORGE	NO		
573544	#########	ZSCR	551	035-1	0	'050	A2C7441340093	NA	A2C00049349	169				1351	"4pF,0.1pF,50V,C0G,0402,Sn,CER CAP/++ RF-"		ROH	NA	3.38	S1_CUSW UF PASE_J.JORGE	NO		
573544	#########	ZSCR	551	035-1	0	'050	A2C7395960193	NA	A2C00049349	225				1351	"4pF,0.1pF,50V,C0G,0402,Sn,CER CAP/++ RF-"		ROH	NA	4.5	S1_CUSW UF PASE_J.JORGE	NO		
573544	#########	ZSCR	551	035-1	0	'050	A2C8673320193	NA	A2C00057187	581				1351	"C CER,C0G,8.2pF,0.1pF,50V,0402,Sn"		ROH	NA	11.62	S1_CUSW UF PASE_J.JORGE	NO		
573544	#########	ZSCR	551	035-1	0	'050	A2C8673310193	NA	A2C00057187	384				1351	"C CER,C0G,8.2pF,0.1pF,50V,0402,Sn"		ROH	NA	7.68	S1_CUSW UF PASE_J.JORGE	NO		
573544	#########	ZSCR	551	035-1	0	'050	A2C8393040093	NA	A2C40007054	12				1351	"C CER,C0G,220pF,2%,50V,C0603,-"		ROH	NA	0.6	S1_CUSW UF PASE_J.JORGE	NO		
573544	#########	ZSCR	551	035-1	0	'050	A2C7441340093	NA	A2C40012309	3				1351	"R JUMP,0R05,0W,1A,0402"		ROH	NA	0	S1_CUSW UF PASE_J.JORGE	NO		
573544	#########	ZSCR	551	035-1	0	'050	A2C3808140093	NA	A2C40012309	27				1351	"R JUMP,0R05,0W,1A,0402"		ROH	NA	0	S1_CUSW UF PASE_J.JORGE	NO		
573545	#########	ZSCR	551	035-1	0	'050	A2C9113260093	NA	A2C00018862	13				1351	"68uH,900mA,SMD,COIL/SIMID"		ROH	NA	14.56	S1_CUSW UF PASE_J.JORGE	NO		
573545	#########	ZSCR	551	035-1	0	'050	A2C9113260092	NA	A2C00034103	48				1351	"100nF,10%,100V,X7R,0805,Sn,CER CAP/GCM"		ROH	NA	3.36	S1_CUSW UF PASE_J.JORGE	NO		
573545	#########	ZSCR	551	035-1	0	'050	A2C9113260092	NA	A2C00040024	12				1351	"400V,3A,1,,DO-214AB,RECT DIODE/S3G-3HE3"		ROH	NA	5.88	S1_CUSW UF PASE_J.JORGE	NO		
573545	#########	ZSCR	551	035-1	0	'050	A2C9113260093	NA	A2C00040024	14				1351	"400V,3A,1,,DO-214AB,RECT DIODE/S3G-3HE3"		ROH	NA	6.86	S1_CUSW UF PASE_J.JORGE	NO		
573545	#########	ZSCR	551	035-1	0	'050	A2C9113260092	NA	A2C40003612	6				1351	"R LIN,10K,1%,TK100,63mW,0402"		ROH	NA	0.06	S1_CUSW UF PASE_J.JORGE	NO		
573545	#########	ZSCR	551	035-1	0	'050	A2C9113260092	NA	A2C40005330	18				1351	"R JUMP,0R05,63mW,1A,0402"		ROH	NA	0	S1_CUSW UF PASE_J.JORGE	NO		
573545	#########	ZSCR	551	035-1	0	'050	A2C9113260093	NA	A2C53331174	53				1351	antenna		ROH	NA	89.57	S1_CUSW UF PASE_J.JORGE	NO		
573614	#########	MB1A	551	023-2	K96019	'015	NA	NA	A2C86023300	15				1232	transceiver assy U/L/T/P	NA	HALB	S.Real/AutoBF	1239.15	S1_PASE FOB CUSW_A.ADRI	NO	No hay stock	
573617	#########	ZSCR	551	050-5	NA	'015	A2C73753602S	NA	A2C73753602	9				1505	transmitter CHR PASE 433 GV#10 3B	NA	HALB	S.Real	819.45	S1_PASE FOB CUSW_A.ADRI	NO	Sig ventana	**
573617	#########	ZSCR	551	050-5	NA	'015	A2C87408401	NA	A2C73937402	8				1505	transmitter CHR PASE 315 GV#13 2B	NA	HALB	S.Real	708.56	S1_PASE FOB CUSW_A.ADRI	NO	Sig ventana	**
573633	#########	ZSCR	551	034-2	NA	'050	A2C8216760092	NA	A2C82135300	4				1342	pcb 4-lay FR-4 ImSn	NA	ROH	NA	130.12	S1_WK_WD RFHUB_A.ADRIAN	NO		
573636	#########	ZSCR	551	034-2	NA	'015	A2C32297200	NA	A2C3229720093	11				1342	CUSW PCB ASSY TOP	NA	HALB	S.Real	690.03	S1_IGNM CUSW_A.ADRIANA	NO	4985701512	
573644	#########	ZSCR	551	040-1	NA	'015	A2C81624200	NA	A2C8216760093	1				1401	pcb assy Top	NA	HALB	S.Real	170.66	S1_WK_WD RFHUB_A.ADRIAN	NO	4985702844	
573647	#########	ZSCR	551	034-2	NA	'015	A2C81624200	NA	A2C8216760093	1				1342	pcb assy Top	NA	HALB	S.Real	170.66	S1_WK_WD RFHUB_A.ADRIAN	NO	4985702830	
573726	#########	ZSCR	551	034-2	NA	'050	A2C3229710093	NA	A2C3229710093	7				1342	CUSW PCB ASSY BOT	NA	HALB	S.Real	169.05	S1_RKE FOB CUSW_A.ADRIA	NO	4985701466	
573737	#########	ZSCR	551	034-2	NA	'015	A2C8216770093	NA	A2C8216770093	1				1342	pcb assy Top	NA	HALB	S.Real	168.24	S1_WK_WD RFHUB_A.ADRIAN	NO	4985702763	
573738	#########	ZSCR	551	034-2	NA	'015	A2C8216780093	NA	A2C8216780093	1				1342	pcb assy TOP	NA	HALB	S.Real	162.47	S1_WK_WD RFHUB_A.ADRIAN	NO	4985702726	
573739	#########	MB1A	551	010-4	95000021	'015	NA	NA	A2C3813640092	1				1104	"""SUB FOBIK PCB T-ASM, NA/EU(P U L T RS) B"""	QN410098771	HALB	S.Real	50.24	410098771_PASE F	NO	4985697690	
573740	#########	ZSCR	551	030-1	NA	'015	A2C8730220093	NA	A2C8730220093	1				1301	pcb assy RKE 433 w/oKG Var#3	NA	HALB	S.Real	147.65	S1_CUSW UF RFHM_A.ADRIA	NO	4985702588	
573743	#########	ZSCR	551	030-1	NA	'050	A2C81624000	NA	A2C82135400	8				1301	pcb panel 4-up	NA	ROH	NA	273.12	S1_WK_WD RFHUB_A.ADRIAN	NO		
573745	#########	ZSCR	551	030-1	NA	'050	A2C3813640092	NA	A2C3813640092	40				1301	"""SUB FOBIK PCB T-ASM, NA/EU(P U L T RS) B"""	NA	HALB	S.Real	2009.6	S1_PASE FOB CUSW_A.ADRI	NO	4985703503	**
574876	#########	ZSCR	551	035-1	0	'015	A2C93975600	NA	A2C00019459	1006	3011	015	 	1351	sticker identi spool unprin		ROH	NA	714.26	S1_RFHM CUSW_J.JORGE AG	NO		
574877	#########	ZSCR	551	035-1	0	'015	A2C85886700	NA	A2C53105128	150	3011	015	 	1351	Contact Spring positive		ROH	NA	42	S1_PASE FOB CUSW_J.JORG	NO	4985766489	
574877	#########	ZSCR	551	035-1	0	'015	A2C86023300	NA	A2C73750700	56	3011	015	 	1351	pad Jewel CHR		ROH	NA	300.16	S1_PASE FOB CUSW_J.JORG	NO		
574877	#########	ZSCR	551	035-1	0	'015	A2C73753201	NA	A2C73750800	58	3011	015	 	1351	pad Jewel		ROH	NA	403.68	S1_PASE FOB CUSW_J.JORG	NO	4985766405	
574877	#########	ZSCR	551	035-1	0	'015	A2C74094300	NA	A2C73750900	58	3011	015	 	1351	pad Jewel Fia		ROH	NA	370.04	S1_PASE FOB CUSW_J.JORG	NO	4985766425	
574877	#########	ZSCR	551	035-1	0	'015	A2C7375190200	NA	A2C73751200	25	3011	015	 	1351	key latch		ROH	NA	50.25	S1_PASE FOB CUSW_J.JORG	NO	4985766386	
574877	#########	ZSCR	551	035-1	0	'015	A2C7375190200	NA	A2C73751300	350	3011	015	 	1351	Latch Spring		ROH	NA	35	S1_PASE FOB CUSW_J.JORG	NO	4985766386	
574877	#########	ZSCR	551	035-1	0	'015	A2C85886700	NA	A2C85519700	23	3011	015	 	1351	connecting piece Key Latch		ROH	NA	47.38	S1_PASE FOB CUSW_J.JORG	NO	4985766489	
574877	#########	ZSCR	551	035-1	0	'015	A2C85886700	NA	A2C85519800	221	3011	015	 	1351	contact spring Spring		ROH	NA	24.31	S1_PASE FOB CUSW_J.JORG	NO	4985766489	
