No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Batch ID	No.Parte	Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP			
444007	4/14/2014	ZSCR	551	040-3	NA	'054	5WK44630	NA	A2C53424040	1403	"pan head screw M3,5 x 12,00 1268"	NA	ROH	NA	1.08	PSAD_VW20_U.ULISES VILL	NO				
444008	4/14/2014	ZSCR	551	034-2	NA	'054	5WY89350	NA	A2C53436156	1342	cover RAP T BK	NA	ROH	NA	12.8	PS_CHRYSLER MY2013_E.ED	NO				
444009	4/14/2014	ZSCR	551	034-2	NA	'054	5WK44781	NA	A2C00027390	1342	cover	NA	ROH	NA	41.47	PS_VW10 LC_U.ULISES VIL	NO				
444011	4/14/2014	ZSCR	551	034-2	NA	'054	5WK44354	NA	A2C53381596	1342	cover	NA	ROH	NA	11	PS_HYUNDAI_.	NO				
444013	4/14/2014	ZSCR	551	034-2	NA	'054	5WK44120	NA	A2C53324560	1342	certification label spool part p	NA	ROH	NA	40	PS_ARAMIS III_E.EDWIN R	NO				
444088	4/14/2014	ZSCR	551	034-2	NA	'054	A2C37964110	NA	A2C35116201	1342	pcb assy DAGSTAR2 D_13	NA	HALB	S.Real	398.7	PSAD_DAIMLER STAR 2_A.A	NO				
444089	4/14/2014	ZSCR	551	040-3	NA	'054	A2C32453907	NA	A2C35116100	1403	pcb assy DAGSTAR2 D_2	NA	HALB	S.Real	383.01	PSAD_DAIMLER STAR 2_A.A	NO				
444090	4/14/2014	ZSCR	551	040-1	NA	'054	A2C83972000	NA	A2C8397200093	1401	pcb topSMD Top	NA	HALB	S.Real	358.75	PS_SDM10+_C.CAROLINA OT	NO				
444091	4/14/2014	ZSCR	551	040-3	NA	'054	A2C83341400	NA	A2C8334140093	1403	pcb topSMD TOP	NA	HALB	S.Real	194.66	PS_SDM10+_C.CAROLINA OT	NO				
444092	4/14/2014	ZSCR	551	034-3	NA	'054	5WK44292	NA	A2C53395077	1343	pcb assy	NA	HALB	S.Real	66.78	OC_BOSE BMW_A.ANA TAPIA	NO				
444093	4/14/2014	ZSCR	551	040-3	NA	'054	A2C83377600	NA	A2C83377600	1403	ACU RCMT5 MY10 Landrover	NA	FERT	NA	503.73	PSAD_LAND ROVER_J.JOSE	NO				
444094	4/14/2014	ZSCR	551	040-3	NA	'054	A2C91085700	NA	A2C91085700	1403	ACU MY11 18 R SDM10	NA	FERT	NA	427.68	PS_SDM10+_C.CAROLINA OT	NO				
444095	4/14/2014	ZSCR	551	034-4	NA	'054	A2C87038500	NA	A2C5339962902	1344	pcb assy HONHRS5 RO V13B	NA	HALB	S.Real/AutoBF	657.56	PS_HONDA HRS5_.	NO				
444096	4/14/2014	ZSCR	551	040-3	NA	'054	5WK44748	NA	A2C80256400	1403	pcb assy HONHRS6 D_7	NA	HALB	S.Real	181.29	PS_HONDA HRS6_J.JUAN CH	NO				
444097	4/14/2014	ZSCR	551	040-2	NA	'054	A2C37964107	NA	A2C35116200	1402	pcb assy DAGSTAR2 D_3	NA	HALB	S.Real	398.95	PSAD_DAIMLER STAR 2_A.A	NO				
444098	4/14/2014	ZSCR	551	040-2	NA	'054	A2C37964107	NA	A2C35116200	1402	pcb assy DAGSTAR2 D_3	NA	HALB	S.Real	398.95	PSAD_DAIMLER STAR 2_A.A	NO				
444099	4/14/2014	ZSCR	551	040-1	NA	'054	A2C86852400	NA	A2C87110200	1401	pcb assy PTFSPEED10 D_26	NA	HALB	S.Real	204.2	PS_HYUNDAI_.	NO				
444100	4/14/2014	ZSCR	551	040-2	NA	'054	A2C86852400	NA	A2C87110200	1402	pcb assy PTFSPEED10 D_26	NA	HALB	S.Real	204.2	PS_HYUNDAI_.	NO				
444101	4/14/2014	ZSCR	551	040-1	NA	'054	A2C84851600	NA	A2C84835300	1401	pcb assy VW10 V08	NA	HALB	S.Real	261.65	PS_VW10 LC_U.ULISES VIL	NO				
444102	4/14/2014	ZSCR	551	040-1	NA	'054	A2C37924700	NA	A2C37744300	1401	pcb assy PTFSPEED15 V01	NA	HALB	S.Real	156.24	PS_FIAT BRAZIL_E.EDWIN	NO				
444103	4/14/2014	ZSCR	551	040-3	NA	'054	A2C86832600	NA	A2C3268040002	1403	pcb assy HONHRS6 V11B	NA	HALB	S.Real/AutoBF	308.02	PS_HONDA HRS6_J.JUAN CH	NO				
444104	4/14/2014	ZSCR	551	034-4	NA	'054	5WK44748	NA	A2C80256400	1344	pcb assy HONHRS6 D_7	NA	HALB	S.Real	181.29	PS_HONDA HRS6_J.JUAN CH	NO				
444105	4/14/2014	ZSCR	551	040-1	NA	'054	A2C83971800	NA	A2C83972000	1401	pcb topSMD	NA	HALB	S.Real/AutoBF	361.65	PS_SDM10+_C.CAROLINA OT	NO				
444106	4/14/2014	ZSCR	551	040-2	NA	'054	A2C82540900	NA	A2C82541000	1402	pcb assy OPLA4400 4401XESA	NA	HALB	S.Real	240.57	PSAD_OPEL 4400_J.JOSE O	NO				
444107	4/14/2014	MB1A	551	040-3	K96019	'054	NA	NA	A2C92572400	1095	pcb assy GMSDM30	NA	HALB	S.Real/AutoBF	360.42	PS_SDM30_C.CAROLINA OTA	NO				
444108	4/14/2014	ZSCR	551	040-3	NA	'054	A2C83016700	NA	A2C83016700	1403	ACU PSAG3I 8-V CAN	NA	FERT	NA	638.28	PSAD_PSA CAN_J.JOSE ORT	NO				
444109	4/14/2014	ZSCR	551	040-3	NA	'054	A2C82544800	NA	A2C82544800	1403	ACU OPLA4400 12 KB440XXESE	NA	FERT	NA	249.92	PSAD_OPEL 4400_J.JOSE O	NO				
444110	4/14/2014	ZSCR	551	034-2	NA	'054	A2C82541900	NA	A2C82541900	1342	ACU OPLA4400 12 HX4401XESE	NA	FERT	NA	274.18	PSAD_OPEL 4400_J.JOSE O	NO				
444111	4/14/2014	ZSCR	551	034-4	NA	'054	A2C87038500	NA	A2C5339962902	1344	pcb assy HONHRS5 RO V13B	NA	HALB	S.Real/AutoBF	657.56	PS_HONDA HRS5_.	NO				
444112	4/14/2014	ZSCR	551	040-3	NA	'054	A2C86816700	NA	A2C8681670093	1403	pcb assy DAGARM3 V18EDR TOP	NA	HALB	S.Real	454.97	PS_ARAMIS III_E.EDWIN R	NO				
444113	4/14/2014	ZSCR	551	040-3	NA	'054	A2C82541900	NA	A2C82541900	1403	ACU OPLA4400 12 HX4401XESE	NA	FERT	NA	274.18	PSAD_OPEL 4400_J.JOSE O	NO				
444114	4/14/2014	ZSCR	551	034-4	NA	'054	A2C89730900	NA	A2C8021660002	1344	pcb assy HONHRS6 V04	NA	HALB	S.Real/AutoBF	614.26	PS_HONDA HRS6_J.JUAN CH	NO				
444115	4/14/2014	ZSCR	551	034-4	NA	'054	A2C86852400	NA	A2C87110200	1344	pcb assy PTFSPEED10 D_26	NA	HALB	S.Real	204.2	PS_HYUNDAI_.	NO				
444117	4/14/2014	ZSCR	551	040-3	NA	'054	A2C82540900	NA	A2C82541000	1403	pcb assy OPLA4400 4401XESA	NA	HALB	S.Real	240.57	PSAD_OPEL 4400_J.JOSE O	NO				
444118	4/14/2014	ZSCR	551	040-3	NA	'054	A2C91085700	NA	A2C91085700	1403	ACU MY11 18 R SDM10	NA	FERT	NA	427.68	PS_SDM10+_C.CAROLINA OT	NO				
444122	4/14/2014	ZSCR	551	034-4	NA	'054	A2C91763900	NA	A2C40000022	1344	"C ELEC,AL,4.7mF,20%,35V"	NA	ROH	NA	13.46	PS_SDM10+_C.CAROLINA OT	NO				
444122	4/14/2014	ZSCR	551	034-4	NA	'054	A2C87075100	NA	A2C53338471	1344	contact element	NA	ROH	NA	4.08	PS_SDM10+_C.CAROLINA OT	NO				
444122	4/14/2014	ZSCR	551	034-4	NA	'054	A2C91764400	NA	A2C53395713	1344	housing WIC P BK A-D	NA	ROH	NA	36.47	PS_SDM10+_C.CAROLINA OT	NO				
444122	4/14/2014	ZSCR	551	034-4	NA	'054	A2C83971800	NA	A2C83972000	1344	pcb topSMD	NA	HALB	S.Real/AutoBF	361.65	PS_SDM10+_C.CAROLINA OT	NO				
444125	4/14/2014	ZSCR	551	040-3	NA	'054	A2C91763900	NA	A2C40000022	1403	"C ELEC,AL,4.7mF,20%,35V"	NA	ROH	NA	26.92	PS_SDM10+_C.CAROLINA OT	NO				
444125	4/14/2014	ZSCR	551	040-3	NA	'054	A2C87075100	NA	A2C53338471	1403	contact element	NA	ROH	NA	8.16	PS_SDM10+_C.CAROLINA OT	NO				
444125	4/14/2014	ZSCR	551	040-3	NA	'054	A2C91764400	NA	A2C53395713	1403	housing WIC P BK A-D	NA	ROH	NA	72.94	PS_SDM10+_C.CAROLINA OT	NO				
444125	4/14/2014	ZSCR	551	040-3	NA	'054	A2C85801200	NA	A2C83972000	1403	pcb topSMD	NA	HALB	S.Real/AutoBF	723.3	PS_SDM10+_C.CAROLINA OT	NO				
444127	4/14/2014	ZSCR	551	034-4	NA	'054	A2C87038500	NA	A2C5339962902	1344	pcb assy HONHRS5 RO V13B	NA	HALB	S.Real/AutoBF	657.56	PS_HONDA HRS5_.	NO				
444129	4/14/2014	ZSCR	551	040-3	NA	'054	A2C89730900	NA	A2C8021660002	1403	pcb assy HONHRS6 V04	NA	HALB	S.Real/AutoBF	307.13	PS_HONDA HRS6_J.JUAN CH	NO				
444131	4/14/2014	ZSCR	551	034-3	NA	'054	A2C32453907	NA	A2C35116100	1343	pcb assy DAGSTAR2 D_2	NA	HALB	S.Real	383.01	PSAD_DAIMLER STAR 2_A.A	NO				
444132	4/14/2014	MB1A	551	040-3	K96019	'054	NA	NA	A2C92572300	1095	pcb assy GMSMD30	NA	HALB	S.Real/AutoBF	260.01	PS_SDM30_C.CAROLINA OTA	NO				
444134	4/14/2014	MB1A	551	040-3	K96019	'054	NA	NA	A2C92572300	1095	pcb assy GMSMD30	NA	HALB	S.Real/AutoBF	260.01	PS_SDM30_C.CAROLINA OTA	NO				
444136	4/14/2014	MB1A	551	040-3	K96019	'054	NA	NA	A2C92572300	1095	pcb assy GMSMD30	NA	HALB	S.Real/AutoBF	260.01	PS_SDM30_C.CAROLINA OTA	NO				
444138	4/14/2014	ZSCR	551	040-2	NA	'054	A2C37818502	NA	A2C53375511	1402	pcb assy DAGARM3 V11	NA	HALB	S.Real	434.62	PS_ARAMIS III_E.EDWIN R	NO				
444141	4/14/2014	ZSCR	551	034-2	NA	'054	5WK42560	NA	A2C53328548	1342	keypad assy	NA	HALB	S.Real/AutoBF	449.03	OC_OCS NISSAN_A.ANA TAP	NO				
444158	4/14/2014	ZSCR	551	034-2	NA	'054	5WK43521	NA	A2C53106605	1342	keypad assy	NA	HALB	S.Real/AutoBF	538.93	OC_OCS SUZUKI_A.ANA TAP	NO				
444159	4/14/2014	ZSCR	551	034-2	NA	'054	5WK43760	NA	A2C53221384	1342	keypad assy	NA	HALB	S.Real/AutoBF	434.66	OC_OCS NISSAN_A.ANA TAP	NO				
444165	4/14/2014	ZSCR	551	034-2	NA	'054	5WK44042	NA	A2C53221385	1342	keypad assy	NA	HALB	S.Real/AutoBF	483.93	OC_OCS NISSAN_A.ANA TAP	NO				
444168	4/14/2014	MB1A	551	034-2	K96019	'054	NA	NA	A2C83711000	1095	ACU VW20 MY13 20 NAR HIGH	NA	FERT	NA	2126.16	PS_VW20 MQB_.	NO				
444182	4/14/2014	ZSCR	551	034-2	NA	'054	A2C83016100	NA	A2C82535500	1342	certification label identificati	NA	ROH	NA	207	PSAD_OPEL 4400_J.JOSE O	NO				
444240	4/14/2014	ZSCR	551	035-1	0	'054	A2C5337549993	NA	A2C00002144	1351	"22pF,5%,50V,C0G,0603,TINNED,CER CAP/"		ROH	NA	0.02	PS_ARAMIS III_F.FERNAND	NO	4976949185			
444240	4/14/2014	ZSCR	551	035-1	0	'054	A2C8153120093	NA	A2C00003818	1351	"R LIN,330R,5%,TK200,100mW,0603"		ROH	NA	0.01	PS_ARAMIS III_F.FERNAND	NO				
444240	4/14/2014	ZSCR	551	035-1	0	'054	A2C5337549893	NA	A2C00003818	1351	"R LIN,330R,5%,TK200,100mW,0603"		ROH	NA	0.01	PS_ARAMIS III_F.FERNAND	NO	4976949175			
444240	4/14/2014	ZSCR	551	035-1	0	'054	A2C5337549993	NA	A2C00003818	1351	"R LIN,330R,5%,TK200,100mW,0603"		ROH	NA	0.02	PS_ARAMIS III_F.FERNAND	NO	4976949185			
444240	4/14/2014	ZSCR	551	035-1	0	'054	A2C8661710092	NA	A2C00004368	1351	"R LIN,100K,1%,TK100,100mW,0603"		ROH	NA	0.04	PS_ARAMIS III_F.FERNAND	NO				
444240	4/14/2014	ZSCR	551	035-1	0	'054	A2C8153120092	NA	A2C00004368	1351	"R LIN,100K,1%,TK100,100mW,0603"		ROH	NA	2.59	PS_ARAMIS III_F.FERNAND	NO				
444240	4/14/2014	ZSCR	551	035-1	0	'054	A2C8153120092	NA	A2C00010760	1351	"1,PNP,NORMAL,100mA,50V,SOT323,BIP/BCR158"		ROH	NA	19.2	PS_ARAMIS III_F.FERNAND	NO				
444240	4/14/2014	ZSCR	551	035-1	0	'054	A2C8661710092	NA	A2C00010918	1351	"R LIN,100K,1%,TK100,63mW,0402"		ROH	NA	0.68	PS_ARAMIS III_F.FERNAND	NO				
444240	4/14/2014	ZSCR	551	035-1	0	'054	A2C8153120092	NA	A2C00010918	1351	"R LIN,100K,1%,TK100,63mW,0402"		ROH	NA	1.73	PS_ARAMIS III_F.FERNAND	NO				
444240	4/14/2014	ZSCR	551	035-1	0	'054	A2C8661710093	NA	A2C00011374	1351	"R LIN,8K25,1%,TK100,63mW,0402"		ROH	NA	0.04	PS_ARAMIS III_F.FERNAND	NO				
444240	4/14/2014	ZSCR	551	035-1	0	'054	A2C8153120093	NA	A2C00011374	1351	"R LIN,8K25,1%,TK100,63mW,0402"		ROH	NA	1.09	PS_ARAMIS III_F.FERNAND	NO				
444240	4/14/2014	ZSCR	551	035-1	0	'054	A2C8153120092	NA	A2C00011374	1351	"R LIN,8K25,1%,TK100,63mW,0402"		ROH	NA	1.46	PS_ARAMIS III_F.FERNAND	NO				
444240	4/14/2014	ZSCR	551	035-1	0	'054	A2C5337549893	NA	A2C00011374	1351	"R LIN,8K25,1%,TK100,63mW,0402"		ROH	NA	0.02	PS_ARAMIS III_F.FERNAND	NO	4976949175			
444240	4/14/2014	ZSCR	551	035-1	0	'054	A2C5337549993	NA	A2C00011374	1351	"R LIN,8K25,1%,TK100,63mW,0402"		ROH	NA	0.05	PS_ARAMIS III_F.FERNAND	NO	4976949185			
444240	4/14/2014	ZSCR	551	035-1	0	'054	A2C8661710093	NA	A2C00019595	1351	"R LIN,22K1,1%,TK100,63mW,0402"		ROH	NA	1.46	PS_ARAMIS III_F.FERNAND	NO				
444240	4/14/2014	ZSCR	551	035-1	0	'054	A2C8661710092	NA	A2C00019595	1351	"R LIN,22K1,1%,TK100,63mW,0402"		ROH	NA	4.97	PS_ARAMIS III_F.FERNAND	NO				
444240	4/14/2014	ZSCR	551	035-1	0	'054	A2C8153120093	NA	A2C00019595	1351	"R LIN,22K1,1%,TK100,63mW,0402"		ROH	NA	1.91	PS_ARAMIS III_F.FERNAND	NO				
444240	4/14/2014	ZSCR	551	035-1	0	'054	A2C8153120092	NA	A2C00019595	1351	"R LIN,22K1,1%,TK100,63mW,0402"		ROH	NA	4.65	PS_ARAMIS III_F.FERNAND	NO				
444240	4/14/2014	ZSCR	551	035-1	0	'054	A2C5337549893	NA	A2C00019595	1351	"R LIN,22K1,1%,TK100,63mW,0402"		ROH	NA	0.02	PS_ARAMIS III_F.FERNAND	NO	4976949175			
444240	4/14/2014	ZSCR	551	035-1	0	'054	A2C5337549993	NA	A2C00019595	1351	"R LIN,22K1,1%,TK100,63mW,0402"		ROH	NA	0.01	PS_ARAMIS III_F.FERNAND	NO	4976949185			
444240	4/14/2014	ZSCR	551	035-1	0	'054	A2C8661710092	NA	A2C00020895	1351	"70V,150mA,2, common anode, FAST,SOT323_3"		ROH	NA	1.54	PS_ARAMIS III_F.FERNAND	NO				
444240	4/14/2014	ZSCR	551	035-1	0	'054	A2C8153120092	NA	A2C00020895	1351	"70V,150mA,2, common anode, FAST,SOT323_3"		ROH	NA	17.85	PS_ARAMIS III_F.FERNAND	NO				
444240	4/14/2014	ZSCR	551	035-1	0	'054	A2C8661710092	NA	A2C00023274	1351	"D REC/BAS16S E6327,70V,200mA,SOT363,0s"		ROH	NA	4.76	PS_ARAMIS III_F.FERNAND	NO				
444240	4/14/2014	ZSCR	551	035-1	0	'054	A2C8153120092	NA	A2C00023274	1351	"D REC/BAS16S E6327,70V,200mA,SOT363,0s"		ROH	NA	29.07	PS_ARAMIS III_F.FERNAND	NO				
444240	4/14/2014	ZSCR	551	035-1	0	'054	A2C8153120093	NA	A2C00023789	1351	"47nF,10%,50V,X7R,0603,Sn,CER CAP/GCM"		ROH	NA	117.08	PS_ARAMIS III_F.FERNAND	NO				
444240	4/14/2014	ZSCR	551	035-1	0	'054	A2C8153120092	NA	A2C00023789	1351	"47nF,10%,50V,X7R,0603,Sn,CER CAP/GCM"		ROH	NA	52.58	PS_ARAMIS III_F.FERNAND	NO				
444240	4/14/2014	ZSCR	551	035-1	0	'054	A2C5337549893	NA	A2C00023789	1351	"47nF,10%,50V,X7R,0603,Sn,CER CAP/GCM"		ROH	NA	1.48	PS_ARAMIS III_F.FERNAND	NO	4976949175			
444240	4/14/2014	ZSCR	551	035-1	0	'054	A2C5337549993	NA	A2C00023789	1351	"47nF,10%,50V,X7R,0603,Sn,CER CAP/GCM"		ROH	NA	4.02	PS_ARAMIS III_F.FERNAND	NO	4976949185			
444240	4/14/2014	ZSCR	551	035-1	0	'054	A2C8661710093	NA	A2C00028102	1351	"2,OP AMP,0Hz,TSSOP8,OP-COMP/TLC2272-QPW"		ROH	NA	37.17	PS_ARAMIS III_F.FERNAND	NO				
444240	4/14/2014	ZSCR	551	035-1	0	'054	A2C8153120093	NA	A2C00028102	1351	"2,OP AMP,0Hz,TSSOP8,OP-COMP/TLC2272-QPW"		ROH	NA	136.29	PS_ARAMIS III_F.FERNAND	NO				
444240	4/14/2014	ZSCR	551	035-1	0	'054	A2C5337549893	NA	A2C00028102	1351	"2,OP AMP,0Hz,TSSOP8,OP-COMP/TLC2272-QPW"		ROH	NA	5.31	PS_ARAMIS III_F.FERNAND	NO	4976949175			
444240	4/14/2014	ZSCR	551	035-1	0	'054	A2C8661710093	NA	A2C00037383	1351	"TA CAP,TA,22uF,10%,25V,SMD"		ROH	NA	18	PS_ARAMIS III_F.FERNAND	NO				
444240	4/14/2014	ZSCR	551	035-1	0	'054	A2C8661710092	NA	A2C00037383	1351	"TA CAP,TA,22uF,10%,25V,SMD"		ROH	NA	1.8	PS_ARAMIS III_F.FERNAND	NO				
444240	4/14/2014	ZSCR	551	035-1	0	'054	A2C8153120092	NA	A2C00037383	1351	"TA CAP,TA,22uF,10%,25V,SMD"		ROH	NA	23.4	PS_ARAMIS III_F.FERNAND	NO				
444240	4/14/2014	ZSCR	551	035-1	0	'054	A2C5337549993	NA	A2C00056446	1351	"22uH,200mA,SMD,COIL/High speed CAN coil"		ROH	NA	2.51	PS_ARAMIS III_F.FERNAND	NO	4976949185			
444240	4/14/2014	ZSCR	551	035-1	0	'054	A2C8661710092	NA	A2C40002657	1351	"D SUP/MMBZ27VDA,SOT23"		ROH	NA	20.16	PS_ARAMIS III_F.FERNAND	NO				
444240	4/14/2014	ZSCR	551	035-1	0	'054	A2C8153120092	NA	A2C40002657	1351	"D SUP/MMBZ27VDA,SOT23"		ROH	NA	9.24	PS_ARAMIS III_F.FERNAND	NO				
444241	4/14/2014	ZSCR	551	035-1	0	'054	A2C53243155A	NA	A2C00000609	1351	"T FET/BSS138,SOT23,MOS,SMALLSIGNAL,N_CHA"		ROH	NA	0.36	PS_ARAMIS II MCG_F.FERN	NO	4976948639			
444241	4/14/2014	ZSCR	551	035-1	0	'054	A2C53243155B	NA	A2C00003596	1351	"17R8,1%,TK50,250mW,MINIMELF0204,LIN RES/"		ROH	NA	0.56	PS_ARAMIS II MCG_F.FERN	NO	4976948639			
444241	4/14/2014	ZSCR	551	035-1	0	'054	A2C53243155A	NA	A2C00003596	1351	"17R8,1%,TK50,250mW,MINIMELF0204,LIN RES/"		ROH	NA	0.08	PS_ARAMIS II MCG_F.FERN	NO	4976948639			
444241	4/14/2014	ZSCR	551	035-1	0	'054	A2C53243155A	NA	A2C00003603	1351	"100R,1%,TK50,250mW,MINIMELF0204,LIN RES/"		ROH	NA	0.72	PS_ARAMIS II MCG_F.FERN	NO	4976948639			
444241	4/14/2014	ZSCR	551	035-1	0	'054	A2C53243155B	NA	A2C00004368	1351	"R LIN,100K,1%,TK100,100mW,0603"		ROH	NA	0.01	PS_ARAMIS II MCG_F.FERN	NO	4976948639			
444241	4/14/2014	ZSCR	551	035-1	0	'054	A2C53243155A	NA	A2C00004368	1351	"R LIN,100K,1%,TK100,100mW,0603"		ROH	NA	0.02	PS_ARAMIS II MCG_F.FERN	NO	4976948639			
444241	4/14/2014	ZSCR	551	035-1	0	'054	A2C53243155B	NA	A2C00004532	1351	"R LIN,169R,1%,TK100,125mW,0805"		ROH	NA	0.08	PS_ARAMIS II MCG_F.FERN	NO	4976948639			
444241	4/14/2014	ZSCR	551	035-1	0	'054	A2C53243155B	NA	A2C00010465	1351	"10K,1%,TK100,63mW,0402,LIN RES/CRCW"		ROH	NA	0.11	PS_ARAMIS II MCG_F.FERN	NO	4976948639			
444241	4/14/2014	ZSCR	551	035-1	0	'054	A2C53243155A	NA	A2C00010465	1351	"10K,1%,TK100,63mW,0402,LIN RES/CRCW"		ROH	NA	0.01	PS_ARAMIS II MCG_F.FERN	NO	4976948639			
444241	4/14/2014	ZSCR	551	035-1	0	'054	A2C53243155B	NA	A2C00010549	1351	"100R,1%,TK50,1W,MELF0207,LIN RES/"		ROH	NA	0.96	PS_ARAMIS II MCG_F.FERN	NO	4976948639			
444241	4/14/2014	ZSCR	551	035-1	0	'054	A2C53243155B	NA	A2C00011374	1351	"R LIN,8K25,1%,TK100,63mW,0402"		ROH	NA	0.02	PS_ARAMIS II MCG_F.FERN	NO	4976948639			
444241	4/14/2014	ZSCR	551	035-1	0	'054	A2C53243155A	NA	A2C00011374	1351	"R LIN,8K25,1%,TK100,63mW,0402"		ROH	NA	0.01	PS_ARAMIS II MCG_F.FERN	NO	4976948639			
444241	4/14/2014	ZSCR	551	035-1	0	'054	A2C53243155B	NA	A2C00019592	1351	"R LIN,5K62,1%,TK100,63mW,0402"		ROH	NA	0.04	PS_ARAMIS II MCG_F.FERN	NO	4976948639			
444241	4/14/2014	ZSCR	551	035-1	0	'054	A2C53243155A	NA	A2C00019592	1351	"R LIN,5K62,1%,TK100,63mW,0402"		ROH	NA	0.01	PS_ARAMIS II MCG_F.FERN	NO	4976948639			
444241	4/14/2014	ZSCR	551	035-1	0	'054	A2C53243155B	NA	A2C00019595	1351	"R LIN,22K1,1%,TK100,63mW,0402"		ROH	NA	0.72	PS_ARAMIS II MCG_F.FERN	NO	4976948639			
444241	4/14/2014	ZSCR	551	035-1	0	'054	A2C53243155A	NA	A2C00019938	1351	"16V,200mW,SOD323,ZENER/GDZ16B10k pcs ree"		ROH	NA	0.36	PS_ARAMIS II MCG_F.FERN	NO	4976948639			
444241	4/14/2014	ZSCR	551	035-1	0	'054	A2C53243155A	NA	A2C00023092	1351	"36V,135mOhm,SO8,GENERAL PURPOSE,HIGH SID"		ROH	NA	15.12	PS_ARAMIS II MCG_F.FERN	NO	4976948639			
444241	4/14/2014	ZSCR	551	035-1	0	'054	A2C53243155B	NA	A2C00023274	1351	"D REC/BAS16S E6327,70V,200mA,SOT363,0s"		ROH	NA	1.87	PS_ARAMIS II MCG_F.FERN	NO	4976948639			
444241	4/14/2014	ZSCR	551	035-1	0	'054	A2C53243155B	NA	A2C00028102	1351	"2,OP AMP,0Hz,TSSOP8,OP-COMP/TLC2272-QPW"		ROH	NA	5.31	PS_ARAMIS II MCG_F.FERN	NO	4976948639			
444241	4/14/2014	ZSCR	551	035-1	0	'054	A2C53243155B	NA	A2C00037383	1351	"TA CAP,TA,22uF,10%,25V,SMD"		ROH	NA	5.4	PS_ARAMIS II MCG_F.FERN	NO	4976948639			
444241	4/14/2014	ZSCR	551	035-1	0	'054	A2C53243155A	NA	A2C00037383	1351	"TA CAP,TA,22uF,10%,25V,SMD"		ROH	NA	1.8	PS_ARAMIS II MCG_F.FERN	NO	4976948639			
444242	4/14/2014	ZSCR	551	035-1	0	'054	A2C53364457A	NA	A2C00000278	1351	"5.1V,1.5W,DO214AA,ZENER/1SMB5918BT3"		ROH	NA	89.17	OC_BOSE VW_L.LPL AUTOMA	NO	4976949142			
444242	4/14/2014	ZSCR	551	035-1	0	'054	A2C53395077	NA	A2C00002107	1351	"100pF,5%,50V,C0G,0603,TINNED,CER CAP/"		ROH	NA	0.18	OC_BOSE VW_L.LPL AUTOMA	NO	4976949203			
444242	4/14/2014	ZSCR	551	035-1	0	'054	A2C53395078	NA	A2C00002107	1351	"100pF,5%,50V,C0G,0603,TINNED,CER CAP/"		ROH	NA	0.02	OC_BOSE VW_L.LPL AUTOMA	NO				
444242	4/14/2014	ZSCR	551	035-1	0	'054	A2C53364457A	NA	A2C00004318	1351	"R LIN,1K,1%,TK100,100mW,0603"		ROH	NA	0.77	OC_BOSE VW_L.LPL AUTOMA	NO	4976949142			
444242	4/14/2014	ZSCR	551	035-1	0	'054	A2C53395077	NA	A2C00004318	1351	"R LIN,1K,1%,TK100,100mW,0603"		ROH	NA	0.08	OC_BOSE VW_L.LPL AUTOMA	NO	4976949203			
444242	4/14/2014	ZSCR	551	035-1	0	'054	A2C53395078	NA	A2C00004318	1351	"R LIN,1K,1%,TK100,100mW,0603"		ROH	NA	0.01	OC_BOSE VW_L.LPL AUTOMA	NO				
444242	4/14/2014	ZSCR	551	035-1	0	'054	A2C53395077	NA	A2C00004368	1351	"R LIN,100K,1%,TK100,100mW,0603"		ROH	NA	0.11	OC_BOSE VW_L.LPL AUTOMA	NO	4976949203			
444242	4/14/2014	ZSCR	551	035-1	0	'054	A2C53364457A	NA	A2C00004468	1351	"R LIN,2K4,1%,TK100,125mW,0805"		ROH	NA	1.56	OC_BOSE VW_L.LPL AUTOMA	NO	4976949142			
444242	4/14/2014	ZSCR	551	035-1	0	'054	A2C53395077	NA	A2C00004468	1351	"R LIN,2K4,1%,TK100,125mW,0805"		ROH	NA	1.15	OC_BOSE VW_L.LPL AUTOMA	NO	4976949203			
444242	4/14/2014	ZSCR	551	035-1	0	'054	A2C53364457A	NA	A2C00004555	1351	"R LIN,2K,1%,TK100,100mW,0603"		ROH	NA	0.75	OC_BOSE VW_L.LPL AUTOMA	NO	4976949142			
444242	4/14/2014	ZSCR	551	035-1	0	'054	A2C53395077	NA	A2C00004555	1351	"R LIN,2K,1%,TK100,100mW,0603"		ROH	NA	0.26	OC_BOSE VW_L.LPL AUTOMA	NO	4976949203			
444242	4/14/2014	ZSCR	551	035-1	0	'054	A2C53395078	NA	A2C00004555	1351	"R LIN,2K,1%,TK100,100mW,0603"		ROH	NA	0.01	OC_BOSE VW_L.LPL AUTOMA	NO				
444242	4/14/2014	ZSCR	551	035-1	0	'054	A2C53395078	NA	A2C00004934	1351	"33uH,105mA,SMD,COIL/B82422"		ROH	NA	0.25	OC_BOSE VW_L.LPL AUTOMA	NO				
444242	4/14/2014	ZSCR	551	035-1	0	'054	A2C53395078	NA	A2C00006792	1351	"470nF,10%,16V,X7R,0805,TINNED,CER CAP/"		ROH	NA	0.07	OC_BOSE VW_L.LPL AUTOMA	NO				
