No.Item	Fecha	zSCR	Mov	Código Scrap	O.I.	APD	Parte Padre	Batch ID	No.Parte	Cantidad	 	 	 	Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP
433284	3/24/2014	ZSCR	551	035-1	0	'054	A2C53243155B	NA	A2C00054239	1	3011	054	 	1351	"600V,1.5A,1,STANDARD,SMB/DO214AA,RECT DI"		ROH	NA	0.27	PS_ARAMIS II MCG_F.FERN	NO	
433284	3/24/2014	ZSCR	551	035-1	0	'054	A2C53243155A	NA	A2C00058660	3	3011	054	 	1351	IC MEM/M95640-WMN3TP/PC/AT25640AN-SQ27T8		ROH	NA	7.11	PS_ARAMIS II MCG_F.FERN	NO	
433284	3/24/2014	ZSCR	551	035-1	0	'054	A2C53189515B	NA	A2C00059117	1	3011	054	 	1351	"5R6,1%,TK50,100mW,0603,LIN RES/"		ROH	NA	0.05	PS_ARAMIS II MCG_F.FERN	NO	
433284	3/24/2014	ZSCR	551	035-1	0	'054	A2C53243155B	NA	A2C00059117	2	3011	054	 	1351	"5R6,1%,TK50,100mW,0603,LIN RES/"		ROH	NA	0.1	PS_ARAMIS II MCG_F.FERN	NO	
433285	3/24/2014	ZSCR	551	035-1	0	'054	A2C53364457A	NA	A2C00000278	48	3011	054	 	1351	"5.1V,1.5W,DO214AA,ZENER/1SMB5918BT3"		ROH	NA	17.76	OC_BOSE VW_L.LPL AUTOMA	NO	
433285	3/24/2014	ZSCR	551	035-1	0	'054	A2C53395078	NA	A2C00002107	2	3011	054	 	1351	"100pF,5%,50V,C0G,0603,TINNED,CER CAP/"		ROH	NA	0.04	OC_BOSE VW_L.LPL AUTOMA	NO	
433285	3/24/2014	ZSCR	551	035-1	0	'054	A2C53364457A	NA	A2C00004318	80	3011	054	 	1351	"R LIN,1K,1%,TK100,100mW,0603"		ROH	NA	0.8	OC_BOSE VW_L.LPL AUTOMA	NO	
433285	3/24/2014	ZSCR	551	035-1	0	'054	A2C53395078	NA	A2C00004318	49	3011	054	 	1351	"R LIN,1K,1%,TK100,100mW,0603"		ROH	NA	0.49	OC_BOSE VW_L.LPL AUTOMA	NO	
433285	3/24/2014	ZSCR	551	035-1	0	'054	A2C53364457A	NA	A2C00004468	4	3011	054	 	1351	"R LIN,2K4,1%,TK100,125mW,0805"		ROH	NA	0.04	OC_BOSE VW_L.LPL AUTOMA	NO	
433285	3/24/2014	ZSCR	551	035-1	0	'054	A2C53395077	NA	A2C00004468	16	3011	054	 	1351	"R LIN,2K4,1%,TK100,125mW,0805"		ROH	NA	0.16	OC_BOSE VW_L.LPL AUTOMA	NO	
433285	3/24/2014	ZSCR	551	035-1	0	'054	A2C53395078	NA	A2C00004468	17	3011	054	 	1351	"R LIN,2K4,1%,TK100,125mW,0805"		ROH	NA	0.17	OC_BOSE VW_L.LPL AUTOMA	NO	
433285	3/24/2014	ZSCR	551	035-1	0	'054	A2C53395078	NA	A2C00010562	4	3011	054	 	1351	"1,P_CHAN,MOS,SMALLSIGNAL,60V,170mA,12Ohm"		ROH	NA	1.04	OC_BOSE VW_L.LPL AUTOMA	NO	
433285	3/24/2014	ZSCR	551	035-1	0	'054	A2C53395077	NA	A2C00011076	2	3011	054	 	1351	"43K,1%,TK100,63mW,0603,LIN RES/ERJ"		ROH	NA	0.02	OC_BOSE VW_L.LPL AUTOMA	NO	
433285	3/24/2014	ZSCR	551	035-1	0	'054	A2C53395078	NA	A2C00011772	61	3011	054	 	1351	"R LIN,432K,1%,TK100,100mW,0603"		ROH	NA	0.61	OC_BOSE VW_L.LPL AUTOMA	NO	
433285	3/24/2014	ZSCR	551	035-1	0	'054	A2C53364457A	NA	A2C00017677	31	3011	054	 	1351	"R LIN,470R,1%,TK100,100mW,0603"		ROH	NA	0.31	OC_BOSE VW_L.LPL AUTOMA	NO	
433285	3/24/2014	ZSCR	551	035-1	0	'054	A2C53364457A	NA	A2C00032411	82	3011	054	 	1351	"100nF,10%,100V,X7R,1206,Sn,CER CAP/++ op"		ROH	NA	18.86	OC_BOSE VW_L.LPL AUTOMA	NO	
433285	3/24/2014	ZSCR	551	035-1	0	'054	A2C53364457A	NA	A2C00035209	30	3011	054	 	1351	"200V,3A,1,SCHOTTKY,SMB,RECT DIODE/ MBRS3"		ROH	NA	24.3	OC_BOSE VW_L.LPL AUTOMA	NO	
433285	3/24/2014	ZSCR	551	035-1	0	'054	A2C53364457A	NA	A2C00035833	25	3011	054	 	1351	"80V,200mA,2,FAST,SOT363,RECT DIODE/BAV99"		ROH	NA	5	OC_BOSE VW_L.LPL AUTOMA	NO	
433285	3/24/2014	ZSCR	551	035-1	0	'054	A2C53395077	NA	A2C00035833	26	3011	054	 	1351	"80V,200mA,2,FAST,SOT363,RECT DIODE/BAV99"		ROH	NA	5.2	OC_BOSE VW_L.LPL AUTOMA	NO	
433285	3/24/2014	ZSCR	551	035-1	0	'054	A2C53395078	NA	A2C00035833	59	3011	054	 	1351	"80V,200mA,2,FAST,SOT363,RECT DIODE/BAV99"		ROH	NA	11.8	OC_BOSE VW_L.LPL AUTOMA	NO	
433285	3/24/2014	ZSCR	551	035-1	0	'054	A2C53364457A	NA	A2C00039386	1	3011	054	 	1351	"17V,52V,0603,VARISTOR/AVR"		ROH	NA	0.16	OC_BOSE VW_L.LPL AUTOMA	NO	
433285	3/24/2014	ZSCR	551	035-1	0	'054	A2C53395077	NA	A2C00042937	9	3011	054	 	1351	"330R,1%,TK100,100mW,0603,LIN RES/RC"		ROH	NA	0.09	OC_BOSE VW_L.LPL AUTOMA	NO	
433285	3/24/2014	ZSCR	551	035-1	0	'054	A2C53395078	NA	A2C00042937	7	3011	054	 	1351	"330R,1%,TK100,100mW,0603,LIN RES/RC"		ROH	NA	0.07	OC_BOSE VW_L.LPL AUTOMA	NO	
433285	3/24/2014	ZSCR	551	035-1	0	'054	A2C53395077	NA	A2C00044201	7	3011	054	 	1351	"600V,1A,1,STANDARD,DO214AC,RECT DIODE/S1"		ROH	NA	1.12	OC_BOSE VW_L.LPL AUTOMA	NO	
433285	3/24/2014	ZSCR	551	035-1	0	'054	A2C53395078	NA	A2C00044201	3	3011	054	 	1351	"600V,1A,1,STANDARD,DO214AC,RECT DIODE/S1"		ROH	NA	0.48	OC_BOSE VW_L.LPL AUTOMA	NO	
433285	3/24/2014	ZSCR	551	035-1	0	'054	A2C53395077	NA	A2C00046806	5	3011	054	 	1351	"1M2,1%,TK100,100mW,0603,LIN RES/"		ROH	NA	0.05	OC_BOSE VW_L.LPL AUTOMA	NO	
433285	3/24/2014	ZSCR	551	035-1	0	'054	A2C53395078	NA	A2C00046806	11	3011	054	 	1351	"1M2,1%,TK100,100mW,0603,LIN RES/"		ROH	NA	0.11	OC_BOSE VW_L.LPL AUTOMA	NO	
433285	3/24/2014	ZSCR	551	035-1	0	'054	A2C53364457A	NA	A2C00057055	8	3011	054	 	1351	"F BEAD/BLM21B,800mOhm,2.7KOhm,200mA,SMD"		ROH	NA	0.56	OC_BOSE VW_L.LPL AUTOMA	NO	
433286	3/24/2014	ZSCR	551	035-1	0	'054	A2C53290320	NA	A2C00003818	14	3011	054	 	1351	"R LIN,330R,5%,TK200,100mW,0603"		ROH	NA	0.14	OC_OCS SUZUKI_L.LPL AUT	NO	
433286	3/24/2014	ZSCR	551	035-1	0	'054	A2C53290320	NA	A2C00004463	171	3011	054	 	1351	"R LIN,10K,1%,TK100,100mW,0603"		ROH	NA	1.71	OC_OCS SUZUKI_L.LPL AUT	NO	
433286	3/24/2014	ZSCR	551	035-1	0	'054	A2C53290320	NA	A2C00008590	210	3011	054	 	1351	"R LIN,226K,1%,TK100,100mW,0603"		ROH	NA	2.1	OC_OCS SUZUKI_L.LPL AUT	NO	
433286	3/24/2014	ZSCR	551	035-1	0	'054	A2C53290320	NA	A2C00011699	174	3011	054	 	1351	"4.7nF,5%,50V,X7R,0603,TINNED,CER CAP/"		ROH	NA	24.36	OC_OCS SUZUKI_L.LPL AUT	NO	
433286	3/24/2014	ZSCR	551	035-1	0	'054	A2C53290320	NA	A2C00011700	145	3011	054	 	1351	"22nF,10%,25V,X7R,0603,TINNED,CER CAP/"		ROH	NA	14.5	OC_OCS SUZUKI_L.LPL AUT	NO	
433286	3/24/2014	ZSCR	551	035-1	0	'054	A2C53290320	NA	A2C00018966	154	3011	054	 	1351	"4K7,3650,0805,NTC/B57620-C2472-A262"		ROH	NA	90.86	OC_OCS SUZUKI_L.LPL AUT	NO	
433287	3/24/2014	ZSCR	551	035-1	0	'054	A2C53399617B	NA	A2C00002208	1	3011	054	 	1351	"C CER,X7R,1nF,10%,50V,0603,Sn,STANDARD"		ROH	NA	0.01	PS_HONDA HRS5_L.LPL AUT	NO	
433287	3/24/2014	ZSCR	551	035-1	0	'054	A2C5339962393	NA	A2C00002208	1	3011	054	 	1351	"C CER,X7R,1nF,10%,50V,0603,Sn,STANDARD"		ROH	NA	0.01	PS_HONDA HRS5_L.LPL AUT	NO	
433287	3/24/2014	ZSCR	551	035-1	0	'054	A2C53399617A	NA	A2C00004349	18	3011	054	 	1351	"R JUMP,0R05,100mW,1A,0603"		ROH	NA	0.18	PS_HONDA HRS5_L.LPL AUT	NO	
433287	3/24/2014	ZSCR	551	035-1	0	'054	A2C53404914A	NA	A2C00004349	31	3011	054	 	1351	"R JUMP,0R05,100mW,1A,0603"		ROH	NA	0.31	PS_HONDA HRS5_L.LPL AUT	NO	
433287	3/24/2014	ZSCR	551	035-1	0	'054	A2C5339962393	NA	A2C00004349	25	3011	054	 	1351	"R JUMP,0R05,100mW,1A,0603"		ROH	NA	0.25	PS_HONDA HRS5_L.LPL AUT	NO	
433287	3/24/2014	ZSCR	551	035-1	0	'054	A2C53399617B	NA	A2C00004391	10	3011	054	 	1351	"R LIN,47R,1%,TK100,100mW,0603"		ROH	NA	0.1	PS_HONDA HRS5_L.LPL AUT	NO	
433287	3/24/2014	ZSCR	551	035-1	0	'054	A2C5339962992	NA	A2C00004391	6	3011	054	 	1351	"R LIN,47R,1%,TK100,100mW,0603"		ROH	NA	0.06	PS_HONDA HRS5_L.LPL AUT	NO	
433287	3/24/2014	ZSCR	551	035-1	0	'054	A2C53399617A	NA	A2C00006609	2	3011	054	 	1351	"R LIN,100R,5%,TK200,63mW,0402"		ROH	NA	0.02	PS_HONDA HRS5_L.LPL AUT	NO	
433287	3/24/2014	ZSCR	551	035-1	0	'054	A2C53404914B	NA	A2C00007729	2	3011	054	 	1351	"R LIN,12K4,1%,TK100,100mW,0603"		ROH	NA	0.02	PS_HONDA HRS5_L.LPL AUT	NO	
433287	3/24/2014	ZSCR	551	035-1	0	'054	A2C53404914B	NA	A2C00007895	17	3011	054	 	1351	"C CER,C0G,470pF,5%,50V,0603,Sn"		ROH	NA	0.34	PS_HONDA HRS5_L.LPL AUT	NO	
433287	3/24/2014	ZSCR	551	035-1	0	'054	A2C53399617A	NA	A2C00007895	31	3011	054	 	1351	"C CER,C0G,470pF,5%,50V,0603,Sn"		ROH	NA	0.62	PS_HONDA HRS5_L.LPL AUT	NO	
433287	3/24/2014	ZSCR	551	035-1	0	'054	A2C53404914A	NA	A2C00007895	15	3011	054	 	1351	"C CER,C0G,470pF,5%,50V,0603,Sn"		ROH	NA	0.3	PS_HONDA HRS5_L.LPL AUT	NO	
433287	3/24/2014	ZSCR	551	035-1	0	'054	A2C5339962393	NA	A2C00007895	1	3011	054	 	1351	"C CER,C0G,470pF,5%,50V,0603,Sn"		ROH	NA	0.02	PS_HONDA HRS5_L.LPL AUT	NO	
433287	3/24/2014	ZSCR	551	035-1	0	'054	A2C53404914B	NA	A2C00011220	1	3011	054	 	1351	"R LIN,33K2,1%,TK100,63mW,0402"		ROH	NA	0.01	PS_HONDA HRS5_L.LPL AUT	NO	
433287	3/24/2014	ZSCR	551	035-1	0	'054	A2C5339962992	NA	A2C00019591	1	3011	054	 	1351	"R LIN,4K12,1%,TK100,63mW,0402"		ROH	NA	0.01	PS_HONDA HRS5_L.LPL AUT	NO	
433287	3/24/2014	ZSCR	551	035-1	0	'054	A2C53399617B	NA	A2C00019595	2	3011	054	 	1351	"R LIN,22K1,1%,TK100,63mW,0402"		ROH	NA	0.02	PS_HONDA HRS5_L.LPL AUT	NO	
433287	3/24/2014	ZSCR	551	035-1	0	'054	A2C53399617A	NA	A2C00020218	29	3011	054	 	1351	"12pF,5%,50V,C0G,0603,TINNED,CER CAP/"		ROH	NA	0.58	PS_HONDA HRS5_L.LPL AUT	NO	
433287	3/24/2014	ZSCR	551	035-1	0	'054	A2C53399617B	NA	A2C00020218	4	3011	054	 	1351	"12pF,5%,50V,C0G,0603,TINNED,CER CAP/"		ROH	NA	0.08	PS_HONDA HRS5_L.LPL AUT	NO	
433287	3/24/2014	ZSCR	551	035-1	0	'054	A2C5339962993	NA	A2C00020218	4	3011	054	 	1351	"12pF,5%,50V,C0G,0603,TINNED,CER CAP/"		ROH	NA	0.08	PS_HONDA HRS5_L.LPL AUT	NO	
433287	3/24/2014	ZSCR	551	035-1	0	'054	A2C5339962992	NA	A2C00020218	1	3011	054	 	1351	"12pF,5%,50V,C0G,0603,TINNED,CER CAP/"		ROH	NA	0.02	PS_HONDA HRS5_L.LPL AUT	NO	
433287	3/24/2014	ZSCR	551	035-1	0	'054	A2C53404914A	NA	A2C00020218	9	3011	054	 	1351	"12pF,5%,50V,C0G,0603,TINNED,CER CAP/"		ROH	NA	0.18	PS_HONDA HRS5_L.LPL AUT	NO	
433287	3/24/2014	ZSCR	551	035-1	0	'054	A2C53404914B	NA	A2C00020218	4	3011	054	 	1351	"12pF,5%,50V,C0G,0603,TINNED,CER CAP/"		ROH	NA	0.08	PS_HONDA HRS5_L.LPL AUT	NO	
433287	3/24/2014	ZSCR	551	035-1	0	'054	A2C5339962992	NA	A2C00022031	1	3011	054	 	1351	"4,EQ ISO,konvex 1206,7K5,1%,63mW,NET RES"		ROH	NA	0.05	PS_HONDA HRS5_L.LPL AUT	NO	
433287	3/24/2014	ZSCR	551	035-1	0	'054	A2C53399617A	NA	A2C00025460	1	3011	054	 	1351	"R LIN,330R,5%,TK200,63mW,0402"		ROH	NA	0.01	PS_HONDA HRS5_L.LPL AUT	NO	
433287	3/24/2014	ZSCR	551	035-1	0	'054	A2C53404914A	NA	A2C00025460	7	3011	054	 	1351	"R LIN,330R,5%,TK200,63mW,0402"		ROH	NA	0.07	PS_HONDA HRS5_L.LPL AUT	NO	
433287	3/24/2014	ZSCR	551	035-1	0	'054	A2C53399617B	NA	A2C00030420	36	3011	054	 	1351	"R NET,10K,5%,31mW,0408_8"		ROH	NA	1.08	PS_HONDA HRS5_L.LPL AUT	NO	
433287	3/24/2014	ZSCR	551	035-1	0	'054	A2C5339962993	NA	A2C00034103	1	3011	054	 	1351	"100nF,10%,100V,X7R,0805,Sn,CER CAP/GCM"		ROH	NA	0.07	PS_HONDA HRS5_L.LPL AUT	NO	
433287	3/24/2014	ZSCR	551	035-1	0	'054	A2C53399617B	NA	A2C00038737	3	3011	054	 	1351	"15nF,10%,100V,X7R,0603,,CER CAP/"		ROH	NA	0.09	PS_HONDA HRS5_L.LPL AUT	NO	
433287	3/24/2014	ZSCR	551	035-1	0	'054	A2C5339962993	NA	A2C00038737	5	3011	054	 	1351	"15nF,10%,100V,X7R,0603,,CER CAP/"		ROH	NA	0.15	PS_HONDA HRS5_L.LPL AUT	NO	
433287	3/24/2014	ZSCR	551	035-1	0	'054	A2C53404914A	NA	A2C00038737	99	3011	054	 	1351	"15nF,10%,100V,X7R,0603,,CER CAP/"		ROH	NA	2.97	PS_HONDA HRS5_L.LPL AUT	NO	
433287	3/24/2014	ZSCR	551	035-1	0	'054	A2C53404914B	NA	A2C00038737	31	3011	054	 	1351	"15nF,10%,100V,X7R,0603,,CER CAP/"		ROH	NA	0.93	PS_HONDA HRS5_L.LPL AUT	NO	
433287	3/24/2014	ZSCR	551	035-1	0	'054	A2C53399617B	NA	A2C00041199	10	3011	054	 	1351	"1K5,1%,TK100,63mW,0402,LIN RES/ERJ R"		ROH	NA	0.1	PS_HONDA HRS5_L.LPL AUT	NO	
433287	3/24/2014	ZSCR	551	035-1	0	'054	A2C5339962993	NA	A2C00059117	2	3011	054	 	1351	"5R6,1%,TK50,100mW,0603,LIN RES/"		ROH	NA	0.1	PS_HONDA HRS5_L.LPL AUT	NO	
433288	3/24/2014	ZSCR	551	035-1	0	'054	A2C53429875B	NA	A2C00006609	6	3011	054	 	1351	"R LIN,100R,5%,TK200,63mW,0402"		ROH	NA	0.06	PS_HYUNDAI_L.LPL AUTOMA	NO	
433288	3/24/2014	ZSCR	551	035-1	0	'054	A2C53429875A	NA	A2C00006609	9	3011	054	 	1351	"R LIN,100R,5%,TK200,63mW,0402"		ROH	NA	0.09	PS_HYUNDAI_L.LPL AUTOMA	NO	
433288	3/24/2014	ZSCR	551	035-1	0	'054	A2C53429875B	NA	A2C00006946	5	3011	054	 	1351	"40V,750mA,1,SCHOTTKY,SOD323,RECT DIODE/B"		ROH	NA	1.6	PS_HYUNDAI_L.LPL AUTOMA	NO	
433288	3/24/2014	ZSCR	551	035-1	0	'054	A2C53429875B	NA	A2C00011061	1	3011	054	 	1351	"1,NPN,RET,100mA,50V,SOT323_3,BIP/BCR133W"		ROH	NA	0.09	PS_HYUNDAI_L.LPL AUTOMA	NO	
433288	3/24/2014	ZSCR	551	035-1	0	'054	A2C53429875B	NA	A2C00011220	6	3011	054	 	1351	"R LIN,33K2,1%,TK100,63mW,0402"		ROH	NA	0.06	PS_HYUNDAI_L.LPL AUTOMA	NO	
433288	3/24/2014	ZSCR	551	035-1	0	'054	A2C53429875B	NA	A2C00017750	19	3011	054	 	1351	"2,BOTH,NORMAL,100mA,45V,SOT363,BIP/BC847"		ROH	NA	2.85	PS_HYUNDAI_L.LPL AUTOMA	NO	
433288	3/24/2014	ZSCR	551	035-1	0	'054	A2C53429875A	NA	A2C00019591	4	3011	054	 	1351	"R LIN,4K12,1%,TK100,63mW,0402"		ROH	NA	0.04	PS_HYUNDAI_L.LPL AUTOMA	NO	
433288	3/24/2014	ZSCR	551	035-1	0	'054	A2C53429875A	NA	A2C00031355	3	3011	054	 	1351	"200V,250mA,1,FAST,SOD323,RECT DIODE/BAS2"		ROH	NA	0.3	PS_HYUNDAI_L.LPL AUTOMA	NO	
433288	3/24/2014	ZSCR	551	035-1	0	'054	A2C53429875B	NA	A2C00032469	43	3011	054	 	1351	"Dual 40W,22V,SOT23,common anode, SUP DIO"		ROH	NA	5.59	PS_HYUNDAI_L.LPL AUTOMA	NO	
433288	3/24/2014	ZSCR	551	035-1	0	'054	A2C53429875A	NA	A2C00032469	12	3011	054	 	1351	"Dual 40W,22V,SOT23,common anode, SUP DIO"		ROH	NA	1.56	PS_HYUNDAI_L.LPL AUTOMA	NO	
433288	3/24/2014	ZSCR	551	035-1	0	'054	A2C53429875A	NA	A2C00038706	11	3011	054	 	1351	"NUP2105L/350W,24V,SOT23,Dual SUP DIODE ("		ROH	NA	3.41	PS_HYUNDAI_L.LPL AUTOMA	NO	
433288	3/24/2014	ZSCR	551	035-1	0	'054	A2C53429875B	NA	A2C00039384	12	3011	054	 	1351	"1,N_CHAN,MOS,POWER,55V,7A,68mOhm,SOT223,"		ROH	NA	17.64	PS_HYUNDAI_L.LPL AUTOMA	NO	
433288	3/24/2014	ZSCR	551	035-1	0	'054	A2C53429875A	NA	A2C00043039	25	3011	054	 	1351	"D REC/ES1DHE3 or MURA120T3G,200V,1A,DO21"		ROH	NA	6.75	PS_HYUNDAI_L.LPL AUTOMA	NO	
433289	3/24/2014	ZSCR	551	035-1	0	'054	A2C8483530092	NA	A2C00006609	74	3011	054	 	1351	"R LIN,100R,5%,TK200,63mW,0402"		ROH	NA	0.74	PS_VW10 LC_L.LPL AUTOMA	NO	
433289	3/24/2014	ZSCR	551	035-1	0	'054	A2C8483530093	NA	A2C00006609	9	3011	054	 	1351	"R LIN,100R,5%,TK200,63mW,0402"		ROH	NA	0.09	PS_VW10 LC_L.LPL AUTOMA	NO	
433289	3/24/2014	ZSCR	551	035-1	0	'054	A2C53374378A	NA	A2C00006609	110	3011	054	 	1351	"R LIN,100R,5%,TK200,63mW,0402"		ROH	NA	1.1	PS_VW10 LC_L.LPL AUTOMA	NO	
433289	3/24/2014	ZSCR	551	035-1	0	'054	A2C53417068A	NA	A2C00006609	87	3011	054	 	1351	"R LIN,100R,5%,TK200,63mW,0402"		ROH	NA	0.87	PS_VW10 LC_L.LPL AUTOMA	NO	
433289	3/24/2014	ZSCR	551	035-1	0	'054	A2C8483530092	NA	A2C00006616	17	3011	054	 	1351	"R LIN,7K5,5%,TK200,63mW,0402"		ROH	NA	0.17	PS_VW10 LC_L.LPL AUTOMA	NO	
433289	3/24/2014	ZSCR	551	035-1	0	'054	A2C53374378A	NA	A2C00006616	55	3011	054	 	1351	"R LIN,7K5,5%,TK200,63mW,0402"		ROH	NA	0.55	PS_VW10 LC_L.LPL AUTOMA	NO	
433289	3/24/2014	ZSCR	551	035-1	0	'054	A2C8483530093	NA	A2C00007265	42	3011	054	 	1351	"1,NPN,NORMAL,100mA,1.5V,SOT23,BIP/BCR112"		ROH	NA	3.78	PS_VW10 LC_L.LPL AUTOMA	NO	
433289	3/24/2014	ZSCR	551	035-1	0	'054	A2C53374378A	NA	A2C00007265	47	3011	054	 	1351	"1,NPN,NORMAL,100mA,1.5V,SOT23,BIP/BCR112"		ROH	NA	4.23	PS_VW10 LC_L.LPL AUTOMA	NO	
433289	3/24/2014	ZSCR	551	035-1	0	'054	A2C53417068A	NA	A2C00007265	14	3011	054	 	1351	"1,NPN,NORMAL,100mA,1.5V,SOT23,BIP/BCR112"		ROH	NA	1.26	PS_VW10 LC_L.LPL AUTOMA	NO	
433289	3/24/2014	ZSCR	551	035-1	0	'054	A2C8483530093	NA	A2C00007695	1	3011	054	 	1351	"2,NPN,RET,100mA,50V,SOT363,BIP/BCR135/R<"		ROH	NA	0.15	PS_VW10 LC_L.LPL AUTOMA	NO	
433289	3/24/2014	ZSCR	551	035-1	0	'054	A2C8483530092	NA	A2C00010444	76	3011	054	 	1351	"0R05,63mW,1A,0402,JUMPER/+++please use A"		ROH	NA	0.76	PS_VW10 LC_L.LPL AUTOMA	NO	
433289	3/24/2014	ZSCR	551	035-1	0	'054	A2C8483530093	NA	A2C00010444	64	3011	054	 	1351	"0R05,63mW,1A,0402,JUMPER/+++please use A"		ROH	NA	0.64	PS_VW10 LC_L.LPL AUTOMA	NO	
433289	3/24/2014	ZSCR	551	035-1	0	'054	A2C53374378A	NA	A2C00010444	10	3011	054	 	1351	"0R05,63mW,1A,0402,JUMPER/+++please use A"		ROH	NA	0.1	PS_VW10 LC_L.LPL AUTOMA	NO	
433289	3/24/2014	ZSCR	551	035-1	0	'054	A2C53417068A	NA	A2C00010444	12	3011	054	 	1351	"0R05,63mW,1A,0402,JUMPER/+++please use A"		ROH	NA	0.12	PS_VW10 LC_L.LPL AUTOMA	NO	
433289	3/24/2014	ZSCR	551	035-1	0	'054	A2C8483530092	NA	A2C00017564	64	3011	054	 	1351	"0R2,5%,TK100,1W,MELF0207,LIN RES/MMB"		ROH	NA	39.68	PS_VW10 LC_L.LPL AUTOMA	NO	
433289	3/24/2014	ZSCR	551	035-1	0	'054	A2C53374378A	NA	A2C00017564	56	3011	054	 	1351	"0R2,5%,TK100,1W,MELF0207,LIN RES/MMB"		ROH	NA	34.72	PS_VW10 LC_L.LPL AUTOMA	NO	
433289	3/24/2014	ZSCR	551	035-1	0	'054	A2C8483530093	NA	A2C00020895	15	3011	054	 	1351	"70V,150mA,2, common anode, FAST,SOT323_3"		ROH	NA	1.05	PS_VW10 LC_L.LPL AUTOMA	NO	
433289	3/24/2014	ZSCR	551	035-1	0	'054	A2C53374378A	NA	A2C00020895	4	3011	054	 	1351	"70V,150mA,2, common anode, FAST,SOT323_3"		ROH	NA	0.28	PS_VW10 LC_L.LPL AUTOMA	NO	
433289	3/24/2014	ZSCR	551	035-1	0	'054	A2C53417068A	NA	A2C00022618	1	3011	054	 	1351	"442R,1%,TK50,1W,MELF0207,LIN RES/MMB0207"		ROH	NA	0.24	PS_VW10 LC_L.LPL AUTOMA	NO	
433289	3/24/2014	ZSCR	551	035-1	0	'054	A2C8483530092	NA	A2C00031355	2	3011	054	 	1351	"200V,250mA,1,FAST,SOD323,RECT DIODE/BAS2"		ROH	NA	0.2	PS_VW10 LC_L.LPL AUTOMA	NO	
433289	3/24/2014	ZSCR	551	035-1	0	'054	A2C8483530093	NA	A2C00031355	5	3011	054	 	1351	"200V,250mA,1,FAST,SOD323,RECT DIODE/BAS2"		ROH	NA	0.5	PS_VW10 LC_L.LPL AUTOMA	NO	
433289	3/24/2014	ZSCR	551	035-1	0	'054	A2C8483530093	NA	A2C00037377	8	3011	054	 	1351	"6.8uH,570mA,SMD,COIL/SIMID 1210-H100"		ROH	NA	2	PS_VW10 LC_L.LPL AUTOMA	NO	
433289	3/24/2014	ZSCR	551	035-1	0	'054	A2C53374378A	NA	A2C00037377	7	3011	054	 	1351	"6.8uH,570mA,SMD,COIL/SIMID 1210-H100"		ROH	NA	1.75	PS_VW10 LC_L.LPL AUTOMA	NO	
433289	3/24/2014	ZSCR	551	035-1	0	'054	A2C53417068A	NA	A2C00037377	5	3011	054	 	1351	"6.8uH,570mA,SMD,COIL/SIMID 1210-H100"		ROH	NA	1.25	PS_VW10 LC_L.LPL AUTOMA	NO	
433289	3/24/2014	ZSCR	551	035-1	0	'054	A2C8483530093	NA	A2C00037383	4	3011	054	 	1351	"TA CAP,TA,22uF,10%,25V,SMD"		ROH	NA	7.2	PS_VW10 LC_L.LPL AUTOMA	NO	
433289	3/24/2014	ZSCR	551	035-1	0	'054	A2C8483530092	NA	A2C00039384	35	3011	054	 	1351	"1,N_CHAN,MOS,POWER,55V,7A,68mOhm,SOT223,"		ROH	NA	51.45	PS_VW10 LC_L.LPL AUTOMA	NO	
433289	3/24/2014	ZSCR	551	035-1	0	'054	A2C53417068A	NA	A2C00039384	3	3011	054	 	1351	"1,N_CHAN,MOS,POWER,55V,7A,68mOhm,SOT223,"		ROH	NA	4.41	PS_VW10 LC_L.LPL AUTOMA	NO	
433289	3/24/2014	ZSCR	551	035-1	0	'054	A2C8483530093	NA	A2C00057908	3	3011	054	 	1351	"SN65HVDA540 and TLE6250 3,3 V logic lev"		ROH	NA	6.66	PS_VW10 LC_L.LPL AUTOMA	NO	
433289	3/24/2014	ZSCR	551	035-1	0	'054	A2C53374378A	NA	A2C00057908	6	3011	054	 	1351	"SN65HVDA540 and TLE6250 3,3 V logic lev"		ROH	NA	13.32	PS_VW10 LC_L.LPL AUTOMA	NO	
433290	3/24/2014	ZSCR	551	035-1	0	'054	A2C53388687	NA	A2C00000198	1	3011	054	 	1351	"12V,350mW,SOT23,ZENER/BZX84C12/T1"		ROH	NA	0.09	PS_ARAMIS 2012_L.LPL AU	NO	
433290	3/24/2014	ZSCR	551	035-1	0	'054	A2C53388687	NA	A2C00000568	1	3011	054	 	1351	"T BIP/BC 847S E6327,SOT363"		ROH	NA	0.14	PS_ARAMIS 2012_L.LPL AU	NO	
433290	3/24/2014	ZSCR	551	035-1	0	'054	A2C53388687	NA	A2C00001995	47	3011	054	 	1351	"10nF,10%,100V,X7R,0805,TINNED,CER CAP/"		ROH	NA	1.41	PS_ARAMIS 2012_L.LPL AU	NO	
433290	3/24/2014	ZSCR	551	035-1	0	'054	A2C53388687	NA	A2C00003562	1	3011	054	 	1351	"220R,1%,TK50,250mW,MINIMELF0204,LIN RES/"		ROH	NA	0.08	PS_ARAMIS 2012_L.LPL AU	NO	
