No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Batch ID	No.Parte	Cantidad	Planta	APD	Espacio	Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP								
565668	16/12/2014	ZSCR	551	030-1	NA	'054	A2C53364457	NA	A2C53364457A	1	3011	054	 	1301	subensamble de SMD BoSe VW Top	NA	HALB	S.Real	72.43	OC_BOSE VW_A.ANA TAPIA-	NO									
565669	16/12/2014	ZSCR	551	030-1	NA	'054	A2C53364457	NA	A2C53364457A	1	3011	054	 	1301	subensamble de SMD BoSe VW Top	NA	HALB	S.Real	72.43	OC_BOSE VW_A.ANA TAPIA-	NO									
565670	16/12/2014	ZSCR	551	030-1	NA	'054	A2C53364457	NA	A2C53364457A	1	3011	054	 	1301	subensamble de SMD BoSe VW Top	NA	HALB	S.Real	72.43	OC_BOSE VW_A.ANA TAPIA-	NO									
565671	16/12/2014	ZSCR	551	030-1	NA	'054	A2C53364457	NA	A2C53364457A	1	3011	054	 	1301	subensamble de SMD BoSe VW Top	NA	HALB	S.Real	72.43	OC_BOSE VW_A.ANA TAPIA-	NO									
565672	16/12/2014	ZSCR	551	030-1	NA	'054	A2C53364457	NA	A2C53364457A	1	3011	054	 	1301	subensamble de SMD BoSe VW Top	NA	HALB	S.Real	72.43	OC_BOSE VW_A.ANA TAPIA-	NO									
565673	16/12/2014	ZSCR	551	030-1	NA	'054	A2C53364457	NA	A2C53364457A	1	3011	054	 	1301	subensamble de SMD BoSe VW Top	NA	HALB	S.Real	72.43	OC_BOSE VW_A.ANA TAPIA-	NO									
565674	16/12/2014	ZSCR	551	030-1	NA	'054	A2C53364457	NA	A2C53364457A	1	3011	054	 	1301	subensamble de SMD BoSe VW Top	NA	HALB	S.Real	72.43	OC_BOSE VW_A.ANA TAPIA-	NO									
565675	16/12/2014	ZSCR	551	030-1	NA	'054	A2C86617100	NA	A2C8661710093	1	3011	054	 	1301	pcb assy DAGARM3 RO V17EDR Top	NA	HALB	S.Real	366.77	PS_ARAMIS III_E.EDWIN R	NO									
565682	16/12/2014	ZSCR	551	030-1	NA	'054	A2C86852400	NA	A2C87110200	1	3011	054	 	1301	pcb assy PTFSPEED10 D_26	NA	HALB	S.Real	204.2	PS_HYUNDAI_.	NO									
565683	16/12/2014	ZSCR	551	030-1	NA	'054	A2C81542300	NA	A2C81543200	1	3011	054	 	1301	pcb assy	NA	HALB	S.Real	415.2	PS_ARAMIS 2013_E.EDWIN	NO									
565684	16/12/2014	ZSCR	551	030-1	NA	'054	A2C86816902	NA	A2C86617300	1	3011	054	 	1301	pcb assy DAGARM3 RO V16EDR	NA	HALB	S.Real	428.83	PS_ARAMIS III_E.EDWIN R	NO									
565685	16/12/2014	ZSCR	551	030-1	NA	'054	A2C85621700	NA	A2C53417786	1				1301	pcb assy	NA	HALB	S.Real/AutoBF	149.73	PSAD_GM BRASIL_A.ANA TA	NO									
565690	16/12/2014	ZSCR	551	030-1	NA	'054	A2C9257230093	NA	A2C9257230092	1				1301	pcb assy GMSMD30 Bottom	NA	HALB	S.Real/AutoBF	81.19	PS_SDM30_.	NO									
565691	16/12/2014	ZSCR	551	030-1	NA	'054	A2C91764400	NA	A2C9257270093	1	3011	054	 	1301	pcb assy GMSMD30 Top	NA	HALB	S.Real	384.12	PS_SDM30_.	NO									
565692	16/12/2014	ZSCR	551	030-1	NA	'054	A2C9257270093	NA	A2C9257270092	1				1301	pcb assy GMSMD30 Bottom	NA	HALB	S.Real/AutoBF	82.44	PS_SDM30_.	NO									
565693	16/12/2014	ZSCR	551	030-1	NA	'054	A2C30910808	NA	A2C3250900093	2	3011	054	 	1301	circuit board assy TOP side VW20	NA	HALB	S.Real	241.32	PSAD_VW20_U.ULISES VILL	NO	4985064253								
565694	16/12/2014	ZSCR	551	030-1	NA	'054	A2C8300780093	NA	A2C8300780092	1				1301	pcb assy VOLP1X P11P12P14 lado bottom	NA	HALB	S.Real/AutoBF	140.01	PSAD_VOLVO P15_J.JOSE O	NO									
565695	16/12/2014	ZSCR	551	030-1	NA	'054	5WY89350	NA	A2C31080700	1	3011	054	 	1301	airbag	NA	HALB	S.Real	331.82	PS_CHRYSLER MY2013_E.ED	NO	4985063203								
565696	16/12/2014	ZSCR	551	030-1	NA	'054	5WY89350	NA	A2C31080700	1	3011	054	 	1301	airbag	NA	HALB	S.Real	331.82	PS_CHRYSLER MY2013_E.ED	NO	4985063203								
565698	16/12/2014	ZSCR	551	030-1	NA	'054	A2C8301430093	NA	A2C8301430092	1				1301	pcb assy OPLA3 300 AU/SN lado bottom	NA	HALB	S.Real/AutoBF	88.21	PSAD_OPEL 3300_.	NO									
565704	16/12/2014	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C30816300	1	3011	054	 	1301	pcb SVI	NA	ROH	NA	14.85	PS_CHRYSLER MY2013_E.ED	NO	4985064362								
565705	16/12/2014	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C30816300	6	3011	054	 	1301	pcb SVI	NA	ROH	NA	89.1	PS_CHRYSLER MY2013_E.ED	NO	4985064362								
565706	16/12/2014	ZSCR	551	030-1	NA	'054	A2C53374378A	NA	A2C53374377	6	3011	054	 	1301	pcb VW ZZDIV AC	NA	ROH	NA	95.16	PS_VW10 LC_U.ULISES VIL	NO									
565709	16/12/2014	ZSCR	551	030-1	NA	'054	A2C8327870092	NA	A2C83277500	8	3011	054	 	1301	pcb	NA	ROH	NA	183.12	PS_SDM30_.	NO									
565711	16/12/2014	ZSCR	551	030-1	NA	'054	A2C9257230093	NA	A2C9257230092	8				1301	pcb assy GMSMD30 Bottom	NA	HALB	S.Real/AutoBF	649.52	PS_SDM30_.	NO									
565716	16/12/2014	ZSCR	551	030-1	NA	'054	A2C8021660002	NA	A2C8021660093	1	3011	054	 	1301	pcb assy HONHRS6 V04 TOP	NA	HALB	S.Real	264.89	PS_HONDA HRS6_J.JUAN CH	NO									
565717	16/12/2014	ZSCR	551	030-1	NA	'054	A2C8021660002	NA	A2C8021660093	1	3011	054	 	1301	pcb assy HONHRS6 V04 TOP	NA	HALB	S.Real	264.89	PS_HONDA HRS6_J.JUAN CH	NO									
565718	16/12/2014	ZSCR	551	030-1	NA	'054	A2C8021660002	NA	A2C8021660092	1				1301	pcb assy HONHRS6 V04 BOTTOM	NA	HALB	S.Real/AutoBF	51.43	PS_HONDA HRS6_J.JUAN CH	NO									
565720	16/12/2014	ZSCR	551	030-1	NA	'054	A2C30910808	NA	A2C3250900093	1	3011	054	 	1301	circuit board assy TOP side VW20	NA	HALB	S.Real	120.66	PS_HONDA HRS6_J.JUAN CH	NO	4985064176								
565721	16/12/2014	ZSCR	551	030-1	NA	'054	A2C8301430093	NA	A2C8301430092	1				1301	pcb assy OPLA3 300 AU/SN lado bottom	NA	HALB	S.Real/AutoBF	88.21	PSAD_OPEL 3300_.	NO									
565722	16/12/2014	ZSCR	551	030-1	NA	'054	A2C8301430093	NA	A2C8301430092	1				1301	pcb assy OPLA3 300 AU/SN lado bottom	NA	HALB	S.Real/AutoBF	88.21	PSAD_OPEL 3300_.	NO									
565724	16/12/2014	ZSCR	551	030-1	NA	'054	5WK44551	NA	A2C53287874B	1				1301	subensamble de SMD Nissan OCE07 BOT	NA	HALB	S.Real/AutoBF	27.63	OC_OCS NISSAN_A.ANA TAP	NO									
565725	16/12/2014	ZSCR	551	030-1	NA	'054	5WK44551	NA	A2C53287874B	1				1301	subensamble de SMD Nissan OCE07 BOT	NA	HALB	S.Real/AutoBF	27.63	OC_OCS NISSAN_A.ANA TAP	NO									
565726	16/12/2014	ZSCR	551	030-1	NA	'054	5WK44551	NA	A2C53287874	1	3011	054	 	1301	pcb assy	NA	HALB	S.Real	54.85	OC_OCS NISSAN_A.ANA TAP	NO	4985062327								
565727	16/12/2014	ZSCR	551	030-1	NA	'054	5WK44551	NA	A2C53287874	1	3011	054	 	1301	pcb assy	NA	HALB	S.Real	54.85	OC_OCS NISSAN_A.ANA TAP	NO	4985062327								
565728	16/12/2014	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C3108070093	1	3011	054	 	1301	SMT Top Chrysler RT ORC MY13	NA	HALB	S.Real	272.92	PS_CHRYSLER MY2013_E.ED	NO	4985064393								
565731	16/12/2014	ZSCR	551	030-1	NA	'054	A2C8661710093	NA	A2C8661710092	1				1301	pcb assy DAGARM3 RO V17EDR Bottom	NA	HALB	S.Real/AutoBF	81.06	PS_ARAMIS III_E.EDWIN R	NO									
565732	16/12/2014	ZSCR	551	030-1	NA	'054	A2C8661710093	NA	A2C8661710092	1				1301	pcb assy DAGARM3 RO V17EDR Bottom	NA	HALB	S.Real/AutoBF	81.06	PS_ARAMIS III_E.EDWIN R	NO									
565734	16/12/2014	ZSCR	551	030-1	NA	'054	A2C8661710093	NA	A2C8661710092	1				1301	pcb assy DAGARM3 RO V17EDR Bottom	NA	HALB	S.Real/AutoBF	81.06	PS_ARAMIS III_E.EDWIN R	NO									
565735	16/12/2014	ZSCR	551	030-1	NA	'054	A2C8661710093	NA	A2C8661710092	1				1301	pcb assy DAGARM3 RO V17EDR Bottom	NA	HALB	S.Real/AutoBF	81.06	PS_ARAMIS III_E.EDWIN R	NO									
565736	16/12/2014	ZSCR	551	030-1	NA	'054	A2C8661710093	NA	A2C8661710092	1				1301	pcb assy DAGARM3 RO V17EDR Bottom	NA	HALB	S.Real/AutoBF	81.06	PS_ARAMIS III_E.EDWIN R	NO									
565738	16/12/2014	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C3108070092	1				1301	SMT Bot Chrysler RT ORC MY13	NA	HALB	S.Real/AutoBF	111.08	PS_CHRYSLER MY2013_E.ED	NO									
565739	16/12/2014	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C3108070092	1				1301	SMT Bot Chrysler RT ORC MY13	NA	HALB	S.Real/AutoBF	111.08	PS_CHRYSLER MY2013_E.ED	NO									
565741	16/12/2014	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C3108070092	1				1301	SMT Bot Chrysler RT ORC MY13	NA	HALB	S.Real/AutoBF	111.08	PS_CHRYSLER MY2013_E.ED	NO									
565742	16/12/2014	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C3108070092	1				1301	SMT Bot Chrysler RT ORC MY13	NA	HALB	S.Real/AutoBF	111.08	PS_CHRYSLER MY2013_E.ED	NO									
565744	16/12/2014	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C3108070093	1	3011	054	 	1301	SMT Top Chrysler RT ORC MY13	NA	HALB	S.Real	272.92	PS_CHRYSLER MY2013_E.ED	NO	4985064393								
565746	16/12/2014	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C3108070093	1	3011	054	 	1301	SMT Top Chrysler RT ORC MY13	NA	HALB	S.Real	272.92	PS_CHRYSLER MY2013_E.ED	NO	4985064393								
565748	16/12/2014	ZSCR	551	030-1	NA	'054	A2C53412213	NA	A2C53412223	1	3011	054	 	1301	circuit board assy	NA	HALB	S.Real	127	PSAD_GM BRASIL_A.ANA TA	NO									
565750	16/12/2014	ZSCR	551	030-1	NA	'054	A2C53412213	NA	A2C53412223	1	3011	054	 	1301	circuit board assy	NA	HALB	S.Real	127	PSAD_GM BRASIL_A.ANA TA	NO									
565751	16/12/2014	ZSCR	551	030-1	NA	'054	A2C53412213	NA	A2C53412223	1	3011	054	 	1301	circuit board assy	NA	HALB	S.Real	127	PSAD_GM BRASIL_A.ANA TA	NO									
565752	16/12/2014	ZSCR	551	030-1	NA	'054	5WK44292	NA	A2C53395077	1	3011	054	 	1301	pcb assy	NA	HALB	S.Real	66.78	OC_BOSE BMW_A.ANA TAPIA	NO	4985062139								
565753	16/12/2014	ZSCR	551	030-1	NA	'054	A2C53416946	NA	A2C00023541	1	3011	054	 	1301	"2.2mF,20%,35V,HOL,AL,ELEC CAP/AIRBAG"	NA	ROH	NA	2.4	PS_VW10 LC_U.ULISES VIL	NO									
565753	16/12/2014	ZSCR	551	030-1	NA	'054	A2C53374378A	NA	A2C53374377	1	3011	054	 	1301	pcb VW ZZDIV AC	NA	ROH	NA	15.86	PS_VW10 LC_U.ULISES VIL	NO									
565756	16/12/2014	ZSCR	551	034-4	NA	'054	A2C89730900	NA	A2C8021660002	1				1344	pcb assy HONHRS6 V04	NA	HALB	S.Real/AutoBF	307.13	PS_HONDA HRS6_J.JUAN CH	NO									
565766	16/12/2014	ZSCR	551	034-9	NA	'054	A2C81625900	NA	A2C5339961702	2				1349	pcb assy V1B	NA	HALB	S.Real/AutoBF	419.28	PS_HONDA HRS5_.	NO									
565768	16/12/2014	ZSCR	551	034-4	NA	'054	5WK44748	NA	A2C80256400	3	3011	054	 	1344	pcb assy HONHRS6 D_7	NA	HALB	S.Real	543.87	PS_HONDA HRS6_J.JUAN CH	NO	4985062543								
565770	16/12/2014	ZSCR	551	034-4	NA	'054	A2C81625900	NA	A2C5339961702	1				1344	pcb assy V1B	NA	HALB	S.Real/AutoBF	209.64	PS_HONDA HRS5_.	NO									
565773	16/12/2014	ZSCR	551	034-4	NA	'054	A2C89730900	NA	A2C8021660002	1				1344	pcb assy HONHRS6 V04	NA	HALB	S.Real/AutoBF	307.13	PS_HONDA HRS6_J.JUAN CH	NO									
565776	16/12/2014	ZSCR	551	034-4	NA	'054	A2C89730900	NA	A2C8021660002	2				1344	pcb assy HONHRS6 V04	NA	HALB	S.Real/AutoBF	614.26	PS_HONDA HRS6_J.JUAN CH	NO									
565777	16/12/2014	ZSCR	551	040-1	NA	'054	A2C85801200	NA	A2C83972000	1				1401	pcb topSMD	NA	HALB	S.Real/AutoBF	361.65	PS_SDM10+_.	NO									
565780	16/12/2014	ZSCR	551	040-5	NA	'054	A2C91764400	NA	A2C92572700	1				1405	pcb assy GMSDM30	NA	HALB	S.Real/AutoBF	387.18	PS_SDM30_.	NO									
565782	16/12/2014	ZSCR	551	040-1	NA	'054	A2C91764100	NA	A2C92572300	1				1401	pcb assy GMSMD30	NA	HALB	S.Real/AutoBF	260.01	PS_SDM30_.	NO									
565785	16/12/2014	ZSCR	551	040-3	NA	'054	5WK44771	NA	A2C53108387	5	3011	054	 	1403	"pan head screw SF-M3,5x 10,00 1241"	NA	ROH	NA	0.9	PS_ARAMIS III_E.EDWIN R	NO	4985062648								
565785	16/12/2014	ZSCR	551	040-3	NA	'054	5WK44771	NA	A2C53245952	1	3011	054	 	1403	"housing FIP 152,0x 135,7"	NA	ROH	NA	19.22	PS_ARAMIS III_E.EDWIN R	NO	4985062648								
565785	16/12/2014	ZSCR	551	040-3	NA	'054	5WK44771	NA	A2C53371768	1	3011	054	 	1403	cover FIP T GY	NA	ROH	NA	2.84	PS_ARAMIS III_E.EDWIN R	NO	4985062698								
565785	16/12/2014	ZSCR	551	040-3	NA	'054	5WK44771	NA	A2C81531200	1	3011	054	 	1403	pcb assy DAGARM3 V14	NA	HALB	S.Real	433.85	PS_ARAMIS III_E.EDWIN R	NO	4985062698								
565786	16/12/2014	ZSCR	551	040-5	NA	'054	A2C91764100	NA	A2C40000025	1	3011	054	 	1405	"C ELEC,AL,6.8mF,20%,35V"	NA	ROH	NA	6.83	PS_SDM30_.	NO									
565786	16/12/2014	ZSCR	551	040-5	NA	'054	A2C91764100	NA	A2C53338471	2	3011	054	 	1405	contact element	NA	ROH	NA	2.04	PS_SDM30_.	NO									
565786	16/12/2014	ZSCR	551	040-5	NA	'054	A2C91764100	NA	A2C53395715	1	3011	054	 	1405	housing WIC P BK A-B	NA	ROH	NA	34.8	PS_SDM30_.	NO									
565786	16/12/2014	ZSCR	551	040-5	NA	'054	A2C91764100	NA	A2C92572300	1				1405	pcb assy GMSMD30	NA	HALB	S.Real/AutoBF	260.01	PS_SDM30_.	NO									
565789	16/12/2014	ZSCR	551	040-1	NA	'054	5WY89350	NA	A2C31080700	1	3011	054	 	1401	airbag	NA	HALB	S.Real	331.82	PS_CHRYSLER MY2013_E.ED	NO	4985063203								
565807	16/12/2014	ZSCR	551	040-3	NA	'054	A2C81542300	NA	A2C81543200	2	3011	054	 	1403	pcb assy	NA	HALB	S.Real	830.4	PS_CHRYSLER MY2013_E.ED	NO									
565824	16/12/2014	MB1A	551	040-5	K96019	'054	NA	NA	A2C96631500	2				1095	pcb assy DAGSTAR2 ISC with SW	NA	HALB	S.Real	1005.92	PSAD_DAIMLER STAR2_ISC_	NO									
565825	16/12/2014	MB1A	551	040-3	K96019	'054	NA	NA	A2C96631600	1				1095	pcb assy DAGSTAR2 ISC with SW	NA	HALB	S.Real	410.46	PSAD_DAIMLER STAR2_ISC_	NO									
565839	16/12/2014	ZSCR	551	040-2	NA	'054	5WK44252		5WK44252	1				1402	BoSe VW	NA	FERT	NA	104.03	OC_BOSE VW_A.ANA TAPIA-	NO	4985060301								
565842	16/12/2014	ZSCR	551	040-1	NA	'054	A2C91764400	2800	A2C91764400	1				1401	ACU MY14 S15 18 XX 0 1 0 000	NA	FERT	NA	441.94	PS_SDM30_.	NO	4985060255								
565845	16/12/2014	ZSCR	551	040-3	NA	'054	5WK44675	NA	A2C53408763	1	3011	054	 	1403	pcb assy FIA326 OCS V15	NA	HALB	S.Real	154.96	PS_FIAT BRAZIL_E.EDWIN	NO	4985062517								
565848	16/12/2014	ZSCR	551	040-3	NA	'054	5WK44675	NA	A2C53408763	2	3011	054	 	1403	pcb assy FIA326 OCS V15	NA	HALB	S.Real	309.92	PS_FIAT BRAZIL_E.EDWIN	NO	4985062517								
565849	16/12/2014	ZSCR	551	040-1	NA	'054	5WK44675	NA	A2C53408763	1	3011	054	 	1401	pcb assy FIA326 OCS V15	NA	HALB	S.Real	154.96	PS_FIAT BRAZIL_E.EDWIN	NO	4985062517								
565851	16/12/2014	ZSCR	551	040-3	NA	'054	A2C91764100	NA	A2C92572300	1				1403	pcb assy GMSMD30	NA	HALB	S.Real/AutoBF	260.01	PS_SDM30_.	NO									
565854	16/12/2014	ZSCR	551	040-1	NA	'054	A2C37964112	NA	A2C35116201	1	3011	054	 	1401	pcb assy DAGSTAR2 D_13	NA	HALB	S.Real	398.7	PSAD_DAIMLER STAR 2_A.A	NO									
565857	16/12/2014	MB1A	551	040-5	K96019	'054	NA	NA	A2C96631600	2				1095	pcb assy DAGSTAR2 ISC with SW	NA	HALB	S.Real	820.92	PSAD_DAIMLER STAR2_ISC_	NO									
565860	16/12/2014	ZSCR	551	040-5	NA	'054	A2C86816802	NA	A2C86617100	1	3011	054	 	1405	pcb assy DAGARM3 RO V17EDR	NA	HALB	S.Real	426.57	PS_ARAMIS III_E.EDWIN R	NO									
565862	16/12/2014	ZSCR	551	040-1	NA	'054	5WY89350	NA	A2C31080700	1	3011	054	 	1401	airbag	NA	HALB	S.Real	331.82	PS_CHRYSLER MY2013_E.ED	NO	4985063228								
565864	16/12/2014	ZSCR	551	040-3	NA	'054	A2C91764000	NA	A2C92572200	1				1403	pcb assy GMSDM30	NA	HALB	S.Real/AutoBF	153.85	PS_SDM30_.	NO									
565866	16/12/2014	ZSCR	551	040-3	NA	'054	A2C91764100	NA	A2C92572300	2				1403	pcb assy GMSMD30	NA	HALB	S.Real/AutoBF	520.02	PS_SDM30_.	NO									
565868	16/12/2014	ZSCR	551	040-1	NA	'054	A2C91764000	NA	A2C92572200	1				1401	pcb assy GMSDM30	NA	HALB	S.Real/AutoBF	153.85	PS_SDM30_.	NO									
565870	16/12/2014	MB1A	551	040-1	K96019	'054	NA	NA	A2C85221401	1				1095	pcb assy DAGSM D_4	NA	HALB	S.Real	249.21	PSAD_DAIMLER SMART_F.FE	NO									
565872	16/12/2014	ZSCR	551	040-5	NA	'054	A2C37964112	NA	A2C35116201	1	3011	054	 	1405	pcb assy DAGSTAR2 D_13	NA	HALB	S.Real	398.7	PSAD_DAIMLER STAR 2_A.A	NO									
565875	16/12/2014	MB1A	551	040-1	K96019	'054	NA	NA	A2C96631600	1				1095	pcb assy DAGSTAR2 ISC with SW	NA	HALB	S.Real	410.46	PSAD_DAIMLER STAR2_ISC_	NO									
565877	16/12/2014	MB1A	551	040-5	K96019	'054	NA	NA	A2C96631600	1				1095	pcb assy DAGSTAR2 ISC with SW	NA	HALB	S.Real	410.46	PSAD_DAIMLER STAR2_ISC_	NO									
565881	16/12/2014	ZSCR	551	040-1	NA	'054	A2C38070400	NA	A2C33209500	1	3011	054	 	1401	pcb assy FIA199 V16	NA	HALB	S.Real	157.98	PS_FIAT BRAZIL_E.EDWIN	NO									
565884	16/12/2014	MB1A	551	040-1	K96019	'054	NA	NA	A2C8522100193	1				1095	pcb assy DAGSM D_2_ SMD TOP	NA	HALB	S.Real	171.48	PSAD_DAIMLER SMART_F.FE	NO									
565890	16/12/2014	ZSCR	551	040-1	NA	'054	A2C91764400	NA	A2C92572700	1				1401	pcb assy GMSDM30	NA	HALB	S.Real/AutoBF	387.18	PS_SDM30_.	NO									
565892	16/12/2014	MB1A	551	040-3	K96019	'054	NA	NA	A2C85221001	1				1095	pcb assy DAGSM D_2	NA	HALB	S.Real	246.56	PSAD_DAIMLER SMART_F.FE	NO									
565893	16/12/2014	MB1A	551	040-5	K96019	'054	NA	NA	A2C91595300	1				1095	multipoint connector124/ 55P H 2SYS 1018	NA	ROH	NA	50.54	PSAD_DAIMLER SMART_F.FE	NO									
565896	16/12/2014	ZSCR	551	040-3	NA	'054	A2C30910808	NA	A2C86055000	2	3011	054	 	1403	cover	NA	ROH	NA	19.82	PSAD_VW20_U.ULISES VILL	NO	4985064253								
565897	16/12/2014	MB1A	551	040-5	K96019	'054	NA	NA	A2C91600800	1				1095	multipoint connector124/ 76P H 2SYS 1018	NA	ROH	NA	57.79	PSAD_DAIMLER STAR2_ISC_	NO									
565898	16/12/2014	MB1A	551	040-5	K96019	'054	NA	NA	A2C53427677	2				1095	pin header 50P H 2R PF 7036 D-F	NA	ROH	NA	23.26	PS_RENAULT_.	NO									
565900	16/12/2014	ZSCR	551	040-3	NA	'054	A2C37924700	NA	A2C53332366	5	3011	054	 	1403	cover RAP T BK	NA	ROH	NA	24.1	PS_FIAT BRAZIL_E.EDWIN	NO									
565902	16/12/2014	ZSCR	551	040-4	NA	'054	5WY89350	NA	A2C53436156	2	3011	054	 	1404	cover RAP T BK	NA	ROH	NA	12.8	PS_CHRYSLER MY2013_E.ED	NO	4985063273								
565906	16/12/2014	ZSCR	551	040-3	NA	'054	5WK44773	NA	A2C53108387	5	3011	054	 	1403	"pan head screw SF-M3,5x 10,00 1241"	NA	ROH	NA	0.9	PS_ARAMIS III_E.EDWIN R	NO	4985062731								
565906	16/12/2014	ZSCR	551	040-3	NA	'054	5WK44773	NA	A2C53245952	1	3011	054	 	1403	"housing FIP 152,0x 135,7"	NA	ROH	NA	19.22	PS_ARAMIS III_E.EDWIN R	NO	4985062731								
565906	16/12/2014	ZSCR	551	040-3	NA	'054	5WK44773	NA	A2C53324560	1	3011	054	 	1403	certification label spool part p	NA	ROH	NA	0.5	PS_ARAMIS III_E.EDWIN R	NO	4985062731								
565906	16/12/2014	ZSCR	551	040-3	NA	'054	5WK44773	NA	A2C53371768	1	3011	054	 	1403	cover FIP T GY	NA	ROH	NA	2.84	PS_ARAMIS III_E.EDWIN R	NO	4985062731								
565906	16/12/2014	ZSCR	551	040-3	NA	'054	5WK44773	NA	A2C81532800	1	3011	054	 	1403	pcb assy DAGARM3 V12	NA	HALB	S.Real	330.02	PS_ARAMIS III_E.EDWIN R	NO	4985062731								
565910	16/12/2014	ZSCR	551	040-3	NA	'054	A2C86816902	NA	A2C53108387	5	3011	054	 	1403	"pan head screw SF-M3,5x 10,00 1241"	NA	ROH	NA	0.9	PS_ARAMIS III_E.EDWIN R	NO									
565910	16/12/2014	ZSCR	551	040-3	NA	'054	A2C86816902	NA	A2C53245952	1	3011	054	 	1403	"housing FIP 152,0x 135,7"	NA	ROH	NA	19.22	PS_ARAMIS III_E.EDWIN R	NO									
565910	16/12/2014	ZSCR	551	040-3	NA	'054	A2C86816902	NA	A2C53371768	1	3011	054	 	1403	cover FIP T GY	NA	ROH	NA	2.84	PS_ARAMIS III_E.EDWIN R	NO									
565910	16/12/2014	ZSCR	551	040-3	NA	'054	A2C86816902	NA	A2C86617300	1	3011	054	 	1403	pcb assy DAGARM3 RO V16EDR	NA	HALB	S.Real	428.83	PS_ARAMIS III_E.EDWIN R	NO									
565912	16/12/2014	ZSCR	551	040-3	NA	'054	5WK44771	NA	A2C53108387	5	3011	054	 	1403	"pan head screw SF-M3,5x 10,00 1241"	NA	ROH	NA	0.9	PS_ARAMIS III_E.EDWIN R	NO	4985062648								
565912	16/12/2014	ZSCR	551	040-3	NA	'054	5WK44771	NA	A2C53245952	1	3011	054	 	1403	"housing FIP 152,0x 135,7"	NA	ROH	NA	19.22	PS_ARAMIS III_E.EDWIN R	NO	4985062648								
565912	16/12/2014	ZSCR	551	040-3	NA	'054	5WK44771	NA	A2C53324560	1	3011	054	 	1403	certification label spool part p	NA	ROH	NA	0.5	PS_ARAMIS III_E.EDWIN R	NO	4985062648								
565912	16/12/2014	ZSCR	551	040-3	NA	'054	5WK44771	NA	A2C53371768	1	3011	054	 	1403	cover FIP T GY	NA	ROH	NA	2.84	PS_ARAMIS III_E.EDWIN R	NO	4985062698								
565912	16/12/2014	ZSCR	551	040-3	NA	'054	5WK44771	NA	A2C81531200	1	3011	054	 	1403	pcb assy DAGARM3 V14	NA	HALB	S.Real	433.85	PS_ARAMIS III_E.EDWIN R	NO	4985062698								
565914	16/12/2014	ZSCR	551	034-2	NA	'054	5WK44245	NA	A2C53353898	1				1342	keypad assy	NA	HALB	S.Real/AutoBF	485.13	OC_OCS NISSAN_A.ANA TAP	NO									
565928	16/12/2014	ZSCR	551	040-1	NA	'054	5WK44366	NA	A2C53279728	1				1401	keypad assy	NA	HALB	S.Real/AutoBF	474.15	OC_OCS NISSAN_A.ANA TAP	NO									
565929	16/12/2014	MB1A	551	040-5	K96019	'054	NA	NA	A2C85779300	10				1095	pin header 90/ 67P H 3R PF YE XI	NA	ROH	NA	336.5	PS_VW20 MQB_.	NO									
565930	16/12/2014	MB1A	551	023-2	K96019	'054	NA	NA	A2C31080700	1				1232	airbag	NA	HALB	S.Real	331.82	PS_CHRYSLER MY2013_E.ED	NO									
565930	16/12/2014	MB1A	551	023-2	K96019	'054	NA	NA	A2C3108070093	2				1232	SMT Top Chrysler RT ORC MY13	NA	HALB	S.Real	545.84	PS_CHRYSLER MY2013_E.ED	NO									
565937	16/12/2014	ZSCR	551	030-1	NA	'054	A2C53243155MI	NA	A2C53243155A	2	3011	054	 	1301	SMD assy C207 WITH PPS/WITHOUT RO side A	NA	HALB	S.Real	656.32	PS_ARAMIS II MCG_F.FERN	NO									
565939	16/12/2014	ZSCR	551	030-1	NA	'054	A2C53243155MI	NA	A2C53243155A	1	3011	054	 	1301	SMD assy C207 WITH PPS/WITHOUT RO side A	NA	HALB	S.Real	328.16	PS_ARAMIS II MCG_F.FERN	NO									
565941	16/12/2014	ZSCR	551	030-1	NA	'054	A2C53364457	NA	A2C53364457A	1	3011	054	 	1301	subensamble de SMD BoSe VW Top	NA	HALB	S.Real	72.43	OC_BOSE VW_A.ANA TAPIA-	NO									
565942	16/12/2014	ZSCR	551	030-1	NA	'054	A2C53364457	NA	A2C53364457A	1	3011	054	 	1301	subensamble de SMD BoSe VW Top	NA	HALB	S.Real	72.43	OC_BOSE VW_A.ANA TAPIA-	NO									
565943	16/12/2014	MB1A	551	030-1	K96019	'054	NA	NA	A2C9663160093	1				1095	pcb assy DAGSTAR2 ISC with SW SMD TOP	NA	HALB	S.Real	332.16	PSAD_DAIMLER STAR2_ISC_	NO									
