No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Batch ID	No.Parte	Cantidad	planta	APD	Espacio	Reason Code	Descripción	g	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP
546111	06/11/2014	ZSCR	551	030-1	NA	'054	A2C91764100	NA	A2C9257230093	1	3011	054	 	1301	pcb assy GMSMD30 Top	33	HALB	S.Real	256.95	PS_SDM30_.	NO	
546113	06/11/2014	ZSCR	551	030-1	NA	'054	A2C91764100	NA	A2C9257230093	6	3011	054	 	1301	pcb assy GMSMD30 Top	33	HALB	S.Real	1541.7	PS_SDM30_.	NO	
546114	06/11/2014	MB1A	551	030-1	K96019	'054	NA	NA	A2C9663160092	1	3011	054	 	1095	pcb assy DAGSTAR2 ISC with SW SMD BOT	9	HALB	S.Real/AutoBF	164.51	PSAD_DAIMLER STAR2_ISC_	NO	
546115	06/11/2014	MB1A	551	030-1	K96019	'054	NA	NA	A2C9663160092	1	3011	054	 	1095	pcb assy DAGSTAR2 ISC with SW SMD BOT	9	HALB	S.Real/AutoBF	164.51	PSAD_DAIMLER STAR2_ISC_	NO	
546124	06/11/2014	ZSCR	551	030-1	NA	'054	A2C31267500MI	NA	A2C53342620	3	3011	054	 	1301	pcb DC main	1	ROH	NA	55.14	PS_ARAMIS 2012_.	NO	
546126	06/11/2014	ZSCR	551	030-1	NA	'054	5WK44818	NA	A2C32679900	36	3011	054	 	1301	pcb	1	ROH	NA	705.6	PS_HONDA HRS6_J.JUAN CH	NO	
546128	06/11/2014	ZSCR	551	030-1	NA	'054	A2C81542500	NA	A2C81543200	1	3011	054	 	1301	pcb assy	3	HALB	S.Real	415.2	PS_ARAMIS 2012_.	NO	
546130	06/11/2014	ZSCR	551	030-1	NA	'054	A2C83021101	NA	A2C8302110193	9	3011	054	 	1301	pcb assy DAGARM3 3i DC Mex Top	1	HALB	S.Real	2130.12	PSAD_ARMIN_J.JOSE ORTIZ	NO	
546131	06/11/2014	MB1A	551	030-1	K96019	'054	NA	NA	A2C8337860193	1	3011	054	 	1095	pcb assy DAGSTAR2 V06 ISC bot	9	HALB	S.Real	421.21	PSAD_DAIMLER STAR2_ISC_	NO	
546132	06/11/2014	MB1A	551	030-1	K96019	'054	NA	NA	A2C8337860192	4	3011	054	 	1095	pcb assy DAGSTAR2 V06 ISC bot	9	HALB	S.Real/AutoBF	603.44	PSAD_DAIMLER STAR2_ISC_	NO	
546133	06/11/2014	MB1A	551	030-1	K96019	'054	NA	NA	A2C9663160093	2	3011	054	 	1095	pcb assy DAGSTAR2 ISC with SW SMD TOP	9	HALB	S.Real	664.32	PSAD_DAIMLER STAR2_ISC_	NO	
546135	06/11/2014	ZSCR	551	035-1	0	'054	A2C83016700	NA	A2C83017300	108	3011	054	 	1351	certification label identificati	3	ROH	NA	1779.84	PSAD_PSA CAN_N.NORTON M	NO	
546136	06/11/2014	ZSCR	551	035-1	0	'054	A2C73614500	NA	A2C83017300	108	3011	054	 	1351	certification label identificati	1	ROH	NA	1779.84	PSAD_PSA MAGNA_N.NORTON	NO	
546137	06/11/2014	ZSCR	551	035-1	0	'054	A2C74675900	NA	A2C83021500	58	3011	054	 	1351	label identificati	1	ROH	NA	1575.28	PSAD_ARMIN_N.NORTON MAR	NO	
546137	06/11/2014	ZSCR	551	035-1	0	'054	A2C89711901	NA	A2C83021500	58	3011	054	 	1351	label identificati	2	ROH	NA	1575.28	PSAD_ARMIN_N.NORTON MAR	NO	
546137	06/11/2014	ZSCR	551	035-1	0	'054	A2C94706000	NA	A2C83021500	58	3011	054	 	1351	label identificati	1	ROH	NA	1575.28	PSAD_ARMIN_N.NORTON MAR	NO	
546138	06/11/2014	ZSCR	551	040-2	NA	'054	5WKHRS5	NA	A2C53330107	14	3011	054	 	1402	socket	1	ROH	NA	184.66	PS_HONDA HRS5_.	NO	
546149	06/11/2014	ZSCR	551	034-2	NA	'054	A2C94819900	NA	A2C5340491402	1	3011	054	 	1342	pcb assy HONHRS5 V30 REV 02	4	HALB	S.Real	326.89	PS_HONDA HRS5_.	NO	
546150	06/11/2014	ZSCR	551	040-2	NA	'054	A2C8021770003	NA	A2C8021770003	1	3011	054	 	1402	pcb assy HONHRS6 D_20_SW	8	HALB	S.Real	307.48	PS_HONDA HRS5_.	NO	
546154	06/11/2014	ZSCR	551	034-2	NA	'054	A2C82735400	NA	A2C40000025	6	3011	054	 	1342	"C ELEC,AL,6.8mF,20%,35V"	5	ROH	NA	40.98	PS_SDM10+_.	NO	
546155	06/11/2014	ZSCR	551	034-2	NA	'054	A2C81768402	NA	A2C83435000	4	3011	054	 	1342	cover FIP T BK	2	ROH	NA	76.08	PSAD_DAIMLER STAR 2_A.A	NO	
546157	06/11/2014	MB1A	551	034-3	K96019	'054	NA	AAAA	A2C83711000	2	3011	054	 	1095	ACU VW20 MY14 S15 20 08 0 0 0 000	9	FERT	NA	531.54	PS_VW20 MQB_.	NO	
546159	06/11/2014	ZSCR	551	034-2	NA	'054	5WK44470	NA	6593831401	150	3011	054	 	1342	WARNING LABEL c/d/i HONDA	1	ROH	NA	166.5	PS_HONDA HRS6_J.JUAN CH	NO	
546160	06/11/2014	ZSCR	551	034-2	NA	'054	5WY86930	NA	A2C53324560	200	3011	054	 	1342	certification label spool part p	1	ROH	NA	100	PS_ARAMIS 2012_.	NO	
546163	06/11/2014	ZSCR	551	034-2	NA	'054	5WK44252	2	5WK44252	8	3011	054	 	1342	BoSe VW	4	FERT	NA	832.24	OC_BOSE VW_A.ANA TAPIA-	NO	
546164	06/11/2014	ZSCR	551	034-2	NA	'054	A2C30910808	3	A2C30910808	3	3011	054	 	1342	ACU VWAE MY12 S15 04 00 0 0 0 000	20	FERT	NA	474.51	PSAD_VW20_U.ULISES VILL	NO	
546166	06/11/2014	MB1A	551	034-4	K96019	'054	NA	NA	A2C96631600	1	3011	054	 	1095	pcb assy DAGSTAR2 ISC with SW	9	HALB	S.Real	410.46	PSAD_DAIMLER STAR2_ISC_	NO	
546169	06/11/2014	MB1A	551	022-2	K96019	'054	NA	NA	A2C84661700	2	3011	054	 	1095	pcb assy VW20 D_4	9	HALB	S.Real	497.6	PS_VW20 MQB_.	NO	
546170	06/11/2014	ZSCR	551	042-4	NA	'054	5WK44252	2	5WK44252	16	3011	054	 	1424	BoSe VW	4	FERT	NA	1664.48	OC_BOSE VW_A.ANA TAPIA-	NO	
546171	06/11/2014	ZSCR	551	034-2	NA	'054	A2C82735500	NA	A2C40000025	2	3011	054	 	1342	"C ELEC,AL,6.8mF,20%,35V"	3	ROH	NA	13.66	PS_SDM10+_.	NO	
546171	06/11/2014	ZSCR	551	034-2	NA	'054	A2C87074900	NA	A2C53338471	2	3011	054	 	1342	contact element	1	ROH	NA	2.04	PS_SDM10+_.	NO	
546171	06/11/2014	ZSCR	551	034-2	NA	'054	A2C82735400	NA	A2C53395715	1	3011	054	 	1342	housing WIC P BK A-B	5	ROH	NA	34.8	PS_SDM10+_.	NO	
546172	06/11/2014	MB1A	551	042-4	K96019	'054	NA	NA	A2C96631600	1	3011	054	 	1095	pcb assy DAGSTAR2 ISC with SW	9	HALB	S.Real	410.46	PSAD_DAIMLER STAR2_ISC_	NO	
546173	06/11/2014	MB1A	551	040-1	K96019	'054	NA	NA	A2C96631600	1	3011	054	 	1095	pcb assy DAGSTAR2 ISC with SW	9	HALB	S.Real	410.46	PSAD_DAIMLER STAR2_ISC_	NO	
546174	06/11/2014	MB1A	551	042-4	K96019	'054	NA	NA	A2C85221401	1	3011	054	 	1095	pcb assy DAGSM D_4	9	HALB	S.Real	249.21	PSAD_DAIMLER SMART_F.FE	NO	
546177	06/11/2014	ZSCR	551	040-1	NA	'054	A2C81542600	NA	A2C81543200	1	3011	054	 	1401	pcb assy	4	HALB	S.Real	415.2	PS_ARAMIS 2012_.	NO	
546178	06/11/2014	ZSCR	551	040-2	NA	'054	A2C91764100	2800	A2C91764100	1	3011	054	 	1402	ACU GMSDM30 MY14 S15 12 XX 0 0 0 000	33	FERT	NA	313.1	PS_SDM30_.	NO	
546179	06/11/2014	ZSCR	551	040-4	NA	'054	A2C8021770003	NA	A2C8021770003	1	3011	054	 	1404	pcb assy HONHRS6 D_20_SW	8	HALB	S.Real	307.48	PS_HONDA HRS6_J.JUAN CH	NO	
546182	06/11/2014	ZSCR	551	050-3	NA	'054	A2C86816800	NA	A2C86617100	1	3011	054	 	1503	pcb assy DAGARM3 RO V17EDR	6	HALB	S.Real	426.57	PS_ARAMIS III_E.EDWIN R	NO	
546188	06/11/2014	ZSCR	551	040-1	NA	'054	A2C86852400	NA	A2C87110200	1	3011	054	 	1401	pcb assy PTFSPEED10 D_26	10	HALB	S.Real	204.2	PS_HYUNDAI_.	NO	
546190	06/11/2014	ZSCR	551	040-3	NA	'054	A2C82535000	0	A2C82535000	6	3011	054	 	1403	ACU OPLA4400 MY04 G40 12 XX 0 0 0 000	1	FERT	NA	1650.48	PSAD_PSA CAN_J.JOSE ORT	NO	
546190	06/11/2014	ZSCR	551	040-3	NA	'054	A2C83016700	0	A2C83016700	1	3011	054	 	1403	ACU PSAG3ICAN MY04 G30 XX XX 0 0 0 000	3	FERT	NA	319.14	PSAD_PSA CAN_J.JOSE ORT	NO	
546191	06/11/2014	ZSCR	551	040-3	NA	'054	A2C73614500	7986	A2C73614500	8	3011	054	 	1403	PPSC*G3T75 FL MAGNA-PSA	1	FERT	NA	1753.44	PSAD_PSA CAN_J.JOSE ORT	NO	
546192	06/11/2014	ZSCR	551	042-4	NA	'054	A2C94706000	904AA	A2C94706000	1	3011	054	 	1424	ARMIN* 3M 3I DC NCAP-SG	1	FERT	NA	381.37	PSAD_ARMIN_J.JOSE ORTIZ	NO	
546192	06/11/2014	ZSCR	551	042-4	NA	'054	A2C94706000	904AA	A2C94706000	1	3011	054	 	1424	ARMIN* 3M 3I DC NCAP-SG	1	FERT	NA	381.37	PSAD_ARMIN_J.JOSE ORTIZ	NO	
546197	06/11/2014	ZSCR	551	030-1	NA	'054	5WY74150	NA	A2C53096707	5	3011	054	 	1301	circuit board assy	1	HALB	S.Real	1022.85	PSAD_EPSILON_O.OSCAR FO	NO	
546306	06/11/2014	ZSCR	551	050-3	NA	'054	A2C8483530093	NA	A2C00007912	2467	3011	054	 	1503	"2,PNP,RET,R<b>=10k,R<e-b>=47k, 100mA,1V,"	16	ROH	NA	493.4	PS_ARAMIS III_E.EDWIN R	NO	
546306	06/11/2014	ZSCR	551	050-3	NA	'054	A2C53344922	NA	A2C00007972	2535	3011	054	 	1503	"2,NPN,RET,70mA,1.5V,SOT363,BIP/BCR148S E"	1	ROH	NA	507	PS_ARAMIS III_E.EDWIN R	NO	
546306	06/11/2014	ZSCR	551	050-3	NA	'054	A2C5337551193	NA	A2C00024964	2507	3011	054	 	1503	"T BIP/BC847BW,SOT323"	1	ROH	NA	200.56	PS_ARAMIS III_E.EDWIN R	NO	
546429	07/11/2014	ZSCR	551	034-2	NA	'054	5WY86940	NA	A2C53331574	1	3011	054	 	1342	"housing FIP 157,0x 130,8"	1	ROH	NA	15.75	PS_ARAMIS 2012_.	NO	
546430	07/11/2014	ZSCR	551	042-4	NA	'054	A2C53381624	NA	A2C53330109	3	3011	054	 	1424	socket	1	ROH	NA	54.3	PSAD_DAIMLER STAR 2_A.A	NO	
546430	07/11/2014	ZSCR	551	042-4	NA	'054	A2C92704000	NA	A2C91600800	1	3011	054	 	1424	multipoint connector124/ 76P H 2SYS 1018	2	ROH	NA	57.79	PSAD_DAIMLER STAR 2_A.A	NO	
546432	07/11/2014	MB1A	551	034-2	K96019	'054	NA	NA	A2C53409090	1	3011	054	 	1095	base plate	9	ROH	NA	6.29	PS_VW20 MQB_.	NO	
546432	07/11/2014	MB1A	551	034-2	K96019	'054	NA	NA	A2C53409092	2	3011	054	 	1095	cover	9	ROH	NA	6.88	PS_VW20 MQB_.	NO	
546433	07/11/2014	ZSCR	551	034-2	NA	'054	A2C30910808	NA	A2C86055000	1	3011	054	 	1342	cover	20	ROH	NA	9.91	PSAD_VW20_U.ULISES VILL	NO	4983915837
546434	07/11/2014	ZSCR	551	034-2	NA	'054	5WK44568	NA	A2C53397780	4	3011	054	 	1342	cover	1	ROH	NA	12.72	PS_HONDA HRS6_J.JUAN CH	NO	
546435	07/11/2014	ZSCR	551	034-2	NA	'054	5WK43232	NA	6593571403	10	3011	054	 	1342	ETIQUETA C/ROTULO DE ADVERTENC s/d	2	ROH	NA	8.1	PS_HONDA HRS6_J.JUAN CH	NO	
546435	07/11/2014	ZSCR	551	034-2	NA	'054	5WK44564	NA	6593831401	100	3011	054	 	1342	WARNING LABEL c/d/i HONDA	1	ROH	NA	111	PS_HONDA HRS6_J.JUAN CH	NO	
546436	07/11/2014	ZSCR	551	034-2	NA	'054	5WK44120	NA	A2C53324560	150	3011	054	 	1342	certification label spool part p	4	ROH	NA	75	PS_ARAMIS III_E.EDWIN R	NO	
546466	07/11/2014	ZSCR	551	030-1	NA	'054	A2C87038500	NA	A2C5339962993	1	3011	054	 	1301	pcb assy HONHRS5 RO V13 TOP	1	HALB	S.Real	278.67	PS_HONDA HRS6_J.JUAN CH	NO	
546473	07/11/2014	MB1A	551	030-1	K96019	'054	NA	NA	A2C8522140193	1	3011	054	 	1095	pcb assy DAGSM D_4 SMD TOP	9	HALB	S.Real	172.76	PSAD_DAIMLER SMART_F.FE	NO	
546476	07/11/2014	ZSCR	551	030-1	NA	'054	A2C37964111	NA	A2C3511620193	3	3011	054	 	1301	pcb assy DAGSTAR2 D_13 SMD TOP	1	HALB	S.Real	956.73	PSAD_DAIMLER STAR 2_A.A	NO	
546480	07/11/2014	ZSCR	551	030-1	NA	'054	A2C91764400	NA	A2C9257270093	1	3011	054	 	1301	pcb assy GMSMD30 Top	46	HALB	S.Real	384.12	PS_SDM30_.	NO	
546482	07/11/2014	ZSCR	551	030-1	NA	'054	A2C91764400	NA	A2C9257270093	1	3011	054	 	1301	pcb assy GMSMD30 Top	46	HALB	S.Real	384.12	PS_SDM30_.	NO	
546483	07/11/2014	ZSCR	551	030-1	NA	'054	A2C91764400	NA	A2C9257270093	1	3011	054	 	1301	pcb assy GMSMD30 Top	46	HALB	S.Real	384.12	PS_SDM30_.	NO	
546484	07/11/2014	ZSCR	551	030-1	NA	'054	A2C91764400	NA	A2C9257270093	1	3011	054	 	1301	pcb assy GMSMD30 Top	46	HALB	S.Real	384.12	PS_SDM30_.	NO	
546485	07/11/2014	ZSCR	551	030-1	NA	'054	A2C91764400	NA	A2C9257270093	1	3011	054	 	1301	pcb assy GMSMD30 Top	46	HALB	S.Real	384.12	PS_SDM30_.	NO	
546492	07/11/2014	ZSCR	551	030-1	NA	'054	A2C83971900	NA	A2C8397190093	1	3011	054	 	1301	pcb topSMD top	11	HALB	S.Real	332.31	PS_SDM10+_.	NO	
546493	07/11/2014	ZSCR	551	030-1	NA	'054	A2C83971900	NA	A2C8397190093	1	3011	054	 	1301	pcb topSMD top	11	HALB	S.Real	332.31	PS_SDM10+_.	NO	
546499	07/11/2014	ZSCR	551	030-1	NA	'054	A2C83971900	NA	A2C8397190093	1	3011	054	 	1301	pcb topSMD top	11	HALB	S.Real	332.31	PS_SDM10+_.	NO	
546500	07/11/2014	ZSCR	551	030-1	NA	'054	A2C83971900	NA	A2C8397190093	1	3011	054	 	1301	pcb topSMD top	11	HALB	S.Real	332.31	PS_SDM10+_.	NO	
546505	07/11/2014	MB1A	551	030-1	K96019	'054	NA	NA	A2C96631600	1	3011	054	 	1095	pcb assy DAGSTAR2 ISC with SW	9	HALB	S.Real	410.46	PSAD_DAIMLER STAR2_ISC_	NO	
546506	07/11/2014	MB1A	551	030-1	K96019	'054	NA	NA	A2C96631600	1	3011	054	 	1095	pcb assy DAGSTAR2 ISC with SW	9	HALB	S.Real	410.46	PSAD_DAIMLER STAR2_ISC_	NO	
546507	07/11/2014	MB1A	551	030-1	K96019	'054	NA	NA	A2C96631600	1	3011	054	 	1095	pcb assy DAGSTAR2 ISC with SW	9	HALB	S.Real	410.46	PSAD_DAIMLER STAR2_ISC_	NO	
546508	07/11/2014	ZSCR	551	030-1	NA	'054	A2C86816901	NA	A2C86617300	1	3011	054	 	1301	pcb assy DAGARM3 RO V16EDR	3	HALB	S.Real	428.83	PS_ARAMIS III_E.EDWIN R	NO	
546509	07/11/2014	ZSCR	551	030-1	NA	'054	A2C80645000	NA	A2C81532800	1	3011	054	 	1301	pcb assy DAGARM3 V12	3	HALB	S.Real	330.02	PS_ARAMIS III_E.EDWIN R	NO	
546515	07/11/2014	ZSCR	551	030-1	NA	'054	A2C30910806	NA	A2C32509000	1	3011	054	 	1301	pcb assy VW20 V01	3	HALB	S.Real	137.33	PSAD_VW20_U.ULISES VILL	NO	
546517	07/11/2014	ZSCR	551	030-1	NA	'054	A2C86816901	NA	A2C86617300	1	3011	054	 	1301	pcb assy DAGARM3 RO V16EDR	3	HALB	S.Real	428.83	PS_ARAMIS III_E.EDWIN R	NO	
546518	07/11/2014	MB1A	551	030-1	K96019	'054	NA	NA	A2C84661700	1	3011	054	 	1095	pcb assy VW20 D_4	9	HALB	S.Real	248.8	PS_VW20 MQB_.	NO	
546520	07/11/2014	ZSCR	551	030-1	NA	'054	A2C81542600	NA	A2C81543200	1	3011	054	 	1301	pcb assy	4	HALB	S.Real	415.2	PS_ARAMIS 2012_.	NO	
546525	07/11/2014	ZSCR	551	030-1	NA	'054	A2C53388687	NA	A2C53342620	3	3011	054	 	1301	pcb DC main	28	ROH	NA	55.14	PS_ARAMIS 2012_.	NO	
546526	07/11/2014	ZSCR	551	030-1	NA	'054	A2C83008900	NA	A2C8300900093	3	3011	054	 	1301	pcb assy VOLP1X P1007 P15 lado top	1	HALB	S.Real	1289.07	PSAD_VOLVO P15_J.JOSE O	NO	
546531	07/11/2014	ZSCR	551	030-1	NA	'054	A2C91764100	NA	A2C9257230093	1	3011	054	 	1301	pcb assy GMSMD30 Top	33	HALB	S.Real	256.95	PS_SDM30_.	NO	
546537	07/11/2014	ZSCR	551	030-1	NA	'054	A2C38081601	NA	A2C53375496	1	3011	054	 	1301	pcb assy DAGARM3 V04	1	HALB	S.Real	296.44	PS_ARAMIS III_E.EDWIN R	NO	
546538	07/11/2014	ZSCR	551	030-1	NA	'054	A2C38081701	NA	A2C53375497	1	3011	054	 	1301	pcb assy DAGARM3 V07	1	HALB	S.Real	297.76	PS_ARAMIS III_E.EDWIN R	NO	
546539	07/11/2014	ZSCR	551	030-1	NA	'054	A2C83971900	NA	A2C8397190093	2	3011	054	 	1301	pcb topSMD top	11	HALB	S.Real	664.62	PS_SDM10+_.	NO	
546548	07/11/2014	ZSCR	551	030-1	NA	'054	A2C53413652	NA	A2C53412223	1	3011	054	 	1301	circuit board assy	4	HALB	S.Real	127	PSAD_GM BRASIL_A.ANA TA	NO	
546560	07/11/2014	ZSCR	551	030-1	NA	'054	A2C31267500	NA	A2C53342620	24	3011	054	 	1301	pcb DC main	1	ROH	NA	441.12	PS_ARAMIS 2012_.	NO	
546578	07/11/2014	ZSCR	551	042-4	NA	'054	A2C91764400	2800	A2C91764400	4	3011	054	 	1424	ACU MY14 S15 18 XX 0 1 0 000	46	FERT	NA	1767.76	PS_SDM30_.	NO	
546579	07/11/2014	ZSCR	551	040-1	NA	'054	A2C91764400	NA	A2C9257270093	1	3011	054	 	1401	pcb assy GMSMD30 Top	46	HALB	S.Real	384.12	PS_SDM30_.	NO	
546580	07/11/2014	MB1A	551	040-3	K96019	'054	NA	NA	A2C81455800	1	3011	054	 	1095	pcb assy RENT4 V01	9	HALB	S.Real	132.3	PS_RENAULT_.	NO	
546582	07/11/2014	ZSCR	551	034-2	NA	'054	A2C37964110	NA	A2C35116201	1	3011	054	 	1342	pcb assy DAGSTAR2 D_13	7	HALB	S.Real	398.7	PSAD_DAIMLER STAR 2_A.A	NO	
546583	07/11/2014	ZSCR	551	040-1	NA	'054	A2C80645000	NA	A2C81532800	1	3011	054	 	1401	pcb assy DAGARM3 V12	3	HALB	S.Real	330.02	PS_ARAMIS III_E.EDWIN R	NO	
546586	07/11/2014	MB1A	551	040-1	K96019	'054	NA	NA	A2C81455800	1	3011	054	 	1095	pcb assy RENT4 V01	9	HALB	S.Real	132.3	PS_RENAULT_.	NO	
546589	07/11/2014	MB1A	551	040-1	K96019	'054	NA	NA	A2C81455800	1	3011	054	 	1095	pcb assy RENT4 V01	9	HALB	S.Real	132.3	PS_RENAULT_.	NO	
546590	07/11/2014	ZSCR	551	040-1	NA	'054	A2C91764400	NA	A2C9257270093	1	3011	054	 	1401	pcb assy GMSMD30 Top	46	HALB	S.Real	384.12	PS_SDM30_.	NO	
546592	07/11/2014	MB1A	551	040-3	K96019	'054	NA	AAAA	A2C83711000	1	3011	054	 	1095	ACU VW20 MY14 S15 20 08 0 0 0 000	9	FERT	NA	265.77	PS_VW20 MQB_.	NO	
546593	07/11/2014	ZSCR	551	040-1	NA	'054	A2C86852400	NA	A2C87110200	1	3011	054	 	1401	pcb assy PTFSPEED10 D_26	10	HALB	S.Real	204.2	PS_HYUNDAI_.	NO	
546596	07/11/2014	ZSCR	551	042-4	NA	'054	5WY89350	2	5WY89350	1	3011	054	 	1424	Chrysler RTRM DOM ORC MY13	15	FERT	NA	352	PS_CHRYSLER MY2013_E.ED	NO	
546604	07/11/2014	MB1A	551	034-3	K96019	'054	NA	AAAA	A2C83711000	2	3011	054	 	1095	ACU VW20 MY14 S15 20 08 0 0 0 000	9	FERT	NA	531.54	PS_VW20 MQB_.	NO	
546605	07/11/2014	MB1A	551	034-2	K96019	'054	NA	AAAA	A2C83711000	1	3011	054	 	1095	ACU VW20 MY14 S15 20 08 0 0 0 000	9	FERT	NA	265.77	PS_VW20 MQB_.	NO	
546606	07/11/2014	MB1A	551	034-2	K96019	'054	NA	NA	A2C84661700	1	3011	054	 	1095	pcb assy VW20 D_4	9	HALB	S.Real	248.8	PS_VW20 MQB_.	NO	
546609	07/11/2014	ZSCR	551	034-1	NA	'054	A2C30910800	NA	A2C32509000	1	3011	054	 	1341	pcb assy VW20 V01	3	HALB	S.Real	137.33	PSAD_VW20_U.ULISES VILL	NO	
546632	07/11/2014	ZSCR	551	042-4	NA	'054	5WK44285	NA	A2C53367544	1	3011	054	 	1424	ACU VW10 MY10 M35 08 04 0 0 0 000	12	HALB	S.Real	208.93	PS_VW10 LC_U.ULISES VIL	NO	4983915616
546632	07/11/2014	ZSCR	551	042-4	NA	'054	5WK44508	NA	A2C53416946	2	3011	054	 	1424	ACU VW10 MY11 M35 08 04 0 0 0 000	18	HALB	S.Real	425	PS_VW10 LC_U.ULISES VIL	NO	4983915674
546639	07/11/2014	ZSCR	551	042-4	NA	'054	5WK44508	NA	A2C53416946	2	3011	054	 	1424	ACU VW10 MY11 M35 08 04 0 0 0 000	18	HALB	S.Real	425	PS_VW10 LC_U.ULISES VIL	NO	4983915674
546640	07/11/2014	ZSCR	551	040-3	NA	'054	A2C81533000	NA	A2C8153300093	1	3011	054	 	1403	pcb assy DAGARM3 V13 TOP	2	HALB	S.Real	445.55	PS_ARAMIS III_E.EDWIN R	NO	
546644	07/11/2014	ZSCR	551	042-4	NA	'054	A2C80644600	NA	A2C81531200	1	3011	054	 	1424	pcb assy DAGARM3 V14	7	HALB	S.Real	433.85	PS_ARAMIS III_E.EDWIN R	NO	
546646	07/11/2014	ZSCR	551	042-4	NA	'054	A2C80644600	NA	A2C81531200	1	3011	054	 	1424	pcb assy DAGARM3 V14	7	HALB	S.Real	433.85	PS_ARAMIS III_E.EDWIN R	NO	
546654	07/11/2014	ZSCR	551	040-3	NA	'054	A2C86816501	NA	A2C8681670093	2	3011	054	 	1403	pcb assy DAGARM3 V18EDR TOP	1	HALB	S.Real	909.94	PS_ARAMIS III_E.EDWIN R	NO	
546655	07/11/2014	ZSCR	551	040-1	NA	'054	A2C32453902	NA	A2C35116100	1	3011	054	 	1401	pcb assy DAGSTAR2 D_2	2	HALB	S.Real	383.01	PSAD_DAIMLER STAR 2_A.A	NO	
546657	07/11/2014	ZSCR	551	042-4	NA	'054	5WK44508	NA	A2C53416946	1	3011	054	 	1424	ACU VW10 MY11 M35 08 04 0 0 0 000	18	HALB	S.Real	212.5	PS_VW10 LC_U.ULISES VIL	NO	4983915674
546658	07/11/2014	ZSCR	551	040-1	NA	'054	A2C80644600	NA	A2C8153120093	1	3011	054	 	1401	pcb assy DAGARM3 V14 TOP	7	HALB	S.Real	369.52	PS_ARAMIS III_E.EDWIN R	NO	
546659	07/11/2014	ZSCR	551	040-3	NA	'054	A2C53216800MI	NA	A2C53216800A	1	3011	054	 	1403	SMD ASSY FOR ARAMIS SIDE A	1	HALB	S.Real	230.03	OES_ARAMIS I_E.EDWIN RO	NO	
546661	07/11/2014	ZSCR	551	040-1	NA	'054	A2C34527100	NA	A2C53388687	1	3011	054	 	1401	circuit board assy	2	HALB	S.Real	359.32	PS_ARAMIS 2012_.	NO	
546663	07/11/2014	ZSCR	551	034-2	NA	'054	5WK44078	NA	A2C00016838	1200	3011	054	 	1342	connector pin	3	ROH	NA	336	OC_OCS NISSAN_A.ANA TAP	NO	
546684	07/11/2014	ZSCR	551	030-1	NA	'054	A2C3511620093	NA	A2C00033760	5367	3011	054	 	1301	"220nF,10%,50V,X7R,0805,Sn,CER CAP/GCM"	1	ROH	NA	322.02	PSAD_DAIMLER STAR 2_A.A	NO	
546688	07/11/2014	MB1A	551	025-3	K96019	'054	NA	NA	A2C85221001	8	3011	054	 	1095	pcb assy DAGSM D_2	9	HALB	S.Real	1972.48	PSAD_DAIMLER SMART_F.FE	NO	
546688	07/11/2014	MB1A	551	025-3	K96019	'054	NA	NA	A2C8522100193	8	3011	054	 	1095	pcb assy DAGSM D_2_ SMD TOP	9	HALB	S.Real	1371.84	PSAD_DAIMLER SMART_F.FE	NO	
546688	07/11/2014	MB1A	551	025-3	K96019	'054	NA	NA	A2C85221301	7	3011	054	 	1095	pcb assy DAGSM D_3	9	HALB	S.Real	2399.88	PSAD_DAIMLER SMART_F.FE	NO	
546688	07/11/2014	MB1A	551	025-3	K96019	'054	NA	NA	A2C85221401	11	3011	054	 	1095	pcb assy DAGSM D_4	9	HALB	S.Real	2741.31	PSAD_DAIMLER SMART_F.FE	NO	
546688	07/11/2014	MB1A	551	025-3	K96019	'054	NA	NA	A2C8522140193	11	3011	054	 	1095	pcb assy DAGSM D_4 SMD TOP	9	HALB	S.Real	1900.36	PSAD_DAIMLER SMART_F.FE	NO	
546692	07/11/2014	MB1A	551	040-2	K96019	'054	NA	NA	A2C9663160093	72	3011	054	 	1095	pcb assy DAGSTAR2 ISC with SW SMD TOP	9	HALB	S.Real	23915.52	PSAD_DAIMLER STAR2_ISC_	NO	
546891	08/11/2014	ZSCR	551	034-2	NA	'054	5WK44286	NA	A2C00027389	2	3011	054	 	1342	cover	2	ROH	NA	5.12	PS_VW10 LC_U.ULISES VIL	NO	
546892	08/11/2014	ZSCR	551	034-2	NA	'054	5WK44286	NA	A2C00014697	100	3011	054	 	1342	sticker	2	ROH	NA	51	PS_VW10 LC_U.ULISES VIL	NO	
546893	08/11/2014	ZSCR	551	034-2	NA	'054	A2C91764300	NA	A2C83145200	500	3011	054	 	1342	certification label identificati	10	ROH	NA	165	PSAD_GM BRASIL_A.ANA TA	NO	
546895	08/11/2014	ZSCR	551	034-2	NA	'054	A2C82735100	NA	A2C40000022	1	3011	054	 	1342	"C ELEC,AL,4.7mF,20%,35V"	2	ROH	NA	6.73	PS_SDM10+_.	NO	
