No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Batch ID	No.Parte	Cantidad	 	 	 	Reason Code	Descripción	Info.Obl.	Tipo	d	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP
545257	04/11/2014	ZSCR	551	035-1	0	'054	A2C8397190093	NA	A2C40000021	10	3011	054	 	1301	"R LIN,510R,5%,TK200,63mW,0402"	17	ROH	NA	0.1	PS_SDM10+_N.NORTON MARQ	NO	
545257	04/11/2014	ZSCR	551	035-1	0	'054	A2C8397190093	NA	A2C00010473	7	3011	054	 	1301	"47K,1%,TK100,63mW,0402,LIN RES/CRCW"	17	ROH	NA	0.07	PS_SDM10+_N.NORTON MARQ	NO	
545257	04/11/2014	ZSCR	551	035-1	0	'054	A2C8397190093	NA	A2C00010739	40	3011	054	 	1301	"C CER,X7R,10nF,10%,16V,0402,Sn,STANDARD"	17	ROH	NA	0.4	PS_SDM10+_N.NORTON MARQ	NO	
545257	04/11/2014	ZSCR	551	035-1	0	'054	A2C8397190093	NA	A2C00000328	1	3011	054	 	1301	"70V,100mA,2,serial,FAST,SOT23,RECT DIODE"	17	ROH	NA	0.07	PS_SDM10+_N.NORTON MARQ	NO	
545258	04/11/2014	ZSCR	551	035-1	0	'054	A2C9257250093	NA	A2C00004349	1				1351	"R JUMP,0R05,100mW,1A,0603"	5	ROH	NA	0.01	PS_SDM30_N.NORTON MARQU	NO	
545258	04/11/2014	ZSCR	551	035-1	0	'054	A2C9257250093	NA	A2C00003952	1				1351	"6R81,1%,TK50,250mW,MINIMELF0204,LIN RES/"	5	ROH	NA	0.08	PS_SDM30_N.NORTON MARQU	NO	
545258	04/11/2014	ZSCR	551	035-1	0	'054	A2C9257250093	NA	A2C00062333	4				1351	"L COIL/,150uH,1.5A,SMD // NFND PLS USE A"	5	ROH	NA	10.64	PS_SDM30_N.NORTON MARQU	NO	
545258	04/11/2014	ZSCR	551	035-1	0	'054	A2C9257270092	NA	A2C00060253	21	3011	054	 	1301	"4,33V,1.95Ohm,TQFP80,ACU (Airbag Control"	16	ROH	NA	573.93	PS_SDM30_N.NORTON MARQU	NO	
545258	04/11/2014	ZSCR	551	035-1	0	'054	A2C9257270092	NA	A2C00004349	76	3011	054	 	1301	"R JUMP,0R05,100mW,1A,0603"	16	ROH	NA	0.76	PS_SDM30_N.NORTON MARQU	NO	
545258	04/11/2014	ZSCR	551	035-1	0	'054	A2C9257270092	NA	A2C00017003	6	3011	054	 	1301	"2K74,1%,TK100,63mW,0603,LIN RES/"	16	ROH	NA	0.06	PS_SDM30_N.NORTON MARQU	NO	
545258	04/11/2014	ZSCR	551	035-1	0	'054	A2C9257270092	NA	A2C00030414	621	3011	054	 	1301	"4,EQ ISO,konvex 1206,100K,1%,63mW,NET RE"	16	ROH	NA	31.05	PS_SDM30_N.NORTON MARQU	NO	
545258	04/11/2014	ZSCR	551	035-1	0	'054	A2C9257270092	NA	A2C00019595	3939	3011	054	 	1301	"R LIN,22K1,1%,TK100,63mW,0402"	16	ROH	NA	39.39	PS_SDM30_N.NORTON MARQU	NO	
545258	04/11/2014	ZSCR	551	035-1	0	'054	A2C9257270092	NA	A2C00032168	127	3011	054	 	1301	"R LIN,1K3,1%,TK100,63mW,0402"	16	ROH	NA	1.27	PS_SDM30_N.NORTON MARQU	NO	
545258	04/11/2014	ZSCR	551	035-1	0	'054	A2C9257270092	NA	A2C00022031	11	3011	054	 	1301	"4,EQ ISO,konvex 1206,7K5,1%,63mW,NET RES"	16	ROH	NA	0.55	PS_SDM30_N.NORTON MARQU	NO	
545258	04/11/2014	ZSCR	551	035-1	0	'054	A2C9257270092	NA	A2C00052851	1	3011	054	 	1301	"10R,1%,TK100,125mW,0805,LIN RES/D12 100"	16	ROH	NA	0.01	PS_SDM30_N.NORTON MARQU	NO	
545258	04/11/2014	ZSCR	551	035-1	0	'054	A2C9257270092	NA	A2C00000407	8	3011	054	 	1301	"40V,1A,1,SCHOTTKY,DO214AC,RECT DIODE/SS1"	16	ROH	NA	1.76	PS_SDM30_N.NORTON MARQU	NO	
545258	04/11/2014	ZSCR	551	035-1	0	'054	A2C9257270092	NA	A2C00007695	65	3011	054	 	1301	"2,NPN,RET,100mA,50V,SOT363,BIP/BCR135/R<"	16	ROH	NA	9.75	PS_SDM30_N.NORTON MARQU	NO	
545258	04/11/2014	ZSCR	551	035-1	0	'054	A2C9257270092	NA	A2C00563300	227	3011	054	 	1301	"MMSZ4681/-,2.4V,500mW,SOD-123"	16	ROH	NA	34.05	PS_SDM30_N.NORTON MARQU	NO	
545258	04/11/2014	ZSCR	551	035-1	0	'054	A2C9257270092	NA	A2C00037882	102	3011	054	 	1301	"R LIN,2K4,1%,TK100,63mW,0402"	16	ROH	NA	1.02	PS_SDM30_N.NORTON MARQU	NO	
545258	04/11/2014	ZSCR	551	035-1	0	'054	A2C9257270092	NA	A2C00041199	38	3011	054	 	1301	"1K5,1%,TK100,63mW,0402,LIN RES/ERJ R"	16	ROH	NA	0.38	PS_SDM30_N.NORTON MARQU	NO	
545258	04/11/2014	ZSCR	551	035-1	0	'054	A2C9257270093	NA	A2C00019595	1532	3011	054	 	1301	"R LIN,22K1,1%,TK100,63mW,0402"	10	ROH	NA	15.32	PS_SDM30_N.NORTON MARQU	NO	
545258	04/11/2014	ZSCR	551	035-1	0	'054	A2C9257270093	NA	A2C00023857	88	3011	054	 	1301	"F BEAD/BLM41P,90mOhm,1KOhm,1.5A,SMD"	10	ROH	NA	29.04	PS_SDM30_N.NORTON MARQU	NO	
545258	04/11/2014	ZSCR	551	035-1	0	'054	A2C9257270093	NA	A2C40005330	11	3011	054	 	1301	"R JUMP,0R05,63mW,1A,0402"	10	ROH	NA	0	PS_SDM30_N.NORTON MARQU	NO	
545258	04/11/2014	ZSCR	551	035-1	0	'054	A2C9257270093	NA	A2C00003548	6	3011	054	 	1301	"3K01,1%,TK50,250mW,MINIMELF0204,LIN RES/"	10	ROH	NA	0.48	PS_SDM30_N.NORTON MARQU	NO	
545258	04/11/2014	ZSCR	551	035-1	0	'054	A2C9257270093	NA	A2C00000407	92	3011	054	 	1301	"40V,1A,1,SCHOTTKY,DO214AC,RECT DIODE/SS1"	10	ROH	NA	20.24	PS_SDM30_N.NORTON MARQU	NO	
545258	04/11/2014	ZSCR	551	035-1	0	'054	A2C9257270093	NA	A2C00062333	50	3011	054	 	1301	"L COIL/,150uH,1.5A,SMD // NFND PLS USE A"	10	ROH	NA	133	PS_SDM30_N.NORTON MARQU	NO	
545258	04/11/2014	ZSCR	551	035-1	0	'054	A2C9257270093	NA	A2C00004555	332	3011	054	 	1301	"R LIN,2K,1%,TK100,100mW,0603"	10	ROH	NA	3.32	PS_SDM30_N.NORTON MARQU	NO	
545258	04/11/2014	ZSCR	551	035-1	0	'054	A2C9257270093	NA	A2C00032168	123	3011	054	 	1301	"R LIN,1K3,1%,TK100,63mW,0402"	10	ROH	NA	1.23	PS_SDM30_N.NORTON MARQU	NO	
545258	04/11/2014	ZSCR	551	035-1	0	'054	A2C9257270093	NA	A2C00057767	143	3011	054	 	1301	"IC MCU BLK/SPC560P50L3 (Pictus512K),A1,L"	10	ROH	NA	2478.19	PS_SDM30_N.NORTON MARQU	NO	
545258	04/11/2014	ZSCR	551	035-1	0	'054	A2C9257240092	NA	A2C00019595	201	3011	054	 	1301	"R LIN,22K1,1%,TK100,63mW,0402"	10	ROH	NA	2.01	PS_SDM30_N.NORTON MARQU	NO	
545258	04/11/2014	ZSCR	551	035-1	0	'054	A2C9257240092	NA	A2C00004318	4	3011	054	 	1301	"R LIN,1K,1%,TK100,100mW,0603"	10	ROH	NA	0.04	PS_SDM30_N.NORTON MARQU	NO	
545258	04/11/2014	ZSCR	551	035-1	0	'054	A2C9257240092	NA	A2C00017003	9	3011	054	 	1301	"2K74,1%,TK100,63mW,0603,LIN RES/"	10	ROH	NA	0.09	PS_SDM30_N.NORTON MARQU	NO	
545258	04/11/2014	ZSCR	551	035-1	0	'054	A2C9257240092	NA	A2C00030414	63	3011	054	 	1301	"4,EQ ISO,konvex 1206,100K,1%,63mW,NET RE"	10	ROH	NA	3.15	PS_SDM30_N.NORTON MARQU	NO	
545258	04/11/2014	ZSCR	551	035-1	0	'054	A2C9257240092	NA	A2C00019592	2	3011	054	 	1301	"R LIN,5K62,1%,TK100,63mW,0402"	10	ROH	NA	0.02	PS_SDM30_N.NORTON MARQU	NO	
545258	04/11/2014	ZSCR	551	035-1	0	'054	A2C9257240092	NA	A2C00292100	2	3011	054	 	1301	"SEN/SYCAMORE,ACC, XY, 100g,OHT"	10	ROH	NA	25.6	PS_SDM30_N.NORTON MARQU	NO	
545258	04/11/2014	ZSCR	551	035-1	0	'054	A2C9257240092	NA	A2C00022031	3	3011	054	 	1301	"4,EQ ISO,konvex 1206,7K5,1%,63mW,NET RES"	10	ROH	NA	0.15	PS_SDM30_N.NORTON MARQU	NO	
545258	04/11/2014	ZSCR	551	035-1	0	'054	A2C9257240092	NA	A2C00052851	5	3011	054	 	1301	"10R,1%,TK100,125mW,0805,LIN RES/D12 100"	10	ROH	NA	0.05	PS_SDM30_N.NORTON MARQU	NO	
545258	04/11/2014	ZSCR	551	035-1	0	'054	A2C9257240093	NA	A2C00023857	8				1351	"F BEAD/BLM41P,90mOhm,1KOhm,1.5A,SMD"	6	ROH	NA	2.64	PS_SDM30_N.NORTON MARQU	NO	
545258	04/11/2014	ZSCR	551	035-1	0	'054	A2C9257240092	NA	A2C00052689	3	3011	054	 	1301	"R LIN,3K24,1%,TK100,63mW,0402"	10	ROH	NA	0.03	PS_SDM30_N.NORTON MARQU	NO	
545258	04/11/2014	ZSCR	551	035-1	0	'054	A2C9257240093	NA	A2C00019595	209				1351	"R LIN,22K1,1%,TK100,63mW,0402"	6	ROH	NA	2.09	PS_SDM30_N.NORTON MARQU	NO	
545258	04/11/2014	ZSCR	551	035-1	0	'054	A2C9257240092	NA	A2C00563300	23	3011	054	 	1301	"MMSZ4681/-,2.4V,500mW,SOD-123"	10	ROH	NA	3.45	PS_SDM30_N.NORTON MARQU	NO	
545258	04/11/2014	ZSCR	551	035-1	0	'054	A2C9257240093	NA	A2C00062333	3				1351	"L COIL/,150uH,1.5A,SMD // NFND PLS USE A"	6	ROH	NA	7.98	PS_SDM30_N.NORTON MARQU	NO	
545258	04/11/2014	ZSCR	551	035-1	0	'054	A2C9257240093	NA	A2C00004555	25				1351	"R LIN,2K,1%,TK100,100mW,0603"	6	ROH	NA	0.25	PS_SDM30_N.NORTON MARQU	NO	
545258	04/11/2014	ZSCR	551	035-1	0	'054	A2C9257240093	NA	A2C00032168	38				1351	"R LIN,1K3,1%,TK100,63mW,0402"	6	ROH	NA	0.38	PS_SDM30_N.NORTON MARQU	NO	
545258	04/11/2014	ZSCR	551	035-1	0	'054	A2C9257240093	NA	A2C00057767	25				1351	"IC MCU BLK/SPC560P50L3 (Pictus512K),A1,L"	6	ROH	NA	433.25	PS_SDM30_N.NORTON MARQU	NO	
545258	04/11/2014	ZSCR	551	035-1	0	'054	A2C9257230092	NA	A2C00566700	6	3011	054	 	1301	"R LIN,2R7,1%,TK200,100mW,0603"	13	ROH	NA	1.02	PS_SDM30_N.NORTON MARQU	NO	
545258	04/11/2014	ZSCR	551	035-1	0	'054	A2C9257230092	NA	A2C00019595	1813	3011	054	 	1301	"R LIN,22K1,1%,TK100,63mW,0402"	13	ROH	NA	18.13	PS_SDM30_N.NORTON MARQU	NO	
545258	04/11/2014	ZSCR	551	035-1	0	'054	A2C9257230092	NA	A2C00004318	10	3011	054	 	1301	"R LIN,1K,1%,TK100,100mW,0603"	13	ROH	NA	0.1	PS_SDM30_N.NORTON MARQU	NO	
545258	04/11/2014	ZSCR	551	035-1	0	'054	A2C9257230092	NA	A2C00019592	47	3011	054	 	1301	"R LIN,5K62,1%,TK100,63mW,0402"	13	ROH	NA	0.47	PS_SDM30_N.NORTON MARQU	NO	
545258	04/11/2014	ZSCR	551	035-1	0	'054	A2C9257230092	NA	A2C00052851	33	3011	054	 	1301	"10R,1%,TK100,125mW,0805,LIN RES/D12 100"	13	ROH	NA	0.33	PS_SDM30_N.NORTON MARQU	NO	
545258	04/11/2014	ZSCR	551	035-1	0	'054	A2C9257230092	NA	A2C00292100	134	3011	054	 	1301	"SEN/SYCAMORE,ACC, XY, 100g,OHT"	13	ROH	NA	1715.2	PS_SDM30_N.NORTON MARQU	NO	
545258	04/11/2014	ZSCR	551	035-1	0	'054	A2C9257230092	NA	A2C00037554	145	3011	054	 	1301	"2,PNP,NORMAL,1A,45V,SOT-363,BIP/BCM857BS"	13	ROH	NA	71.05	PS_SDM30_N.NORTON MARQU	NO	
545258	04/11/2014	ZSCR	551	035-1	0	'054	A2C9257230092	NA	A2C00030414	691	3011	054	 	1301	"4,EQ ISO,konvex 1206,100K,1%,63mW,NET RE"	13	ROH	NA	34.55	PS_SDM30_N.NORTON MARQU	NO	
545258	04/11/2014	ZSCR	551	035-1	0	'054	A2C9257230092	NA	A2C00007695	147	3011	054	 	1301	"2,NPN,RET,100mA,50V,SOT363,BIP/BCR135/R<"	13	ROH	NA	22.05	PS_SDM30_N.NORTON MARQU	NO	
545258	04/11/2014	ZSCR	551	035-1	0	'054	A2C9257230092	NA	A2C00000407	41	3011	054	 	1301	"40V,1A,1,SCHOTTKY,DO214AC,RECT DIODE/SS1"	13	ROH	NA	9.02	PS_SDM30_N.NORTON MARQU	NO	
545258	04/11/2014	ZSCR	551	035-1	0	'054	A2C9257230092	NA	A2C00563300	254	3011	054	 	1301	"MMSZ4681/-,2.4V,500mW,SOD-123"	13	ROH	NA	38.1	PS_SDM30_N.NORTON MARQU	NO	
545258	04/11/2014	ZSCR	551	035-1	0	'054	A2C9257230092	NA	A2C00022031	17	3011	054	 	1301	"4,EQ ISO,konvex 1206,7K5,1%,63mW,NET RES"	13	ROH	NA	0.85	PS_SDM30_N.NORTON MARQU	NO	
545258	04/11/2014	ZSCR	551	035-1	0	'054	A2C9257230092	NA	A2C00017003	6	3011	054	 	1301	"2K74,1%,TK100,63mW,0603,LIN RES/"	13	ROH	NA	0.06	PS_SDM30_N.NORTON MARQU	NO	
545258	04/11/2014	ZSCR	551	035-1	0	'054	A2C9257230093	NA	A2C00019595	385				1351	"R LIN,22K1,1%,TK100,63mW,0402"	7	ROH	NA	3.85	PS_SDM30_N.NORTON MARQU	NO	
545258	04/11/2014	ZSCR	551	035-1	0	'054	A2C9257230093	NA	A2C00037554	343				1351	"2,PNP,NORMAL,1A,45V,SOT-363,BIP/BCM857BS"	7	ROH	NA	168.07	PS_SDM30_N.NORTON MARQU	NO	
545258	04/11/2014	ZSCR	551	035-1	0	'054	A2C9257230093	NA	A2C00004322	29				1351	"R LIN,5K62,1%,TK100,100mW,0603"	7	ROH	NA	0.29	PS_SDM30_N.NORTON MARQU	NO	
545258	04/11/2014	ZSCR	551	035-1	0	'054	A2C9257230093	NA	A2C00023857	161				1351	"F BEAD/BLM41P,90mOhm,1KOhm,1.5A,SMD"	7	ROH	NA	53.13	PS_SDM30_N.NORTON MARQU	NO	
545258	04/11/2014	ZSCR	551	035-1	0	'054	A2C9257230093	NA	A2C53419022	47				1351	cover shielding	7	ROH	NA	54.05	PS_SDM30_N.NORTON MARQU	NO	
545258	04/11/2014	ZSCR	551	035-1	0	'054	A2C9257230093	NA	A2C00062333	36				1351	"L COIL/,150uH,1.5A,SMD // NFND PLS USE A"	7	ROH	NA	95.76	PS_SDM30_N.NORTON MARQU	NO	
545258	04/11/2014	ZSCR	551	035-1	0	'054	A2C9257230093	NA	A2C00057767	37				1351	"IC MCU BLK/SPC560P50L3 (Pictus512K),A1,L"	7	ROH	NA	641.21	PS_SDM30_N.NORTON MARQU	NO	
545258	04/11/2014	ZSCR	551	035-1	0	'054	A2C9257250092	NA	A2C00019595	99	3011	054	 	1301	"R LIN,22K1,1%,TK100,63mW,0402"	10	ROH	NA	0.99	PS_SDM30_N.NORTON MARQU	NO	
545258	04/11/2014	ZSCR	551	035-1	0	'054	A2C9257250092	NA	A2C00019939	8	3011	054	 	1301	"18V,200mW,SOD323,ZENER/GDZ18B 3kpcs reel"	10	ROH	NA	0.96	PS_SDM30_N.NORTON MARQU	NO	
545258	04/11/2014	ZSCR	551	035-1	0	'054	A2C9257250092	NA	A2C00004318	3	3011	054	 	1301	"R LIN,1K,1%,TK100,100mW,0603"	10	ROH	NA	0.03	PS_SDM30_N.NORTON MARQU	NO	
545258	04/11/2014	ZSCR	551	035-1	0	'054	A2C9257250092	NA	A2C00037882	7	3011	054	 	1301	"R LIN,2K4,1%,TK100,63mW,0402"	10	ROH	NA	0.07	PS_SDM30_N.NORTON MARQU	NO	
545258	04/11/2014	ZSCR	551	035-1	0	'054	A2C9257250092	NA	A2C00030414	28	3011	054	 	1301	"4,EQ ISO,konvex 1206,100K,1%,63mW,NET RE"	10	ROH	NA	1.4	PS_SDM30_N.NORTON MARQU	NO	
545258	04/11/2014	ZSCR	551	035-1	0	'054	A2C9257250092	NA	A2C00041199	1	3011	054	 	1301	"1K5,1%,TK100,63mW,0402,LIN RES/ERJ R"	10	ROH	NA	0.01	PS_SDM30_N.NORTON MARQU	NO	
545258	04/11/2014	ZSCR	551	035-1	0	'054	A2C9257250092	NA	A2C00292100	15	3011	054	 	1301	"SEN/SYCAMORE,ACC, XY, 100g,OHT"	10	ROH	NA	192	PS_SDM30_N.NORTON MARQU	NO	
545258	04/11/2014	ZSCR	551	035-1	0	'054	A2C9257250092	NA	A2C00022031	1	3011	054	 	1301	"4,EQ ISO,konvex 1206,7K5,1%,63mW,NET RES"	10	ROH	NA	0.05	PS_SDM30_N.NORTON MARQU	NO	
545258	04/11/2014	ZSCR	551	035-1	0	'054	A2C9257250092	NA	A2C00563300	6	3011	054	 	1301	"MMSZ4681/-,2.4V,500mW,SOD-123"	10	ROH	NA	0.9	PS_SDM30_N.NORTON MARQU	NO	
545258	04/11/2014	ZSCR	551	035-1	0	'054	A2C9257250093	NA	A2C00019595	14				1351	"R LIN,22K1,1%,TK100,63mW,0402"	5	ROH	NA	0.14	PS_SDM30_N.NORTON MARQU	NO	
545258	04/11/2014	ZSCR	551	035-1	0	'054	A2C9257250092	NA	A2C00017003	1	3011	054	 	1301	"2K74,1%,TK100,63mW,0603,LIN RES/"	10	ROH	NA	0.01	PS_SDM30_N.NORTON MARQU	NO	
545258	04/11/2014	ZSCR	551	035-1	0	'054	A2C9257200093	NA	A2C00019595	39				1351	"R LIN,22K1,1%,TK100,63mW,0402"	6	ROH	NA	0.39	PS_SDM30_N.NORTON MARQU	NO	
545258	04/11/2014	ZSCR	551	035-1	0	'054	A2C9257250093	NA	A2C00004363	1				1351	"R LIN,15K4,1%,TK100,100mW,0603"	5	ROH	NA	0.01	PS_SDM30_N.NORTON MARQU	NO	
545258	04/11/2014	ZSCR	551	035-1	0	'054	A2C9257200093	NA	A2C00052867	1				1351	"ATIC129,4LOOP,QFP80_MARS"	6	ROH	NA	20.63	PS_SDM30_N.NORTON MARQU	NO	
545258	04/11/2014	ZSCR	551	035-1	0	'054	A2C9257200093	NA	A2C00000407	3				1351	"40V,1A,1,SCHOTTKY,DO214AC,RECT DIODE/SS1"	6	ROH	NA	0.66	PS_SDM30_N.NORTON MARQU	NO	
545258	04/11/2014	ZSCR	551	035-1	0	'054	A2C9257200093	NA	A2C00023857	2				1351	"F BEAD/BLM41P,90mOhm,1KOhm,1.5A,SMD"	6	ROH	NA	0.66	PS_SDM30_N.NORTON MARQU	NO	
545258	04/11/2014	ZSCR	551	035-1	0	'054	A2C9257200093	NA	A2C00057767	2				1351	"IC MCU BLK/SPC560P50L3 (Pictus512K),A1,L"	6	ROH	NA	34.66	PS_SDM30_N.NORTON MARQU	NO	
545258	04/11/2014	ZSCR	551	035-1	0	'054	A2C9257200093	NA	A2C00062333	8				1351	"L COIL/,150uH,1.5A,SMD // NFND PLS USE A"	6	ROH	NA	21.28	PS_SDM30_N.NORTON MARQU	NO	
545258	04/11/2014	ZSCR	551	035-1	0	'054	A2C9257200092	NA	A2C00037882	11	3011	054	 	1301	"R LIN,2K4,1%,TK100,63mW,0402"	12	ROH	NA	0.11	PS_SDM30_N.NORTON MARQU	NO	
545258	04/11/2014	ZSCR	551	035-1	0	'054	A2C9257200092	NA	A2C00019939	2	3011	054	 	1301	"18V,200mW,SOD323,ZENER/GDZ18B 3kpcs reel"	12	ROH	NA	0.24	PS_SDM30_N.NORTON MARQU	NO	
545258	04/11/2014	ZSCR	551	035-1	0	'054	A2C9257200092	NA	A2C00019595	83	3011	054	 	1301	"R LIN,22K1,1%,TK100,63mW,0402"	12	ROH	NA	0.83	PS_SDM30_N.NORTON MARQU	NO	
545258	04/11/2014	ZSCR	551	035-1	0	'054	A2C9257200092	NA	A2C00004318	5	3011	054	 	1301	"R LIN,1K,1%,TK100,100mW,0603"	12	ROH	NA	0.05	PS_SDM30_N.NORTON MARQU	NO	
545258	04/11/2014	ZSCR	551	035-1	0	'054	A2C9257200092	NA	A2C00292100	19	3011	054	 	1301	"SEN/SYCAMORE,ACC, XY, 100g,OHT"	12	ROH	NA	243.2	PS_SDM30_N.NORTON MARQU	NO	
545258	04/11/2014	ZSCR	551	035-1	0	'054	A2C9257200092	NA	A2C00041199	3	3011	054	 	1301	"1K5,1%,TK100,63mW,0402,LIN RES/ERJ R"	12	ROH	NA	0.03	PS_SDM30_N.NORTON MARQU	NO	
545258	04/11/2014	ZSCR	551	035-1	0	'054	A2C9257200092	NA	A2C40003820	1	3011	054	 	1301	"R LIN,10R,1%,TK100,100mW,0603"	12	ROH	NA	0.01	PS_SDM30_N.NORTON MARQU	NO	
545258	04/11/2014	ZSCR	551	035-1	0	'054	A2C9257200092	NA	A2C00007695	3	3011	054	 	1301	"2,NPN,RET,100mA,50V,SOT363,BIP/BCR135/R<"	12	ROH	NA	0.45	PS_SDM30_N.NORTON MARQU	NO	
545258	04/11/2014	ZSCR	551	035-1	0	'054	A2C9257200092	NA	A2C00563300	25	3011	054	 	1301	"MMSZ4681/-,2.4V,500mW,SOD-123"	12	ROH	NA	3.75	PS_SDM30_N.NORTON MARQU	NO	
545258	04/11/2014	ZSCR	551	035-1	0	'054	A2C9257200092	NA	A2C00017003	1	3011	054	 	1301	"2K74,1%,TK100,63mW,0603,LIN RES/"	12	ROH	NA	0.01	PS_SDM30_N.NORTON MARQU	NO	
545258	04/11/2014	ZSCR	551	035-1	0	'054	A2C9257220092	NA	A2C00019595	142	3011	054	 	1301	"R LIN,22K1,1%,TK100,63mW,0402"	10	ROH	NA	1.42	PS_SDM30_N.NORTON MARQU	NO	
545258	04/11/2014	ZSCR	551	035-1	0	'054	A2C9257200092	NA	A2C00024522	1	3011	054	 	1301	"C CER,X7R,1uF,10%,25V,0805,Sn,STANDARD"	12	ROH	NA	0.08	PS_SDM30_N.NORTON MARQU	NO	
545258	04/11/2014	ZSCR	551	035-1	0	'054	A2C9257200092	NA	A2C00032168	3	3011	054	 	1301	"R LIN,1K3,1%,TK100,63mW,0402"	12	ROH	NA	0.03	PS_SDM30_N.NORTON MARQU	NO	
545258	04/11/2014	ZSCR	551	035-1	0	'054	A2C9257220092	NA	A2C00000380	2	3011	054	 	1301	"600V,3A,1,STANDARD,SMC DO214AB,RECT DIOD"	10	ROH	NA	1	PS_SDM30_N.NORTON MARQU	NO	
545258	04/11/2014	ZSCR	551	035-1	0	'054	A2C9257220092	NA	A2C00007729	1	3011	054	 	1301	"R LIN,12K4,1%,TK100,100mW,0603"	10	ROH	NA	0.01	PS_SDM30_N.NORTON MARQU	NO	
545258	04/11/2014	ZSCR	551	035-1	0	'054	A2C9257220092	NA	A2C00292100	4	3011	054	 	1301	"SEN/SYCAMORE,ACC, XY, 100g,OHT"	10	ROH	NA	51.2	PS_SDM30_N.NORTON MARQU	NO	
545258	04/11/2014	ZSCR	551	035-1	0	'054	A2C9257220092	NA	A2C00037554	16	3011	054	 	1301	"2,PNP,NORMAL,1A,45V,SOT-363,BIP/BCM857BS"	10	ROH	NA	7.84	PS_SDM30_N.NORTON MARQU	NO	
545258	04/11/2014	ZSCR	551	035-1	0	'054	A2C9257220092	NA	A2C00030414	45	3011	054	 	1301	"4,EQ ISO,konvex 1206,100K,1%,63mW,NET RE"	10	ROH	NA	2.25	PS_SDM30_N.NORTON MARQU	NO	
545258	04/11/2014	ZSCR	551	035-1	0	'054	A2C9257220092	NA	A2C00017750	1	3011	054	 	1301	"2,BOTH,NORMAL,100mA,45V,SOT363,BIP/BC847"	10	ROH	NA	0.15	PS_SDM30_N.NORTON MARQU	NO	
545258	04/11/2014	ZSCR	551	035-1	0	'054	A2C9257220092	NA	A2C00007695	7	3011	054	 	1301	"2,NPN,RET,100mA,50V,SOT363,BIP/BCR135/R<"	10	ROH	NA	1.05	PS_SDM30_N.NORTON MARQU	NO	
545258	04/11/2014	ZSCR	551	035-1	0	'054	A2C9257220092	NA	A2C00032168	1	3011	054	 	1301	"R LIN,1K3,1%,TK100,63mW,0402"	10	ROH	NA	0.01	PS_SDM30_N.NORTON MARQU	NO	
545258	04/11/2014	ZSCR	551	035-1	0	'054	A2C9257220092	NA	A2C00563300	14	3011	054	 	1301	"MMSZ4681/-,2.4V,500mW,SOD-123"	10	ROH	NA	2.1	PS_SDM30_N.NORTON MARQU	NO	
545258	04/11/2014	ZSCR	551	035-1	0	'054	A2C9257220093	NA	A2C00019595	26				1351	"R LIN,22K1,1%,TK100,63mW,0402"	8	ROH	NA	0.26	PS_SDM30_N.NORTON MARQU	NO	
545258	04/11/2014	ZSCR	551	035-1	0	'054	A2C9257220093	NA	A2C00004322	2				1351	"R LIN,5K62,1%,TK100,100mW,0603"	8	ROH	NA	0.02	PS_SDM30_N.NORTON MARQU	NO	
545258	04/11/2014	ZSCR	551	035-1	0	'054	A2C9257220093	NA	A2C00023857	7				1351	"F BEAD/BLM41P,90mOhm,1KOhm,1.5A,SMD"	8	ROH	NA	2.31	PS_SDM30_N.NORTON MARQU	NO	
545258	04/11/2014	ZSCR	551	035-1	0	'054	A2C9257220093	NA	A2C00037554	26				1351	"2,PNP,NORMAL,1A,45V,SOT-363,BIP/BCM857BS"	8	ROH	NA	12.74	PS_SDM30_N.NORTON MARQU	NO	
545258	04/11/2014	ZSCR	551	035-1	0	'054	A2C9257220093	NA	A2C00003548	1				1351	"3K01,1%,TK50,250mW,MINIMELF0204,LIN RES/"	8	ROH	NA	0.08	PS_SDM30_N.NORTON MARQU	NO	
545258	04/11/2014	ZSCR	551	035-1	0	'054	A2C9257220093	NA	A2C00000407	2				1351	"40V,1A,1,SCHOTTKY,DO214AC,RECT DIODE/SS1"	8	ROH	NA	0.44	PS_SDM30_N.NORTON MARQU	NO	
545258	04/11/2014	ZSCR	551	035-1	0	'054	A2C9257220093	NA	A2C00022910	5				1351	"C CER,X7R,22nF,10%,25V,0402,Sn"	8	ROH	NA	0.05	PS_SDM30_N.NORTON MARQU	NO	
545258	04/11/2014	ZSCR	551	035-1	0	'054	A2C9257220093	NA	A2C00042052	1				1351	"8MHz,0.1%,CSTCE,CER RESONATOR"	8	ROH	NA	1.43	PS_SDM30_N.NORTON MARQU	NO	
545258	04/11/2014	ZSCR	551	035-1	0	'054	A2C9257270092	NA	A2C00033919	27	3011	054	 	1301	"1uF,10%,50V,X7R,1206,Sn,CER CAP/GCM"	16	ROH	NA	3.51	PS_SDM30_N.NORTON MARQU	NO	
545258	04/11/2014	ZSCR	551	035-1	0	'054	A2C9257270092	NA	A2C00004318	27	3011	054	 	1301	"R LIN,1K,1%,TK100,100mW,0603"	16	ROH	NA	0.27	PS_SDM30_N.NORTON MARQU	NO	
