No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Batch ID		Cantidad	Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP
475945	6/18/2014	ZSCR	551	035-1	0	'054	A2C8153300092	NA	A2C00033899	35	1351	"F BEAD/BLM18BD,1.5Ohm,2.5KOhm,50mA,SMD"		ROH	NA	1.4	PS_ARAMIS III_F.FERNAND	NO	
475945	6/18/2014	ZSCR	551	035-1	0	'054	A2C8153300092	NA	A2C00016442	306	1351	"R LIN,165R,1%,TK100,100mW,0603"		ROH	NA	3.06	PS_ARAMIS III_F.FERNAND	NO	
475945	6/18/2014	ZSCR	551	035-1	0	'054	A2C8153300092	NA	A2C00004337	45	1351	"R LIN,4K12,1%,TK100,100mW,0603"		ROH	NA	0.45	PS_ARAMIS III_F.FERNAND	NO	
475945	6/18/2014	ZSCR	551	035-1	0	'054	A2C8153300092	NA	A2C00010918	17	1351	"R LIN,100K,1%,TK100,63mW,0402"		ROH	NA	0.17	PS_ARAMIS III_F.FERNAND	NO	
475945	6/18/2014	ZSCR	551	035-1	0	'054	A2C8153300092	NA	A2C00023274	48	1351	"D REC/BAS16S E6327,70V,200mA,SOT363,0s"		ROH	NA	8.16	PS_ARAMIS III_F.FERNAND	NO	
475945	6/18/2014	ZSCR	551	035-1	0	'054	A2C8153300092	NA	A2C00007713	19	1351	"R LIN,681R,1%,TK100,100mW,0603"		ROH	NA	0.38	PS_ARAMIS III_F.FERNAND	NO	
475945	6/18/2014	ZSCR	551	035-1	0	'054	A2C8153300092	NA	A2C00010760	13	1351	"1,PNP,NORMAL,100mA,50V,SOT323,BIP/BCR158"		ROH	NA	1.3	PS_ARAMIS III_F.FERNAND	NO	
475945	6/18/2014	ZSCR	551	035-1	0	'054	A2C8153300092	NA	A2C00007729	5	1351	"R LIN,12K4,1%,TK100,100mW,0603"		ROH	NA	0.05	PS_ARAMIS III_F.FERNAND	NO	
475945	6/18/2014	ZSCR	551	035-1	0	'054	A2C8153300092	NA	A2C00019592	421	1351	"R LIN,5K62,1%,TK100,63mW,0402"		ROH	NA	4.21	PS_ARAMIS III_F.FERNAND	NO	
475945	6/18/2014	ZSCR	551	035-1	0	'054	A2C8153300092	NA	A2C00054713	2	1351	"TLE6251-2G, TRANSCEIVER,CAN,P-DSO-14,BUS"		ROH	NA	10.84	PS_ARAMIS III_F.FERNAND	NO	
475945	6/18/2014	ZSCR	551	035-1	0	'054	A2C8153280092	NA	A2C00007713	11	1351	"R LIN,681R,1%,TK100,100mW,0603"		ROH	NA	0.22	PS_ARAMIS III_F.FERNAND	NO	
475945	6/18/2014	ZSCR	551	035-1	0	'054	A2C8153280092	NA	A2C00037383	18	1351	"TA CAP,TA,22uF,10%,25V,SMD"		ROH	NA	32.4	PS_ARAMIS III_F.FERNAND	NO	
475945	6/18/2014	ZSCR	551	035-1	0	'054	A2C8153280092	NA	A2C00004336	276	1351	"R LIN,2K55,1%,TK100,100mW,0603"		ROH	NA	2.76	PS_ARAMIS III_F.FERNAND	NO	
475945	6/18/2014	ZSCR	551	035-1	0	'054	A2C8153280092	NA	A2C00059117	2	1351	"5R6,1%,TK50,100mW,0603,LIN RES/"		ROH	NA	0.1	PS_ARAMIS III_F.FERNAND	NO	
475945	6/18/2014	ZSCR	551	035-1	0	'054	A2C8153280092	NA	A2C00033899	94	1351	"F BEAD/BLM18BD,1.5Ohm,2.5KOhm,50mA,SMD"		ROH	NA	3.76	PS_ARAMIS III_F.FERNAND	NO	
475945	6/18/2014	ZSCR	551	035-1	0	'054	A2C8153280092	NA	A2C00004463	3	1351	"R LIN,10K,1%,TK100,100mW,0603"		ROH	NA	0.03	PS_ARAMIS III_F.FERNAND	NO	
475945	6/18/2014	ZSCR	551	035-1	0	'054	A2C8153280093	NA	A2C00016442	34	1351	"R LIN,165R,1%,TK100,100mW,0603"		ROH	NA	0.34	PS_ARAMIS III_F.FERNAND	NO	
475945	6/18/2014	ZSCR	551	035-1	0	'054	A2C8153280093	NA	A2C00019592	142	1351	"R LIN,5K62,1%,TK100,63mW,0402"		ROH	NA	1.42	PS_ARAMIS III_F.FERNAND	NO	
475945	6/18/2014	ZSCR	551	035-1	0	'054	A2C8153280093	NA	A2C00037383	25	1351	"TA CAP,TA,22uF,10%,25V,SMD"		ROH	NA	45	PS_ARAMIS III_F.FERNAND	NO	
475945	6/18/2014	ZSCR	551	035-1	0	'054	A2C8153280093	NA	A2C00037378	8	1351	"TA CAP,TA,47uF,10%,6.3V,SMD"		ROH	NA	5.84	PS_ARAMIS III_F.FERNAND	NO	
475945	6/18/2014	ZSCR	551	035-1	0	'054	A2C8153280093	NA	A2C00046196	23	1351	"47uF,20%,35V,SMD,AL,ELEC CAP/"		ROH	NA	15.41	PS_ARAMIS III_F.FERNAND	NO	
475945	6/18/2014	ZSCR	551	035-1	0	'054	A2C8153280093	NA	A2C00007695	35	1351	"2,NPN,RET,100mA,50V,SOT363,BIP/BCR135/R<"		ROH	NA	5.25	PS_ARAMIS III_F.FERNAND	NO	
475945	6/18/2014	ZSCR	551	035-1	0	'054	A2C8153280093	NA	A2C40002678	24	1351	"T BIP/BC846B (3k reel),SOT23"		ROH	NA	1.68	PS_ARAMIS III_F.FERNAND	NO	
475945	6/18/2014	ZSCR	551	035-1	0	'054	A2C8153280093	NA	A2C00007054	6	1351	"R LIN,4K99,1%,TK100,100mW,0603"		ROH	NA	0.06	PS_ARAMIS III_F.FERNAND	NO	
475945	6/18/2014	ZSCR	551	035-1	0	'054	A2C8153280092	NA	A2C00004337	133	1351	"R LIN,4K12,1%,TK100,100mW,0603"		ROH	NA	1.33	PS_ARAMIS III_F.FERNAND	NO	
475945	6/18/2014	ZSCR	551	035-1	0	'054	A2C8153280092	NA	A2C00019592	116	1351	"R LIN,5K62,1%,TK100,63mW,0402"		ROH	NA	1.16	PS_ARAMIS III_F.FERNAND	NO	
475945	6/18/2014	ZSCR	551	035-1	0	'054	A2C8153280092	NA	A2C40002657	39	1351	"D SUP/MMBZ27VDA,SOT23"		ROH	NA	8.19	PS_ARAMIS III_F.FERNAND	NO	
475945	6/18/2014	ZSCR	551	035-1	0	'054	A2C8153280092	NA	A2C00035033	7	1351	"1,N_CHAN,MOS,POWER,55V,23A,40mOhm,TO252/"		ROH	NA	10.64	PS_ARAMIS III_F.FERNAND	NO	
475945	6/18/2014	ZSCR	551	035-1	0	'054	A2C8153280092	NA	A2C00016442	107	1351	"R LIN,165R,1%,TK100,100mW,0603"		ROH	NA	1.07	PS_ARAMIS III_F.FERNAND	NO	
475945	6/18/2014	ZSCR	551	035-1	0	'054	A2C8153280092	NA	A2C00052849	69	1351	"R LIN,1K5,1%,TK100,100mW,0603"		ROH	NA	0.69	PS_ARAMIS III_F.FERNAND	NO	
475945	6/18/2014	ZSCR	551	035-1	0	'054	A2C8661710093	NA	A2C00007695	23	1351	"2,NPN,RET,100mA,50V,SOT363,BIP/BCR135/R<"		ROH	NA	3.45	PS_ARAMIS III_F.FERNAND	NO	
475945	6/18/2014	ZSCR	551	035-1	0	'054	A2C8661710093	NA	A2C00029909	2	1351	"10MHz,0.5%,CSTCE,CER RESONATOR"		ROH	NA	1.68	PS_ARAMIS III_F.FERNAND	NO	
475945	6/18/2014	ZSCR	551	035-1	0	'054	A2C8661710093	NA	A2C40002678	19	1351	"T BIP/BC846B (3k reel),SOT23"		ROH	NA	1.33	PS_ARAMIS III_F.FERNAND	NO	
475945	6/18/2014	ZSCR	551	035-1	0	'054	A2C8153280092	NA	A2C00023274	43	1351	"D REC/BAS16S E6327,70V,200mA,SOT363,0s"		ROH	NA	7.31	PS_ARAMIS III_F.FERNAND	NO	
475945	6/18/2014	ZSCR	551	035-1	0	'054	A2C8661710093	NA	A2C00059117	21	1351	"5R6,1%,TK50,100mW,0603,LIN RES/"		ROH	NA	1.05	PS_ARAMIS III_F.FERNAND	NO	
475945	6/18/2014	ZSCR	551	035-1	0	'054	A2C8661710093	NA	A2C00056446	1	1351	"22uH,200mA,SMD,COIL/High speed CAN coil"		ROH	NA	2.51	PS_ARAMIS III_F.FERNAND	NO	
475945	6/18/2014	ZSCR	551	035-1	0	'054	A2C8661710093	NA	A2C00037383	12	1351	"TA CAP,TA,22uF,10%,25V,SMD"		ROH	NA	21.6	PS_ARAMIS III_F.FERNAND	NO	
475945	6/18/2014	ZSCR	551	035-1	0	'054	A2C8661710093	NA	A2C00004322	8	1351	"R LIN,5K62,1%,TK100,100mW,0603"		ROH	NA	0.08	PS_ARAMIS III_F.FERNAND	NO	
475945	6/18/2014	ZSCR	551	035-1	0	'054	A2C8661710093	NA	A2C00019592	58	1351	"R LIN,5K62,1%,TK100,63mW,0402"		ROH	NA	0.58	PS_ARAMIS III_F.FERNAND	NO	
475945	6/18/2014	ZSCR	551	035-1	0	'054	A2C8661710093	NA	A2C00016442	6	1351	"R LIN,165R,1%,TK100,100mW,0603"		ROH	NA	0.06	PS_ARAMIS III_F.FERNAND	NO	
475945	6/18/2014	ZSCR	551	035-1	0	'054	A2C8661710093	NA	A2C00003779	65	1351	"R LIN,100R,5%,TK200,100mW,0603"		ROH	NA	0.65	PS_ARAMIS III_F.FERNAND	NO	
475945	6/18/2014	ZSCR	551	035-1	0	'054	A2C8661710093	NA	A2C00028102	3	1351	"2,OP AMP,0Hz,TSSOP8,OP-COMP/TLC2272-QPW"		ROH	NA	5.31	PS_ARAMIS III_F.FERNAND	NO	
475945	6/18/2014	ZSCR	551	035-1	0	'054	A2C8661710092	NA	A2C00033899	43	1351	"F BEAD/BLM18BD,1.5Ohm,2.5KOhm,50mA,SMD"		ROH	NA	1.72	PS_ARAMIS III_F.FERNAND	NO	
475945	6/18/2014	ZSCR	551	035-1	0	'054	A2C8661710092	NA	A2C00003779	41	1351	"R LIN,100R,5%,TK200,100mW,0603"		ROH	NA	0.41	PS_ARAMIS III_F.FERNAND	NO	
475945	6/18/2014	ZSCR	551	035-1	0	'054	A2C8661710092	NA	A2C00006435	5	1351	"1R,5%,TK600,63mW,0603,LIN RES/"		ROH	NA	0.05	PS_ARAMIS III_F.FERNAND	NO	
475945	6/18/2014	ZSCR	551	035-1	0	'054	A2C8661710092	NA	A2C00020895	2	1351	"70V,150mA,2, common anode, FAST,SOT323_3"		ROH	NA	0.14	PS_ARAMIS III_F.FERNAND	NO	
475945	6/18/2014	ZSCR	551	035-1	0	'054	A2C8661710092	NA	A2C00059117	34	1351	"5R6,1%,TK50,100mW,0603,LIN RES/"		ROH	NA	1.7	PS_ARAMIS III_F.FERNAND	NO	
475945	6/18/2014	ZSCR	551	035-1	0	'054	A2C8661710092	NA	A2C00037383	14	1351	"TA CAP,TA,22uF,10%,25V,SMD"		ROH	NA	25.2	PS_ARAMIS III_F.FERNAND	NO	
475945	6/18/2014	ZSCR	551	035-1	0	'054	A2C8661710092	NA	A2C00016442	16	1351	"R LIN,165R,1%,TK100,100mW,0603"		ROH	NA	0.16	PS_ARAMIS III_F.FERNAND	NO	
475945	6/18/2014	ZSCR	551	035-1	0	'054	A2C8661710092	NA	A2C00004337	10	1351	"R LIN,4K12,1%,TK100,100mW,0603"		ROH	NA	0.1	PS_ARAMIS III_F.FERNAND	NO	
475945	6/18/2014	ZSCR	551	035-1	0	'054	A2C8661710092	NA	A2C00023274	18	1351	"D REC/BAS16S E6327,70V,200mA,SOT363,0s"		ROH	NA	3.06	PS_ARAMIS III_F.FERNAND	NO	
475945	6/18/2014	ZSCR	551	035-1	0	'054	A2C8661710092	NA	A2C00010918	2	1351	"R LIN,100K,1%,TK100,63mW,0402"		ROH	NA	0.02	PS_ARAMIS III_F.FERNAND	NO	
475945	6/18/2014	ZSCR	551	035-1	0	'054	A2C8661710092	NA	A2C00010760	57	1351	"1,PNP,NORMAL,100mA,50V,SOT323,BIP/BCR158"		ROH	NA	5.7	PS_ARAMIS III_F.FERNAND	NO	
475945	6/18/2014	ZSCR	551	035-1	0	'054	A2C8661710092	NA	A2C00007713	5	1351	"R LIN,681R,1%,TK100,100mW,0603"		ROH	NA	0.1	PS_ARAMIS III_F.FERNAND	NO	
475945	6/18/2014	ZSCR	551	035-1	0	'054	A2C8153120093	NA	A2C00029909	9	1351	"10MHz,0.5%,CSTCE,CER RESONATOR"		ROH	NA	7.56	PS_ARAMIS III_F.FERNAND	NO	
475945	6/18/2014	ZSCR	551	035-1	0	'054	A2C8153120093	NA	A2C00031355	22	1351	"200V,250mA,1,FAST,SOD323,RECT DIODE/BAS2"		ROH	NA	2.2	PS_ARAMIS III_F.FERNAND	NO	
475945	6/18/2014	ZSCR	551	035-1	0	'054	A2C8661710092	NA	A2C00037520	2	1351	"1,N_CHAN,MOS,POWER,100V,21.7A,75mOhm,DPA"		ROH	NA	2.48	PS_ARAMIS III_F.FERNAND	NO	
475945	6/18/2014	ZSCR	551	035-1	0	'054	A2C8661710092	NA	A2C00019943	1	1351	"27V,200mW,SOD323,ZENER/GDZ27B10kpcs reel"		ROH	NA	0.12	PS_ARAMIS III_F.FERNAND	NO	
475945	6/18/2014	ZSCR	551	035-1	0	'054	A2C8153120093	NA	A2C00034350	5	1351	"32V,33V,7VA,FLYBACKCONV,TRAFO/"		ROH	NA	35.5	PS_ARAMIS III_F.FERNAND	NO	
475945	6/18/2014	ZSCR	551	035-1	0	'054	A2C8153120093	NA	A2C40002678	28	1351	"T BIP/BC846B (3k reel),SOT23"		ROH	NA	1.96	PS_ARAMIS III_F.FERNAND	NO	
475945	6/18/2014	ZSCR	551	035-1	0	'054	A2C8153120093	NA	A2C00035033	29	1351	"1,N_CHAN,MOS,POWER,55V,23A,40mOhm,TO252/"		ROH	NA	44.08	PS_ARAMIS III_F.FERNAND	NO	
475945	6/18/2014	ZSCR	551	035-1	0	'054	A2C8153120093	NA	A2C00028102	51	1351	"2,OP AMP,0Hz,TSSOP8,OP-COMP/TLC2272-QPW"		ROH	NA	90.27	PS_ARAMIS III_F.FERNAND	NO	
475945	6/18/2014	ZSCR	551	035-1	0	'054	A2C8153120093	NA	A2C00054239	8	1351	"600V,1.5A,1,STANDARD,SMB/DO214AA,RECT DI"		ROH	NA	2.16	PS_ARAMIS III_F.FERNAND	NO	
475945	6/18/2014	ZSCR	551	035-1	0	'054	A2C8153120093	NA	A2C00019592	127	1351	"R LIN,5K62,1%,TK100,63mW,0402"		ROH	NA	1.27	PS_ARAMIS III_F.FERNAND	NO	
475945	6/18/2014	ZSCR	551	035-1	0	'054	A2C8153120093	NA	A2C00037383	14	1351	"TA CAP,TA,22uF,10%,25V,SMD"		ROH	NA	25.2	PS_ARAMIS III_F.FERNAND	NO	
475945	6/18/2014	ZSCR	551	035-1	0	'054	A2C8153120093	NA	A2C00037378	8	1351	"TA CAP,TA,47uF,10%,6.3V,SMD"		ROH	NA	5.84	PS_ARAMIS III_F.FERNAND	NO	
475945	6/18/2014	ZSCR	551	035-1	0	'054	A2C8153120093	NA	A2C00046196	46	1351	"47uF,20%,35V,SMD,AL,ELEC CAP/"		ROH	NA	30.82	PS_ARAMIS III_F.FERNAND	NO	
475945	6/18/2014	ZSCR	551	035-1	0	'054	A2C8153120093	NA	A2C00007695	29	1351	"2,NPN,RET,100mA,50V,SOT363,BIP/BCR135/R<"		ROH	NA	4.35	PS_ARAMIS III_F.FERNAND	NO	
475945	6/18/2014	ZSCR	551	035-1	0	'054	A2C8153120093	NA	A2C00011374	5	1351	"R LIN,8K25,1%,TK100,63mW,0402"		ROH	NA	0.05	PS_ARAMIS III_F.FERNAND	NO	
475945	6/18/2014	ZSCR	551	035-1	0	'054	A2C8153120092	NA	A2C00016442	59	1351	"R LIN,165R,1%,TK100,100mW,0603"		ROH	NA	0.59	PS_ARAMIS III_F.FERNAND	NO	
475945	6/18/2014	ZSCR	551	035-1	0	'054	A2C8153120092	NA	A2C00003779	111	1351	"R LIN,100R,5%,TK200,100mW,0603"		ROH	NA	1.11	PS_ARAMIS III_F.FERNAND	NO	
475945	6/18/2014	ZSCR	551	035-1	0	'054	A2C8153120092	NA	A2C00006435	148	1351	"1R,5%,TK600,63mW,0603,LIN RES/"		ROH	NA	1.48	PS_ARAMIS III_F.FERNAND	NO	
475945	6/18/2014	ZSCR	551	035-1	0	'054	A2C8153120092	NA	A2C40002657	28	1351	"D SUP/MMBZ27VDA,SOT23"		ROH	NA	5.88	PS_ARAMIS III_F.FERNAND	NO	
475945	6/18/2014	ZSCR	551	035-1	0	'054	A2C8153120092	NA	A2C00020895	33	1351	"70V,150mA,2, common anode, FAST,SOT323_3"		ROH	NA	2.31	PS_ARAMIS III_F.FERNAND	NO	
475945	6/18/2014	ZSCR	551	035-1	0	'054	A2C8153120092	NA	A2C00033899	298	1351	"F BEAD/BLM18BD,1.5Ohm,2.5KOhm,50mA,SMD"		ROH	NA	11.92	PS_ARAMIS III_F.FERNAND	NO	
475945	6/18/2014	ZSCR	551	035-1	0	'054	A2C8153120093	NA	A2C00003779	396	1351	"R LIN,100R,5%,TK200,100mW,0603"		ROH	NA	3.96	PS_ARAMIS III_F.FERNAND	NO	
475945	6/18/2014	ZSCR	551	035-1	0	'054	A2C8153120092	NA	A2C00003407	34	1351	"R LIN,100R,5%,TK200,125mW,0805"		ROH	NA	0.34	PS_ARAMIS III_F.FERNAND	NO	
475945	6/18/2014	ZSCR	551	035-1	0	'054	A2C8153120092	NA	A2C00010760	38	1351	"1,PNP,NORMAL,100mA,50V,SOT323,BIP/BCR158"		ROH	NA	3.8	PS_ARAMIS III_F.FERNAND	NO	
475945	6/18/2014	ZSCR	551	035-1	0	'054	A2C8153120092	NA	A2C00039667	107	1351	"22K,0.1%,TK25,100mW,0603,LIN RES/"		ROH	NA	31.03	PS_ARAMIS III_F.FERNAND	NO	
475945	6/18/2014	ZSCR	551	035-1	0	'054	A2C8153120092	NA	A2C00004555	151	1351	"R LIN,2K,1%,TK100,100mW,0603"		ROH	NA	1.51	PS_ARAMIS III_F.FERNAND	NO	
475945	6/18/2014	ZSCR	551	035-1	0	'054	A2C8153120092	NA	A2C00007265	9	1351	"1,NPN,NORMAL,100mA,1.5V,SOT23,BIP/BCR112"		ROH	NA	0.81	PS_ARAMIS III_F.FERNAND	NO	
475945	6/18/2014	ZSCR	551	035-1	0	'054	A2C8153120092	NA	A2C00052849	49	1351	"R LIN,1K5,1%,TK100,100mW,0603"		ROH	NA	0.49	PS_ARAMIS III_F.FERNAND	NO	
475945	6/18/2014	ZSCR	551	035-1	0	'054	A2C8153120092	NA	A2C00023274	151	1351	"D REC/BAS16S E6327,70V,200mA,SOT363,0s"		ROH	NA	25.67	PS_ARAMIS III_F.FERNAND	NO	
475945	6/18/2014	ZSCR	551	035-1	0	'054	A2C8153120092	NA	A2C00010918	223	1351	"R LIN,100K,1%,TK100,63mW,0402"		ROH	NA	2.23	PS_ARAMIS III_F.FERNAND	NO	
475945	6/18/2014	ZSCR	551	035-1	0	'054	A2C8153120092	NA	A2C00004337	113	1351	"R LIN,4K12,1%,TK100,100mW,0603"		ROH	NA	1.13	PS_ARAMIS III_F.FERNAND	NO	
475945	6/18/2014	ZSCR	551	035-1	0	'054	A2C8153120092	NA	A2C00004336	125	1351	"R LIN,2K55,1%,TK100,100mW,0603"		ROH	NA	1.25	PS_ARAMIS III_F.FERNAND	NO	
475945	6/18/2014	ZSCR	551	035-1	0	'054	A2C8153120092	NA	A2C00019592	345	1351	"R LIN,5K62,1%,TK100,63mW,0402"		ROH	NA	3.45	PS_ARAMIS III_F.FERNAND	NO	
475946	6/18/2014	ZSCR	551	035-1	0	'054	A2C53243155A	NA	A2C00019051	52	1351	"13V,500mW,SOD123,ZENER/MMSZ5243B"		ROH	NA	7.28	PS_ARAMIS II MCG_F.FERN	NO	
475946	6/18/2014	ZSCR	551	035-1	0	'054	A2C53243155A	NA	A2C00023092	1	1351	"36V,135mOhm,SO8,GENERAL PURPOSE,HIGH SID"		ROH	NA	1.89	PS_ARAMIS II MCG_F.FERN	NO	
475946	6/18/2014	ZSCR	551	035-1	0	'054	A2C53243155A	NA	A2C00003603	11	1351	"100R,1%,TK50,250mW,MINIMELF0204,LIN RES/"		ROH	NA	0.88	PS_ARAMIS II MCG_F.FERN	NO	
475946	6/18/2014	ZSCR	551	035-1	0	'054	A2C53243155A	NA	A2C00013032	11	1351	"47uF,20%,35V,SMD,AL,ELEC CAP/++ special"		ROH	NA	8.14	PS_ARAMIS II MCG_F.FERN	NO	
475946	6/18/2014	ZSCR	551	035-1	0	'054	A2C53243155A	NA	A2C00046692	5	1351	"100nF,10%,50V,X7R,0603,Sn,CER CAP/GCM"		ROH	NA	0.1	PS_ARAMIS II MCG_F.FERN	NO	
475946	6/18/2014	ZSCR	551	035-1	0	'054	A2C53243155A	NA	A2C00019439	1	1351	"T BIP/BCR35PN E6327,SOT363"		ROH	NA	0.19	PS_ARAMIS II MCG_F.FERN	NO	
475946	6/18/2014	ZSCR	551	035-1	0	'054	A2C53243155A	NA	A2C00050073	6	1351	"2,N_CHAN,MOS,SMALLSIGNAL,30V,250mA,1.5Oh"		ROH	NA	2.04	PS_ARAMIS II MCG_F.FERN	NO	
475946	6/18/2014	ZSCR	551	035-1	0	'054	A2C53243155A	NA	A2C00054239	1	1351	"600V,1.5A,1,STANDARD,SMB/DO214AA,RECT DI"		ROH	NA	0.27	PS_ARAMIS II MCG_F.FERN	NO	
475946	6/18/2014	ZSCR	551	035-1	0	'054	A2C53243155A	NA	A2C00029909	1	1351	"10MHz,0.5%,CSTCE,CER RESONATOR"		ROH	NA	0.84	PS_ARAMIS II MCG_F.FERN	NO	
475946	6/18/2014	ZSCR	551	035-1	0	'054	A2C53243155A	NA	A2C00003779	175	1351	"R LIN,100R,5%,TK200,100mW,0603"		ROH	NA	1.75	PS_ARAMIS II MCG_F.FERN	NO	
475946	6/18/2014	ZSCR	551	035-1	0	'054	A2C53243155A	NA	A2C00007695	140	1351	"2,NPN,RET,100mA,50V,SOT363,BIP/BCR135/R<"		ROH	NA	21	PS_ARAMIS II MCG_F.FERN	NO	
475946	6/18/2014	ZSCR	551	035-1	0	'054	A2C53243155A	NA	A2C00052767	1	1351	"100uH,1A,SMD,COIL/"		ROH	NA	2.3	PS_ARAMIS II MCG_F.FERN	NO	
475946	6/18/2014	ZSCR	551	035-1	0	'054	A2C53243155A	NA	A2C00004324	180	1351	"R LIN,22K1,1%,TK100,100mW,0603"		ROH	NA	1.8	PS_ARAMIS II MCG_F.FERN	NO	
475946	6/18/2014	ZSCR	551	035-1	0	'054	A2C53243155A	NA	A2C00004463	22	1351	"R LIN,10K,1%,TK100,100mW,0603"		ROH	NA	0.22	PS_ARAMIS II MCG_F.FERN	NO	
475946	6/18/2014	ZSCR	551	035-1	0	'054	A2C53243155A	NA	A2C00019134	67	1351	"TA CAP,TA,33uF,20%,16V,SMD"		ROH	NA	89.11	PS_ARAMIS II MCG_F.FERN	NO	
475946	6/18/2014	ZSCR	551	035-1	0	'054	A2C53243155A	NA	A2C00004337	80	1351	"R LIN,4K12,1%,TK100,100mW,0603"		ROH	NA	0.8	PS_ARAMIS II MCG_F.FERN	NO	
475946	6/18/2014	ZSCR	551	035-1	0	'054	A2C53243155A	NA	A2C00032406	15	1351	"ATIC55_S2,D5 3.3V,Multiple Airbag Restra"		ROH	NA	505.2	PS_ARAMIS II MCG_F.FERN	NO	
475946	6/18/2014	ZSCR	551	035-1	0	'054	A2C53243155A	NA	A2C00003825	2	1351	"R LIN,10R,5%,TK200,100mW,0603"		ROH	NA	0.02	PS_ARAMIS II MCG_F.FERN	NO	
475946	6/18/2014	ZSCR	551	035-1	0	'054	A2C53243155A	NA	A2C00000508	121	1351	"T BIP/BC 857S E6433,SOT363"		ROH	NA	18.15	PS_ARAMIS II MCG_F.FERN	NO	
475946	6/18/2014	ZSCR	551	035-1	0	'054	A2C53243155B	NA	A2C00018819	20	1351	"70V,200mA,2,FAST,SOT323_3,RECT DIODE/BAV"		ROH	NA	1.4	PS_ARAMIS II MCG_F.FERN	NO	
475946	6/18/2014	ZSCR	551	035-1	0	'054	A2C53243155B	NA	A2C00019051	45	1351	"13V,500mW,SOD123,ZENER/MMSZ5243B"		ROH	NA	6.3	PS_ARAMIS II MCG_F.FERN	NO	
475946	6/18/2014	ZSCR	551	035-1	0	'054	A2C53243155B	NA	A2C00033899	49	1351	"F BEAD/BLM18BD,1.5Ohm,2.5KOhm,50mA,SMD"		ROH	NA	1.96	PS_ARAMIS II MCG_F.FERN	NO	
475946	6/18/2014	ZSCR	551	035-1	0	'054	A2C53243155A	NA	A2C00030665	6	1351	"1,COMP,0Hz,SOT23-5,OP-COMP/MAX919"		ROH	NA	23.34	PS_ARAMIS II MCG_F.FERN	NO	
475946	6/18/2014	ZSCR	551	035-1	0	'054	A2C53243155A	NA	A2C00034345	2	1351	"2K8,1%,TK50,1W,MELF0207,LIN RES/MMB 0207"		ROH	NA	0.48	PS_ARAMIS II MCG_F.FERN	NO	
475946	6/18/2014	ZSCR	551	035-1	0	'054	A2C53243155A	NA	A2C00033885	15	1351	"1,NPN,NORMAL,2A,40V,SOT23,BIP/PBSS4240T"		ROH	NA	8.55	PS_ARAMIS II MCG_F.FERN	NO	
475946	6/18/2014	ZSCR	551	035-1	0	'054	A2C53243155A	NA	A2C00033760	387	1351	"220nF,10%,50V,X7R,0805,Sn,CER CAP/GCM"		ROH	NA	23.22	PS_ARAMIS II MCG_F.FERN	NO	
475946	6/18/2014	ZSCR	551	035-1	0	'054	A2C53243155A	NA	A2C00020588	13	1351	"R LIN,82R5,1%,TK100,100mW,0603"		ROH	NA	0.13	PS_ARAMIS II MCG_F.FERN	NO	
475946	6/18/2014	ZSCR	551	035-1	0	'054	A2C53243155A	NA	A2C00010760	5	1351	"1,PNP,NORMAL,100mA,50V,SOT323,BIP/BCR158"		ROH	NA	0.5	PS_ARAMIS II MCG_F.FERN	NO	
475946	6/18/2014	ZSCR	551	035-1	0	'054	A2C53243155A	NA	A2C00003596	43	1351	"17R8,1%,TK50,250mW,MINIMELF0204,LIN RES/"		ROH	NA	3.44	PS_ARAMIS II MCG_F.FERN	NO	
475946	6/18/2014	ZSCR	551	035-1	0	'054	A2C53243155A	NA	A2C00020046	13	1351	"1,P_CHAN,MOS,POWER,100V,13A,205mOhm,TO25"		ROH	NA	27.56	PS_ARAMIS II MCG_F.FERN	NO	
475946	6/18/2014	ZSCR	551	035-1	0	'054	A2C53243155A	NA	A2C00023869	3	1351	"1,N_CHAN,MOS,POWER,55V,20A,40mOhm,TO252/"		ROH	NA	4.92	PS_ARAMIS II MCG_F.FERN	NO	
475946	6/18/2014	ZSCR	551	035-1	0	'054	A2C53243155A	NA	A2C00019591	14	1351	"R LIN,4K12,1%,TK100,63mW,0402"		ROH	NA	0.14	PS_ARAMIS II MCG_F.FERN	NO	
475946	6/18/2014	ZSCR	551	035-1	0	'054	A2C53243155A	NA	A2C00011374	1	1351	"R LIN,8K25,1%,TK100,63mW,0402"		ROH	NA	0.01	PS_ARAMIS II MCG_F.FERN	NO	
475946	6/18/2014	ZSCR	551	035-1	0	'054	A2C53243155A	NA	A2C00019592	22	1351	"R LIN,5K62,1%,TK100,63mW,0402"		ROH	NA	0.22	PS_ARAMIS II MCG_F.FERN	NO	
475946	6/18/2014	ZSCR	551	035-1	0	'054	A2C53243155B	NA	A2C00011061	29	1351	"1,NPN,RET,100mA,50V,SOT323_3,BIP/BCR133W"		ROH	NA	2.61	PS_ARAMIS II MCG_F.FERN	NO	
475946	6/18/2014	ZSCR	551	035-1	0	'054	A2C53243155B	NA	A2C00007695	393	1351	"2,NPN,RET,100mA,50V,SOT363,BIP/BCR135/R<"		ROH	NA	58.95	PS_ARAMIS II MCG_F.FERN	NO	
