No.Item	Txs SAP	Mov	Código Scrap	O.I.	Parte Padre	Batch ID	0	Cantidad	Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	No.Docto.SAP	
113814	ZSCR	551	035-1	0	A2C53351437	NA	A2C00006984	1	1351	"78K7,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.01	4955738130	
113814	ZSCR	551	035-1	0	A2C53351437	NA	A2C00007695	134	1351	"2,NPN,RET,100mA,50V,SOT363,BIP/BCR135/R<"		ROH	NA	21.44	4955738130	
113814	ZSCR	551	035-1	0	A2C53351437	NA	A2C00010151	624	1351	"36V,50mA,NOT APPLICABLE,SCT-595,VOLT REG"		ROH	NA	979.68	4955738130	
113814	ZSCR	551	035-1	0	A2C53351437	NA	A2C00010309	1	1351	"R LIN,39K,1%,TK100,100mW,0603"		ROH	NA	0.02	4955738130	
113814	ZSCR	551	035-1	0	A2C53351431	NA	A2C00010455	4	1351	"120K,1%,TK100,63mW,0603,LIN RES/CRCW"		ROH	NA	0.04	4955738100	
113814	ZSCR	551	035-1	0	A2C53351437	NA	A2C00013063	7	1351	"4,SWITCH,ssop14,LOGIC/74HC4066DB"		ROH	NA	6.02	4955738130	
113814	ZSCR	551	035-1	0	A2C53351437	NA	A2C00013094	56	1351	"220pF,5%,50V,C0G,0402,TINNED,CER CAP/"		ROH	NA	1.12	4955738130	
113814	ZSCR	551	035-1	0	A2C53351431	NA	A2C00018966	384	1351	"4K7,3650,0805,NTC/B57620-C2472-A262"		ROH	NA	257.28	4955738100	
113814	ZSCR	551	035-1	0	A2C53351437	NA	A2C00020984	4	1351	"60V,550mOhm,SOT223,GENERAL PURPOSE,LOW S"		ROH	NA	22.48	4955738130	
113814	ZSCR	551	035-1	0	A2C53351437	NA	A2C00022829	28	1351	"56K,1%,TK100,63mW,0402,LIN RES/"		ROH	NA	0.28	4955738130	
113814	ZSCR	551	035-1	0	A2C53351431	NA	A2C00023789	9	1351	"47nF,10%,50V,X7R,0603,Sn,CER CAP/GCM"		ROH	NA	0.18	4955738100	
113814	ZSCR	551	035-1	0	A2C53351437	NA	A2C00023789	7	1351	"47nF,10%,50V,X7R,0603,Sn,CER CAP/GCM"		ROH	NA	0.14	4955738130	
113814	ZSCR	551	035-1	0	A2C53351431	NA	A2C00024522	403	1351	"1uF,10%,25V,X7R,0805,TINNED,CER CAP/"		ROH	NA	40.3	4955738100	
113814	ZSCR	551	035-1	0	A2C53351437	NA	A2C00024522	81	1351	"1uF,10%,25V,X7R,0805,TINNED,CER CAP/"		ROH	NA	8.1	4955738130	
113814	ZSCR	551	035-1	0	A2C53351437	NA	A2C00029318	7	1351	"1,P_CHAN,MOS,POWER,60V,2.2A,220mOhm,TSOP"		ROH	NA	7.98	4955738130	
113814	ZSCR	551	035-1	0	A2C53351437	NA	A2C00034982	1	1351	"16MHz,50ppm,NX5032GA,QUARTZ CRYSTAL/NX50"		ROH	NA	2.52	4955738130	
113814	ZSCR	551	035-1	0	A2C53351437	NA	A2C00035287	49	1351	"60V,2A,1,SCHOTTKY,SMB,RECT DIODE/SS26"		ROH	NA	27.44	4955738130	
113814	ZSCR	551	035-1	0	A2C53351431	NA	A2C00035457	115	1351	"2,BOTH,RET,100mA,50V,SOT363, R<b>=4.7k,R"		ROH	NA	19.55	4955738100	
113814	ZSCR	551	035-1	0	A2C53351437	NA	A2C00039778	21	1351	"2,both,RET,R<b>=10k , R<BE>=10k,100mA,50"		ROH	NA	4.41	4955738130	
113814	ZSCR	551	035-1	0	A2C53351437	NA	A2C00039779	554	1351	"2,NPN,RET,R<b>=47k,R<e-b>=47k,70mA,1.5V,"		ROH	NA	94.18	4955738130	
113814	ZSCR	551	035-1	0	A2C53351431	NA	A2C00043037	19	1351	"200V,2A,1,STANDARD,DO214AA,RECT DIODE/ES"		ROH	NA	9.31	4955738100	
113814	ZSCR	551	035-1	0	A2C53351431	NA	A2C00043451	2	1351	"ATIC91,5V,400mA,STEP DOWN,QFN-44,VOLT RE"		ROH	NA	37.44	4955738100	
113814	ZSCR	551	035-1	0	A2C53351431	NA	A2C00044357	15	1351	"D SC/SS36,SMC/DO214AB"		ROH	NA	11.55	4955738100	
113814	ZSCR	551	035-1	0	A2C53351437	NA	A2C00046617	14	1351	"1,COMP,0Hz,SOT23-5,OP-COMP/LMX331AUK+T"		ROH	NA	26.88	4955738130	
113814	ZSCR	551	035-1	0	A2C53351437	NA	A2C00047217	2	1351	"TLE6250 3,3V,TRANSCEIVER,CAN,P-DSO-8-3,B"		ROH	NA	6.6	4955738130	
113814	ZSCR	551	035-1	0	A2C53351431	NA	A2C00049244	524	1351	"10K,1%,TK50,100mW,0603,LIN RES/M11 0603"		ROH	NA	31.44	4955738100	
113814	ZSCR	551	035-1	0	A2C53351431	NA	A2C00051872	201	1351	"1,N_CHAN,MOS,POWER,40V,80A,3.7mOhm,D2PAC"		ROH	NA	1222.08	4955738100	
113814	ZSCR	551	035-1	0	A2C53351431	NA	A2C00053469	34	1351	"1,N_CHAN,MOS,POWER,40V,90A,5.2mOhm,TO252"		ROH	NA	120.7	4955738100	
113814	ZSCR	551	035-1	0	A2C53351437	NA	A2C00412500	241	1351	"SEN/AS5134D,Magnetic rotary encoder"		ROH	NA	4916.4	4955738130	
113815	ZSCR	551	035-1	0	A2C53259382A	NA	6531352041	1	1351	VARISTOR 14V 30A 0603_13		ROH	NA	0.21	4955737363	
113815	ZSCR	551	035-1	0	A2C53259382A	NA	6576322093	2	1351	"10UF,10%,16V,SMD,TA,ELEC CAP/"		ROH	NA	1.72	4955737363	
113815	ZSCR	551	035-1	0	A2C53259382A	NA	6577362054	12	1351	"100NF,10%,50V,X7R,0805,NISN,CE"		ROH	NA	0.6	4955737363	
113815	ZSCR	551	035-1	0	A2C53259382A	NA	6577362091	6	1351	CAPCER 1206 X7R 680NF 16V 10%		ROH	NA	4.44	4955737363	
113815	ZSCR	551	035-1	0	A2C53259382A	NA	6581362049	5	1351	"CAPACITOR 15PF 5%, 50V 0603"		ROH	NA	0.1	4955737363	
113815	ZSCR	551	035-1	0	A2C53259382A	NA	6592362057	3	1351	QUARTZES / 8MHZ/50PPM/		ROH	NA	7.95	4955737363	
113815	ZSCR	551	035-1	0	A2C53259382A	NA	6594352018	27	1351	"NTC RESISTORS / 22K/5%/0,21W/P"		ROH	NA	15.12	4955737363	
113815	ZSCR	551	035-1	0	A2C53259382A	NA	6594352031	1	1351	"1K4,1%,TK100,1W,0207_SMD_CHP,F"		ROH	NA	1.21	4955737363	
113815	ZSCR	551	035-1	0	A2C53259382A	NA	6596352077	3	1351	2W METAL RESISTOR 2% 0.47		ROH	NA	7.65	4955737363	
113815	ZSCR	551	035-1	0	A2C53259382A	NA	9151008	5	1351	"100R,5%,TK250,125MW,0805,FIX R"		ROH	NA	0.05	4955737363	
113815	ZSCR	551	035-1	0	A2C53259382A	NA	9151126	5	1351	"1R,5%,TK250,125MW,0805,FIX RES"		ROH	NA	0.1	4955737363	
113815	ZSCR	551	035-1	0	A2C53259382A	NA	9151160	4	1351	"24R,5%,TK250,125MW,0805,FIX RE"		ROH	NA	0.04	4955737363	
113815	ZSCR	551	035-1	0	A2C53259382A	NA	9151237	11	1351	"30K,5%,TK250,125MW,0805,FIX RE"		ROH	NA	0.11	4955737363	
113815	ZSCR	551	035-1	0	A2C53259382A	NA	9166099	13	1351	"0R001,125MW,2A,0H,0805,JUMPER/"		ROH	NA	0.26	4955737363	
113815	ZSCR	551	035-1	0	A2C53259382A	NA	9166455	12	1351	"365R,1%,TK100,125MW,0805,FIX R"		ROH	NA	0.24	4955737363	
113815	ZSCR	551	035-1	0	A2C53259382A	NA	9166568	13	1351	"4K99,1%,TK100,125MW,0805,FIX R"		ROH	NA	0.26	4955737363	
113815	ZSCR	551	035-1	0	A2C53259382A	NA	9166601	4	1351	"10K,1%,TK100,125MW,0805,FIX RE"		ROH	NA	0.08	4955737363	
113815	ZSCR	551	035-1	0	A2C53259382A	NA	9166630	7	1351	"20K,1%,TK100,125MW,0805,FIX RE"		ROH	NA	0.14	4955737363	
113815	ZSCR	551	035-1	0	A2C53259382A	NA	9166718	5	1351	"150K,1%,TK100,125MW,0805,FIX R"		ROH	NA	0.1	4955737363	
113815	ZSCR	551	035-1	0	A2C53259382A	NA	9166739	5	1351	"249K,1%,TK100,125MW,0805,FIX R"		ROH	NA	0.1	4955737363	
113815	ZSCR	551	035-1	0	A2C53259382A	NA	A2C00000406	10	1351	"D REC/ES3D,200V,3A,DO214AB,0s"		ROH	NA	8.1	4955737363	
113815	ZSCR	551	035-1	0	A2C53259382A	NA	A2C00004071	41	1351	"100K,1%,TK100,125mW,0805,LIN RES/RC"		ROH	NA	0.82	4955737363	
113815	ZSCR	551	035-1	0	A2C53259382A	NA	A2C00004074	18	1351	"220K,1%,TK100,125mW,0805,LIN RES/"		ROH	NA	0.36	4955737363	
113815	ZSCR	551	035-1	0	A2C53259382A	NA	A2C00004167	3	1351	"332K,1%,TK100,125mW,0805,LIN RES/"		ROH	NA	0.06	4955737363	
113815	ZSCR	551	035-1	0	A2C53259382A	NA	A2C00004200	3	1351	"22K1,1%,TK100,125mW,0805,LIN RES/"		ROH	NA	0.06	4955737363	
113815	ZSCR	551	035-1	0	A2C53259382A	NA	A2C00004271	9	1351	"200K,1%,TK100,125mW,0805,LIN RES/"		ROH	NA	0.18	4955737363	
113815	ZSCR	551	035-1	0	A2C53259382A	NA	A2C00004457	86	1351	"1M,1%,TK100,125mW,0805,LIN RES/"		ROH	NA	1.72	4955737363	
113815	ZSCR	551	035-1	0	A2C53259382A	NA	A2C00004830	2	1351	"TRANSCEIVER,CAN,SO8,BUS DRIVER IC/82C250"		ROH	NA	6.48	4955737363	
113815	ZSCR	551	035-1	0	A2C53259382A	NA	A2C00011306	6	1351	"1,N_CHAN,MOS,POWER,55V,20A,23mOhm,TO252/"		ROH	NA	13.56	4955737363	
113815	ZSCR	551	035-1	0	A2C53259382A	NA	A2C00011855	1	1351	"47uF,20%,63V,SMD,AL,ELEC CAP/Aluminum El"		ROH	NA	2.56	4955737363	
113815	ZSCR	551	035-1	0	A2C53259382A	NA	A2C00019014	4	1351	"BTS4140N/60V,1Ohm,SOT223,GENERAL PURPOSE"		ROH	NA	7.04	4955737363	
113815	ZSCR	551	035-1	0	A2C53259382A	NA	A2C00020984	1	1351	"60V,550mOhm,SOT223,GENERAL PURPOSE,LOW S"		ROH	NA	5.62	4955737363	
113815	ZSCR	551	035-1	0	A2C53259382A	NA	A2C00021528	6	1351	"1,NPN,NORMAL,70mA,50V,SOT323,BIP/PDTC144"		ROH	NA	0.6	4955737363	
113815	ZSCR	551	035-1	0	A2C53259382A	NA	A2C00022325	12	1351	"600W,5.8V,DO214AA,SUP DIODE/TPSMB6.8"		ROH	NA	5.52	4955737363	
113815	ZSCR	551	035-1	0	A2C53259382A	NA	A2C00022326	7	1351	"600W,13.6V,DO214AA,SUP DIODE/TPSMB16A"		ROH	NA	3.22	4955737363	
113815	ZSCR	551	035-1	0	A2C53259382A	NA	A2C00033648	4	1351	"5V,450mA,STEP DOWN,PS020,VOLT REG/ATIC17"		ROH	NA	32.76	4955737363	
113815	ZSCR	551	035-1	0	A2C53259382A	NA	A2C00034058	1	1351	"SAK C167CS LM,CA+,QFP144_065,ROMLESS,16b"		ROH	NA	59.2	4955737363	
113815	ZSCR	551	035-1	0	A2C53259382A	NA	A2C00043941	23	1351	"13V,800mW,SOD123F,ZENER and 150W TVS/BZD"		ROH	NA	12.19	4955737363	
113815	ZSCR	551	035-1	0	A2C53259382A	NA	A2C00043944	2	1351	"8.2V,800mW,SOD123F,ZENER and 150W TVS/BZ"		ROH	NA	1.06	4955737363	
