No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Parte Padre 2	Batch ID	No.Parte	Cantidad	 	 	 	Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP
677930	28/10/2015	ZSCR	551	035-1	0	'054	A2C3320950093	A2C38070400	01	A2C00037882	14	3011	054	 	1351	"R LIN,2K4,1%,TK100,63mW,0402"	31	ROH	NA	0.14	PS_FIAT BRAZIL_L.LPL AU	NO	4995016271
677930	28/10/2015	ZSCR	551	035-1	0	'054	A2C3320950092	A2C38070400	01	A2C00037882	12	3011	054	 	1351	"R LIN,2K4,1%,TK100,63mW,0402"	31	ROH	NA	0.12	PS_FIAT BRAZIL_L.LPL AU	NO	4995016271
677930	28/10/2015	ZSCR	551	035-1	0	'054	A2C9666060092	A2C96636001	01	A2C00037882	19	3011	054	 	1351	"R LIN,2K4,1%,TK100,63mW,0402"	55	ROH	NA	0.19	PS_FIAT BRAZIL_L.LPL AU	NO	4995019638
677930	28/10/2015	ZSCR	551	035-1	0	'054	A2C3320950093	A2C38070400	01	A2C00046692	57	3011	054	 	1351	"100nF,10%,50V,X7R,0603,Sn,CER CAP/GCM"	31	ROH	NA	1.14	PS_FIAT BRAZIL_L.LPL AU	NO	4995016271
677930	28/10/2015	ZSCR	551	035-1	0	'054	A2C3320950092	A2C38070400	01	A2C00049407	12	3011	054	 	1351	"ACCELEROMETER, dual-axis, selectable ran"	31	ROH	NA	226.92	PS_FIAT BRAZIL_L.LPL AU	NO	4995016271
677930	28/10/2015	ZSCR	551	035-1	0	'054	A2C3320950093	A2C38070400	01	A2C00051989	4	3011	054	 	1351	"100uF,20%,35V,SMD,AL,ELEC CAP/"	31	ROH	NA	3.28	PS_FIAT BRAZIL_L.LPL AU	NO	4995016271
677930	28/10/2015	ZSCR	551	035-1	0	'054	A2C9666060092	A2C96636001	01	A2C00052689	17	3011	054	 	1351	"R LIN,3K24,1%,TK100,63mW,0402"	55	ROH	NA	0.17	PS_FIAT BRAZIL_L.LPL AU	NO	4995019638
677930	28/10/2015	ZSCR	551	035-1	0	'054	A2C3320950093	A2C38070400	01	A2C00052767	2	3011	054	 	1351	"100uH,1A,SMD,COIL/"	31	ROH	NA	4.66	PS_FIAT BRAZIL_L.LPL AU	NO	4995016271
677930	28/10/2015	ZSCR	551	035-1	0	'054	A2C9666060093	A2C96636001	01	A2C00054422	20	3011	054	 	1351	"0R12,5%,TK50,1W,MELF0207,LIN RES/MMB 020"	55	ROH	NA	13.4	PS_FIAT BRAZIL_L.LPL AU	NO	4995019638
677930	28/10/2015	ZSCR	551	035-1	0	'054	A2C3320950092	A2C38070400	01	A2C00058659	19	3011	054	 	1351	IC MEM/M95320-WMN3TP/PC/AT25320AN-SQ27T7	31	ROH	NA	44.27	PS_FIAT BRAZIL_L.LPL AU	NO	4995016271
677930	28/10/2015	ZSCR	551	035-1	0	'054	A2C9666060092	A2C96636001	01	A2C00058659	154	3011	054	 	1351	IC MEM/M95320-WMN3TP/PC/AT25320AN-SQ27T7	55	ROH	NA	358.82	PS_FIAT BRAZIL_L.LPL AU	NO	4995019638
677931	28/10/2015	ZSCR	551	035-1	0	'054	A2C3108070093	5WY89350	01	A2C00000407	18	3011	054	 	1351	"40V,1A,1,SCHOTTKY,DO214AC,RECT DIODE/SS1"	83	ROH	NA	4.32	PS_CHRYSLER MY2013_L.LP	NO	4995016152
677931	28/10/2015	ZSCR	551	035-1	0	'054	A2C3108070092	5WY89350	01	A2C00000407	6	3011	054	 	1351	"40V,1A,1,SCHOTTKY,DO214AC,RECT DIODE/SS1"	83	ROH	NA	1.44	PS_CHRYSLER MY2013_L.LP	NO	4995016152
677931	28/10/2015	ZSCR	551	035-1	0	'054	A2C3108070092	5WY89350	01	A2C00004463	26	3011	054	 	1351	"R LIN,10K,1%,TK100,100mW,0603"	83	ROH	NA	0.26	PS_CHRYSLER MY2013_L.LP	NO	4995016152
677931	28/10/2015	ZSCR	551	035-1	0	'054	A2C3108070092	5WY89350	01	A2C00005783	184	3011	054	 	1351	"R LIN,47R,1%,TK100,125mW,0805"	83	ROH	NA	3.68	PS_CHRYSLER MY2013_L.LP	NO	4995016152
677931	28/10/2015	ZSCR	551	035-1	0	'054	A2C3108070093	5WY89350	01	A2C00006609	227	3011	054	 	1351	"R LIN,100R,5%,TK200,63mW,0402"	83	ROH	NA	2.27	PS_CHRYSLER MY2013_L.LP	NO	4995016152
677931	28/10/2015	ZSCR	551	035-1	0	'054	A2C3108070092	5WY89350	01	A2C00006609	82	3011	054	 	1351	"R LIN,100R,5%,TK200,63mW,0402"	83	ROH	NA	0.82	PS_CHRYSLER MY2013_L.LP	NO	4995016152
677931	28/10/2015	ZSCR	551	035-1	0	'054	A2C3108070093	5WY89350	01	A2C00006616	319	3011	054	 	1351	"R LIN,7K5,5%,TK200,63mW,0402"	83	ROH	NA	3.19	PS_CHRYSLER MY2013_L.LP	NO	4995016152
677931	28/10/2015	ZSCR	551	035-1	0	'054	A2C3108070092	5WY89350	01	A2C00006616	392	3011	054	 	1351	"R LIN,7K5,5%,TK200,63mW,0402"	83	ROH	NA	3.92	PS_CHRYSLER MY2013_L.LP	NO	4995016152
677931	28/10/2015	ZSCR	551	035-1	0	'054	A2C3108070093	5WY89350	01	A2C00010444	384	3011	054	 	1351	"0R05,63mW,1A,0402,JUMPER/+++please use A"	83	ROH	NA	3.84	PS_CHRYSLER MY2013_L.LP	NO	4995016152
677931	28/10/2015	ZSCR	551	035-1	0	'054	A2C3108070092	5WY89350	01	A2C00010444	177	3011	054	 	1351	"0R05,63mW,1A,0402,JUMPER/+++please use A"	83	ROH	NA	1.77	PS_CHRYSLER MY2013_L.LP	NO	4995016152
677931	28/10/2015	ZSCR	551	035-1	0	'054	A2C3108070093	5WY89350	01	A2C00011306	17	3011	054	 	1351	"1,N_CHAN,MOS,POWER,55V,20A,23mOhm,TO252/"	83	ROH	NA	31.96	PS_CHRYSLER MY2013_L.LP	NO	4995016152
677931	28/10/2015	ZSCR	551	035-1	0	'054	A2C3108070092	5WY89350	01	A2C00011306	29	3011	054	 	1351	"1,N_CHAN,MOS,POWER,55V,20A,23mOhm,TO252/"	83	ROH	NA	54.52	PS_CHRYSLER MY2013_L.LP	NO	4995016152
677931	28/10/2015	ZSCR	551	035-1	0	'054	A2C3108070092	5WY89350	01	A2C00016442	23	3011	054	 	1351	"R LIN,165R,1%,TK100,100mW,0603"	83	ROH	NA	0.23	PS_CHRYSLER MY2013_L.LP	NO	4995016152
677931	28/10/2015	ZSCR	551	035-1	0	'054	A2C3108070092	5WY89350	01	A2C00019591	189	3011	054	 	1351	"R LIN,4K12,1%,TK100,63mW,0402"	83	ROH	NA	1.89	PS_CHRYSLER MY2013_L.LP	NO	4995016152
677931	28/10/2015	ZSCR	551	035-1	0	'054	A2C3108070092	5WY89350	01	A2C00019592	167	3011	054	 	1351	"R LIN,5K62,1%,TK100,63mW,0402"	83	ROH	NA	1.67	PS_CHRYSLER MY2013_L.LP	NO	4995016152
677931	28/10/2015	ZSCR	551	035-1	0	'054	A2C3108070093	5WY89350	01	A2C00019595	1374	3011	054	 	1351	"R LIN,22K1,1%,TK100,63mW,0402"	83	ROH	NA	13.74	PS_CHRYSLER MY2013_L.LP	NO	4995016152
677931	28/10/2015	ZSCR	551	035-1	0	'054	A2C3108070092	5WY89350	01	A2C00019943	113	3011	054	 	1351	"27V,200mW,SOD323,ZENER/GDZ27B10kpcs reel"	83	ROH	NA	14.69	PS_CHRYSLER MY2013_L.LP	NO	4995016152
677931	28/10/2015	ZSCR	551	035-1	0	'054	A2C3108070093	5WY89350	01	A2C00020895	166	3011	054	 	1351	"70V,150mA,2, common anode, FAST,SOT323_3"	83	ROH	NA	11.62	PS_CHRYSLER MY2013_L.LP	NO	4995016152
677931	28/10/2015	ZSCR	551	035-1	0	'054	A2C3108070093	5WY89350	01	A2C00021262	34	3011	054	 	1351	"240R,1%,TK50,1W,MELF0207,LIN RES/MMB0207"	83	ROH	NA	8.84	PS_CHRYSLER MY2013_L.LP	NO	4995016152
677931	28/10/2015	ZSCR	551	035-1	0	'054	A2C3108070093	5WY89350	01	A2C00021296	46	3011	054	 	1351	"1,NPN,RET,100mA,50V,SOT323,BIP/BCR116W E"	83	ROH	NA	5.06	PS_CHRYSLER MY2013_L.LP	NO	4995016152
677931	28/10/2015	ZSCR	551	035-1	0	'054	A2C3108070093	5WY89350	01	A2C00022910	26	3011	054	 	1351	"C CER,X7R,22nF,10%,25V,0402,Sn"	83	ROH	NA	0.26	PS_CHRYSLER MY2013_L.LP	NO	4995016152
677931	28/10/2015	ZSCR	551	035-1	0	'054	A2C3108070092	5WY89350	01	A2C00031355	7	3011	054	 	1351	"200V,250mA,1,FAST,SOD323,RECT DIODE/BAS2"	83	ROH	NA	0.77	PS_CHRYSLER MY2013_L.LP	NO	4995016152
677931	28/10/2015	ZSCR	551	035-1	0	'054	A2C3108070092	5WY89350	01	A2C00037882	18	3011	054	 	1351	"R LIN,2K4,1%,TK100,63mW,0402"	83	ROH	NA	0.18	PS_CHRYSLER MY2013_L.LP	NO	4995016152
677931	28/10/2015	ZSCR	551	035-1	0	'054	A2C3108070092	5WY89350	01	A2C00046692	1654	3011	054	 	1351	"100nF,10%,50V,X7R,0603,Sn,CER CAP/GCM"	83	ROH	NA	33.08	PS_CHRYSLER MY2013_L.LP	NO	4995016152
677931	28/10/2015	ZSCR	551	035-1	0	'054	A2C3108070093	5WY89350	01	A2C00047590	6	3011	054	 	1351	"150uH,1.5A,SMD,COIL/SLF12575T-151M1R5-H"	83	ROH	NA	16.2	PS_CHRYSLER MY2013_L.LP	NO	4995016152
677931	28/10/2015	ZSCR	551	035-1	0	'054	A2C3108070093	5WY89350	01	A2C00049163	121	3011	054	 	1351	"10uF,10%,16V,X7R,1206,Sn,CER CAP/"	83	ROH	NA	27.83	PS_CHRYSLER MY2013_L.LP	NO	4995016152
677931	28/10/2015	ZSCR	551	035-1	0	'054	A2C3108070092	5WY89350	01	A2C00049163	44	3011	054	 	1351	"10uF,10%,16V,X7R,1206,Sn,CER CAP/"	83	ROH	NA	10.12	PS_CHRYSLER MY2013_L.LP	NO	4995016152
677931	28/10/2015	ZSCR	551	035-1	0	'054	A2C3108070092	5WY89350	01	A2C00052689	171	3011	054	 	1351	"R LIN,3K24,1%,TK100,63mW,0402"	83	ROH	NA	1.71	PS_CHRYSLER MY2013_L.LP	NO	4995016152
677931	28/10/2015	ZSCR	551	035-1	0	'054	A2C3108070092	5WY89350	01	A2C00052851	374	3011	054	 	1351	"10R,1%,TK100,125mW,0805,LIN RES/D12 100"	83	ROH	NA	3.74	PS_CHRYSLER MY2013_L.LP	NO	4995016152
677931	28/10/2015	ZSCR	551	035-1	0	'054	A2C3108070093	5WY89350	01	A2C00061933	42	3011	054	 	1351	"IC BUS DRIV/TJA1051T/3 and SN65HVDA540,S"	83	ROH	NA	86.1	PS_CHRYSLER MY2013_L.LP	NO	4995016152
677931	28/10/2015	ZSCR	551	035-1	0	'054	A2C3108070092	5WY89350	01	A2C00061961	24	3011	054	 	1351	"IC SMART POW/ATIC129_8LOOP_C2,QFP80"	83	ROH	NA	669.84	PS_CHRYSLER MY2013_L.LP	NO	4995016152
677931	28/10/2015	ZSCR	551	035-1	0	'054	A2C3108070092	5WY89350	01	A2C00442500	28	3011	054	 	1351	"T BIP/BC807-25W,SOT323"	83	ROH	NA	2.8	PS_CHRYSLER MY2013_L.LP	NO	4995016152
677931	28/10/2015	ZSCR	551	035-1	0	'054	A2C3108070092	5WY89350	01	A2C40005330	30	3011	054	 	1351	"R JUMP,0R05,63mW,1A,0402"	83	ROH	NA	0.3	PS_CHRYSLER MY2013_L.LP	NO	4995016152
677931	28/10/2015	ZSCR	551	035-1	0	'054	A2C3108070092	5WY89350	01	A2C53041436	147	3011	054	 	1351	"1,NPN,RET,R<b>=10k,R<e-b>=47k,100mA,50V,"	83	ROH	NA	13.23	PS_CHRYSLER MY2013_L.LP	NO	4995016152
677932	28/10/2015	ZSCR	551	035-1	0	'054	A2C3250900092	5WK44630	#N/A	A2C00006616	2	3011	054	 	1351	"R LIN,7K5,5%,TK200,63mW,0402"	11	ROH	NA	0.02	PSAD_VW20_L.LPL AUTOMAT	NO	4995020780
677932	28/10/2015	ZSCR	551	035-1	0	'054	A2C3250900093	5WK44630	#N/A	A2C00007695	1	3011	054	 	1351	"2,NPN,RET,100mA,50V,SOT363,BIP/BCR135/R<"	11	ROH	NA	0.16	PSAD_VW20_L.LPL AUTOMAT	NO	4995020780
677932	28/10/2015	ZSCR	551	035-1	0	'054	A2C3250900092	5WK44630	#N/A	A2C00010918	65	3011	054	 	1351	"R LIN,100K,1%,TK100,63mW,0402"	11	ROH	NA	0.65	PSAD_VW20_L.LPL AUTOMAT	NO	4995020780
677932	28/10/2015	ZSCR	551	035-1	0	'054	A2C3250900092	5WK44630	#N/A	A2C00020588	20	3011	054	 	1351	"R LIN,82R5,1%,TK100,100mW,0603"	11	ROH	NA	0.2	PSAD_VW20_L.LPL AUTOMAT	NO	4995020780
677932	28/10/2015	ZSCR	551	035-1	0	'054	A2C3250900093	5WK44630	#N/A	A2C00023656	6	3011	054	 	1351	"1,PNP,RET,0A,0V,SOT323_3,BIP/BCR183W or"	11	ROH	NA	0.54	PSAD_VW20_L.LPL AUTOMAT	NO	4995020780
677932	28/10/2015	ZSCR	551	035-1	0	'054	A2C3250900093	5WK44630	#N/A	A2C00051978	17	3011	054	 	1351	"47uF,20%,35V,SMD,AL,ELEC CAP/"	11	ROH	NA	8.5	PSAD_VW20_L.LPL AUTOMAT	NO	4995020780
677932	28/10/2015	ZSCR	551	035-1	0	'054	A2C3250900093	5WK44630	#N/A	A2C01043500	9	3011	054	 	1351	"IC MCU BLK/SPC560P50L3,Cut 3.5,QFP100,FL"	11	ROH	NA	158.22	PSAD_VW20_L.LPL AUTOMAT	NO	4995020780
677932	28/10/2015	ZSCR	551	035-1	0	'054	A2C3250900093	5WK44630	#N/A	A2C40000864	19	3011	054	 	1351	"C CER,X7R,2.2uF,10%,50V,1206,Sn,STANDARD"	11	ROH	NA	4.18	PSAD_VW20_L.LPL AUTOMAT	NO	4995020780
677933	28/10/2015	ZSCR	551	035-1	0	'054	A2C31748900	5WY88020	#N/A	A2C00000445	4	3011	054	 	1351	"1,NPN,NORMAL,500mA,45V,SOT23,BIP/BC817-2"	21	ROH	NA	0.32	PSAD_GM BRASIL_L.LPL AU	NO	4995016060
677933	28/10/2015	ZSCR	551	035-1	0	'054	A2C31748900	5WY88020	#N/A	A2C00006616	11	3011	054	 	1351	"R LIN,7K5,5%,TK200,63mW,0402"	21	ROH	NA	0.11	PSAD_GM BRASIL_L.LPL AU	NO	4995016060
677933	28/10/2015	ZSCR	551	035-1	0	'054	A2C53412223	5WY88020	#N/A	A2C00006616	13	3011	054	 	1351	"R LIN,7K5,5%,TK200,63mW,0402"	21	ROH	NA	0.13	PSAD_GM BRASIL_L.LPL AU	NO	4995016060
677933	28/10/2015	ZSCR	551	035-1	0	'054	A2C31748900	5WY88020	#N/A	A2C00007729	5	3011	054	 	1351	"R LIN,12K4,1%,TK100,100mW,0603"	21	ROH	NA	0.05	PSAD_GM BRASIL_L.LPL AU	NO	4995016060
677933	28/10/2015	ZSCR	551	035-1	0	'054	A2C31748900	5WY88020	#N/A	A2C00010877	3	3011	054	 	1351	"R LIN,3K24,1%,TK100,100mW,0603"	21	ROH	NA	0.03	PSAD_GM BRASIL_L.LPL AU	NO	4995016060
677933	28/10/2015	ZSCR	551	035-1	0	'054	A2C31748900	5WY88020	#N/A	A2C00017750	2	3011	054	 	1351	"2,BOTH,NORMAL,100mA,45V,SOT363,BIP/BC847"	21	ROH	NA	0.3	PSAD_GM BRASIL_L.LPL AU	NO	4995016060
677933	28/10/2015	ZSCR	551	035-1	0	'054	A2C31748900	5WY88020	#N/A	A2C00033270	1	3011	054	 	1351	"2,PNP,RET,100mA,45V,R<b>=4.7k,R<e-b>=inf"	21	ROH	NA	0.16	PSAD_GM BRASIL_L.LPL AU	NO	4995016060
677933	28/10/2015	ZSCR	551	035-1	0	'054	A2C31748900	5WY88020	#N/A	A2C00043039	2	3011	054	 	1351	"D REC/ES1DHE3 or MURA120T3G,200V,1A,DO21"	21	ROH	NA	0.54	PSAD_GM BRASIL_L.LPL AU	NO	4995016060
677933	28/10/2015	ZSCR	551	035-1	0	'054	A2C53412223	5WY88020	#N/A	A2C00052767	5	3011	054	 	1351	"100uH,1A,SMD,COIL/"	21	ROH	NA	11.65	PSAD_GM BRASIL_L.LPL AU	NO	4995016060
677933	28/10/2015	ZSCR	551	035-1	0	'054	A2C31748900	5WY88020	#N/A	A2C00059117	1	3011	054	 	1351	"5R6,1%,TK50,100mW,0603,LIN RES/"	21	ROH	NA	0.05	PSAD_GM BRASIL_L.LPL AU	NO	4995016060
677934	28/10/2015	ZSCR	551	035-1	0	'054	A2C9711790092	A2C97128000	#N/A	A2C00003885	8	3011	054	 	1351	"75R,1%,TK50,250mW,MINIMELF0204,LIN RES/"	15	ROH	NA	0.72	PSAD_DAIMLER STAR 2_L.L	NO	
677934	28/10/2015	ZSCR	551	035-1	0	'054	A2C9663150092	A2C33330515	#N/A	A2C00003885	259	3011	054	 	1351	"75R,1%,TK50,250mW,MINIMELF0204,LIN RES/"	56	ROH	NA	23.31	PSAD_DAIMLER STAR 2_L.L	NO	4995016271
677934	28/10/2015	ZSCR	551	035-1	0	'054	A2C9663160092	A2C92704001	#N/A	A2C00003885	61	3011	054	 	1351	"75R,1%,TK50,250mW,MINIMELF0204,LIN RES/"	179	ROH	NA	5.49	PSAD_DAIMLER STAR 2_L.L	NO	4995019292
677934	28/10/2015	ZSCR	551	035-1	0	'054	A2C9663160092	A2C92704001	#N/A	A2C00004324	9	3011	054	 	1351	"R LIN,22K1,1%,TK100,100mW,0603"	179	ROH	NA	0.09	PSAD_DAIMLER STAR 2_L.L	NO	4995019292
677934	28/10/2015	ZSCR	551	035-1	0	'054	A2C9711790093	A2C97128000	#N/A	A2C00006609	2	3011	054	 	1351	"R LIN,100R,5%,TK200,63mW,0402"	15	ROH	NA	0.02	PSAD_DAIMLER STAR 2_L.L	NO	
677934	28/10/2015	ZSCR	551	035-1	0	'054	A2C9711790092	A2C97128000	#N/A	A2C00006609	1	3011	054	 	1351	"R LIN,100R,5%,TK200,63mW,0402"	15	ROH	NA	0.01	PSAD_DAIMLER STAR 2_L.L	NO	
677934	28/10/2015	ZSCR	551	035-1	0	'054	A2C9663150092	A2C33330515	#N/A	A2C00006609	9	3011	054	 	1351	"R LIN,100R,5%,TK200,63mW,0402"	56	ROH	NA	0.09	PSAD_DAIMLER STAR 2_L.L	NO	4995016271
677934	28/10/2015	ZSCR	551	035-1	0	'054	A2C9663160092	A2C92704001	#N/A	A2C00006609	13	3011	054	 	1351	"R LIN,100R,5%,TK200,63mW,0402"	179	ROH	NA	0.13	PSAD_DAIMLER STAR 2_L.L	NO	4995019292
677934	28/10/2015	ZSCR	551	035-1	0	'054	A2C9663150093	A2C33330515	#N/A	A2C00006609	14	3011	054	 	1351	"R LIN,100R,5%,TK200,63mW,0402"	56	ROH	NA	0.14	PSAD_DAIMLER STAR 2_L.L	NO	4995016271
677934	28/10/2015	ZSCR	551	035-1	0	'054	A2C9711790092	A2C97128000	#N/A	A2C00007695	3	3011	054	 	1351	"2,NPN,RET,100mA,50V,SOT363,BIP/BCR135/R<"	15	ROH	NA	0.48	PSAD_DAIMLER STAR 2_L.L	NO	
677934	28/10/2015	ZSCR	551	035-1	0	'054	A2C9663150092	A2C33330515	#N/A	A2C00007695	40	3011	054	 	1351	"2,NPN,RET,100mA,50V,SOT363,BIP/BCR135/R<"	56	ROH	NA	6.4	PSAD_DAIMLER STAR 2_L.L	NO	4995016271
677934	28/10/2015	ZSCR	551	035-1	0	'054	A2C9663160092	A2C92704001	#N/A	A2C00007695	22	3011	054	 	1351	"2,NPN,RET,100mA,50V,SOT363,BIP/BCR135/R<"	179	ROH	NA	3.52	PSAD_DAIMLER STAR 2_L.L	NO	4995019292
677934	28/10/2015	ZSCR	551	035-1	0	'054	A2C9663160092	A2C92704001	#N/A	A2C00019591	21	3011	054	 	1351	"R LIN,4K12,1%,TK100,63mW,0402"	179	ROH	NA	0.21	PSAD_DAIMLER STAR 2_L.L	NO	4995019292
677934	28/10/2015	ZSCR	551	035-1	0	'054	A2C9663150093	A2C33330515	#N/A	A2C00019591	20	3011	054	 	1351	"R LIN,4K12,1%,TK100,63mW,0402"	56	ROH	NA	0.2	PSAD_DAIMLER STAR 2_L.L	NO	4995016271
677934	28/10/2015	ZSCR	551	035-1	0	'054	A2C9663160092	A2C92704001	#N/A	A2C00021262	1	3011	054	 	1351	"240R,1%,TK50,1W,MELF0207,LIN RES/MMB0207"	179	ROH	NA	0.26	PSAD_DAIMLER STAR 2_L.L	NO	4995019292
677934	28/10/2015	ZSCR	551	035-1	0	'054	A2C9663150093	A2C33330515	#N/A	A2C00022829	11	3011	054	 	1351	"R LIN,56K,1%,TK100,63mW,0402"	56	ROH	NA	0.11	PSAD_DAIMLER STAR 2_L.L	NO	4995016271
677934	28/10/2015	ZSCR	551	035-1	0	'054	A2C9663160092	A2C92704001	#N/A	A2C00023789	3225	3011	054	 	1351	"47nF,10%,50V,X7R,0603,Sn,CER CAP/GCM"	179	ROH	NA	64.5	PSAD_DAIMLER STAR 2_L.L	NO	4995019292
677934	28/10/2015	ZSCR	551	035-1	0	'054	A2C9711790093	A2C97128000	#N/A	A2C00023857	7	3011	054	 	1351	"F BEAD/BLM41P,90mOhm,1KOhm,1.5A,SMD"	15	ROH	NA	2.24	PSAD_DAIMLER STAR 2_L.L	NO	
677934	28/10/2015	ZSCR	551	035-1	0	'054	A2C9663160093	A2C92704001	#N/A	A2C00023857	35	3011	054	 	1351	"F BEAD/BLM41P,90mOhm,1KOhm,1.5A,SMD"	179	ROH	NA	11.2	PSAD_DAIMLER STAR 2_L.L	NO	4995019292
677934	28/10/2015	ZSCR	551	035-1	0	'054	A2C9663150093	A2C33330515	#N/A	A2C00023857	116	3011	054	 	1351	"F BEAD/BLM41P,90mOhm,1KOhm,1.5A,SMD"	56	ROH	NA	37.12	PSAD_DAIMLER STAR 2_L.L	NO	4995016271
677934	28/10/2015	ZSCR	551	035-1	0	'054	A2C9663160092	A2C92704001	#N/A	A2C00028102	55	3011	054	 	1351	"2,OP AMP,0Hz,TSSOP8,OP-COMP/TLC2272-QPW"	179	ROH	NA	101.2	PSAD_DAIMLER STAR 2_L.L	NO	4995019292
677934	28/10/2015	ZSCR	551	035-1	0	'054	A2C9711790093	A2C97128000	#N/A	A2C00029771	1	3011	054	 	1351	"51uH,200mA,SMD,CAN-COIL/ ++PLS USE A2C00"	15	ROH	NA	1.35	PSAD_DAIMLER STAR 2_L.L	NO	
677934	28/10/2015	ZSCR	551	035-1	0	'054	A2C9663160092	A2C92704001	#N/A	A2C00031005	52	3011	054	 	1351	"4,EQ ISO,konvex 1206,47R,1%,63mW,NET RES"	179	ROH	NA	3.12	PSAD_DAIMLER STAR 2_L.L	NO	4995019292
677934	28/10/2015	ZSCR	551	035-1	0	'054	A2C9663160092	A2C92704001	#N/A	A2C00031009	13	3011	054	 	1351	"4,EQ ISO,konvex 1206,1K,1%,63mW,NET RES/"	179	ROH	NA	0.78	PSAD_DAIMLER STAR 2_L.L	NO	4995019292
677934	28/10/2015	ZSCR	551	035-1	0	'054	A2C9711790092	A2C97128000	#N/A	A2C00035287	1	3011	054	 	1351	"60V,2A,1,SCHOTTKY,SMB,RECT DIODE/SS26"	15	ROH	NA	0.52	PSAD_DAIMLER STAR 2_L.L	NO	
677934	28/10/2015	ZSCR	551	035-1	0	'054	A2C9663150092	A2C33330515	#N/A	A2C00044348	12	3011	054	 	1351	"1,PNP,NORMAL,100mA,45V,SOT323,BIP,hFE=22"	56	ROH	NA	0.96	PSAD_DAIMLER STAR 2_L.L	NO	4995016271
677934	28/10/2015	ZSCR	551	035-1	0	'054	A2C9663160092	A2C92704001	#N/A	A2C00044348	1	3011	054	 	1351	"1,PNP,NORMAL,100mA,45V,SOT323,BIP,hFE=22"	179	ROH	NA	0.08	PSAD_DAIMLER STAR 2_L.L	NO	4995019292
677934	28/10/2015	ZSCR	551	035-1	0	'054	A2C9663160092	A2C92704001	#N/A	A2C00046692	177	3011	054	 	1351	"100nF,10%,50V,X7R,0603,Sn,CER CAP/GCM"	179	ROH	NA	3.54	PSAD_DAIMLER STAR 2_L.L	NO	4995019292
677934	28/10/2015	ZSCR	551	035-1	0	'054	A2C9711790093	A2C97128000	#N/A	A2C00051989	3	3011	054	 	1351	"100uF,20%,35V,SMD,AL,ELEC CAP/"	15	ROH	NA	2.46	PSAD_DAIMLER STAR 2_L.L	NO	
677934	28/10/2015	ZSCR	551	035-1	0	'054	A2C9663150093	A2C33330515	#N/A	A2C00051989	39	3011	054	 	1351	"100uF,20%,35V,SMD,AL,ELEC CAP/"	56	ROH	NA	31.98	PSAD_DAIMLER STAR 2_L.L	NO	4995016271
677934	28/10/2015	ZSCR	551	035-1	0	'054	A2C9711790093	A2C97128000	#N/A	A2C00051994	4	3011	054	 	1351	"330uF,20%,35V,SMD,AL,ELEC CAP/"	15	ROH	NA	3.6	PSAD_DAIMLER STAR 2_L.L	NO	
677934	28/10/2015	ZSCR	551	035-1	0	'054	A2C9711790093	A2C97128000	#N/A	A2C00051999	3	3011	054	 	1351	"2.2mF,20%,35V,SMD,AL,ELEC CAP/"	15	ROH	NA	22.8	PSAD_DAIMLER STAR 2_L.L	NO	
677934	28/10/2015	ZSCR	551	035-1	0	'054	A2C9663150093	A2C33330515	#N/A	A2C00051999	15	3011	054	 	1351	"2.2mF,20%,35V,SMD,AL,ELEC CAP/"	56	ROH	NA	114	PSAD_DAIMLER STAR 2_L.L	NO	4995016271
677934	28/10/2015	ZSCR	551	035-1	0	'054	A2C9663150092	A2C33330515	#N/A	A2C00052919	35	3011	054	 	1351	"1,N_CHAN,MOS,POWER,55V,30A,15mOhm,TO252/"	56	ROH	NA	74.55	PSAD_DAIMLER STAR 2_L.L	NO	4995016271
677934	28/10/2015	ZSCR	551	035-1	0	'054	A2C9663160092	A2C92704001	#N/A	A2C00052919	39	3011	054	 	1351	"1,N_CHAN,MOS,POWER,55V,30A,15mOhm,TO252/"	179	ROH	NA	83.07	PSAD_DAIMLER STAR 2_L.L	NO	4995019292
677934	28/10/2015	ZSCR	551	035-1	0	'054	A2C9663160092	A2C92704001	#N/A	A2C00054239	6	3011	054	 	1351	"600V,1.5A,1,STANDARD,SMB/DO214AA,RECT DI"	179	ROH	NA	1.86	PSAD_DAIMLER STAR 2_L.L	NO	4995019292
677934	28/10/2015	ZSCR	551	035-1	0	'054	A2C9663160093	A2C92704001	#N/A	A2C00062333	1	3011	054	 	1351	"L COIL/,150uH,1.5A,SMD // NFND PLS USE A"	179	ROH	NA	2.7	PSAD_DAIMLER STAR 2_L.L	NO	4995019292
677934	28/10/2015	ZSCR	551	035-1	0	'054	A2C9711790093	A2C97128000	#N/A	A2C00064279	13	3011	054	 	1351	"T FET/NTJD4001N,MOS,SMALLSIGNAL,SOT363"	15	ROH	NA	4.16	PSAD_DAIMLER STAR 2_L.L	NO	
677934	28/10/2015	ZSCR	551	035-1	0	'054	A2C9711790092	A2C97128000	#N/A	A2C00064279	14	3011	054	 	1351	"T FET/NTJD4001N,MOS,SMALLSIGNAL,SOT363"	15	ROH	NA	4.48	PSAD_DAIMLER STAR 2_L.L	NO	
