No.Item	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Batch ID	No.Parte	Cantidad				Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP
258518	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C40002006	17	3011	050		1351	"R LIN,2K2,5%,TK200,750mW,2010"		ROH	NA	1.36	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C40002004	8	3011	050		1351	"R LIN,1K3,5%,TK200,750mW,2010"		ROH	NA	0.64	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C40001999	17	3011	050		1351	"R LIN,10R,5%,TK200,750mW,2010"		ROH	NA	1.36	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C40012049	128	3011	050		1351	"R LIN,1K3,5%,TK200,330mW,1210"		ROH	NA	6.4	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C40020185	8	3011	050		1351	"R LIN,3K24,1%,TK100,250mW,1206"		ROH	NA	0.16	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C40012025	8	3011	050		1351	"R LIN,61R9,1%,TK100,250mW,1206"		ROH	NA	0.16	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C40012032	33	3011	050		1351	"R LIN,1K,1%,TK100,250mW,1206"		ROH	NA	0.66	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C40012011	8	3011	050		1351	"R LIN,2K2,5%,TK200,250mW,1206"		ROH	NA	0.16	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C40011996	4	3011	050		1351	"R LIN,604R,1%,TK100,500mW,1210"		ROH	NA	0.32	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083500093	NA	A2C32119500	4	3011	050		1351	PCB -MY12 1SPDJB W/ HELIX ANTENNA ST DRV		ROH	NA	184.72	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083440093	NA	A2C53429643	1	3011	050		1351	SPDJB ANTENNA		ROH	NA	15.09	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083440093	NA	A2C00010059	2	3011	050		1351	"F BEAD/BLM18A,700mOhm,1KOhm,100mA,SMD"		ROH	NA	0.12	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083440093	NA	A2C53397124	4	3011	050		1351	LOCTITE SOLDERPASTE SN62 RP15		ROH	NA	3.6	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083440093	NA	A2C53429649	1	3011	050		1351	"TERM,CONN,F,6CONT,CONNECTORS, FORK"		ROH	NA	5.81	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083440093	NA	A2C53429652	27	3011	050		1351	"TERM,0CONT,CONNECTORS, DL 0.64MM AUTOHEA"		ROH	NA	1.89	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083440093	NA	A2C53429651	8	3011	050		1351	"TERM,0CONT,CONNECTORS, DL 1.14MM AUTOHEA"		ROH	NA	2.8	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083440093	NA	A2C53429645	1	3011	050		1351	"14 TERM,CONNECTORS, DL 0.64MM AUTOHEA"		ROH	NA	2.3	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083440093	NA	A2C53429644	2	3011	050		1351	"26 TERM,CONNECTORS, DL 0.64MM AUTOHEA"		ROH	NA	10.8	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083440093	NA	A2C40017235	1	3011	050		1351	"Q QUARTZ/-,8MHz,5032"		ROH	NA	2.28	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083440093	NA	A2C00057184	1	3011	050		1351	"L COIL/Wire wound Chip Inductor,23nH,0A,"		ROH	NA	0.37	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083440093	NA	A2C40007008	1	3011	050		1351	"C CER,C0G,2.2pF,0.1pF,50V,0402,-"		ROH	NA	0.02	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083440093	NA	A2C40015931	1	3011	050		1351	"Q SAW,FILTER,315MHz,TBD"		ROH	NA	3.94	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083440093	NA	A2C40015930	1	3011	050		1351	"OTH PAS/10.7MHZ NOM,CERAMIC FILTER"		ROH	NA	5.16	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083440093	NA	A2C40005535	12	3011	050		1351	"R NET,200K,5%,63mW,1206"		ROH	NA	0.36	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083440093	NA	A2C40005533	19	3011	050		1351	"R NET,120K,5%,63mW,1206"		ROH	NA	0.57	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083440093	NA	A2C40005523	6	3011	050		1351	"R NET,10K,5%,63mW,1206"		ROH	NA	0.12	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083440093	NA	A2C40014130	1	3011	050		1351	"IC VOLT REG/LM317LBD,SO8"		ROH	NA	0.99	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083440093	NA	A2C40005516	2	3011	050		1351	"R NET,270R,5%,63mW,1206"		ROH	NA	0.06	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083440093	NA	A2C40016614	6	3011	050		1351	"IC LOGIC/MC14021BD,SOIC16"		ROH	NA	4.8	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083440093	NA	A2C00046612	1	3011	050		1351	"S912XET256J2MALR,2M53J,112 LQFP,FLASH,16"		ROH	NA	25.36	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083440093	NA	A2C40016773	1	3011	050		1351	"IC SMART POW/VN5050K,TSSOP,2,41V,50mOhm,"		ROH	NA	4.89	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083440093	NA	A2C40016829	1	3011	050		1351	"IC OTH/MAX1471ATJ, ASK/FSK Receiver 315/"		ROH	NA	12.24	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083440093	NA	A2C40017073	1	3011	050		1351	"IC BUS DRIV/TJA1040T,SOIC8"		ROH	NA	2.63	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083440093	NA	A2C40014024	1	3011	050		1351	"IC VOLT REG/TLE4275D,6.73 X 10.28 / 4.57"		ROH	NA	2.88	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083440093	NA	A2C40007759	1	3011	050		1351	"D SUP/TPSMC43A/57T,DO-214AB"		ROH	NA	0.95	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083440093	NA	A2C40009981	1	3011	050		1351	"D ZEN/SZMMSZ4690T3,0V,500mW,SOD123"		ROH	NA	0.13	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083440093	NA	A2C40007573	2	3011	050		1351	"D REC/S2G-002/5BT,0V,0A,5.59 X 3.81,0s"		ROH	NA	0.54	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083440093	NA	A2C40009862	1	3011	050		1351	"D ZEN/-,47V,225mW,SOT 23"		ROH	NA	0.09	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083440093	NA	A2C40017458	1	3011	050		1351	"Q QUARTZ/1CE09509,9.509MHz,8045"		ROH	NA	2.37	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083440093	NA	A2C40012828	1	3011	050		1351	"T FET/VNN1NV04,MOS,POWER,SOT223"		ROH	NA	1.26	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083440093	NA	A2C40007730	3	3011	050		1351	"D SUP/MMBZ27VALT1,SOT23"		ROH	NA	0.45	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083440093	NA	A2C40013017	1	3011	050		1351	"D SC/MBR0540T3,40V,500mA,SOD123"		ROH	NA	0.22	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083440093	NA	A2C40010597	3	3011	050		1351	"T BIP/-,SOT23"		ROH	NA	0.3	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083440093	NA	A2C40010832	3	3011	050		1351	"T BIP/SMBT1294,SOT23"		ROH	NA	0.3	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083440093	NA	A2C40010577	3	3011	050		1351	"D REC/-,80V,200mA,SOT23-MOTOROLA,0s"		ROH	NA	0.21	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083440093	NA	A2C40007534	5	3011	050		1351	"D REC/SBAW56LT3,0V,0A,TBD,0s"		ROH	NA	0.35	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083440093	NA	A2C40013010	2	3011	050		1351	"D SC/SBAS16LT3,70V,200mA,SOT23"		ROH	NA	0.14	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083440093	NA	A2C40007720	1	3011	050		1351	"D SUP/U5ZA27C(TE24L),10.50 X 16.00"		ROH	NA	4.12	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083440093	NA	A2C40012693	5	3011	050		1351	"T FET/NUD3124DMT1,MOS,SMALLSIGNAL,TSOP6"		ROH	NA	3	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083440093	NA	A2C00062609	5	3011	050		1351	"IC SMART POW/VND5E025NAY-E,PowerSSO-36"		ROH	NA	32.95	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083440093	NA	A2C00061943	7	3011	050		1351	"IC SMART POW/VN5E010NAHTR-E,7 pins HPAK,"		ROH	NA	32.48	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083440093	NA	A2C00051824	2	3011	050		1351	"12V,500mW,SOD123,ZENER/MMSZ5242BT"		ROH	NA	0.26	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083440093	NA	A2C00039225	2	3011	050		1351	"1,36V,16mOhm,PowerSSO-12,GENERAL PURPOSE"		ROH	NA	9.38	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083440093	NA	A2C00030945	2	3011	050		1351	"4,EQ ISO,konvex 1206,100K,5%,63mW,NET RE"		ROH	NA	0.08	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083440093	NA	A2C00020895	5	3011	050		1351	"70V,150mA,2, common anode, FAST,SOT323_3"		ROH	NA	0.4	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083440093	NA	A2C00019139	1	3011	050		1351	"47UF,10%,16V,SMD,TA,ELEC CAP/"		ROH	NA	1.03	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083440093	NA	A2C40015025	1	3011	050		1351	"L COIL/27N,27nH,600mA,SMD"		ROH	NA	0.37	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083440093	NA	A2C40015034	1	3011	050		1351	"L COIL/150N,150nH,240mA,SMD"		ROH	NA	0.37	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083440093	NA	A2C40015015	1	3011	050		1351	"L COIL/12N,12nH,700mA,SMD"		ROH	NA	0.36	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083440093	NA	A2C40006088	3	3011	050		1351	"C ELEC,AL,330uF,20%,35V"		ROH	NA	3.57	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083440093	NA	A2C40007146	3	3011	050		1351	"C CER,X7R,220nF,10%,16V,C0603,-"		ROH	NA	0.12	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083440093	NA	A2C40007141	34	3011	050		1351	"C CER,X7R,10nF,10%,16V,0603,-"		ROH	NA	0.68	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083440093	NA	A2C40007145	7	3011	050		1351	"C CER,X7R,100nF,10%,16V,0603,-"		ROH	NA	0.14	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083440093	NA	A2C40007095	2	3011	050		1351	"C CER,X7R,47nF,5%,16V,-TBD-,-"		ROH	NA	0.08	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083440093	NA	A2C40007092	1	3011	050		1351	"C CER,X7R,470pF,5%,16V,-TBD-,-"		ROH	NA	0.02	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083440093	NA	A2C40007087	1	3011	050		1351	"C CER,X7R,3.3nF,5%,25V,-TBD-,-"		ROH	NA	0.02	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083440093	NA	A2C40007061	2	3011	050		1351	"C CER,C0G,100pF,5%,50V,0603,-"		ROH	NA	0.04	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083440093	NA	A2C40007021	1	3011	050		1351	"C CER,C0G,160pF,5%,50V,0402,-"		ROH	NA	0.02	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083440093	NA	A2C40001174	2	3011	050		1351	"C CER,C0G,220pF,5%,50V,0402,++ only for"		ROH	NA	0.04	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083440093	NA	A2C40007020	1	3011	050		1351	"C CER,C0G,75pF,5%,50V,0402,-"		ROH	NA	0.01	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083440093	NA	A2C40007015	1	3011	050		1351	"C CER,C0G,33pF,1%,50V,0402,-"		ROH	NA	0.03	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083440093	NA	A2C40007014	5	3011	050		1351	"C CER,C0G,15pF,1%,50V,0402,-"		ROH	NA	0.15	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083440093	NA	A2C40000569	1	3011	050		1351	"C CER,C0G,3.3pF,0.1pF,50V,0402,-"		ROH	NA	0.02	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083440093	NA	A2C40006996	1	3011	050		1351	"C CER,X7R,4.7nF,10%,50V,0805,-"		ROH	NA	0.03	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083440093	NA	A2C40006979	109	3011	050		1351	"C CER,X7R,22nF,10%,100V,0805,-"		ROH	NA	4.36	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083440093	NA	A2C40006972	18	3011	050		1351	"C CER,X7R,100nF,10%,50V,0805,-"		ROH	NA	0.9	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083440093	NA	A2C40002302	2	3011	050		1351	"R LIN,24K9,1%,TK100,63mW,0402"		ROH	NA	0.02	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083440093	NA	A2C40001030	1	3011	050		1351	"R LIN,120K,5%,TK200,63mW,0402"		ROH	NA	0	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083440093	NA	A2C40018397	10	3011	050		1351	"R LIN,100K,5%,TK200,63mW,0402"		ROH	NA	0	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083440093	NA	A2C40018394	36	3011	050		1351	"R LIN,10K,5%,TK250,63mW,0402"		ROH	NA	0	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083440093	NA	A2C40013523	11	3011	050		1351	"R LIN,1K,5%,TK200,63mW,0402"		ROH	NA	0	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083440093	NA	A2C40002209	7	3011	050		1351	"R LIN,4K7,5%,TK200,100mW,0603"		ROH	NA	0.07	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083440093	NA	A2C40002161	5	3011	050		1351	"R LIN,270R,5%,TK200,100mW,0603"		ROH	NA	0.05	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083440093	NA	A2C40002211	1	3011	050		1351	"R LIN,RESISTANCE ENTRY MISSING,5%,TK400,"		ROH	NA	0.01	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083440093	NA	A2C40012166	5	3011	050		1351	"R LIN,499K,1%,TK100,100mW,0603"		ROH	NA	0.05	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083440093	NA	A2C40012149	5	3011	050		1351	"R LIN,133K,1%,TK100,100mW,0603"		ROH	NA	0.05	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083440093	NA	A2C40003069	5	3011	050		1351	"R LIN,2K21,1%,TK100,100mW,0603"		ROH	NA	0.05	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083440093	NA	A2C40002006	5	3011	050		1351	"R LIN,2K2,5%,TK200,750mW,2010"		ROH	NA	0.4	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083440093	NA	A2C40001843	1	3011	050		1351	"R LIN,182R,1%,TK100,125mW,0805"		ROH	NA	0.01	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083440093	NA	A2C40012081	1	3011	050		1351	"R LIN,13R,1%,TK100,100mW,0603"		ROH	NA	0.01	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083440093	NA	A2C40001809	1	3011	050		1351	"R LIN,1K,1%,TK100,125mW,0805+++PLEASE US"		ROH	NA	0.01	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083440093	NA	A2C40012049	26	3011	050		1351	"R LIN,1K3,5%,TK200,330mW,1210"		ROH	NA	1.3	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083440093	NA	A2C40001999	5	3011	050		1351	"R LIN,10R,5%,TK200,750mW,2010"		ROH	NA	0.4	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083440093	NA	A2C40002004	2	3011	050		1351	"R LIN,1K3,5%,TK200,750mW,2010"		ROH	NA	0.16	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083440093	NA	A2C40012025	2	3011	050		1351	"R LIN,61R9,1%,TK100,250mW,1206"		ROH	NA	0.04	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083440093	NA	A2C40012032	9	3011	050		1351	"R LIN,1K,1%,TK100,250mW,1206"		ROH	NA	0.18	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083440093	NA	A2C40020185	2	3011	050		1351	"R LIN,3K24,1%,TK100,250mW,1206"		ROH	NA	0.04	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083440093	NA	A2C32119500	1	3011	050		1351	PCB -MY12 1SPDJB W/ HELIX ANTENNA ST DRV		ROH	NA	46.18	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083440093	NA	A2C40012011	2	3011	050		1351	"R LIN,2K2,5%,TK200,250mW,1206"		ROH	NA	0.04	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258518	ZSCR	551	035-1	0	'050	A2C8083440093	NA	A2C40011996	1	3011	050		1351	"R LIN,604R,1%,TK100,500mW,1210"		ROH	NA	0.08	S1_SPDJB_CARLOS MUNOZ-V	NO	4964325047
258519	ZSCR	551	035-1	0	'050	A2C31231400T	NA	A2C53397124	20	3011	050		1351	LOCTITE SOLDERPASTE SN62 RP15		ROH	NA	18	S1_TIPM MEDIUM_CARLOS M	NO	4964325094
258519	ZSCR	551	035-1	0	'050	A2C31231400T	NA	A2C53428199	120	3011	050		1351	"PIN,NAT"		ROH	NA	9.6	S1_TIPM MEDIUM_CARLOS M	NO	4964325094
258519	ZSCR	551	035-1	0	'050	A2C31231400T	NA	A2C53428197	23	3011	050		1351	TERMINAL STRIP		ROH	NA	50.83	S1_TIPM MEDIUM_CARLOS M	NO	4964325094
258519	ZSCR	551	035-1	0	'050	A2C31231400T	NA	A2C53428196	6	3011	050		1351	"CONN,1 ROW,7CONT,1 ROW,MALE,7CONT,2.54MM"		ROH	NA	45.12	S1_TIPM MEDIUM_CARLOS M	NO	4964325094
258519	ZSCR	551	035-1	0	'050	A2C31231400T	NA	A2C40001281	6	3011	050		1351	"F BEAD/,0Ohm,600Ohm,0A,SMD"		ROH	NA	0.54	S1_TIPM MEDIUM_CARLOS M	NO	4964325094
258519	ZSCR	551	035-1	0	'050	A2C31231400T	NA	A2C40013664	6	3011	050		1351	"IC OPCOMP/SC2901DR2,SOIC14"		ROH	NA	4.26	S1_TIPM MEDIUM_CARLOS M	NO	4964325094
258519	ZSCR	551	035-1	0	'050	A2C31231400T	NA	A2C40005518	34	3011	050		1351	"R NET,1K,5%,63mW,1206"		ROH	NA	1.02	S1_TIPM MEDIUM_CARLOS M	NO	4964325094
258519	ZSCR	551	035-1	0	'050	A2C31231400T	NA	A2C40005523	6	3011	050		1351	"R NET,10K,5%,63mW,1206"		ROH	NA	0.12	S1_TIPM MEDIUM_CARLOS M	NO	4964325094
258519	ZSCR	551	035-1	0	'050	A2C31231400T	NA	A2C40005535	46	3011	050		1351	"R NET,200K,5%,63mW,1206"		ROH	NA	1.38	S1_TIPM MEDIUM_CARLOS M	NO	4964325094
258519	ZSCR	551	035-1	0	'050	A2C31231400T	NA	A2C40010607	6	3011	050		1351	"IC VOLT REG/TLE4250G,SCT-595"		ROH	NA	8.82	S1_TIPM MEDIUM_CARLOS M	NO	4964325094
258519	ZSCR	551	035-1	0	'050	A2C31231400T	NA	A2C40016793	11	3011	050		1351	"IC SMART POW/L9823,SOLIC24,8,45V,1Ohm,Lo"		ROH	NA	70.95	S1_TIPM MEDIUM_CARLOS M	NO	4964325094
258519	ZSCR	551	035-1	0	'050	A2C31231400T	NA	A2C40018529	6	3011	050		1351	"IC OTH/MC14051D,SO-16"		ROH	NA	5.64	S1_TIPM MEDIUM_CARLOS M	NO	4964325094
258519	ZSCR	551	035-1	0	'050	A2C31231400T	NA	A2C00042519	6	3011	050		1351	"4,36V,160mOhm,PowerSSO-24,GENERAL PURPOS"		ROH	NA	36.06	S1_TIPM MEDIUM_CARLOS M	NO	4964325094
258519	ZSCR	551	035-1	0	'050	A2C31231400T	NA	A2C40016774	6	3011	050		1351	"IC SMART POW/VND5050AJ-E,SOIC12,1,41V,50"		ROH	NA	27.36	S1_TIPM MEDIUM_CARLOS M	NO	4964325094
258519	ZSCR	551	035-1	0	'050	A2C31231400T	NA	A2C40014090	6	3011	050		1351	"IC VOLT REG/L4989,SOIC-20"		ROH	NA	17.34	S1_TIPM MEDIUM_CARLOS M	NO	4964325094
258519	ZSCR	551	035-1	0	'050	A2C31231400T	NA	A2C40016767	6	3011	050		1351	"IC SMART POW/PC33580BAPNAR2,12.00 X 12.0"		ROH	NA	119.94	S1_TIPM MEDIUM_CARLOS M	NO	4964325094
258519	ZSCR	551	035-1	0	'050	A2C31231400T	NA	A2C40016769	6	3011	050		1351	"IC SMART POW/IC,PC33874BPNA,12 X 12 QFN"		ROH	NA	98.16	S1_TIPM MEDIUM_CARLOS M	NO	4964325094
258519	ZSCR	551	035-1	0	'050	A2C31231400T	NA	A2C40007578	11	3011	050		1351	"D REC/S2G-7/5BT,0V,0A,5.59 X 3.81,0s"		ROH	NA	3.08	S1_TIPM MEDIUM_CARLOS M	NO	4964325094
258519	ZSCR	551	035-1	0	'050	A2C31231400T	NA	A2C40014082	6	3011	050		1351	"IC VOLT REG/TLE7270G,TO263-5-1"		ROH	NA	44.64	S1_TIPM MEDIUM_CARLOS M	NO	4964325094
