No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	 	Batch ID	No.Parte	Cantidad	 	 	 	Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP
641692	15/07/2015	ZSCR	551	035-1	0	'054	A2C9841000092	A2C96810400	#N/A	A2C00007695	174	3011	054	 	1351	"2,NPN,RET,100mA,50V,SOT363,BIP/BCR135/R<"	#N/A	ROH	NA	27.84	PS_SDM30_A.APROBACION A	NO	
641692	15/07/2015	ZSCR	551	035-1	0	'054	A2C9257220092	A2C91764000	#N/A	A2C00007695	1	3011	054	 	1351	"2,NPN,RET,100mA,50V,SOT363,BIP/BCR135/R<"	#N/A	ROH	NA	0.16	PS_SDM30_A.APROBACION A	NO	
641692	15/07/2015	ZSCR	551	035-1	0	'054	A2C9257200092	A2C91763800	#N/A	A2C00007695	1	3011	054	 	1351	"2,NPN,RET,100mA,50V,SOT363,BIP/BCR135/R<"	#N/A	ROH	NA	0.16	PS_SDM30_A.APROBACION A	NO	
641692	15/07/2015	ZSCR	551	035-1	0	'054	A2C9257230092	A2C91764100	#N/A	A2C00007695	17	3011	054	 	1351	"2,NPN,RET,100mA,50V,SOT363,BIP/BCR135/R<"	#N/A	ROH	NA	2.72	PS_SDM30_A.APROBACION A	NO	
641692	15/07/2015	ZSCR	551	035-1	0	'054	A2C9840980092	A2C96810200	#N/A	A2C00007729	1	3011	054	 	1351	"R LIN,12K4,1%,TK100,100mW,0603"	#N/A	ROH	NA	0.01	PS_SDM30_A.APROBACION A	NO	
641692	15/07/2015	ZSCR	551	035-1	0	'054	A2C9840970092	A2C96810100	#N/A	A2C00007729	4	3011	054	 	1351	"R LIN,12K4,1%,TK100,100mW,0603"	#N/A	ROH	NA	0.04	PS_SDM30_A.APROBACION A	NO	
641692	15/07/2015	ZSCR	551	035-1	0	'054	A2C9841000092	A2C96810400	#N/A	A2C00008183	57	3011	054	 	1351	"40V,1A,1,SCHOTTKY,DO214AC,RECT DIODE/SS1"	#N/A	ROH	NA	13.68	PS_SDM30_A.APROBACION A	NO	
641692	15/07/2015	ZSCR	551	035-1	0	'054	A2C9840950092	A2C96809900	#N/A	A2C00008183	2	3011	054	 	1351	"40V,1A,1,SCHOTTKY,DO214AC,RECT DIODE/SS1"	#N/A	ROH	NA	0.48	PS_SDM30_A.APROBACION A	NO	
641692	15/07/2015	ZSCR	551	035-1	0	'054	A2C9257220092	A2C91764000	#N/A	A2C00008183	3	3011	054	 	1351	"40V,1A,1,SCHOTTKY,DO214AC,RECT DIODE/SS1"	#N/A	ROH	NA	0.72	PS_SDM30_A.APROBACION A	NO	
641692	15/07/2015	ZSCR	551	035-1	0	'054	A2C9257200092	A2C91763800	#N/A	A2C00008183	10	3011	054	 	1351	"40V,1A,1,SCHOTTKY,DO214AC,RECT DIODE/SS1"	#N/A	ROH	NA	2.4	PS_SDM30_A.APROBACION A	NO	
641692	15/07/2015	ZSCR	551	035-1	0	'054	A2C9840980093	A2C96810200	#N/A	A2C00010918	1	3011	054	 	1351	"R LIN,100K,1%,TK100,63mW,0402"	#N/A	ROH	NA	0.01	PS_SDM30_A.APROBACION A	NO	
641692	15/07/2015	ZSCR	551	035-1	0	'054	A2C9840980092	A2C96810200	#N/A	A2C00010918	17	3011	054	 	1351	"R LIN,100K,1%,TK100,63mW,0402"	#N/A	ROH	NA	0.17	PS_SDM30_A.APROBACION A	NO	
641692	15/07/2015	ZSCR	551	035-1	0	'054	A2C9841000093	A2C96810400	#N/A	A2C00010918	2	3011	054	 	1351	"R LIN,100K,1%,TK100,63mW,0402"	#N/A	ROH	NA	0.02	PS_SDM30_A.APROBACION A	NO	
641692	15/07/2015	ZSCR	551	035-1	0	'054	A2C9841000092	A2C96810400	#N/A	A2C00010918	41	3011	054	 	1351	"R LIN,100K,1%,TK100,63mW,0402"	#N/A	ROH	NA	0.41	PS_SDM30_A.APROBACION A	NO	
641692	15/07/2015	ZSCR	551	035-1	0	'054	A2C9840950092	A2C96809900	#N/A	A2C00010918	3	3011	054	 	1351	"R LIN,100K,1%,TK100,63mW,0402"	#N/A	ROH	NA	0.03	PS_SDM30_A.APROBACION A	NO	
641692	15/07/2015	ZSCR	551	035-1	0	'054	A2C9840970092	A2C96810100	#N/A	A2C00010918	24	3011	054	 	1351	"R LIN,100K,1%,TK100,63mW,0402"	#N/A	ROH	NA	0.24	PS_SDM30_A.APROBACION A	NO	
641692	15/07/2015	ZSCR	551	035-1	0	'054	A2C9257230092	A2C91764100	#N/A	A2C00010918	23	3011	054	 	1351	"R LIN,100K,1%,TK100,63mW,0402"	#N/A	ROH	NA	0.23	PS_SDM30_A.APROBACION A	NO	
641692	15/07/2015	ZSCR	551	035-1	0	'054	A2C9840980093	A2C96810200	#N/A	A2C00019591	26	3011	054	 	1351	"R LIN,4K12,1%,TK100,63mW,0402"	#N/A	ROH	NA	0.26	PS_SDM30_A.APROBACION A	NO	
641692	15/07/2015	ZSCR	551	035-1	0	'054	A2C9840980092	A2C96810200	#N/A	A2C00019591	13	3011	054	 	1351	"R LIN,4K12,1%,TK100,63mW,0402"	#N/A	ROH	NA	0.13	PS_SDM30_A.APROBACION A	NO	
641692	15/07/2015	ZSCR	551	035-1	0	'054	A2C9841000093	A2C96810400	#N/A	A2C00019591	870	3011	054	 	1351	"R LIN,4K12,1%,TK100,63mW,0402"	#N/A	ROH	NA	8.7	PS_SDM30_A.APROBACION A	NO	
641692	15/07/2015	ZSCR	551	035-1	0	'054	A2C9841000092	A2C96810400	#N/A	A2C00019591	185	3011	054	 	1351	"R LIN,4K12,1%,TK100,63mW,0402"	#N/A	ROH	NA	1.85	PS_SDM30_A.APROBACION A	NO	
641692	15/07/2015	ZSCR	551	035-1	0	'054	A2C9840950093	A2C96809900	#N/A	A2C00019591	3	3011	054	 	1351	"R LIN,4K12,1%,TK100,63mW,0402"	#N/A	ROH	NA	0.03	PS_SDM30_A.APROBACION A	NO	
641692	15/07/2015	ZSCR	551	035-1	0	'054	A2C9840970093	A2C96810100	#N/A	A2C00019591	64	3011	054	 	1351	"R LIN,4K12,1%,TK100,63mW,0402"	#N/A	ROH	NA	0.64	PS_SDM30_A.APROBACION A	NO	
641692	15/07/2015	ZSCR	551	035-1	0	'054	A2C9840950092	A2C96809900	#N/A	A2C00019591	2	3011	054	 	1351	"R LIN,4K12,1%,TK100,63mW,0402"	#N/A	ROH	NA	0.02	PS_SDM30_A.APROBACION A	NO	
641692	15/07/2015	ZSCR	551	035-1	0	'054	A2C9840970092	A2C96810100	#N/A	A2C00019591	28	3011	054	 	1351	"R LIN,4K12,1%,TK100,63mW,0402"	#N/A	ROH	NA	0.28	PS_SDM30_A.APROBACION A	NO	
641692	15/07/2015	ZSCR	551	035-1	0	'054	A2C9257220092	A2C91764000	#N/A	A2C00019591	3	3011	054	 	1351	"R LIN,4K12,1%,TK100,63mW,0402"	#N/A	ROH	NA	0.03	PS_SDM30_A.APROBACION A	NO	
641692	15/07/2015	ZSCR	551	035-1	0	'054	A2C9257200093	A2C91763800	#N/A	A2C00019591	12	3011	054	 	1351	"R LIN,4K12,1%,TK100,63mW,0402"	#N/A	ROH	NA	0.12	PS_SDM30_A.APROBACION A	NO	
641692	15/07/2015	ZSCR	551	035-1	0	'054	A2C9257200092	A2C91763800	#N/A	A2C00019591	7	3011	054	 	1351	"R LIN,4K12,1%,TK100,63mW,0402"	#N/A	ROH	NA	0.07	PS_SDM30_A.APROBACION A	NO	
641692	15/07/2015	ZSCR	551	035-1	0	'054	A2C9841000092	A2C96810400	#N/A	A2C00019592	6	3011	054	 	1351	"R LIN,5K62,1%,TK100,63mW,0402"	#N/A	ROH	NA	0.06	PS_SDM30_A.APROBACION A	NO	
641692	15/07/2015	ZSCR	551	035-1	0	'054	A2C9840950092	A2C96809900	#N/A	A2C00019592	1	3011	054	 	1351	"R LIN,5K62,1%,TK100,63mW,0402"	#N/A	ROH	NA	0.01	PS_SDM30_A.APROBACION A	NO	
641692	15/07/2015	ZSCR	551	035-1	0	'054	A2C9257210092	A2C91763900	#N/A	A2C00023789	1	3011	054	 	1351	"47nF,10%,50V,X7R,0603,Sn,CER CAP/GCM"	#N/A	ROH	NA	0.02	PS_SDM30_A.APROBACION A	NO	
641692	15/07/2015	ZSCR	551	035-1	0	'054	A2C9840980093	A2C96810200	#N/A	A2C00023857	1	3011	054	 	1351	"F BEAD/BLM41P,90mOhm,1KOhm,1.5A,SMD"	#N/A	ROH	NA	0.32	PS_SDM30_A.APROBACION A	NO	
641692	15/07/2015	ZSCR	551	035-1	0	'054	A2C9841000093	A2C96810400	#N/A	A2C00023857	18	3011	054	 	1351	"F BEAD/BLM41P,90mOhm,1KOhm,1.5A,SMD"	#N/A	ROH	NA	5.76	PS_SDM30_A.APROBACION A	NO	
641692	15/07/2015	ZSCR	551	035-1	0	'054	A2C9840970093	A2C96810100	#N/A	A2C00023857	4	3011	054	 	1351	"F BEAD/BLM41P,90mOhm,1KOhm,1.5A,SMD"	#N/A	ROH	NA	1.28	PS_SDM30_A.APROBACION A	NO	
641692	15/07/2015	ZSCR	551	035-1	0	'054	A2C9257200093	A2C91763800	#N/A	A2C00023857	1	3011	054	 	1351	"F BEAD/BLM41P,90mOhm,1KOhm,1.5A,SMD"	#N/A	ROH	NA	0.32	PS_SDM30_A.APROBACION A	NO	
641692	15/07/2015	ZSCR	551	035-1	0	'054	A2C9257230093	A2C91764100	#N/A	A2C00023857	2	3011	054	 	1351	"F BEAD/BLM41P,90mOhm,1KOhm,1.5A,SMD"	#N/A	ROH	NA	0.64	PS_SDM30_A.APROBACION A	NO	
641692	15/07/2015	ZSCR	551	035-1	0	'054	A2C9257210093	A2C91763900	#N/A	A2C00025363	1	3011	054	 	1351	"22nF,10%,50V,X7R,0603,TINNED,CER CAP/"	#N/A	ROH	NA	0.02	PS_SDM30_A.APROBACION A	NO	
641692	15/07/2015	ZSCR	551	035-1	0	'054	A2C9840980092	A2C96810200	#N/A	A2C00030414	21	3011	054	 	1351	"4,EQ ISO,konvex 1206,100K,1%,63mW,NET RE"	#N/A	ROH	NA	1.26	PS_SDM30_A.APROBACION A	NO	
641692	15/07/2015	ZSCR	551	035-1	0	'054	A2C9841000092	A2C96810400	#N/A	A2C00030414	303	3011	054	 	1351	"4,EQ ISO,konvex 1206,100K,1%,63mW,NET RE"	#N/A	ROH	NA	18.18	PS_SDM30_A.APROBACION A	NO	
641692	15/07/2015	ZSCR	551	035-1	0	'054	A2C9840970092	A2C96810100	#N/A	A2C00030414	79	3011	054	 	1351	"4,EQ ISO,konvex 1206,100K,1%,63mW,NET RE"	#N/A	ROH	NA	4.74	PS_SDM30_A.APROBACION A	NO	
641692	15/07/2015	ZSCR	551	035-1	0	'054	A2C9257220092	A2C91764000	#N/A	A2C00030414	5	3011	054	 	1351	"4,EQ ISO,konvex 1206,100K,1%,63mW,NET RE"	#N/A	ROH	NA	0.3	PS_SDM30_A.APROBACION A	NO	
641692	15/07/2015	ZSCR	551	035-1	0	'054	A2C9257230092	A2C91764100	#N/A	A2C00030414	71	3011	054	 	1351	"4,EQ ISO,konvex 1206,100K,1%,63mW,NET RE"	#N/A	ROH	NA	4.26	PS_SDM30_A.APROBACION A	NO	
641692	15/07/2015	ZSCR	551	035-1	0	'054	A2C9840980093	A2C96810200	#N/A	A2C00032168	13	3011	054	 	1351	"R LIN,1K3,1%,TK100,63mW,0402"	#N/A	ROH	NA	0.13	PS_SDM30_A.APROBACION A	NO	
641692	15/07/2015	ZSCR	551	035-1	0	'054	A2C9840980092	A2C96810200	#N/A	A2C00032168	14	3011	054	 	1351	"R LIN,1K3,1%,TK100,63mW,0402"	#N/A	ROH	NA	0.14	PS_SDM30_A.APROBACION A	NO	
641692	15/07/2015	ZSCR	551	035-1	0	'054	A2C9841000093	A2C96810400	#N/A	A2C00032168	1064	3011	054	 	1351	"R LIN,1K3,1%,TK100,63mW,0402"	#N/A	ROH	NA	10.64	PS_SDM30_A.APROBACION A	NO	
641692	15/07/2015	ZSCR	551	035-1	0	'054	A2C9841000092	A2C96810400	#N/A	A2C00032168	1043	3011	054	 	1351	"R LIN,1K3,1%,TK100,63mW,0402"	#N/A	ROH	NA	10.43	PS_SDM30_A.APROBACION A	NO	
641692	15/07/2015	ZSCR	551	035-1	0	'054	A2C9840950092	A2C96809900	#N/A	A2C00032168	5	3011	054	 	1351	"R LIN,1K3,1%,TK100,63mW,0402"	#N/A	ROH	NA	0.05	PS_SDM30_A.APROBACION A	NO	
641692	15/07/2015	ZSCR	551	035-1	0	'054	A2C9840970092	A2C96810100	#N/A	A2C00032168	6	3011	054	 	1351	"R LIN,1K3,1%,TK100,63mW,0402"	#N/A	ROH	NA	0.06	PS_SDM30_A.APROBACION A	NO	
641692	15/07/2015	ZSCR	551	035-1	0	'054	A2C9257220092	A2C91764000	#N/A	A2C00032168	5	3011	054	 	1351	"R LIN,1K3,1%,TK100,63mW,0402"	#N/A	ROH	NA	0.05	PS_SDM30_A.APROBACION A	NO	
641692	15/07/2015	ZSCR	551	035-1	0	'054	A2C9257210092	A2C91763900	#N/A	A2C00032168	1	3011	054	 	1351	"R LIN,1K3,1%,TK100,63mW,0402"	#N/A	ROH	NA	0.01	PS_SDM30_A.APROBACION A	NO	
641692	15/07/2015	ZSCR	551	035-1	0	'054	A2C9257230092	A2C91764100	#N/A	A2C00032168	20	3011	054	 	1351	"R LIN,1K3,1%,TK100,63mW,0402"	#N/A	ROH	NA	0.2	PS_SDM30_A.APROBACION A	NO	
641692	15/07/2015	ZSCR	551	035-1	0	'054	A2C9840970092	A2C96810100	#N/A	A2C00037554	8	3011	054	 	1351	"2,PNP,NORMAL,1A,45V,SOT-363,BIP/BCM857BS"	#N/A	ROH	NA	4.16	PS_SDM30_A.APROBACION A	NO	
641692	15/07/2015	ZSCR	551	035-1	0	'054	A2C9257230092	A2C91764100	#N/A	A2C00037882	4	3011	054	 	1351	"R LIN,2K4,1%,TK100,63mW,0402"	#N/A	ROH	NA	0.04	PS_SDM30_A.APROBACION A	NO	
641692	15/07/2015	ZSCR	551	035-1	0	'054	A2C9841000092	A2C96810400	#N/A	A2C00039665	45	3011	054	 	1351	"4K99,0.1%,TK25,100mW,0603,LIN RES/M11"	#N/A	ROH	NA	13.05	PS_SDM30_A.APROBACION A	NO	
641692	15/07/2015	ZSCR	551	035-1	0	'054	A2C9840970092	A2C96810100	#N/A	A2C00041199	1	3011	054	 	1351	"1K5,1%,TK100,63mW,0402,LIN RES/ERJ R"	#N/A	ROH	NA	0.01	PS_SDM30_A.APROBACION A	NO	
641692	15/07/2015	ZSCR	551	035-1	0	'054	A2C9257220092	A2C91764000	#N/A	A2C00041199	1	3011	054	 	1351	"1K5,1%,TK100,63mW,0402,LIN RES/ERJ R"	#N/A	ROH	NA	0.01	PS_SDM30_A.APROBACION A	NO	
641692	15/07/2015	ZSCR	551	035-1	0	'054	A2C9257200092	A2C91763800	#N/A	A2C00041199	1	3011	054	 	1351	"1K5,1%,TK100,63mW,0402,LIN RES/ERJ R"	#N/A	ROH	NA	0.01	PS_SDM30_A.APROBACION A	NO	
641692	15/07/2015	ZSCR	551	035-1	0	'054	A2C9257230092	A2C91764100	#N/A	A2C00041199	2	3011	054	 	1351	"1K5,1%,TK100,63mW,0402,LIN RES/ERJ R"	#N/A	ROH	NA	0.02	PS_SDM30_A.APROBACION A	NO	
641692	15/07/2015	ZSCR	551	035-1	0	'054	A2C9257200093	A2C91763800	#N/A	A2C00043037	4	3011	054	 	1351	"200V,2A,1,STANDARD,DO214AA,RECT DIODE/ES"	#N/A	ROH	NA	2.24	PS_SDM30_A.APROBACION A	NO	
641692	15/07/2015	ZSCR	551	035-1	0	'054	A2C9840950092	A2C96809900	#N/A	A2C00043144	1	3011	054	 	1351	"340R,1%,TK50,1W,MELF0207,LIN RES/MMB0207"	#N/A	ROH	NA	0.26	PS_SDM30_A.APROBACION A	NO	
641692	15/07/2015	ZSCR	551	035-1	0	'054	A2C9257200092	A2C91763800	#N/A	A2C00043144	11	3011	054	 	1351	"340R,1%,TK50,1W,MELF0207,LIN RES/MMB0207"	#N/A	ROH	NA	2.86	PS_SDM30_A.APROBACION A	NO	
641692	15/07/2015	ZSCR	551	035-1	0	'054	A2C9257220092	A2C91764000	#N/A	A2C00044245	1	3011	054	 	1351	"40V,500mA,1,SCHOTTKY,SOD323F,RECT DIODE/"	#N/A	ROH	NA	0.34	PS_SDM30_A.APROBACION A	NO	
641692	15/07/2015	ZSCR	551	035-1	0	'054	A2C9257210092	A2C91763900	#N/A	A2C00044245	1	3011	054	 	1351	"40V,500mA,1,SCHOTTKY,SOD323F,RECT DIODE/"	#N/A	ROH	NA	0.34	PS_SDM30_A.APROBACION A	NO	
641692	15/07/2015	ZSCR	551	035-1	0	'054	A2C9840980092	A2C96810200	#N/A	A2C00047538	34	3011	054	 	1351	"27V,500mW,SOD123,ZENER/MMSZ5254B"	#N/A	ROH	NA	4.08	PS_SDM30_A.APROBACION A	NO	
641692	15/07/2015	ZSCR	551	035-1	0	'054	A2C9840970092	A2C96810100	#N/A	A2C00047538	14	3011	054	 	1351	"27V,500mW,SOD123,ZENER/MMSZ5254B"	#N/A	ROH	NA	1.68	PS_SDM30_A.APROBACION A	NO	
641692	15/07/2015	ZSCR	551	035-1	0	'054	A2C9257230092	A2C91764100	#N/A	A2C00047538	2	3011	054	 	1351	"27V,500mW,SOD123,ZENER/MMSZ5254B"	#N/A	ROH	NA	0.24	PS_SDM30_A.APROBACION A	NO	
641692	15/07/2015	ZSCR	551	035-1	0	'054	A2C9257210093	A2C91763900	#N/A	A2C00051989	1	3011	054	 	1351	"100uF,20%,35V,SMD,AL,ELEC CAP/"	#N/A	ROH	NA	0.82	PS_SDM30_A.APROBACION A	NO	
641692	15/07/2015	ZSCR	551	035-1	0	'054	A2C9840980092	A2C96810200	#N/A	A2C00052689	1	3011	054	 	1351	"R LIN,3K24,1%,TK100,63mW,0402"	#N/A	ROH	NA	0.01	PS_SDM30_A.APROBACION A	NO	
641692	15/07/2015	ZSCR	551	035-1	0	'054	A2C9840970092	A2C96810100	#N/A	A2C00052689	14	3011	054	 	1351	"R LIN,3K24,1%,TK100,63mW,0402"	#N/A	ROH	NA	0.14	PS_SDM30_A.APROBACION A	NO	
641692	15/07/2015	ZSCR	551	035-1	0	'054	A2C9257200092	A2C91763800	#N/A	A2C00052689	1	3011	054	 	1351	"R LIN,3K24,1%,TK100,63mW,0402"	#N/A	ROH	NA	0.01	PS_SDM30_A.APROBACION A	NO	
641692	15/07/2015	ZSCR	551	035-1	0	'054	A2C9257200092	A2C91763800	#N/A	A2C00052851	1	3011	054	 	1351	"10R,1%,TK100,125mW,0805,LIN RES/D12 100"	#N/A	ROH	NA	0.01	PS_SDM30_A.APROBACION A	NO	
641692	15/07/2015	ZSCR	551	035-1	0	'054	A2C9840980093	A2C96810200	#N/A	A2C00062333	1	3011	054	 	1351	"L COIL/,150uH,1.5A,SMD // NFND PLS USE A"	#N/A	ROH	NA	2.7	PS_SDM30_A.APROBACION A	NO	
641692	15/07/2015	ZSCR	551	035-1	0	'054	A2C9841000093	A2C96810400	#N/A	A2C00062333	2	3011	054	 	1351	"L COIL/,150uH,1.5A,SMD // NFND PLS USE A"	#N/A	ROH	NA	5.4	PS_SDM30_A.APROBACION A	NO	
641692	15/07/2015	ZSCR	551	035-1	0	'054	A2C9840980092	A2C96810200	#N/A	A2C00563300	21	3011	054	 	1351	"MMSZ4681/-,2.4V,500mW,SOD-123"	#N/A	ROH	NA	3.15	PS_SDM30_A.APROBACION A	NO	
641692	15/07/2015	ZSCR	551	035-1	0	'054	A2C9841000092	A2C96810400	#N/A	A2C00563300	342	3011	054	 	1351	"MMSZ4681/-,2.4V,500mW,SOD-123"	#N/A	ROH	NA	51.3	PS_SDM30_A.APROBACION A	NO	
641692	15/07/2015	ZSCR	551	035-1	0	'054	A2C9840950092	A2C96809900	#N/A	A2C00563300	9	3011	054	 	1351	"MMSZ4681/-,2.4V,500mW,SOD-123"	#N/A	ROH	NA	1.35	PS_SDM30_A.APROBACION A	NO	
641692	15/07/2015	ZSCR	551	035-1	0	'054	A2C9840970092	A2C96810100	#N/A	A2C00563300	60	3011	054	 	1351	"MMSZ4681/-,2.4V,500mW,SOD-123"	#N/A	ROH	NA	9	PS_SDM30_A.APROBACION A	NO	
641692	15/07/2015	ZSCR	551	035-1	0	'054	A2C9257220092	A2C91764000	#N/A	A2C00563300	2	3011	054	 	1351	"MMSZ4681/-,2.4V,500mW,SOD-123"	#N/A	ROH	NA	0.3	PS_SDM30_A.APROBACION A	NO	
641692	15/07/2015	ZSCR	551	035-1	0	'054	A2C9257200092	A2C91763800	#N/A	A2C00563300	24	3011	054	 	1351	"MMSZ4681/-,2.4V,500mW,SOD-123"	#N/A	ROH	NA	3.6	PS_SDM30_A.APROBACION A	NO	
641692	15/07/2015	ZSCR	551	035-1	0	'054	A2C9257230092	A2C91764100	#N/A	A2C00563300	73	3011	054	 	1351	"MMSZ4681/-,2.4V,500mW,SOD-123"	#N/A	ROH	NA	10.95	PS_SDM30_A.APROBACION A	NO	
641692	15/07/2015	ZSCR	551	035-1	0	'054	A2C9257230093	A2C91764100	#N/A	A2C00566700	8	3011	054	 	1351	"R LIN,2R7,1%,TK200,100mW,0603"	#N/A	ROH	NA	1.2	PS_SDM30_A.APROBACION A	NO	
641692	15/07/2015	ZSCR	551	035-1	0	'054	A2C9840980093	A2C96810200	#N/A	A2C40005330	1	3011	054	 	1351	"R JUMP,0R05,63mW,1A,0402"	#N/A	ROH	NA	0.01	PS_SDM30_A.APROBACION A	NO	
641692	15/07/2015	ZSCR	551	035-1	0	'054	A2C9841000093	A2C96810400	#N/A	A2C40005330	39	3011	054	 	1351	"R JUMP,0R05,63mW,1A,0402"	#N/A	ROH	NA	0.39	PS_SDM30_A.APROBACION A	NO	
641692	15/07/2015	ZSCR	551	035-1	0	'054	A2C9840970093	A2C96810100	#N/A	A2C40005330	1	3011	054	 	1351	"R JUMP,0R05,63mW,1A,0402"	#N/A	ROH	NA	0.01	PS_SDM30_A.APROBACION A	NO	
641692	15/07/2015	ZSCR	551	035-1	0	'054	A2C9840950092	A2C96809900	#N/A	A2C40005330	3	3011	054	 	1351	"R JUMP,0R05,63mW,1A,0402"	#N/A	ROH	NA	0.03	PS_SDM30_A.APROBACION A	NO	
641692	15/07/2015	ZSCR	551	035-1	0	'054	A2C9257220092	A2C91764000	#N/A	A2C40005330	3	3011	054	 	1351	"R JUMP,0R05,63mW,1A,0402"	#N/A	ROH	NA	0.03	PS_SDM30_A.APROBACION A	NO	
641692	15/07/2015	ZSCR	551	035-1	0	'054	A2C9257200092	A2C91763800	#N/A	A2C40005330	4	3011	054	 	1351	"R JUMP,0R05,63mW,1A,0402"	#N/A	ROH	NA	0.04	PS_SDM30_A.APROBACION A	NO	
641692	15/07/2015	ZSCR	551	035-1	0	'054	A2C9257230093	A2C91764100	#N/A	A2C40005330	9	3011	054	 	1351	"R JUMP,0R05,63mW,1A,0402"	#N/A	ROH	NA	0.09	PS_SDM30_A.APROBACION A	NO	
641693	15/07/2015	ZSCR	551	035-1	0	'054	A2C8302110093	A2C74675900	#N/A	A2C40000027	1	3011	054	 	1351	"C CER,C0G,680pF,2%,50V,0805,Sn"	#N/A	ROH	NA	0.15	PSAD_ARMIN_A.APROBACION	NO	4991583053
641693	15/07/2015	ZSCR	551	035-1	0	'054	A2C8302110093	A2C74675900	#N/A	A2C40002731	3	3011	054	 	1351	"R LIN,1K2,1%,TK50,250mW,MELF0204"	#N/A	ROH	NA	0.27	PSAD_ARMIN_A.APROBACION	NO	4991583053
641693	15/07/2015	ZSCR	551	035-1	0	'054	A2C8302110093	A2C74675900	#N/A	A2C40003313	1	3011	054	 	1351	"R LIN,47K,1%,TK100,125mW,0805"	#N/A	ROH	NA	0.01	PSAD_ARMIN_A.APROBACION	NO	4991583053
641693	15/07/2015	ZSCR	551	035-1	0	'054	A2C8302110093	A2C74675900	#N/A	A2C40003585	1	3011	054	 	1351	"R LIN,200R,1%,TK50,250mW,MELF0204"	#N/A	ROH	NA	0.09	PSAD_ARMIN_A.APROBACION	NO	4991583053
641693	15/07/2015	ZSCR	551	035-1	0	'054	A2C8302110093	A2C74675900	#N/A	A2C40003586	1	3011	054	 	1351	"R LIN,511R,1%,TK50,250mW,MELF0204"	#N/A	ROH	NA	0.09	PSAD_ARMIN_A.APROBACION	NO	4991583053
641693	15/07/2015	ZSCR	551	035-1	0	'054	A2C8302110093	A2C74675900	#N/A	A2C40003691	22	3011	054	 	1351	"R LIN,1K,5%,TK200,125mW,0805"	#N/A	ROH	NA	0.22	PSAD_ARMIN_A.APROBACION	NO	4991583053
641693	15/07/2015	ZSCR	551	035-1	0	'054	A2C8302110093	A2C74675900	#N/A	A2C40003915	9	3011	054	 	1351	"R LIN,4K7,5%,TK200,100mW,0603"	#N/A	ROH	NA	0.09	PSAD_ARMIN_A.APROBACION	NO	4991583053
641693	15/07/2015	ZSCR	551	035-1	0	'054	A2C8302110093	A2C74675900	#N/A	A2C40004360	8	3011	054	 	1351	"R LIN,10K,1%,TK100,100mW,0603"	#N/A	ROH	NA	0.08	PSAD_ARMIN_A.APROBACION	NO	4991583053
641693	15/07/2015	ZSCR	551	035-1	0	'054	A2C8302110093	A2C74675900	#N/A	A2C40004378	56	3011	054	 	1351	"R LIN,33K,5%,TK200,100mW,0603"	#N/A	ROH	NA	0.56	PSAD_ARMIN_A.APROBACION	NO	4991583053
641693	15/07/2015	ZSCR	551	035-1	0	'054	A2C8302110093	A2C74675900	#N/A	A2C40005114	1	3011	054	 	1351	"R VARIS,14V,42V,0805"	#N/A	ROH	NA	0.32	PSAD_ARMIN_A.APROBACION	NO	4991583053
641693	15/07/2015	ZSCR	551	035-1	0	'054	A2C8302110093	A2C74675900	#N/A	A2C40006379	1	3011	054	 	1351	"C CER,X7R,33nF,10%,100V,C1206,-"	#N/A	ROH	NA	0.06	PSAD_ARMIN_A.APROBACION	NO	4991583053
641693	15/07/2015	ZSCR	551	035-1	0	'054	A2C8302110093	A2C74675900	#N/A	A2C40007330	26	3011	054	 	1351	"R LIN,3K3,1%,TK100,125mW,0805"	#N/A	ROH	NA	0.26	PSAD_ARMIN_A.APROBACION	NO	4991583053
641693	15/07/2015	ZSCR	551	035-1	0	'054	A2C8302110093	A2C74675900	#N/A	A2C40007395	1	3011	054	 	1351	"D REC/933502040215,70V,200mA,SOT23,0s"	#N/A	ROH	NA	0.07	PSAD_ARMIN_A.APROBACION	NO	4991583053
641693	15/07/2015	ZSCR	551	035-1	0	'054	A2C8302110093	A2C74675900	#N/A	A2C40013415	9	3011	054	 	1351	"Q RESON,16MHz,0.5%,CSTCSX"	#N/A	ROH	NA	18.81	PSAD_ARMIN_A.APROBACION	NO	4991583053
641693	15/07/2015	ZSCR	551	035-1	0	'054	A2C8302110093	A2C74675900	#N/A	A2C40017296	2	3011	054	 	1351	"R LIN,1M,5%,TK200,125mW,0805"	#N/A	ROH	NA	0.04	PSAD_ARMIN_A.APROBACION	NO	4991583053
641694	15/07/2015	ZSCR	551	035-1	0	'054	A2C814558000192	A2C85841502	#N/A	A2C00003750	11	3011	054	 	1351	"R LIN,430R,5%,TK200,100mW,0603"	#N/A	ROH	NA	0.11	PS_RENAULT_A.APROBACION	NO	
641694	15/07/2015	ZSCR	551	035-1	0	'054	A2C8145580092	A2C80612810	#N/A	A2C00003750	30	3011	054	 	1351	"R LIN,430R,5%,TK200,100mW,0603"	#N/A	ROH	NA	0.3	PS_RENAULT_A.APROBACION	NO	4991583178
