No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	Parte Padre	Batch ID	No.Parte	Cantidad				Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP
172129	26/06/2012	ZSCR	551	035-1	0	A2C53344552A	NA	A2C00041345	2	3011	050		1351	"IC MCU BLK/MPC563MZP56 , 56MHZ, GREEN OA"		ROH	NA	293.24	ES_SID904_HERIBERTO SAN	NO	4959216736
172129	26/06/2012	ZSCR	551	035-1	0	A2C53344552B	NA	A2C00043039	3	3011	050		1351	"D REC/ES1DHE3 or MURA120T3G,200V,1A,DO21"		ROH	NA	0.9	ES_SID904_HERIBERTO SAN	NO	4959216772
172129	26/06/2012	ZSCR	551	035-1	0	A2C53344552A	NA	A2C00045048	1	3011	050		1351	IC MCU PRO/ST72324B (PCN5093 Catania Tra		ROH	NA	10.94	ES_SID904_HERIBERTO SAN	NO	4959216736
172129	26/06/2012	ZSCR	551	035-1	0	A2C53344552A	NA	A2C00045435	15	3011	050		1351	"FLASH,16MBit,512K x 32Bit,54ns,PQFP-80,-"		ROH	NA	335.85	ES_SID904_HERIBERTO SAN	NO	4959216736
172129	26/06/2012	ZSCR	551	035-1	0	A2C53344552A	NA	A2C53027346	60	3011	050		1351	"680uH,80mA,SMD,COIL/B82432T1684K"		ROH	NA	41.4	ES_SID904_HERIBERTO SAN	NO	4959216736
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331467B	NA	6575602075	1	3011	050		1351	BIP TRANSISTOR / BC846B_______		ROH	NA	0.08	ES_SID908_HERIBERTO SAN	NO	4959216513
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331467B	NA	A2C00000305	8	3011	050		1351	"D SUP/P6SMB33A,DO214AA"		ROH	NA	4	ES_SID908_HERIBERTO SAN	NO	4959216513
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331467B	NA	A2C00000330	2	3011	050		1351	"600V,1A,1,STANDARD,DO214AC,RECT DIODE/S1"		ROH	NA	0.34	ES_SID908_HERIBERTO SAN	NO	4959216513
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331468B	NA	A2C00000373	6	3011	050		1351	"400V,1.5A,1,FAST,DO214AC,RECT DIODE/BYG2"		ROH	NA	2.1	ES_SID908_HERIBERTO SAN	NO	4959216667
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331467B	NA	A2C00000391	9	3011	050		1351	"200V,2A,1,STANDARD,DO214AA,RECT DIODE/ES"		ROH	NA	3.51	ES_SID908_HERIBERTO SAN	NO	4959216513
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331467A	NA	A2C00001994	133	3011	050		1351	"1nF,10%,500V,X7R,1206,TINNED,CER CAP/"		ROH	NA	25.27	ES_SID908_HERIBERTO SAN	NO	4959216420
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331467B	NA	A2C00002055	3	3011	050		1351	"3.3nF,5%,50V,X7R,0603,Sn,CER CAP/CC"		ROH	NA	0.06	ES_SID908_HERIBERTO SAN	NO	4959216513
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331467B	NA	A2C00002105	1	3011	050		1351	"33pF,5%,50V,C0G,0603,Sn,CER CAP/CC"		ROH	NA	0.02	ES_SID908_HERIBERTO SAN	NO	4959216513
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331468A	NA	A2C00002159	15	3011	050		1351	"100nF,10%,100V,X7R,1206,TINNED,CER CAP/"		ROH	NA	3.6	ES_SID908_HERIBERTO SAN	NO	4959216566
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331467B	NA	A2C00002204	1	3011	050		1351	"330pF,5%,50V,C0G,0603,TINNED,CER CAP/"		ROH	NA	0.03	ES_SID908_HERIBERTO SAN	NO	4959216513
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331467B	NA	A2C00002208	68	3011	050		1351	"1nF,10%,50V,X7R,0603,TINNED,CER CAP/"		ROH	NA	1.36	ES_SID908_HERIBERTO SAN	NO	4959216513
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331467B	NA	A2C00002209	15	3011	050		1351	"220nF,10%,16V,X7R,0805,TINNED,CER CAP/"		ROH	NA	1.05	ES_SID908_HERIBERTO SAN	NO	4959216513
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331467A	NA	A2C00002217	463	3011	050		1351	"4.7nF,20%,500V,X7R,1206,TINNED,CER CAP/"		ROH	NA	78.71	ES_SID908_HERIBERTO SAN	NO	4959216420
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331467B	NA	A2C00002217	78	3011	050		1351	"4.7nF,20%,500V,X7R,1206,TINNED,CER CAP/"		ROH	NA	13.26	ES_SID908_HERIBERTO SAN	NO	4959216513
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331468B	NA	A2C00002217	76	3011	050		1351	"4.7nF,20%,500V,X7R,1206,TINNED,CER CAP/"		ROH	NA	12.92	ES_SID908_HERIBERTO SAN	NO	4959216667
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331468A	NA	A2C00002217	6	3011	050		1351	"4.7nF,20%,500V,X7R,1206,TINNED,CER CAP/"		ROH	NA	1.02	ES_SID908_HERIBERTO SAN	NO	4959216566
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331467B	NA	A2C00002338	32	3011	050		1351	"1uF,10%,16V,X7R,1206,TINNED,CER CAP/++ u"		ROH	NA	4.16	ES_SID908_HERIBERTO SAN	NO	4959216513
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331468B	NA	A2C00003438	17	3011	050		1351	"100K,5%,TK250,250mW,1206,LIN RES/"		ROH	NA	0.34	ES_SID908_HERIBERTO SAN	NO	4959216667
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331467B	NA	A2C00003517	21	3011	050		1351	"150R,5%,TK250,250mW,1206,LIN RES/"		ROH	NA	0.42	ES_SID908_HERIBERTO SAN	NO	4959216513
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331467B	NA	A2C00003560	1	3011	050		1351	"100K,1%,TK50,250mW,MINIMELF0204,LIN RES/"		ROH	NA	0.08	ES_SID908_HERIBERTO SAN	NO	4959216513
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331467B	NA	A2C00003601	41	3011	050		1351	"43R2,1%,TK50,250mW,MINIMELF0204,LIN RES/"		ROH	NA	3.28	ES_SID908_HERIBERTO SAN	NO	4959216513
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331468B	NA	A2C00003684	117	3011	050		1351	"R LIN,100K,5%,TK200,100mW,0603"		ROH	NA	1.17	ES_SID908_HERIBERTO SAN	NO	4959216667
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331468B	NA	A2C00003685	57	3011	050		1351	"R LIN,10K,5%,TK200,100mW,0603"		ROH	NA	0.57	ES_SID908_HERIBERTO SAN	NO	4959216667
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331467A	NA	A2C00003689	36	3011	050		1351	"R LIN,4K7,5%,TK200,100mW,0603"		ROH	NA	0.36	ES_SID908_HERIBERTO SAN	NO	4959216420
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331468B	NA	A2C00003689	12	3011	050		1351	"R LIN,4K7,5%,TK200,100mW,0603"		ROH	NA	0.12	ES_SID908_HERIBERTO SAN	NO	4959216667
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331468B	NA	A2C00003692	12	3011	050		1351	"R LIN,47K,5%,TK200,100mW,0603"		ROH	NA	0.12	ES_SID908_HERIBERTO SAN	NO	4959216667
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331467A	NA	A2C00003764	58	3011	050		1351	"2R2,5%,TK250,125mW,0805,LIN RES/"		ROH	NA	1.16	ES_SID908_HERIBERTO SAN	NO	4959216420
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331467B	NA	A2C00003779	9	3011	050		1351	"100R,5%,TK200,63mW,0603,LIN RES/RC"		ROH	NA	0.09	ES_SID908_HERIBERTO SAN	NO	4959216513
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331468B	NA	A2C00003779	17	3011	050		1351	"100R,5%,TK200,63mW,0603,LIN RES/RC"		ROH	NA	0.17	ES_SID908_HERIBERTO SAN	NO	4959216667
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331468B	NA	A2C00003818	115	3011	050		1351	"R LIN,330R,5%,TK200,100mW,0603"		ROH	NA	1.15	ES_SID908_HERIBERTO SAN	NO	4959216667
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331468B	NA	A2C00003825	43	3011	050		1351	"10R,5%,TK250,63mW,0603,LIN RES/RC"		ROH	NA	0.43	ES_SID908_HERIBERTO SAN	NO	4959216667
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331468B	NA	A2C00003837	1	3011	050		1351	"R LIN,22K,5%,TK200,100mW,0603"		ROH	NA	0.01	ES_SID908_HERIBERTO SAN	NO	4959216667
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331467B	NA	A2C00004200	119	3011	050		1351	"22K1,1%,TK100,125mW,0805,LIN RES/"		ROH	NA	2.38	ES_SID908_HERIBERTO SAN	NO	4959216513
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331467A	NA	A2C00004211	29	3011	050		1351	"681R,1%,TK100,250mW,1206,LIN RES/"		ROH	NA	0.87	ES_SID908_HERIBERTO SAN	NO	4959216420
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331467A	NA	A2C00004260	19	3011	050		1351	"47K,1%,TK100,125mW,0805,LIN RES/"		ROH	NA	0.38	ES_SID908_HERIBERTO SAN	NO	4959216420
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331467A	NA	A2C00004318	148	3011	050		1351	"R LIN,1K,1%,TK100,100mW,0603"		ROH	NA	1.48	ES_SID908_HERIBERTO SAN	NO	4959216420
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331467B	NA	A2C00004318	1	3011	050		1351	"R LIN,1K,1%,TK100,100mW,0603"		ROH	NA	0.01	ES_SID908_HERIBERTO SAN	NO	4959216513
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331467A	NA	A2C00004340	16	3011	050		1351	"18K7,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.16	ES_SID908_HERIBERTO SAN	NO	4959216420
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331467B	NA	A2C00004340	66	3011	050		1351	"18K7,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.66	ES_SID908_HERIBERTO SAN	NO	4959216513
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331467A	NA	A2C00004349	39	3011	050		1351	"R JUMP,0R05,100mW,1A,0603"		ROH	NA	0.39	ES_SID908_HERIBERTO SAN	NO	4959216420
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331467B	NA	A2C00004349	1402	3011	050		1351	"R JUMP,0R05,100mW,1A,0603"		ROH	NA	14.02	ES_SID908_HERIBERTO SAN	NO	4959216513
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331467A	NA	A2C00004367	64	3011	050		1351	"71K5,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.64	ES_SID908_HERIBERTO SAN	NO	4959216420
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331467B	NA	A2C00004367	2	3011	050		1351	"71K5,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.02	ES_SID908_HERIBERTO SAN	NO	4959216513
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331467A	NA	A2C00004368	32	3011	050		1351	"R LIN,100K,1%,TK100,100mW,0603"		ROH	NA	0.32	ES_SID908_HERIBERTO SAN	NO	4959216420
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331468B	NA	A2C00004408	12	3011	050		1351	"R LIN,4K7,1%,TK100,100mW,0603"		ROH	NA	0.12	ES_SID908_HERIBERTO SAN	NO	4959216667
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331467A	NA	A2C00004446	74	3011	050		1351	"15K,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.74	ES_SID908_HERIBERTO SAN	NO	4959216420
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331468B	NA	A2C00004446	64	3011	050		1351	"15K,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.64	ES_SID908_HERIBERTO SAN	NO	4959216667
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331467A	NA	A2C00004462	58	3011	050		1351	"6K81,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.58	ES_SID908_HERIBERTO SAN	NO	4959216420
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331467A	NA	A2C00004463	147	3011	050		1351	"R LIN,10K,1%,TK100,100mW,0603"		ROH	NA	1.47	ES_SID908_HERIBERTO SAN	NO	4959216420
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331467B	NA	A2C00004463	14	3011	050		1351	"R LIN,10K,1%,TK100,100mW,0603"		ROH	NA	0.14	ES_SID908_HERIBERTO SAN	NO	4959216513
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331467A	NA	A2C00004493	37	3011	050		1351	"330K,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.37	ES_SID908_HERIBERTO SAN	NO	4959216420
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331467A	NA	A2C00004496	1	3011	050		1351	"R LIN,33K,1%,TK100,100mW,0603"		ROH	NA	0.01	ES_SID908_HERIBERTO SAN	NO	4959216420
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331467B	NA	A2C00004496	1	3011	050		1351	"R LIN,33K,1%,TK100,100mW,0603"		ROH	NA	0.01	ES_SID908_HERIBERTO SAN	NO	4959216513
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331467A	NA	A2C00004500	74	3011	050		1351	"56K2,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.74	ES_SID908_HERIBERTO SAN	NO	4959216420
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331467B	NA	A2C00004500	13	3011	050		1351	"56K2,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.13	ES_SID908_HERIBERTO SAN	NO	4959216513
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331467B	NA	A2C00004501	1	3011	050		1351	"150K,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.01	ES_SID908_HERIBERTO SAN	NO	4959216513
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331468B	NA	A2C00004518	108	3011	050		1351	"1K05,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	1.08	ES_SID908_HERIBERTO SAN	NO	4959216667
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331467B	NA	A2C00004519	74	3011	050		1351	"2K2,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.74	ES_SID908_HERIBERTO SAN	NO	4959216513
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331467B	NA	A2C00004543	12	3011	050		1351	"31K6,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.12	ES_SID908_HERIBERTO SAN	NO	4959216513
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331468B	NA	A2C00005577	3	3011	050		1351	"R LIN,330K,5%,TK200,100mW,0603"		ROH	NA	0.03	ES_SID908_HERIBERTO SAN	NO	4959216667
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331467B	NA	A2C00005901	1	3011	050		1351	"36K,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.01	ES_SID908_HERIBERTO SAN	NO	4959216513
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331467B	NA	A2C00006435	1	3011	050		1351	"1R,5%,TK600,63mW,0603,LIN RES/"		ROH	NA	0.02	ES_SID908_HERIBERTO SAN	NO	4959216513
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331467B	NA	A2C00006609	6	3011	050		1351	"100R,5%,TK200,63mW,0402,LIN RES/"		ROH	NA	0.06	ES_SID908_HERIBERTO SAN	NO	4959216513
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331467A	NA	A2C00006610	147	3011	050		1351	"10K,5%,TK200,63mW,0402,LIN RES/"		ROH	NA	1.47	ES_SID908_HERIBERTO SAN	NO	4959216420
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331467B	NA	A2C00006610	24	3011	050		1351	"10K,5%,TK200,63mW,0402,LIN RES/"		ROH	NA	0.24	ES_SID908_HERIBERTO SAN	NO	4959216513
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331467B	NA	A2C00006792	146	3011	050		1351	"470nF,10%,16V,X7R,0805,TINNED,CER CAP/"		ROH	NA	11.68	ES_SID908_HERIBERTO SAN	NO	4959216513
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331467B	NA	A2C00007058	1	3011	050		1351	"200K,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.01	ES_SID908_HERIBERTO SAN	NO	4959216513
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331467A	NA	A2C00007122	175	3011	050		1351	"R LIN,20K,1%,TK100,100mW,0603"		ROH	NA	1.75	ES_SID908_HERIBERTO SAN	NO	4959216420
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331468B	NA	A2C00007736	231	3011	050		1351	"6R8,1%,TK200,63mW,0603,LIN RES/"		ROH	NA	4.62	ES_SID908_HERIBERTO SAN	NO	4959216667
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331467A	NA	A2C00007895	3	3011	050		1351	"C CER,C0G,470pF,5%,50V,0603,Sn"		ROH	NA	0.09	ES_SID908_HERIBERTO SAN	NO	4959216420
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331468B	NA	A2C00008272	2	3011	050		1351	"270K,5%,TK200,63mW,0603,LIN RES/"		ROH	NA	0.02	ES_SID908_HERIBERTO SAN	NO	4959216667
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331467B	NA	A2C00008583	1	3011	050		1351	"3K3,1%,TK100,100mW,0603,LIN RES/ERJ ++"		ROH	NA	0.02	ES_SID908_HERIBERTO SAN	NO	4959216513
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331468B	NA	A2C00008583	8	3011	050		1351	"3K3,1%,TK100,100mW,0603,LIN RES/ERJ ++"		ROH	NA	0.16	ES_SID908_HERIBERTO SAN	NO	4959216667
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331467B	NA	A2C00008618	8	3011	050		1351	"40V,600mA,NOT APPLICABLE,PTO220-5-122 /"		ROH	NA	30.88	ES_SID908_HERIBERTO SAN	NO	4959216513
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331467A	NA	A2C00010151	3	3011	050		1351	"36V,50mA,NOT APPLICABLE,SCT-595,VOLT REG"		ROH	NA	4.59	ES_SID908_HERIBERTO SAN	NO	4959216420
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331467B	NA	A2C00010229	251	3011	050		1351	"27K,1%,TK100,125mW,0805,LIN RES/"		ROH	NA	2.51	ES_SID908_HERIBERTO SAN	NO	4959216513
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331467B	NA	A2C00010309	10	3011	050		1351	"R LIN,39K,1%,TK100,100mW,0603"		ROH	NA	0.2	ES_SID908_HERIBERTO SAN	NO	4959216513
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331467A	NA	A2C00010442	49	3011	050		1351	"1K,1%,TK100,63mW,0402,LIN RES/CRCW"		ROH	NA	0.49	ES_SID908_HERIBERTO SAN	NO	4959216420
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331467A	NA	A2C00010445	5	3011	050		1351	"4K7,5%,TK200,63mW,0402,LIN RES/CRCW"		ROH	NA	0.05	ES_SID908_HERIBERTO SAN	NO	4959216420
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331467B	NA	A2C00010445	8	3011	050		1351	"4K7,5%,TK200,63mW,0402,LIN RES/CRCW"		ROH	NA	0.08	ES_SID908_HERIBERTO SAN	NO	4959216513
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331467A	NA	A2C00010447	3	3011	050		1351	"4K7,1%,TK100,63mW,0402,LIN RES/CRCW"		ROH	NA	0.03	ES_SID908_HERIBERTO SAN	NO	4959216420
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331467B	NA	A2C00010447	1	3011	050		1351	"4K7,1%,TK100,63mW,0402,LIN RES/CRCW"		ROH	NA	0.01	ES_SID908_HERIBERTO SAN	NO	4959216513
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331467A	NA	A2C00010458	45	3011	050		1351	"27K,1%,TK100,63mW,0603,LIN RES/CRCW"		ROH	NA	0.9	ES_SID908_HERIBERTO SAN	NO	4959216420
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331467A	NA	A2C00010465	2	3011	050		1351	"10K,1%,TK100,63mW,0402,LIN RES/CRCW"		ROH	NA	0.02	ES_SID908_HERIBERTO SAN	NO	4959216420
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331467B	NA	A2C00010733	216	3011	050		1351	"0R051,250mW,2.21A,5nH,1206,SHUNT/WSL"		ROH	NA	313.2	ES_SID908_HERIBERTO SAN	NO	4959216513
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331467A	NA	A2C00010737	38	3011	050		1351	"100pF,5%,50V,C0G,0402,TINNED,CER CAP/VJ"		ROH	NA	0.38	ES_SID908_HERIBERTO SAN	NO	4959216420
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331468B	NA	A2C00010737	33	3011	050		1351	"100pF,5%,50V,C0G,0402,TINNED,CER CAP/VJ"		ROH	NA	0.33	ES_SID908_HERIBERTO SAN	NO	4959216667
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331468B	NA	A2C00010738	5	3011	050		1351	"1nF,10%,50V,X7R,0402,TINNED,CER CAP/VJ"		ROH	NA	0.05	ES_SID908_HERIBERTO SAN	NO	4959216667
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331467B	NA	A2C00010902	65	3011	050		1351	"470K,5%,TK200,63mW,0402,LIN RES/ERJ"		ROH	NA	0.65	ES_SID908_HERIBERTO SAN	NO	4959216513
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331468B	NA	A2C00011344	1	3011	050		1351	"0R05,1W,4.47A,5nH,2512,SHUNT/"		ROH	NA	1.16	ES_SID908_HERIBERTO SAN	NO	4959216667
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331467B	NA	A2C00011554	74	3011	050		1351	"3.3uF,20%,16V,X7R,1210,TINNED,CER CAP/"		ROH	NA	58.46	ES_SID908_HERIBERTO SAN	NO	4959216513
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331467B	NA	A2C00016626	7	3011	050		1351	"1,P_CHAN,MOS,POWER,55V,75A,8mOhm,D2PACK/"		ROH	NA	63	ES_SID908_HERIBERTO SAN	NO	4959216513
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331467A	NA	A2C00017148	12	3011	050		1351	"47R,5%,TK200,63mW,0402,LIN RES/"		ROH	NA	0.12	ES_SID908_HERIBERTO SAN	NO	4959216420
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331468B	NA	A2C00017677	14	3011	050		1351	"R LIN,470R,1%,TK100,100mW,0603"		ROH	NA	0.14	ES_SID908_HERIBERTO SAN	NO	4959216667
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331467B	NA	A2C00018397	3	3011	050		1351	"750R,1%,TK100,63mW,0603,LIN RES/Linear R"		ROH	NA	0.06	ES_SID908_HERIBERTO SAN	NO	4959216513
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331468B	NA	A2C00018819	67	3011	050		1351	"70V,200mA,2,FAST,SOT323_3,RECT DIODE/BAV"		ROH	NA	6.03	ES_SID908_HERIBERTO SAN	NO	4959216667
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331468B	NA	A2C00018966	1	3011	050		1351	"4K7,3650,0805,NTC/B57620-C2472-A262"		ROH	NA	0.67	ES_SID908_HERIBERTO SAN	NO	4959216667
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331467A	NA	A2C00020090	19	3011	050		1351	"C CER,X7R,47nF,10%,16V,0402,Sn"		ROH	NA	0.38	ES_SID908_HERIBERTO SAN	NO	4959216420
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331468B	NA	A2C00020090	7	3011	050		1351	"C CER,X7R,47nF,10%,16V,0402,Sn"		ROH	NA	0.14	ES_SID908_HERIBERTO SAN	NO	4959216667
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331467A	NA	A2C00020895	16	3011	050		1351	"70V,150mA,2, common anode, FAST,SOT323_3"		ROH	NA	1.44	ES_SID908_HERIBERTO SAN	NO	4959216420
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331468B	NA	A2C00020895	35	3011	050		1351	"70V,150mA,2, common anode, FAST,SOT323_3"		ROH	NA	3.15	ES_SID908_HERIBERTO SAN	NO	4959216667
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331467B	NA	A2C00021177	3	3011	050		1351	"100uF,30%,35V,SMD,AL,ELEC CAP/"		ROH	NA	7.8	ES_SID908_HERIBERTO SAN	NO	4959216513
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331467B	NA	A2C00021528	26	3011	050		1351	"1,NPN,NORMAL,70mA,50V,SOT323,BIP/PDTC144"		ROH	NA	2.6	ES_SID908_HERIBERTO SAN	NO	4959216513
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331468B	NA	A2C00021545	10	3011	050		1351	"2,BOTH,RET,100mA,1.1V,SOT363,BIP/BCR22PN"		ROH	NA	1.7	ES_SID908_HERIBERTO SAN	NO	4959216667
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331467A	NA	A2C00022305	35	3011	050		1351	"2MHz,0.5%,CSTCC,CER RESONATOR"		ROH	NA	57.75	ES_SID908_HERIBERTO SAN	NO	4959216420
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331467A	NA	A2C00022328	9	3011	050		1351	"1M,1%,TK100,63mW,0603,LIN RES/MCR"		ROH	NA	0.09	ES_SID908_HERIBERTO SAN	NO	4959216420
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331467B	NA	A2C00022328	8	3011	050		1351	"1M,1%,TK100,63mW,0603,LIN RES/MCR"		ROH	NA	0.08	ES_SID908_HERIBERTO SAN	NO	4959216513
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331467A	NA	A2C00022909	20	3011	050		1351	"2.2nF,10%,50V,X7R,0402,TINNED,CER CAP/C1"		ROH	NA	0.2	ES_SID908_HERIBERTO SAN	NO	4959216420
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331467B	NA	A2C00022909	7	3011	050		1351	"2.2nF,10%,50V,X7R,0402,TINNED,CER CAP/C1"		ROH	NA	0.07	ES_SID908_HERIBERTO SAN	NO	4959216513
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331468B	NA	A2C00023274	27	3011	050		1351	"D REC/BAS16S E6327,70V,200mA,SOT363,0s"		ROH	NA	4.86	ES_SID908_HERIBERTO SAN	NO	4959216667
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331467B	NA	A2C00024053	5	3011	050		1351	"T FET/SQD15N06-42L,MOS,POWER,N_CHAN,55V,"		ROH	NA	7.8	ES_SID908_HERIBERTO SAN	NO	4959216513
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331467B	NA	A2C00024400	16	3011	050		1351	"22uF,10%,16V,SMD,TA,ELEC CAP/593D226X901"		ROH	NA	15.84	ES_SID908_HERIBERTO SAN	NO	4959216513
172130	26/06/2012	ZSCR	551	035-1	0	A2C53331467B	NA	A2C00024833	7	3011	050		1351	"2,OP AMP,0Hz,TSSOP8,OP-COMP/TS952IPT"		ROH	NA	21.35	ES_SID908_HERIBERTO SAN	NO	4959216513
