No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Batch ID	No.Parte	Cantidad	Planta	APD	Espacio	Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP		
659713	04/09/2015	ZSCR	551	030-1	NA	'054	A2C33330515	NA	A2C9663150093	1	3011	054	 	1301	pcb assy DAGSTAR2 ISC with SW SMD TOP	NA	HALB	S.Real	433.58	PSAD_DAIMLER STAR2_ISC_	NO	4993421478		
659715	04/09/2015	ZSCR	551	030-1	NA	'054	A2C33330515	NA	A2C9663150093	1	3011	054	 	1301	pcb assy DAGSTAR2 ISC with SW SMD TOP	NA	HALB	S.Real	433.58	PSAD_DAIMLER STAR2_ISC_	NO	4993421478		
659716	04/09/2015	ZSCR	551	030-1	NA	'054	A2C33330515	NA	A2C9663150093	1	3011	054	 	1301	pcb assy DAGSTAR2 ISC with SW SMD TOP	NA	HALB	S.Real	433.58	PSAD_DAIMLER STAR2_ISC_	NO	4993421478		
659717	04/09/2015	ZSCR	551	030-1	NA	'054	A2C33330515	NA	A2C9663150093	1	3011	054	 	1301	pcb assy DAGSTAR2 ISC with SW SMD TOP	NA	HALB	S.Real	433.58	PSAD_DAIMLER STAR2_ISC_	NO	4993421478		
659718	04/09/2015	ZSCR	551	030-1	NA	'054	A2C33330515	NA	A2C9663150093	1	3011	054	 	1301	pcb assy DAGSTAR2 ISC with SW SMD TOP	NA	HALB	S.Real	433.58	PSAD_DAIMLER STAR2_ISC_	NO	4993421478		
659719	04/09/2015	ZSCR	551	030-1	NA	'054	A2C33330515	NA	A2C9663150093	1	3011	054	 	1301	pcb assy DAGSTAR2 ISC with SW SMD TOP	NA	HALB	S.Real	433.58	PSAD_DAIMLER STAR2_ISC_	NO	4993421478		
659720	04/09/2015	ZSCR	551	030-1	NA	'054	A2C33330515	NA	A2C9663150093	1	3011	054	 	1301	pcb assy DAGSTAR2 ISC with SW SMD TOP	NA	HALB	S.Real	433.58	PSAD_DAIMLER STAR2_ISC_	NO	4993421478		
659721	04/09/2015	ZSCR	551	030-1	NA	'054	A2C33330515	NA	A2C9663150093	1	3011	054	 	1301	pcb assy DAGSTAR2 ISC with SW SMD TOP	NA	HALB	S.Real	433.58	PSAD_DAIMLER STAR2_ISC_	NO	4993421478		
659722	04/09/2015	ZSCR	551	030-1	NA	'054	A2C33330515	NA	A2C9663150093	2	3011	054	 	1301	pcb assy DAGSTAR2 ISC with SW SMD TOP	NA	HALB	S.Real	867.16	PSAD_DAIMLER STAR2_ISC_	NO	4993421478		
659724	04/09/2015	ZSCR	551	030-1	NA	'054	A2C91374200	NA	A2C9139010093	1	3011	054	 	1301	pcb assy HONHRS6 D_23 SMD TOP	NA	HALB	S.Real	249.85	PS_HONDA HRS6_J.JUAN CH	NO	4993421944		
659725	04/09/2015	ZSCR	551	030-1	NA	'054	A2C94504300	NA	A2C9449080093	1	3011	054	 	1301	pcb assy HONHRS5 V37 TOP	NA	HALB	S.Real	151.18	PS_HONDA HRS5_.	NO	4993421706		
659726	04/09/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C9573580192	1	3011	054	 	1095	pcb assy VW11 SMD BOT	NA	HALB	S.Real/AutoBF	160.73	PS_VW11_.	NO	4993426725		
659727	04/09/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C9573580192	1	3011	054	 	1095	pcb assy VW11 SMD BOT	NA	HALB	S.Real/AutoBF	160.73	PS_VW11_.	NO	4993426725		
659728	04/09/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C9573580192	1	3011	054	 	1095	pcb assy VW11 SMD BOT	NA	HALB	S.Real/AutoBF	160.73	PS_VW11_.	NO	4993426725		
659729	04/09/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C9573580192	1	3011	054	 	1095	pcb assy VW11 SMD BOT	NA	HALB	S.Real/AutoBF	160.73	PS_VW11_.	NO	4993426725		
659730	04/09/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C9573580193	1	3011	054	 	1095	pcb assy VW11 SMD TOP	NA	HALB	S.Real	264.33	PS_VW11_.	NO	4993426725		
659731	04/09/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C9682930192	1	3011	054	 	1095	pcb assy HONHRS7 D_1-1	NA	HALB	S.Real/AutoBF	170.51	PS_HONDA HRS7_.	NO	4993426148		
659732	04/09/2015	ZSCR	551	030-1	NA	'054	A2C91764100	NA	A2C9257230093	1	3011	054	 	1301	pcb assy GMSMD30 Top	NA	HALB	S.Real	260.88	PS_SDM30_.	NO	4993421790		
659734	04/09/2015	ZSCR	551	030-1	NA	'054	A2C96810100	NA	A2C9840970093	1	3011	054	 	1301	pcb assy GMSMD30	NA	HALB	S.Real	260.88	PS_SDM30_.	NO	4993420947		
659736	04/09/2015	ZSCR	551	030-1	NA	'054	A2C96810100	NA	A2C9840970093	1	3011	054	 	1301	pcb assy GMSMD30	NA	HALB	S.Real	260.88	PS_SDM30_.	NO	4993420947		
659737	04/09/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C82768800	36	3011	054	 	1095	pcb 4-lay DAG Smart	NA	ROH	NA	744.12	PSAD_DAIMLER SMART_F.FE	NO	4993426849		
659738	04/09/2015	ZSCR	551	030-1	NA	'054	A2C92704001	NA	A2C83317201	6	3011	054	 	1301	pcb 6-lay DAGSTR2ISC	NA	ROH	NA	165.42	PSAD_DAIMLER STAR2_ISC_	NO	4993421324		
659740	04/09/2015	ZSCR	551	030-1	NA	'054	A2C53429875B	NA	A2C53390127	6	3011	054	 	1301	pcb DIVACU>6 main	NA	ROH	NA	79.8	PS_HYUNDAI_.	NO	4993422055		
659741	04/09/2015	ZSCR	551	030-1	NA	'054	5WK44466	NA	A2C53295039	6	3011	054	 	1301	pcb HONDA ACU16 main	NA	ROH	NA	105.6	PS_HONDA HRS5_.	NO	4993425095		
659747	04/09/2015	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C3108070093	1	3011	054	 	1301	SMT Top Chrysler RT ORC MY13	NA	HALB	S.Real	282.38	PS_CHRYSLER MY2013_.	NO	4993424352		
659748	04/09/2015	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C3108070093	1	3011	054	 	1301	SMT Top Chrysler RT ORC MY13	NA	HALB	S.Real	282.38	PS_CHRYSLER MY2013_.	NO	4993424352		
659749	04/09/2015	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C3108070093	1	3011	054	 	1301	SMT Top Chrysler RT ORC MY13	NA	HALB	S.Real	282.38	PS_CHRYSLER MY2013_.	NO	4993424352		
659750	04/09/2015	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C3108070093	1	3011	054	 	1301	SMT Top Chrysler RT ORC MY13	NA	HALB	S.Real	282.38	PS_CHRYSLER MY2013_.	NO	4993424352		
659751	04/09/2015	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C3108070093	1	3011	054	 	1301	SMT Top Chrysler RT ORC MY13	NA	HALB	S.Real	282.38	PS_CHRYSLER MY2013_.	NO	4993424352		
659753	04/09/2015	ZSCR	551	030-1	NA	'054	A2C81542300	NA	A2C81543200	1	3011	054	 	1301	pcb assy	NA	HALB	S.Real	442.38	PS_ARAMIS 2013_.	NO	4993423054		
659754	04/09/2015	ZSCR	551	030-1	NA	'054	A2C81542300	NA	A2C81543200	1	3011	054	 	1301	pcb assy	NA	HALB	S.Real	442.38	PS_ARAMIS 2013_.	NO	4993423054		
659755	04/09/2015	ZSCR	551	030-1	NA	'054	A2C81542300	NA	A2C81543200	1	3011	054	 	1301	pcb assy	NA	HALB	S.Real	442.38	PS_ARAMIS 2013_.	NO	4993423054		
659756	04/09/2015	ZSCR	551	030-1	NA	'054	A2C81542300	NA	A2C81543200	1	3011	054	 	1301	pcb assy	NA	HALB	S.Real	442.38	PS_ARAMIS 2013_.	NO	4993423054		
659757	04/09/2015	ZSCR	551	030-1	NA	'054	A2C81542300	NA	A2C81543200	1	3011	054	 	1301	pcb assy	NA	HALB	S.Real	442.38	PS_ARAMIS 2013_.	NO	4993423054		
659758	04/09/2015	ZSCR	551	030-1	NA	'054	A2C81542300	NA	A2C81543200	1	3011	054	 	1301	pcb assy	NA	HALB	S.Real	442.38	PS_ARAMIS 2013_.	NO	4993423054		
659759	04/09/2015	ZSCR	551	030-1	NA	'054	A2C81542300	NA	A2C81543200	1	3011	054	 	1301	pcb assy	NA	HALB	S.Real	442.38	PS_ARAMIS 2013_.	NO	4993423054		
659760	04/09/2015	ZSCR	551	030-1	NA	'054	A2C86816504	NA	A2C96630100	1	3011	054	 	1301	pcb assy DAGA3R231 V18-1	NA	HALB	S.Real	548.77	PS_ARAMIS III_.	NO	4993422224		
659762	04/09/2015	ZSCR	551	030-1	NA	'054	A2C86816904	NA	A2C96631400	1	3011	054	 	1301	pcb assy DAGARM3 RO V16-1	NA	HALB	S.Real	457.65	PS_ARAMIS III_.	NO	4993422208		
659763	04/09/2015	ZSCR	551	030-1	NA	'054	A2C80644604	NA	A2C95923700	2	3011	054	 	1301	pcb assy DAGARM3 V14-1	NA	HALB	S.Real	920.56	PS_ARAMIS III_.	NO	4993421553		
659765	04/09/2015	ZSCR	551	030-1	NA	'054	A2C80645004	NA	A2C96630200	1	3011	054	 	1301	pcb assy DAGA3C207 V12-1	NA	HALB	S.Real	350.71	PS_ARAMIS III_.	NO	4993423219		
659767	04/09/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C8522100193	1	3011	054	 	1095	pcb assy DAGSM D_2_ SMD TOP	NA	HALB	S.Real	176.21	PSAD_DAIMLER SMART_F.FE	NO	4993426849		
659769	04/09/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C8522100193	1	3011	054	 	1095	pcb assy DAGSM D_2_ SMD TOP	NA	HALB	S.Real	176.21	PSAD_DAIMLER SMART_F.FE	NO	4993426849		
659782	04/09/2015	ZSCR	551	040-1	NA	'054	A2C86816904	NA	A2C96631400	1	3011	054	 	1401	pcb assy DAGARM3 RO V16-1	NA	HALB	S.Real	457.65	PSAD_DAIMLER STAR2_ISC_	NO	4993422208		
659784	04/09/2015	ZSCR	551	040-1	NA	'054	A2C33330515	NA	A2C96631500	1	3011	054	 	1401	pcb assy DAGSTAR2 ISC with SW	NA	HALB	S.Real	511.46	PSAD_DAIMLER STAR2_ISC_	NO	4993421478		
659786	04/09/2015	ZSCR	551	040-2	NA	'054	5WK43876	NA	A2C00013374	0.003	3011	054	 	1402	protective laquer BECTRON PK4340	NA	ROH	NA	1.23	PSAD_DAIMLER STAR2_ISC_	NO	4993420865		
659786	04/09/2015	ZSCR	551	040-2	NA	'054	A2C33330515	NA	A2C96631500	1	3011	054	 	1402	pcb assy DAGSTAR2 ISC with SW	NA	HALB	S.Real	511.46	PSAD_DAIMLER STAR2_ISC_	NO	4993421478		
659789	04/09/2015	MB1A	551	040-5	K96019	'054	NA	1	A2C38171905	1	3011	054	 	1095	ACU DAGSMC453 MY13 S15 12 08 0 0 0 000	NA	FERT	NA	283.87	PSAD_DAIMLER SMART_F.FE	NO	4993426849		
659790	04/09/2015	ZSCR	551	040-1	NA	'054	A2C33330515	NA	A2C96631500	1	3011	054	 	1401	pcb assy DAGSTAR2 ISC with SW	NA	HALB	S.Real	511.46	PSAD_DAIMLER STAR2_ISC_	NO	4993421478		
659791	04/09/2015	ZSCR	551	040-1	NA	'054	A2C92704001	NA	A2C96631600	1	3011	054	 	1401	pcb assy DAGSTAR2 ISC with SW	NA	HALB	S.Real	411.05	PSAD_DAIMLER STAR2_ISC_	NO	4993421324		
659793	04/09/2015	ZSCR	551	050-3	NA	'054	A2C83007700	NA	A2C83007800	1	3011	054	 	1503	pcb assy VOLP1X P11P12P14	NA	HALB	S.Real	367.1	PSAD_VOLVO P15_.	NO	4993422777		
659797	04/09/2015	ZSCR	551	040-3	NA	'054	A2C86852400	NA	A2C87110200	1	3011	054	 	1403	pcb assy PTFSPEED10 D_26	NA	HALB	S.Real	217.97	PS_HYUNDAI_.	NO	4993422055		
659798	04/09/2015	ZSCR	551	040-3	NA	'054	5WK43876	NA	A2C00013374	0.001	3011	054	 	1403	protective laquer BECTRON PK4340	NA	ROH	NA	0.41	PSAD_DAIMLER STAR2_ISC_	NO	4993420865		
659798	04/09/2015	ZSCR	551	040-3	NA	'054	A2C92704001	NA	A2C96631600	1	3011	054	 	1403	pcb assy DAGSTAR2 ISC with SW	NA	HALB	S.Real	411.05	PSAD_DAIMLER STAR2_ISC_	NO	4993421324		
659807	04/09/2015	MB1A	551	040-2	K96019	'054	NA	NA	A2C96766600	1	3011	054	 	1095	pcb assy DAGSMC453 with SW	NA	HALB	S.Real/AutoBF	249.06	PSAD_DAIMLER SMART_F.FE	NO	4993426849		
659808	04/09/2015	ZSCR	551	040-1	NA	'054	A2C96590001	NA	A2C96660500	1	3011	054	 	1401	pcb assy FIA326 OCS V15_1	NA	HALB	S.Real	164.81	PS_FIAT BRAZIL_.	NO	4993421144		
659809	04/09/2015	ZSCR	551	040-1	NA	'054	A2C96590001	NA	A2C96660500	1	3011	054	 	1401	pcb assy FIA326 OCS V15_1	NA	HALB	S.Real	164.81	PS_FIAT BRAZIL_.	NO	4993421144		
659810	04/09/2015	MB1A	551	040-1	K96019	'054	NA	NA	A2C96829301	1	3011	054	 	1095	pcb assy HONHRS7 D_1-1	NA	HALB	S.Real	320.62	PS_HONDA HRS7_.	NO	4993426148		
659811	04/09/2015	ZSCR	551	040-2	NA	'054	5WK43876	NA	A2C00013374	0.003	3011	054	 	1402	protective laquer BECTRON PK4340	NA	ROH	NA	1.23	PSAD_DAIMLER STAR2_ISC_	NO	4993420865		
659811	04/09/2015	ZSCR	551	040-2	NA	'054	A2C33330515	NA	A2C96631500	1	3011	054	 	1402	pcb assy DAGSTAR2 ISC with SW	NA	HALB	S.Real	511.46	PSAD_DAIMLER STAR2_ISC_	NO	4993421478		
659814	04/09/2015	MB1A	551	040-5	K96019	'054	NA	NA	A2C92444800	4	3011	054	 	1095	pin header 100P H 4R PF 1018	NA	ROH	NA	207.04	PS_VW11_.	NO	4993426725		
659815	04/09/2015	ZSCR	551	040-3	NA	'054	5WK44675	NA	A2C53332366	8	3011	054	 	1403	cover RAP T BK	NA	ROH	NA	62.32	PS_FIAT BRAZIL_.	NO	4993425508		
659816	04/09/2015	ZSCR	551	040-3	NA	'054	A2C91764100	NA	A2C40000025	1	3011	054	 	1403	"C ELEC,AL,6.8mF,20%,35V"	NA	ROH	NA	8.38	PS_SDM30_.	NO	4993421790		
659817	04/09/2015	ZSCR	551	040-3	NA	'054	A2C38171804	NA	A2C83435000	7	3011	054	 	1403	cover FIP T BK	NA	ROH	NA	124.67	PSAD_DAIMLER STAR2_ISC_	NO	4993423959		
659818	04/09/2015	ZSCR	551	040-3	NA	'054	5WK44058	NA	A2C53324560	40	3011	054	 	1403	certification label spool part p	NA	ROH	NA	21.2	PS_ARAMIS III_.	NO	4993425077		
659819	04/09/2015	ZSCR	551	040-3	NA	'054	A2C74675900	NA	A2C83021200	2	3011	054	 	1403	"housing 110,0"	NA	ROH	NA	39.2	PSAD_ARMIN_.	NO	4993423325		
659820	04/09/2015	ZSCR	551	040-3	NA	'054	A2C83045900	NA	A2C83043700	1	3011	054	 	1403	cover BK	NA	ROH	NA	4.48	PSAD_LAND ROVER_.	NO	4993422723		
659821	04/09/2015	ZSCR	551	040-3	NA	'054	A2C83042700	NA	A2C83017000	3	3011	054	 	1403	cover B	NA	ROH	NA	13.29	PSAD_PSA CAN_.	NO	4993422728		
659822	04/09/2015	ZSCR	551	040-3	NA	'054	A2C82535000	NA	A2C82535400	7	3011	054	 	1403	cover	NA	ROH	NA	26.81	PSAD_OPEL 3300_.	NO	STOCK		
659823	04/09/2015	ZSCR	551	040-3	NA	'054	A2C74675900	NA	A2C83021300	1	3011	054	 	1403	cover FIP	NA	ROH	NA	5.6	PSAD_ARMIN_.	NO	4993423325		
659826	04/09/2015	MB1A	551	034-2	K96019	'054	NA	NA	A2C95035705	2	3011	054	 	1095	ACU VW11 MY15 S20 16 06 0 1 0 NAR	NA	FERT	NA	711.68	PS_VW11_.	NO	4993426725		
659828	04/09/2015	MB1A	551	040-2	K96019	'054	NA	1	A2C38171905	1	3011	054	 	1095	ACU DAGSMC453 MY13 S15 12 08 0 0 0 000	NA	FERT	NA	283.87	PSAD_DAIMLER SMART_F.FE	NO	4993426849		
659830	04/09/2015	ZSCR	551	034-4	NA	'054	A2C94490800	NA	A2C94490800	1	3011	054	 	1344	pcb assy HONHRS5 V37	NA	HALB	S.Real	191.52	PS_HONDA HRS5_.	NO	4993428202		
659831	04/09/2015	ZSCR	551	040-3	NA	'054	A2C30910808	NA	A2C86055000	1	3011	054	 	1403	cover	NA	ROH	NA	10.46	PSAD_VW20_.	NO	4993424197		
659832	04/09/2015	ZSCR	551	034-8	NA	'054	A2C82134700	NA	A2C40000025	1	3011	054	 	1348	"C ELEC,AL,6.8mF,20%,35V"	NA	ROH	NA	8.38	PS_SDM30_.	NO	4993422969		
659832	04/09/2015	ZSCR	551	034-8	NA	'054	A2C82134700	NA	A2C53338471	2	3011	054	 	1348	contact element	NA	ROH	NA	2.2	PS_SDM30_.	NO	4993422969		
659832	04/09/2015	ZSCR	551	034-8	NA	'054	A2C82134700	NA	A2C53395715	1	3011	054	 	1348	housing WIC P BK A-B	NA	ROH	NA	48.55	PS_SDM30_.	NO	4993422969		
659832	04/09/2015	ZSCR	551	034-8	NA	'054	A2C82134700	NA	A2C92598000	1	3011	054	 	1348	cover FIP T BK Laser Weld	NA	ROH	NA	2.56	PS_SDM30_.	NO	4993422969		
659833	04/09/2015	ZSCR	551	040-3	NA	'054	5WK43487	NA	6593757501	30	3011	054	 	1403	Bracket Capacitor Cap Cradle	NA	ROH	NA	36.9	PS_ARAMIS III_.	NO	STOCK		
659834	04/09/2015	ZSCR	551	040-3	NA	'054	5WK43487	NA	6593757501	30	3011	054	 	1403	Bracket Capacitor Cap Cradle	NA	ROH	NA	36.9	PS_ARAMIS III_.	NO	STOCK		
659836	04/09/2015	ZSCR	551	040-3	NA	'054	5WK43487	NA	6593757501	30	3011	054	 	1403	Bracket Capacitor Cap Cradle	NA	ROH	NA	36.9	PS_ARAMIS III_.	NO	STOCK		
659837	04/09/2015	ZSCR	551	040-3	NA	'054	5WK43487	NA	6593757501	31	3011	054	 	1403	Bracket Capacitor Cap Cradle	NA	ROH	NA	38.13	PS_ARAMIS III_.	NO	STOCK		
659839	04/09/2015	ZSCR	551	022-2	NA	'054	5WY89350	NA	A2C31080700	4	3011	054	 	1222	airbag	NA	HALB	S.Real	1377.2	PS_CHRYSLER MY2013_.	NO	4993424352		
659841	04/09/2015	ZSCR	551	040-1	NA	'054	A2C96810100	NA	A2C98409700	1	3011	054	 	1401	pcb assy GMSMD30	NA	HALB	S.Real	264.05	PS_SDM30_.	NO	4993420947		
659843	04/09/2015	ZSCR	551	040-1	NA	'054	A2C96810100	NA	A2C98409700	1	3011	054	 	1401	pcb assy GMSMD30	NA	HALB	S.Real	264.05	PS_SDM30_.	NO	4993420962		
659844	04/09/2015	ZSCR	551	040-1	NA	'054	5WK43876	NA	A2C00013374	0.018	3011	054	 	1401	protective laquer BECTRON PK4340	NA	ROH	NA	7.37	PS_ARAMIS 2013_.	NO	4993420875		
659844	04/09/2015	ZSCR	551	040-1	NA	'054	A2C81542300	NA	A2C81543200	2	3011	054	 	1401	pcb assy	NA	HALB	S.Real	884.76	PS_ARAMIS 2013_.	NO	4993423054		
659847	04/09/2015	ZSCR	551	040-3	NA	'054	5WK44292	NA	A2C53395077	3	3011	054	 	1403	pcb assy	NA	HALB	S.Real	215.49	OC_BOSE BMW_A.ANA TAPIA	NO	4993423678		
659848	04/09/2015	ZSCR	551	040-1	NA	'054	A2C32453912	NA	A2C35116101	1	3011	054	 	1401	pcb assy DAGSTAR2 D_12	NA	HALB	S.Real	394.8	PSAD_DAIMLER STAR 2_A.A	NO	4993424082		
659849	04/09/2015	ZSCR	551	034-2	NA	'054	5WK44508	NA	A2C53416946	2	3011	054	 	1342	ACU VW10 MY11 M35 08 04 0 0 0 000	NA	HALB	S.Real	451.88	PS_VW10 LC_.	NO	4993423450		
659850	04/09/2015	MB1A	551	040-1	K96019	'054	NA	NA	A2C95735801	1	3011	054	 	1095	pcb assy VW11	NA	HALB	S.Real	334.39	PS_VW11_.	NO	4993426725		
659851	04/09/2015	ZSCR	551	040-5	NA	'054	5WK44564	NA	A2C53405650	1	3011	054	 	1405	multipoint connector 82P H 2SYS YE	NA	ROH	NA	23.63	PS_HONDA HRS6_J.JUAN CH	NO	4993425441		
659852	04/09/2015	ZSCR	551	040-5	NA	'054	A2C38070400	NA	A2C84937100	2	3011	054	 	1405	multipoint connector 56/ 21P H 2SYS 6011	NA	ROH	NA	56.02	PS_FIAT BRAZIL_.	NO	4993424009		
659853	04/09/2015	ZSCR	551	040-3	NA	'054	A2C97219700	NA	A2C53424009	41	3011	054	 	1403	"pan head screw 3,5 x 12,00 1268"	NA	ROH	NA	9.43	PS_RENAULT_.	NO	4993421014		
659854	04/09/2015	ZSCR	551	040-3	NA	'054	A2C38171804	NA	A2C53424040	82	3011	054	 	1403	"pan head screw M3,5 x 12,00 1268"	NA	ROH	NA	23.78	PSAD_DAIMLER STAR2_ISC_	NO	4993423959		
659856	04/09/2015	ZSCR	551	040-3	NA	'054	A2C38171804	NA	A2C53424040	110	3011	054	 	1403	"pan head screw M3,5 x 12,00 1268"	NA	ROH	NA	31.9	PSAD_DAIMLER STAR2_ISC_	NO	4993423959		
659857	04/09/2015	ZSCR	551	040-3	NA	'054	A2C91764100	NA	A2C40000025	1	3011	054	 	1403	"C ELEC,AL,6.8mF,20%,35V"	NA	ROH	NA	8.38	PS_SDM30_.	NO	4993421790		
659861	04/09/2015	MB1A	551	040-3	K96019	'054	NA	2800	A2C90925900	1	3011	054	 	1095	ACU GMSDM40 MY16 S15 20 08 2 1 0 ENH	NA	FERT	NA	538.3	PS_SDM40_.	NO	4993426508		
659863	04/09/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C9573580192	1	3011	054	 	1095	pcb assy VW11 SMD BOT	NA	HALB	S.Real/AutoBF	160.73	PS_VW11_.	NO	4993426764		
659864	04/09/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C9573580192	1	3011	054	 	1095	pcb assy VW11 SMD BOT	NA	HALB	S.Real/AutoBF	160.73	PS_VW11_.	NO	4993426764		
659865	04/09/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C9573580192	1	3011	054	 	1095	pcb assy VW11 SMD BOT	NA	HALB	S.Real/AutoBF	160.73	PS_VW11_.	NO	4993426764		
659866	04/09/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C9573580192	1	3011	054	 	1095	pcb assy VW11 SMD BOT	NA	HALB	S.Real/AutoBF	160.73	PS_VW11_.	NO	4993426764		
659867	04/09/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C9573580192	1	3011	054	 	1095	pcb assy VW11 SMD BOT	NA	HALB	S.Real/AutoBF	160.73	PS_VW11_.	NO	4993426764		
659868	04/09/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C9573580192	1	3011	054	 	1095	pcb assy VW11 SMD BOT	NA	HALB	S.Real/AutoBF	160.73	PS_VW11_.	NO	4993426764		
659870	04/09/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C9573580192	1	3011	054	 	1095	pcb assy VW11 SMD BOT	NA	HALB	S.Real/AutoBF	160.73	PS_VW11_.	NO	4993426764		
659871	04/09/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C9573580193	1	3011	054	 	1095	pcb assy VW11 SMD TOP	NA	HALB	S.Real	264.33	PS_VW11_.	NO	4993426764		
659873	04/09/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C9682930193	1	3011	054	 	1095	pcb assy HONHRS7 D_1-1	NA	HALB	S.Real	278.27	PS_HONDA HRS7_.	NO	4993426148		
659874	04/09/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C9682930193	1	3011	054	 	1095	pcb assy HONHRS7 D_1-1	NA	HALB	S.Real	278.27	PS_HONDA HRS7_.	NO	4993426148		
659875	04/09/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C9682930193	1	3011	054	 	1095	pcb assy HONHRS7 D_1-1	NA	HALB	S.Real	278.27	PS_HONDA HRS7_.	NO	4993426148		
659877	04/09/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C9682930193	1	3011	054	 	1095	pcb assy HONHRS7 D_1-1	NA	HALB	S.Real	278.27	PS_HONDA HRS7_.	NO	4993426183		
659878	04/09/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C9682930193	1	3011	054	 	1095	pcb assy HONHRS7 D_1-1	NA	HALB	S.Real	278.27	PS_HONDA HRS7_.	NO	4993426183		
659880	04/09/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C9682930192	1	3011	054	 	1095	pcb assy HONHRS7 D_1-1	NA	HALB	S.Real/AutoBF	170.51	PS_HONDA HRS7_.	NO	4993426183		
659882	04/09/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C9682930192	1	3011	054	 	1095	pcb assy HONHRS7 D_1-1	NA	HALB	S.Real/AutoBF	170.51	PS_HONDA HRS7_.	NO	4993426183		
659884	04/09/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C9682930192	1	3011	054	 	1095	pcb assy HONHRS7 D_1-1	NA	HALB	S.Real/AutoBF	170.51	PS_HONDA HRS7_.	NO	4993426183		
659887	04/09/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C9682960092	1	3011	054	 	1095	pcb assy HONHRS7 D_4 SMD BOT	NA	HALB	S.Real/AutoBF	77.88	PS_HONDA HRS7_.	NO	4993426183		
659889	04/09/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C9682930193	6	3011	054	 	1095	pcb assy HONHRS7 D_1-1	NA	HALB	S.Real	1669.62	PS_HONDA HRS7_.	NO	4993426183		
659892	04/09/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C9682930193	1	3011	054	 	1095	pcb assy HONHRS7 D_1-1	NA	HALB	S.Real	278.27	PS_HONDA HRS7_.	NO	4993426183		
659894	04/09/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C9682930193	1	3011	054	 	1095	pcb assy HONHRS7 D_1-1	NA	HALB	S.Real	278.27	PS_HONDA HRS7_.	NO	4993426183		
659895	04/09/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C9682930193	1	3011	054	 	1095	pcb assy HONHRS7 D_1-1	NA	HALB	S.Real	278.27	PS_HONDA HRS7_.	NO	4993426183		
659896	04/09/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C9682930193	1	3011	054	 	1095	pcb assy HONHRS7 D_1-1	NA	HALB	S.Real	278.27	PS_HONDA HRS7_.	NO	4993426183		
659897	04/09/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C9682930193	1	3011	054	 	1095	pcb assy HONHRS7 D_1-1	NA	HALB	S.Real	278.27	PS_HONDA HRS7_.	NO	4993426183		
659898	04/09/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C9682930193	1	3011	054	 	1095	pcb assy HONHRS7 D_1-1	NA	HALB	S.Real	278.27	PS_HONDA HRS7_.	NO	4993426183		
659899	04/09/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C9682930193	1	3011	054	 	1095	pcb assy HONHRS7 D_1-1	NA	HALB	S.Real	278.27	PS_HONDA HRS7_.	NO	4993426183		
