No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Batch ID	No.Parte	Cantidad	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP			
484970	7/5/2014	ZSCR	551	042-4	NA	'054	5WK44252	2	5WK44252	5	BoSe VW	NA	FERT	NA	520.15	OC_BOSE VW_A.ANA TAPIA-	NO				
484972	7/5/2014	ZSCR	551	034-2	NA	'054	5WK44252	2	5WK44252	2	BoSe VW	NA	FERT	NA	208.06	OC_BOSE VW_A.ANA TAPIA-	NO				
485197	7/6/2014	ZSCR	551	034-2	NA	'054	A2C38172001	NA	A2C53424040	50	"pan head screw M3,5 x 12,00 1268"	NA	ROH	NA	13.5	PSAD_DAIMLER STAR 2_A.A	NO				
485197	7/6/2014	ZSCR	551	034-2	NA	'054	A2C81768401	NA	A2C83435000	10	cover FIP T BK	NA	ROH	NA	190.2	PSAD_DAIMLER STAR 2_A.A	NO				
485197	7/6/2014	ZSCR	551	034-2	NA	'054	A2C92704000	NA	A2C91600800	4	multipoint connector124/ 76P H 2SYS 1018	NA	ROH	NA	231.16	PSAD_DAIMLER STAR 2_A.A	NO				
485198	7/6/2014	ZSCR	551	034-2	NA	'054	A2C30910808	NA	A2C86055000	3	cover	NA	ROH	NA	29.73	PSAD_VW20_U.ULISES VILL	NO				
485198	7/6/2014	ZSCR	551	034-2	NA	'054	A2C38172001	NA	A2C53424040	12	"pan head screw M3,5 x 12,00 1268"	NA	ROH	NA	3.24	PSAD_VW20_U.ULISES VILL	NO				
485200	7/6/2014	ZSCR	551	034-2	NA	'054	A2C89518900	NA	A2C53419925	1	PIN CONNECTOR / 50 POL.	NA	ROH	NA	19.07	PS_LEGACY_C.CAROLINA OT	NO				
485200	7/6/2014	ZSCR	551	034-2	NA	'054	A2C89711901	NA	A2C83021500	200	label identificati	NA	ROH	NA	5432	PS_LEGACY_C.CAROLINA OT	NO				
485200	7/6/2014	ZSCR	551	034-2	NA	'054	A2C82544800	NA	A2C82535500	200	certification label identificati	NA	ROH	NA	50	PS_LEGACY_C.CAROLINA OT	NO				
485200	7/6/2014	ZSCR	551	034-2	NA	'054	A2C83377700	NA	A2C40005930	5	"C ELEC,AL,6.8mF,20%,35V"	NA	ROH	NA	35.5	PS_LEGACY_C.CAROLINA OT	NO				
485202	7/6/2014	ZSCR	551	034-2	NA	'054	A2C81768402	NA	A2C83435000	5	cover FIP T BK	NA	ROH	NA	95.1	PSAD_DAIMLER STAR 2_A.A	NO				
485202	7/6/2014	ZSCR	551	034-2	NA	'054	A2C32453902	NA	A2C91601100	1	multipoint connector124/ 81P H 2SYS 1018	NA	ROH	NA	55.16	PSAD_DAIMLER STAR 2_A.A	NO				
485202	7/6/2014	ZSCR	551	034-2	NA	'054	A2C92704000	NA	A2C91600800	6	multipoint connector124/ 76P H 2SYS 1018	NA	ROH	NA	346.74	PSAD_DAIMLER STAR 2_A.A	NO				
485205	7/6/2014	ZSCR	551	034-2	NA	'054	A2C83749500	NA	A2C53395713	1	housing WIC P BK A-D	NA	ROH	NA	36.47	PS_SDM10+_C.CAROLINA OT	NO				
485205	7/6/2014	ZSCR	551	034-2	NA	'054	A2C82735400	NA	A2C92598000	1	cover FIP T BK Laser Weld	NA	ROH	NA	2.48	PS_SDM10+_C.CAROLINA OT	NO				
485205	7/6/2014	ZSCR	551	034-2	NA	'054	A2C82735300	NA	A2C40000025	1	"C ELEC,AL,6.8mF,20%,35V"	NA	ROH	NA	6.83	PS_SDM10+_C.CAROLINA OT	NO				
485205	7/6/2014	ZSCR	551	034-2	NA	'054	A2C82735100	NA	A2C83145200	1	certification label identificati	NA	ROH	NA	0.33	PS_SDM10+_C.CAROLINA OT	NO				
485205	7/6/2014	ZSCR	551	034-2	NA	'054	A2C87074800	NA	A2C83145200	300	certification label identificati	NA	ROH	NA	99	PS_SDM10+_C.CAROLINA OT	NO				
485205	7/6/2014	ZSCR	551	034-2	NA	'054	A2C87074600	NA	A2C53338471	2	contact element	NA	ROH	NA	2.04	PS_SDM10+_C.CAROLINA OT	NO				
485205	7/6/2014	ZSCR	551	034-2	NA	'054	A2C82735500	NA	A2C40000025	5	"C ELEC,AL,6.8mF,20%,35V"	NA	ROH	NA	34.15	PS_SDM10+_C.CAROLINA OT	NO				
485209	7/6/2014	ZSCR	551	034-2	NA	'054	A2C84661700	NA	A2C53330108	1	socket	NA	ROH	NA	18	PS_FIAT BRAZIL_E.EDWIN	NO				
485209	7/6/2014	ZSCR	551	034-2	NA	'054	A2C85215000	NA	A2C53330106	6	socket	NA	ROH	NA	82.26	PS_FIAT BRAZIL_E.EDWIN	NO				
485209	7/6/2014	ZSCR	551	034-2	NA	'054	5WK44675	NA	A2C53328816	1	multipoint connector 56P H 2SYS 2004	NA	ROH	NA	22.87	PS_FIAT BRAZIL_E.EDWIN	NO				
485216	7/6/2014	ZSCR	551	034-2	NA	'054	5WK44687	NA	A2C53397769	3	housing	NA	ROH	NA	62.25	PS_HONDA HRS6_J.JUAN CH	NO				
485358	7/6/2014	ZSCR	551	040-1	NA	'054	A2C81542600	3	A2C81542600	1	ACU M30 XX 0 0 0 000	NA	FERT	NA	451.08	PS_ARAMIS 2012_E.EDWIN	NO				
485377	7/6/2014	ZSCR	551	040-2	NA	'054	A2C91764300	NA	A2C91764300	1	ACU MY14 S15 18 XX 1 0 0 XXX	NA	FERT	NA	341.95	PS_SDM30_C.CAROLINA OTA	NO				
485378	7/6/2014	ZSCR	551	042-4	NA	'054	5WK44252	2	5WK44252	1	BoSe VW	NA	FERT	NA	104.03	OC_BOSE VW_A.ANA TAPIA-	NO				
485379	7/6/2014	ZSCR	551	040-1	NA	'054	A2C81542300	2	A2C81542300	1	ACU M30 XX 0 0 0 000	NA	FERT	NA	447.22	PS_ARAMIS 2012_E.EDWIN	NO				
485388	7/6/2014	ZSCR	551	034-2	NA	'054	A2C82134800	NA	A2C40000022	9	"C ELEC,AL,4.7mF,20%,35V"	NA	ROH	NA	60.57	PS_SDM10+_C.CAROLINA OT	NO				
485407	7/6/2014	ZSCR	551	034-2	NA	'054	A2C81768403	NA	A2C83435000	4	cover FIP T BK	NA	ROH	NA	76.08	PSAD_DAIMLER STAR 2_A.A	NO				
485407	7/6/2014	ZSCR	551	034-2	NA	'054	A2C37964110	NA	A2C32523400	6	base plate B	NA	ROH	NA	61.2	PSAD_DAIMLER STAR 2_A.A	NO				
485438	7/6/2014	ZSCR	551	034-2	NA	'054	A2C80645002	NA	A2C80645002	1	ACU DAGARM3 MY12 M35 20 XX 0 0 0 000	NA	FERT	NA	356.88	PS_ARAMIS III_E.EDWIN R	NO				
485839	7/7/2014	ZSCR	551	040-3	NA	'054	A2C38122200	NA	A2C33209900	1	pcb assy FIA199 V18	NA	HALB	S.Real	157.41	PS_FIAT BRAZIL_E.EDWIN	NO				
485840	7/7/2014	ZSCR	551	040-3	NA	'054	A2C37924700	NA	A2C37744300	1	pcb assy PTFSPEED15 V01	NA	HALB	S.Real	156.24	PS_FIAT BRAZIL_E.EDWIN	NO				
485842	7/7/2014	ZSCR	551	040-3	NA	'054	A2C32453907	NA	A2C32453907	2	ACU DAGSTAR2 MY12 S15 24 XX 0 0 0 000	NA	FERT	NA	855.52	PSAD_DAIMLER STAR 2_A.A	NO				
485844	7/7/2014	ZSCR	551	040-3	NA	'054	A2C83341500	NA	A2C8334150093	1	pcb topSMD TOP	NA	HALB	S.Real	221.99	PS_SDM10+_C.CAROLINA OT	NO				
485848	7/7/2014	ZSCR	551	034-4	NA	'054	A2C38122200	NA	A2C33209900	1	pcb assy FIA199 V18	NA	HALB	S.Real	157.41	PS_FIAT BRAZIL_E.EDWIN	NO				
485849	7/7/2014	ZSCR	551	040-1	NA	'054	A2C82544800	NA	A2C82544900	1	pcb assy OPLA4400 440XXESE	NA	HALB	S.Real	215.4	PSAD_OPEL 4400_J.JOSE O	NO				
485855	7/7/2014	ZSCR	551	040-3	NA	'054	A2C38122200	NA	A2C32804000	1	multipoint connector 56/ 23P H 2SYS	NA	ROH	NA	23.77	PS_FIAT BRAZIL_E.EDWIN	NO				
485856	7/7/2014	ZSCR	551	034-2	NA	'054	5WY89360	NA	A2C53436156	2	cover RAP T BK	NA	ROH	NA	12.8	PS_CHRYSLER MY2013_E.ED	NO				
485858	7/7/2014	ZSCR	551	040-2	NA	'054	A2C53304311	NA	A2C53290320	1	pcb assy	NA	HALB	S.Real	50.53	OC_OCS SUZUKI_A.ANA TAP	NO				
485858	7/7/2014	ZSCR	551	040-2	NA	'054	A2C53304311	NA	A2C53103670	1	cable harness	NA	ROH	NA	12.19	OC_OCS SUZUKI_A.ANA TAP	NO	4979938305			
485859	7/7/2014	ZSCR	551	034-2	NA	'054	A2C83011900	NA	A2C82535400	5	cover	NA	ROH	NA	16.85	PSAD_OPEL 3300_J.JOSE O	NO				
485859	7/7/2014	ZSCR	551	034-2	NA	'054	A2C83011900	NA	A2C83012200	2	housing 123.0x 128.0	NA	ROH	NA	36.2	PSAD_OPEL 3300_J.JOSE O	NO				
485860	7/7/2014	ZSCR	551	034-2	NA	'054	A2C82538600	NA	A2C82535500	100	certification label identificati	NA	ROH	NA	25	PSAD_OPEL 4400_J.JOSE O	NO				
485862	7/7/2014	ZSCR	551	034-2	NA	'054	A2C86329900	NA	A2C83008400	438	label identificati	NA	ROH	NA	91.98	PSAD_ASTON MARTIN_J.JOS	NO				
485863	7/7/2014	ZSCR	551	034-2	NA	'054	A2C83377600	NA	A2C83043900	70	label identificati	NA	ROH	NA	79.1	PSAD_LAND ROVER_J.JOSE	NO				
485865	7/7/2014	ZSCR	551	034-2	NA	'054	A2C83378100	NA	A2C40005692	69	"C ELEC,AL,100uF,20%,50V"	NA	ROH	NA	22.77	PS_ARAMIS III_E.EDWIN R	NO	x			
485865	7/7/2014	ZSCR	551	034-2	NA	'054	5WK44051	NA	A2C00017824	32	"3.2mF,30%,35V,HOL,AL,ELEC CAP/AIRBAG, J"	NA	ROH	NA	129.6	PS_ARAMIS III_E.EDWIN R	NO	x			
485865	7/7/2014	ZSCR	551	034-2	NA	'054	5WK43023	NA	6592312076	27	"24V, 2KW, P600 THT PACKAGE, SU"	NA	ROH	NA	142.02	PS_ARAMIS III_E.EDWIN R	NO	4979937773			
485865	7/7/2014	ZSCR	551	034-2	NA	'054	5WY75821	NA	6594352056	28	"14VRMS,RAD,VARISTOR/S14K14AUTO"	NA	ROH	NA	17.08	PS_ARAMIS III_E.EDWIN R	NO				
485865	7/7/2014	ZSCR	551	034-2	NA	'054	5WK44385	NA	A2C00023541	37	"2.2mF,20%,35V,HOL,AL,ELEC CAP/AIRBAG"	NA	ROH	NA	88.8	PS_ARAMIS III_E.EDWIN R	NO				
485865	7/7/2014	ZSCR	551	034-2	NA	'054	5WK44740	NA	A2C00034839	478	"150uH,540mA,HOL,COIL/Choke"	NA	ROH	NA	143.4	PS_ARAMIS III_E.EDWIN R	NO				
485865	7/7/2014	ZSCR	551	034-2	NA	'054	5WK43999	NA	A2C00049991	100	"470uF,20%,35V,HOL,AL,ELEC CAP/ELXZ350ETD"	NA	ROH	NA	93	PS_ARAMIS III_E.EDWIN R	NO				
485865	7/7/2014	ZSCR	551	034-2	NA	'054	5WK44096	NA	6593757501	24	Bracket Capacitor Cap Cradle	NA	ROH	NA	26.16	PS_ARAMIS III_E.EDWIN R	NO				
485866	7/7/2014	ZSCR	551	034-2	NA	'054	5WK44303	NA	A2C53108376	3	"housing FIP 175,0x 152,0"	NA	ROH	NA	60.06	PS_ARAMIS II MCG_F.FERN	NO				
485867	7/7/2014	ZSCR	551	034-2	NA	'054	5WK44120	NA	A2C53324560	70	certification label spool part p	NA	ROH	NA	35	PS_ARAMIS II MCG_F.FERN	NO				
485868	7/7/2014	ZSCR	551	040-3	NA	'054	A2C31080700	NA	A2C53330109	4	socket	NA	ROH	NA	72.4	PS_CHRYSLER MY2013_E.ED	NO				
485870	7/7/2014	ZSCR	551	040-3	NA	'054	5WK44808	NA	A2C53371768	4	cover FIP T GY	NA	ROH	NA	11.36	PS_ARAMIS III_E.EDWIN R	NO				
485870	7/7/2014	ZSCR	551	040-3	NA	'054	5WK44808	NA	A2C53245952	4	"housing FIP 152,0x 135,7"	NA	ROH	NA	76.88	PS_ARAMIS III_E.EDWIN R	NO				
485870	7/7/2014	ZSCR	551	040-3	NA	'054	5WK44808	NA	A2C53108387	20	"pan head screw SF-M3,5x 10,00 1241"	NA	ROH	NA	3.6	PS_ARAMIS III_E.EDWIN R	NO				
485870	7/7/2014	ZSCR	551	040-3	NA	'054	5WK44808	NA	A2C81540700	4	pcb assy DAGARM3 RO V15	NA	HALB	S.Real	2055	PS_ARAMIS III_E.EDWIN R	NO				
485871	7/7/2014	ZSCR	551	040-3	NA	'054	5WK44004	NA	A2C53108387	5	"pan head screw SF-M3,5x 10,00 1241"	NA	ROH	NA	0.9	PS_ARAMIS 2013_E.EDWIN	NO				
485871	7/7/2014	ZSCR	551	040-3	NA	'054	5WY86940	NA	A2C53331574	1	"housing FIP 157,0x 130,8"	NA	ROH	NA	15.75	PS_ARAMIS 2013_E.EDWIN	NO				
485871	7/7/2014	ZSCR	551	040-3	NA	'054	5WY86940	NA	A2C53108379	1	cover FIP T GY	NA	ROH	NA	3.45	PS_ARAMIS 2013_E.EDWIN	NO				
485873	7/7/2014	ZSCR	551	040-1	NA	'054	5WK44630	NA	A2C32509000	1	pcb assy VW20 V01	NA	HALB	S.Real	137.33	PSAD_VW20_U.ULISES VILL	NO				
485874	7/7/2014	ZSCR	551	040-3	NA	'054	5WK44630	NA	A2C3250900093	3	circuit board assy TOP side VW20	NA	HALB	S.Real	361.98	PSAD_VW20_U.ULISES VILL	NO				
485875	7/7/2014	ZSCR	551	040-3	NA	'054	A2C83377600	NA	A2C83377700	1	pcb assy RCMT5 LR	NA	HALB	S.Real	466.91	PSAD_LAND ROVER_J.JOSE	NO				
485876	7/7/2014	ZSCR	551	040-2	NA	'054	A2C89711901	NA	A2C83021101	1	pcb assy DAGARM3 3i DC Mex	NA	HALB	S.Real	336.74	PSAD_ARMIN_J.JOSE ORTIZ	NO				
485877	7/7/2014	ZSCR	551	040-1	NA	'054	A2C81542300	NA	A2C81543200	1	pcb assy	NA	HALB	S.Real	415.2	PS_ARAMIS 2013_E.EDWIN	NO				
485879	7/7/2014	ZSCR	551	040-1	NA	'054	A2C86852400	NA	A2C87110200	1	pcb assy PTFSPEED10 D_26	NA	HALB	S.Real	204.2	PS_HYUNDAI_.	NO				
485881	7/7/2014	ZSCR	551	034-2	NA	'054	5WK44630	NA	A2C32509000	1	pcb assy VW20 V01	NA	HALB	S.Real	137.33	PSAD_VW20_U.ULISES VILL	NO				
485882	7/7/2014	ZSCR	551	034-4	NA	'054	5WK44630	NA	A2C32509000	1	pcb assy VW20 V01	NA	HALB	S.Real	137.33	PSAD_VW20_U.ULISES VILL	NO				
485884	7/7/2014	ZSCR	551	040-2	NA	'054	5WK44630	NA	A2C32509000	1	pcb assy VW20 V01	NA	HALB	S.Real	137.33	PSAD_VW20_U.ULISES VILL	NO				
485898	7/7/2014	ZSCR	551	040-2	NA	'054	5WK44285	NA	A2C53367544	2	ACU VW10 MY10 M35 08 RdW	NA	HALB	S.Real	417.86	PS_VW10 LC_U.ULISES VIL	NO				
485899	7/7/2014	ZSCR	551	040-3	NA	'054	A2C32453907	NA	A2C35116100	1	pcb assy DAGSTAR2 D_2	NA	HALB	S.Real	383.01	PSAD_DAIMLER STAR 2_A.A	NO				
485901	7/7/2014	ZSCR	551	040-3	NA	'054	A2C91085400	NA	A2C91085400	1	ACU MY11 G40 12 XX 0 0 0 000	NA	FERT	NA	279.81	PS_SDM10+_C.CAROLINA OT	NO				
485902	7/7/2014	ZSCR	551	040-3	NA	'054	A2C81542300	NA	A2C81543200	1	pcb assy	NA	HALB	S.Real	415.2	PS_ARAMIS 2013_E.EDWIN	NO				
485905	7/7/2014	ZSCR	551	040-1	NA	'054	A2C83972000	NA	A2C8397200093	1	pcb topSMD Top	NA	HALB	S.Real	358.75	PS_SDM10+_C.CAROLINA OT	NO				
485912	7/7/2014	ZSCR	551	034-2	NA	'054	5WK43967	NA	A2C53243155MI	2	MI assy C207 WITH PPS/WITHOUT RO	NA	HALB	S.Real	856.98	PS_ARAMIS II MCG_F.FERN	NO				
485918	7/7/2014	ZSCR	551	040-3	NA	'054	5WK44285	NA	A2C53367544	2	ACU VW10 MY10 M35 08 RdW	NA	HALB	S.Real	417.86	PS_VW10 LC_U.ULISES VIL	NO				
485931	7/7/2014	ZSCR	551	040-1	NA	'054	5WK44285	NA	A2C53367544	1	ACU VW10 MY10 M35 08 RdW	NA	HALB	S.Real	208.93	PS_VW10 LC_U.ULISES VIL	NO				
485933	7/7/2014	ZSCR	551	034-4	NA	'054	A2C38122200	NA	A2C33209900	1	pcb assy FIA199 V18	NA	HALB	S.Real	157.41	PS_FIAT BRAZIL_E.EDWIN	NO				
485934	7/7/2014	ZSCR	551	040-1	NA	'054	5WK44630	NA	A2C32509000	1	pcb assy VW20 V01	NA	HALB	S.Real	137.33	PSAD_VW20_U.ULISES VILL	NO				
485965	7/7/2014	ZSCR	551	040-3	NA	'054	5WK44285	NA	A2C53367544	2	ACU VW10 MY10 M35 08 RdW	NA	HALB	S.Real	417.86	PS_VW10 LC_U.ULISES VIL	NO				
485966	7/7/2014	ZSCR	551	040-2	NA	'054	A2C83011900	NA	A2C83012100	1	pcb assy OPLA3 370	NA	HALB	S.Real	234.53	PSAD_OPEL 3300_J.JOSE O	NO				
485972	7/7/2014	ZSCR	551	040-2	NA	'054	5WK44630	NA	A2C3250900093	1	circuit board assy TOP side VW20	NA	HALB	S.Real	120.66	PSAD_VW20_U.ULISES VILL	NO				
485976	7/7/2014	ZSCR	551	040-2	NA	'054	A2C82540900	NA	A2C82540900	1	ACU OPLA4400 G40 12	NA	FERT	NA	275.08	PSAD_OPEL 4400_J.JOSE O	NO				
485978	7/7/2014	ZSCR	551	040-3	NA	'054	A2C82540900	NA	A2C82540900	1	ACU OPLA4400 G40 12	NA	FERT	NA	275.08	PSAD_OPEL 4400_J.JOSE O	NO				
485979	7/7/2014	ZSCR	551	034-2	NA	'054	A2C82540900	NA	A2C82540900	1	ACU OPLA4400 G40 12	NA	FERT	NA	275.08	PSAD_OPEL 4400_J.JOSE O	NO				
485981	7/7/2014	ZSCR	551	034-2	NA	'054	A2C83011900	NA	A2C83012100	1	pcb assy OPLA3 370	NA	HALB	S.Real	234.53	PSAD_OPEL 3300_J.JOSE O	NO				
485984	7/7/2014	ZSCR	551	022-2	NA	'054	5WY75960	NA	5WY75960	1	Epsilon SDM GMX380A 6 Loops MY06 SP	NA	FERT	NA	322.17	PSAD_EPSILON_O.OSCAR FO	NO				
485991	7/7/2014	ZSCR	551	040-1	NA	'054	5WY89350	NA	A2C31080700	1	airbag	NA	HALB	S.Real	331.82	PS_CHRYSLER MY2013_E.ED	NO				
485992	7/7/2014	ZSCR	551	034-2	NA	'054	A2C81542300	NA	A2C81543200	2	pcb assy	NA	HALB	S.Real	830.4	PS_ARAMIS 2013_E.EDWIN	NO				
485994	7/7/2014	ZSCR	551	040-1	NA	'054	A2C83011900	NA	A2C83012100	1	pcb assy OPLA3 370	NA	HALB	S.Real	234.53	PSAD_OPEL 3300_J.JOSE O	NO				
485995	7/7/2014	ZSCR	551	040-1	NA	'054	A2C83011900	NA	A2C83012100	1	pcb assy OPLA3 370	NA	HALB	S.Real	234.53	PSAD_OPEL 3300_J.JOSE O	NO				
485997	7/7/2014	ZSCR	551	040-3	NA	'054	A2C83011900	NA	A2C83012100	1	pcb assy OPLA3 370	NA	HALB	S.Real	234.53	PSAD_OPEL 3300_J.JOSE O	NO				
485998	7/7/2014	ZSCR	551	034-2	NA	'054	5WY89350		5WY89350	1	Chrysler RT/RM DOM ORC MY13	NA	FERT	NA	352	PS_CHRYSLER MY2013_E.ED	NO				
486000	7/7/2014	ZSCR	551	040-3	NA	'054	5WK43949	NA	A2C53108387	48	"pan head screw SF-M3,5x 10,00 1241"	NA	ROH	NA	8.64	OES_HONDA CR-V HE_.	NO	4979938090			
486000	7/7/2014	ZSCR	551	040-3	NA	'054	5WK43949	NA	A2C53142470	12	cover	NA	ROH	NA	226.32	OES_HONDA CR-V HE_.	NO	4979938090			
486000	7/7/2014	ZSCR	551	040-3	NA	'054	5WK43949	NA	A2C53142468	9	housing	NA	ROH	NA	203.94	OES_HONDA CR-V HE_.	NO	4979938090			
486002	7/7/2014	ZSCR	551	040-3	NA	'054	5WK43766	NA	A2C53142471	11	cover	NA	ROH	NA	234.19	OES_HONDA CR-V MC_.	NO	4979938023			
486002	7/7/2014	ZSCR	551	040-3	NA	'054	5WK43766	NA	A2C53108387	66	"pan head screw SF-M3,5x 10,00 1241"	NA	ROH	NA	11.88	OES_HONDA CR-V MC_.	NO	4979938023			
486002	7/7/2014	ZSCR	551	040-3	NA	'054	5WK43766	NA	A2C53142469	11	housing	NA	ROH	NA	209.88	OES_HONDA CR-V MC_.	NO	4979938023			
486003	7/7/2014	ZSCR	551	040-3	NA	'054	5WK44837	NA	A2C53239915	1	housing	NA	ROH	NA	25.67	OES_HONDA ACCORD_.	NO				
486003	7/7/2014	ZSCR	551	040-3	NA	'054	5WK44837	NA	A2C53239918	1	cover	NA	ROH	NA	3.35	OES_HONDA ACCORD_.	NO				
486009	7/7/2014	ZSCR	551	040-3	NA	'054	5WY89320	NA	5WY89320	1	GMX386 SDM 12L MY11	NA	FERT	NA	399.12	PSAD_EPSILON_O.OSCAR FO	NO				
486025	7/7/2014	ZSCR	551	050-3	NA	'054	5WY75801	NA	A2C53095265	1	circuit board assy	NA	HALB	S.Real	204.88	PS_FORD_.	NO				
486028	7/7/2014	ZSCR	551	050-3	NA	'054	5WY78960	NA	A2C53241829	2	circuit board assy	NA	HALB	S.Real	768.44	PS_FORD_.	NO				
486031	7/7/2014	ZSCR	551	050-3	NA	'054	A2C82538600	NA	A2C82538700	1	pcb assy OPLA4400 XESE	NA	HALB	S.Real	239.67	PSAD_OPEL 4400_J.JOSE O	NO				
486276	7/8/2014	ZSCR	551	030-1	NA	'054	5WK44682	NA	A2C80217700	1	pcb assy HONHRS6 D_20	NA	HALB	S.Real	307.48	PS_HONDA HRS6_J.JUAN CH	NO				
486336	7/8/2014	ZSCR	551	030-1	NA	'054	A2C53404914	NA	A2C53404914A	1	circuit board assy	NA	HALB	S.Real	276.38	PS_HONDA HRS5_.	NO				
486341	7/8/2014	ZSCR	551	030-1	NA	'054	A2C53404914	NA	A2C53404914A	1	circuit board assy	NA	HALB	S.Real	276.38	PS_HONDA HRS5_.	NO				
486410	7/8/2014	ZSCR	551	034-2	NA	'054	5WK44630	NA	A2C32509000	1	pcb assy VW20 V01	NA	HALB	S.Real	137.33	PSAD_VW20_U.ULISES VILL	NO				
486412	7/8/2014	ZSCR	551	040-2	NA	'054	5WK44630	NA	A2C32509000	1	pcb assy VW20 V01	NA	HALB	S.Real	137.33	PSAD_VW20_U.ULISES VILL	NO				
486413	7/8/2014	ZSCR	551	040-3	NA	'054	A2C86852400	NA	A2C86852400	1	ACU PTFSPEED10 MY13 S10 12 XX 0 0 0 000	NA	FERT	NA	228.84	PS_HYUNDAI_.	NO				
486414	7/8/2014	ZSCR	551	034-2	NA	'054	A2C86852400	NA	A2C87110200	2	pcb assy PTFSPEED10 D_26	NA	HALB	S.Real	408.4	PS_HYUNDAI_.	NO				
486419	7/8/2014	ZSCR	551	040-3	NA	'054	5WK44771	NA	A2C81531200	2	pcb assy DAGARM3 V14	NA	HALB	S.Real	867.7	PS_ARAMIS III_E.EDWIN R	NO				
486421	7/8/2014	ZSCR	551	034-2	NA	'054	5WK44285		5WK44285	2	MODULE CONTROL FOR AIRBAG VW10 RdW	NA	FERT	NA	462.92	PS_VW10 LC_U.ULISES VIL	NO				
486423	7/8/2014	ZSCR	551	040-3	NA	'054	A2C91085300	NA	A2C91085300	1	ACU MY11 G40 06 XX 0 0 0 000	NA	FERT	NA	248.65	PS_SDM10+_C.CAROLINA OT	NO				
486437	7/8/2014	ZSCR	551	034-2	NA	'054	5WK44690	NA	A2C53295039	12	pcb HONDA ACU16 main	NA	ROH	NA	201	PS_HONDA HRS5_.	NO				
486442	7/8/2014	ZSCR	551	034-2	NA	'054	A2C91764400	NA	A2C83145200	300	certification label identificati	NA	ROH	NA	99	PSAD_GM BRASIL_A.ANA TA	NO				
486444	7/8/2014	ZSCR	551	034-2	NA	'054	A2C85801200	NA	A2C53333520	250	TYPE LABLE	NA	ROH	NA	95	PS_SDM10+_C.CAROLINA OT	NO				
486446	7/8/2014	ZSCR	551	034-2	NA	'054	A2C82134700	NA	A2C40000025	5	"C ELEC,AL,6.8mF,20%,35V"	NA	ROH	NA	34.15	PS_SDM10+_C.CAROLINA OT	NO				
486446	7/8/2014	ZSCR	551	034-2	NA	'054	A2C82134600	NA	A2C40000022	5	"C ELEC,AL,4.7mF,20%,35V"	NA	ROH	NA	33.65	PS_SDM10+_C.CAROLINA OT	NO				
486450	7/8/2014	ZSCR	551	034-2	NA	'054	A2C30910808	NA	A2C86055000	2	cover	NA	ROH	NA	19.82	PSAD_VW20_U.ULISES VILL	NO				
486460	7/8/2014	ZSCR	551	040-3	NA	'054	A2C31080700	NA	A2C30202900	1	multipoint connector 84P H 2SYS AFAD	NA	ROH	NA	38.77	PS_CHRYSLER MY2013_E.ED	NO				
486461	7/8/2014	ZSCR	551	040-3	NA	'054	5WK44675	NA	A2C53332366	5	cover RAP T BK	NA	ROH	NA	24.1	PS_FIAT BRAZIL_E.EDWIN	NO				
486462	7/8/2014	ZSCR	551	040-3	NA	'054	5WK44771	NA	A2C53345691	3	multipoint connector 96P H 2SYS E-A	NA	ROH	NA	121.2	PS_ARAMIS III_E.EDWIN R	NO				
486463	7/8/2014	ZSCR	551	040-3	NA	'054	A2C83011900	NA	A2C83015700	4	pin header 56/ 33P H 3R THP 6018 Y-E	NA	ROH	NA	61.96	PSAD_OPEL 3300_J.JOSE O	NO				
486464	7/8/2014	ZSCR	551	034-2	NA	'054	A2C82134600	NA	A2C40000022	10	"C ELEC,AL,4.7mF,20%,35V"	NA	ROH	NA	67.3	PS_SDM10+_C.CAROLINA OT	NO				
486464	7/8/2014	ZSCR	551	034-2	NA	'054	A2C91764400	NA	A2C40000025	3	"C ELEC,AL,6.8mF,20%,35V"	NA	ROH	NA	20.49	PS_SDM10+_C.CAROLINA OT	NO				
486465	7/8/2014	ZSCR	551	034-2	NA	'054	A2C91764400	NA	A2C40000025	5	"C ELEC,AL,6.8mF,20%,35V"	NA	ROH	NA	34.15	PS_SDM10+_C.CAROLINA OT	NO				
486466	7/8/2014	ZSCR	551	034-2	NA	'054	5WK44773	NA	A2C53245952	1	"housing FIP 152,0x 135,7"	NA	ROH	NA	19.22	PS_ARAMIS III_E.EDWIN R	NO				
486467	7/8/2014	ZSCR	551	040-3	NA	'054	5WK44568	NA	A2C53397780	1	cover	NA	ROH	NA	3.18	PS_HONDA HRS6_J.JUAN CH	NO				
486468	7/8/2014	ZSCR	551	034-2	NA	'054	5WY88020	NA	A2C53408549	1	housing D= 2	NA	ROH	NA	20.53	PSAD_GM BRASIL_A.ANA TA	NO				
486468	7/8/2014	ZSCR	551	034-2	NA	'054	5WY88020	NA	A2C53408690	1	cover	NA	ROH	NA	3.97	PSAD_GM BRASIL_A.ANA TA	NO				
486469	7/8/2014	ZSCR	551	040-3	NA	'054	5WK44004	NA	A2C53108387	237	"pan head screw SF-M3,5x 10,00 1241"	NA	ROH	NA	42.66	PS_HONDA HRS6_J.JUAN CH	NO				
