No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Batch ID	No.Parte	Cantidad	Planta	APD	Esp	Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP
662988	14/09/2015	ZSCR	551	042-4	NA	'015	A2C73752901	NA	A2C73751400	1	3011	015	 	1424	pad Vent	NA	ROH	NA	1.28	S1_PASE FOB CUSW_.	NO	
662994	14/09/2015	ZSCR	551	042-4	NA	'015	A2C37668700	NA	A2C53105128	25	3011	015	 	1424	Contact Spring positive	NA	ROH	NA	7.75	S1_PASE FOB CUSW_.	NO	4993633484
662994	14/09/2015	ZSCR	551	042-4	NA	'015	A2C73752901	NA	A2C73751200	7	3011	015	 	1424	key latch	NA	ROH	NA	15.19	S1_PASE FOB CUSW_.	NO	
662994	14/09/2015	ZSCR	551	042-4	NA	'015	A2C73752901	NA	A2C73751300	16	3011	015	 	1424	Latch Spring	NA	ROH	NA	1.76	S1_PASE FOB CUSW_.	NO	
662996	14/09/2015	ZSCR	551	034-3	NA	'015	5WY7211	NA	A2C00004906	3	3011	015	 	1343	"EM OTH BATTERY/CR2032,220mAh,3V"	NA	ROH	NA	4.89	S1_PASE FOB CUSW_.	NO	4993633391
663001	14/09/2015	ZSCR	551	042-4	NA	'015	5WY7211	NA	A2C00004906	5	3011	015	 	1424	"EM OTH BATTERY/CR2032,220mAh,3V"	NA	ROH	NA	8.15	S1_PASE FOB CUSW_.	NO	4993633391
663001	14/09/2015	ZSCR	551	042-4	NA	'015	A2C37668700	NA	A2C53105128	3	3011	015	 	1424	Contact Spring positive	NA	ROH	NA	0.93	S1_PASE FOB CUSW_.	NO	4993633484
663001	14/09/2015	ZSCR	551	042-4	NA	'015	A2C86022501	NA	A2C73750700	6	3011	015	 	1424	pad Jewel	NA	ROH	NA	33.6	S1_PASE FOB CUSW_.	NO	
663044	14/09/2015	ZSCR	551	034-2	NA	'015	A2C74533100	NA	A2C7365810093	2				1342	SUB PCB TOP THD ASSY. PROD MY13	NA	HALB	S.Real	409.94	S1_TIPM MEDIUM_P.PABLO	NO	4993630662
663050	14/09/2015	ZSCR	551	034-3	NA	'015	A2C73752002S	NA	A2C73752002	27				1343	transmitter CHR PASE 433 NV#06 3B	NA	HALB	S.Real	2610.9	S1_PASE FOB CUSW_. (AP	NO	4993630860
663050	14/09/2015	ZSCR	551	034-3	NA	'015	A2C73752902S	NA	A2C73752902	41				1343	transmitter CHR PASE 433 GV#01 5B	NA	HALB	S.Real	4164.78	S1_PASE FOB CUSW_. (AP	NO	4993630901
663050	14/09/2015	ZSCR	551	034-3	NA	'015	A2C73753202S	NA	A2C73753202	11				1343	transmitter CHR PASE 433 GV#06 5B	NA	HALB	S.Real	1102.75	S1_PASE FOB CUSW_. (AP	NO	4993630957
663050	14/09/2015	ZSCR	551	034-3	NA	'015	A2C73753202	NA	A2C73753202	100				1343	transmitter CHR PASE 433 GV#06 5B	NA	HALB	S.Real	10025	S1_PASE FOB CUSW_. (AP	NO	4993630957
663050	14/09/2015	ZSCR	551	034-3	NA	'015	A2C73753502S	NA	A2C73753502	12				1343	transmitter CHR PASE 433 GV#09 3B	NA	HALB	S.Real	1144.32	S1_PASE FOB CUSW_. (AP	NO	4993630993
663050	14/09/2015	ZSCR	551	034-3	NA	'015	A2C73753602S	NA	A2C73753602	20				1343	transmitter CHR PASE 433 GV#10 3B	NA	HALB	S.Real	1907.2	S1_PASE FOB CUSW_. (AP	NO	4993631013
663057	14/09/2015	MB1A	951	025-3	NA	'015	NA	NA	A2C3808140092	2				1253	"""SUB FOBIK PCB T-ASM, NA/EU(U L T) B"""	VUG020374	HALB	S.Real	92.24	S1_PASE FOB CUSW_. (AP	NO	4993629792
663057	14/09/2015	MB1A	951	025-3	NA	'015	NA	NA	A2C3813640092	34				1253	"""SUB FOBIK PCB T-ASM, NA/EU(P U L T RS) B"""	VUG020374	HALB	S.Real	1734	S1_PASE FOB CUSW_. (AP	NO	4993629792
663057	14/09/2015	MB1A	951	025-3	NA	'015	NA	NA	A2C73749600	34				1253	housing cover assy CHR up 5-btn	VUG020374	ROH	NA	387.26	S1_PASE FOB CUSW_. (AP	NO	4993629792
663057	14/09/2015	MB1A	951	025-3	NA	'015	NA	NA	A2C73750100	2				1253	housing cover assy CHR up 3-btn	VUG020374	ROH	NA	22.78	S1_PASE FOB CUSW_. (AP	NO	4993629792
663057	14/09/2015	MB1A	951	025-3	NA	'015	NA	NA	A2C73750600	71				1253	pad Jewel	VUG020374	ROH	NA	345.06	S1_PASE FOB CUSW_. (AP	NO	4993629792
663057	14/09/2015	MB1A	951	025-3	NA	'015	NA	NA	A2C73751300	210				1253	Latch Spring	VUG020374	ROH	NA	23.1	S1_PASE FOB CUSW_. (AP	NO	4993629792
663057	14/09/2015	MB1A	951	025-3	NA	'015	NA	NA	A2C74030400	174				1253	housing cover assy 4-btn	VUG020374	ROH	NA	1981.86	S1_PASE FOB CUSW_. (AP	NO	4993629792
663057	14/09/2015	MB1A	951	025-3	NA	'015	NA	NA	A2C74354600	34				1253	pad Jewel SRT	VUG020374	ROH	NA	293.76	S1_PASE FOB CUSW_. (AP	NO	4993629792
663057	14/09/2015	MB1A	951	025-3	NA	'015	NA	NA	A2C7494530092	174				1253	pcb topSMD CHR UF 5-BTN top	VUG020374	HALB	S.Real	8463.36	S1_PASE FOB CUSW_. (AP	NO	4993629792
663096	14/09/2015	ZSCR	551	050-5	NA	'AEES	A2C33278700	NA	A2C33278700	5				1505	module assy BCU BUX LOG	NA	HALB	S.Real	1204.6	S1_TIMP-JUAREZ_M.MARIO	NO	4993630359
663096	14/09/2015	ZSCR	551	050-5	NA	'AEES	A2C53428149	NA	A2C53428149	6				1505	TIPM 7Ci MY11 PV MED PROD INT ASSEM	NA	HALB	S.Real	1256.1	S1_TIMP-JUAREZ_M.MARIO	NO	4993630368
663096	14/09/2015	ZSCR	551	050-5	NA	'AEES	A2C53428679	NA	A2C53428679	1				1505	LOGIC PCB S2A DS GAS LOGIC MODEL MY11	NA	HALB	S.Real	219.58	S1_TIMP-JUAREZ_M.MARIO	NO	4993630376
663109	15/09/2015	ZSCR	551	034-2	NA	'050	A2C7365810093	NA	A2C7365810093	1				1342	SUB PCB TOP THD ASSY. PROD MY13	NA	HALB	S.Real	204.97	S1_TIPM MEDIUM_P.PABLO	NO	4993630662
663110	15/09/2015	ZSCR	551	034-2	NA	'050	A2C31231400T	NA	A2C31231400T	1				1342	SUB PCB TMI ASSY. D/BUX MY12 7Ci S1	NA	HALB	S.Real	232.52	S1_TIPM LOGIC_P.PABLO P	NO	4993630597
663123	15/09/2015	ZSCR	551	034-2	NA	'050	A2C32297200	NA	A2C32464600	12				1342	receiver assy	NA	ROH	NA	140.64	S1_IGNM CUSW_. (APROBA	NO	
663328	15/09/2015	ZSCR	551	034-2	NA	'015	A2C75016901	NA	A2C75017000	1				1342	pcb topTHD BCU CHRDX	NA	HALB	S.Real/AutoBF	390.33	S1_CBC MY15_. (APROBAC	NO	4993632732
663330	15/09/2015	ZSCR	551	042-4	NA	'015	A2C75016901	NA	A2C75017000	4				1424	pcb topTHD BCU CHRDX	NA	HALB	S.Real/AutoBF	1561.32	S1_CBC MY15_. (APROBAC	NO	4993632962
663335	15/09/2015	ZSCR	551	034-2	NA	'015	A2C73601801	NA	A2C73637100	1	3011	015	 	1342	"HOUSING, UPPER CBC"	NA	ROH	NA	24.41	S1_CBC MY15_. (APROBAC	NO	
663335	15/09/2015	ZSCR	551	034-2	NA	'015	A2C73601801	NA	A2C73637200	2	3011	015	 	1342	"COVER, LOWER CBC"	NA	ROH	NA	14.12	S1_CBC MY15_. (APROBAC	NO	
663337	15/09/2015	ZSCR	551	034-2	NA	'015	A2C73601801	NA	A2C73637100	1	3011	015	 	1342	"HOUSING, UPPER CBC"	NA	ROH	NA	24.41	S1_CBC MY15_. (APROBAC	NO	
663338	15/09/2015	ZSCR	551	034-2	NA	'015	A2C73601801	NA	A2C73637100	1	3011	015	 	1342	"HOUSING, UPPER CBC"	NA	ROH	NA	24.41	S1_CBC MY15_. (APROBAC	NO	
663340	15/09/2015	ZSCR	551	034-2	NA	'015	A2C73789609	NA	A2C73789706	2				1342	pcb topTHD BCU CHR Wx CBC2	NA	HALB	S.Real/AutoBF	772.52	S1_CBC MY15_. (APROBAC	NO	4993632610
663341	15/09/2015	ZSCR	551	042-4	NA	'015	68163903AB	NA	A2C73658000	1				1424	module assy BCU TIPM 7Ci MY13	NA	HALB	S.Real	213.22	S1_TIPM MEDIUM_P.PABLO	NO	4993630325
663343	15/09/2015	ZSCR	551	034-2	NA	'015	68163903AB	NA	A2C73658000	1				1342	module assy BCU TIPM 7Ci MY13	NA	HALB	S.Real	213.22	S1_TIPM MEDIUM_P.PABLO	NO	4993630229
663345	15/09/2015	ZSCR	551	034-1	NA	'015	68163903AB	NA	A2C73658000	3				1341	module assy BCU TIPM 7Ci MY13	NA	HALB	S.Real	639.66	S1_TIPM MEDIUM_P.PABLO	NO	4993630204
663347	15/09/2015	ZSCR	551	034-2	NA	'015	68163903AB	NA	A2C73658000	6				1342	module assy BCU TIPM 7Ci MY13	NA	HALB	S.Real	1279.32	S1_TIPM MEDIUM_P.PABLO	NO	4993630229
663350	15/09/2015	ZSCR	551	022-2	NA	'015	4692315AI	NA	A2C53428149	3				1222	TIPM 7Ci MY11 PV MED PROD INT ASSEM	NA	HALB	S.Real	628.05	S1_TIPM MEDIUM_P.PABLO	NO	4993630189
663355	15/09/2015	ZSCR	551	022-2	NA	'015	A2C73789609	NA	A2C73789706	3				1222	pcb topTHD BCU CHR Wx CBC2	NA	HALB	S.Real/AutoBF	1158.78	S1_CBC MY15_. (APROBAC	NO	4993632553
663355	15/09/2015	ZSCR	551	022-2	NA	'015	A2C73789609	NA	A2C7378970693	1				1222	pcb topTHD BCU CHR Wx CBC2	NA	HALB	S.Real	383.32	S1_CBC MY15_. (APROBAC	NO	4993630403
663356	15/09/2015	ZSCR	551	034-2	NA	'015	A2C73789609	NA	A2C73789706	2				1342	pcb topTHD BCU CHR Wx CBC2	NA	HALB	S.Real/AutoBF	772.52	S1_CBC MY15_. (APROBAC	NO	4993632610
663359	15/09/2015	ZSCR	551	042-4	NA	'015	A2C73789609	NA	A2C73789706	3				1424	pcb topTHD BCU CHR Wx CBC2	NA	HALB	S.Real/AutoBF	1158.78	S1_CBC MY15_. (APROBAC	NO	4993632946
663360	15/09/2015	ZSCR	551	022-2	NA	'015	A2C73601801	NA	A2C73637100	7	3011	015	 	1222	"HOUSING, UPPER CBC"	NA	ROH	NA	170.87	S1_CBC MY15_. (APROBAC	NO	
663360	15/09/2015	ZSCR	551	022-2	NA	'015	A2C73601801	NA	A2C73637200	7	3011	015	 	1222	"COVER, LOWER CBC"	NA	ROH	NA	49.42	S1_CBC MY15_. (APROBAC	NO	
663361	15/09/2015	MB1A	951	025-3	NA	'015	A2C32292400	NA	A2C80656500	2				1253	module assy RKE 433 Var#8	VUG019952	HALB	S.Real/AutoBF	264.48	S1_RFHM CUSW_. (APROBA	NO	4993629809
663362	15/09/2015	MB1A	951	025-3	NA	'015	NA	NA	A2C87409003	2				1253	module assy 433 Var #1	VUG020306	HALB	S.Real/AutoBF	351.9	S1_RFHM CUSW_. (APROBA	NO	4993629809
663362	15/09/2015	MB1A	951	025-3	NA	'015	NA	NA	A2C87409103	3				1253	module assy 433 Var #2	VUG020306	HALB	S.Real/AutoBF	553.56	S1_RFHM CUSW_. (APROBA	NO	4993629809
663362	15/09/2015	MB1A	951	025-3	NA	'015	NA	NA	A2C87409203	1				1253	module assy 433 Var #3	VUG020306	HALB	S.Real/AutoBF	182.74	S1_RFHM CUSW_. (APROBA	NO	4993629809
663370	15/09/2015	ZSCR	551	034-3	NA	'015	A2C81624200	NA	A2C8216760093	13				1343	pcb assy Top	NA	HALB	S.Real	2219.49	S1_WK_WD RFHUB_. (APRO	NO	4993631034
663372	15/09/2015	ZSCR	551	034-3	NA	'015	A2C86022500	NA	A2C8730220093	12				1343	pcb assy RKE 433 w/oKG Var#3	NA	HALB	S.Real	1818.48	S1_RFHM CUSW_. (APROBA	NO	4993631044
663382	15/09/2015	MB1A	951	064-2	NA	'015	NA	NA	A2C86398501	6				1642	housing assy	NA	ROH	NA	47.28	S1_RFHM CUSW_. (APROBA	NO	4993629809
663383	15/09/2015	ZSCR	551	042-4	NA	'015	A2C32294800S	NA	A2C86398501	4	3011	015	 	1424	housing assy	NA	ROH	NA	31.52	S1_WK_WD RFHUB_. (APRO	NO	4993633473
663438	15/09/2015	ZSCR	551	042-4	NA	'015	A2C73752901	NA	A2C73751200	7	3011	015	 	1424	key latch	NA	ROH	NA	15.19	S1_PASE FOB CUSW_. (AP	NO	
663438	15/09/2015	ZSCR	551	042-4	NA	'015	A2C73752901	NA	A2C73751300	7	3011	015	 	1424	Latch Spring	NA	ROH	NA	0.77	S1_PASE FOB CUSW_. (AP	NO	
663451	15/09/2015	ZSCR	551	040-3	NA	'015	A2C37668700	NA	A2C53105128	17	3011	015	 	1403	Contact Spring positive	NA	ROH	NA	5.27	S1_PASE FOB CUSW_. (AP	NO	4993633484
663455	15/09/2015	ZSCR	551	040-3	NA	'015	A2C32293500	NA	A2C38136400	2				1403	"""SUB FOBIK PCB T-ASM, NA/EU(P U L T RS)"""	NA	HALB	S.Real/AutoBF	102.48	S1_PASE FOB CUSW_. (AP	NO	4993632904
663466	15/09/2015	ZSCR	551	034-2	NA	'015	A2C73789609	NA	A2C73789706	2				1342	pcb topTHD BCU CHR Wx CBC2	NA	HALB	S.Real/AutoBF	772.52	S1_CBC MY15_. (APROBAC	NO	4993632610
663467	15/09/2015	ZSCR	551	042-4	NA	'015	A2C73601801	NA	A2C73637100	4	3011	015	 	1424	"HOUSING, UPPER CBC"	NA	ROH	NA	97.64	S1_CBC MY15_. (APROBAC	NO	
663467	15/09/2015	ZSCR	551	042-4	NA	'015	A2C73637001	NA	A2C73742400	1	3011	015	 	1424	TYPE LABEL UNPRINTED	NA	ROH	NA	0.12	S1_CBC MY15_. (APROBAC	NO	
663471	15/09/2015	ZSCR	551	042-4	NA	'015	A2C73789609	NA	A2C73789706	1				1424	pcb topTHD BCU CHR Wx CBC2	NA	HALB	S.Real/AutoBF	386.26	S1_CBC MY15_. (APROBAC	NO	4993632946
663475	15/09/2015	ZSCR	551	042-4	NA	'015	A2C75016901	NA	A2C75017000	3				1424	pcb topTHD BCU CHRDX	NA	HALB	S.Real/AutoBF	1170.99	S1_CBC MY15_. (APROBAC	NO	4993632962
663478	15/09/2015	ZSCR	551	040-1	NA	'015	A2C73789609	NA	A2C73789706	1				1401	pcb topTHD BCU CHR Wx CBC2	NA	HALB	S.Real/AutoBF	386.26	S1_CBC MY15_. (APROBAC	NO	4993632868
663478	15/09/2015	ZSCR	551	040-1	NA	'015	A2C75016901	NA	A2C75017000	1				1401	pcb topTHD BCU CHRDX	NA	HALB	S.Real/AutoBF	390.33	S1_CBC MY15_. (APROBAC	NO	4993632879
663482	15/09/2015	MB1A	951	064-2	NA	'015	NA	NA	A2C86398501	9				1642	housing assy	NA	ROH	NA	70.92	S1_RFHM CUSW_. (APROBA	NO	4993629809
663542	15/09/2015	ZSCR	551	040-1	NA	'015	A2C73789609	NA	A2C73789706	1				1401	pcb topTHD BCU CHR Wx CBC2	NA	HALB	S.Real/AutoBF	386.26	S1_CBC MY15_. (APROBAC	NO	4993632868
663543	15/09/2015	ZSCR	551	040-1	NA	'015	A2C75016901	NA	A2C75017000	2				1401	pcb topTHD BCU CHRDX	NA	HALB	S.Real/AutoBF	780.66	S1_CBC MY15_. (APROBAC	NO	4993632879
663545	15/09/2015	ZSCR	551	034-3	NA	'015	A2C73789609	NA	A2C73789706	1				1343	pcb topTHD BCU CHR Wx CBC2	NA	HALB	S.Real/AutoBF	386.26	S1_CBC MY15_. (APROBAC	NO	4993632804
663605	15/09/2015	ZSCR	551	034-2	NA	'050	A2C7365810093	NA	A2C7365810093	4				1342	SUB PCB TOP THD ASSY. PROD MY13	NA	HALB	S.Real	819.88	S1_TIPM MEDIUM_P.PABLO	NO	4993630662
663606	15/09/2015	ZSCR	551	034-2	NA	'050	A2C31231400T	NA	A2C31231400T	1				1342	SUB PCB TMI ASSY. D/BUX MY12 7Ci S1	NA	HALB	S.Real	232.52	S1_TIPM LOGIC_P.PABLO P	NO	4993630597
663610	16/09/2015	ZSCR	551	040-1	NA	'050	A2C31231400T	NA	A2C31231400T	1				1401	SUB PCB TMI ASSY. D/BUX MY12 7Ci S1	NA	HALB	S.Real	232.52	S1_TIPM LOGIC_P.PABLO P	NO	4993632174
663611	16/09/2015	ZSCR	551	040-3	NA	'050	A2C31231400T	NA	A2C31231400T	1				1403	SUB PCB TMI ASSY. D/BUX MY12 7Ci S1	NA	HALB	S.Real	232.52	S1_TIPM LOGIC_P.PABLO P	NO	4993632450
663618	16/09/2015	ZSCR	551	034-2	NA	'050	A2C31231400T	NA	A2C31231400T	1				1342	SUB PCB TMI ASSY. D/BUX MY12 7Ci S1	NA	HALB	S.Real	232.52	S1_TIPM LOGIC_P.PABLO P	NO	4993630597
663619	16/09/2015	ZSCR	551	034-2	NA	'050	A2C8216780093	NA	A2C8216780093	1				1342	pcb assy TOP	NA	HALB	S.Real	162.04	S1_WK_WD RFHUB_. (APRO	NO	4993630789
663620	16/09/2015	ZSCR	551	034-2	NA	'050	A2C8216780093	NA	A2C8216780093	1				1342	pcb assy TOP	NA	HALB	S.Real	162.04	S1_WK_WD RFHUB_. (APRO	NO	4993630789
663621	16/09/2015	ZSCR	551	034-2	NA	'050	A2C8216780093	NA	A2C8216780093	1				1342	pcb assy TOP	NA	HALB	S.Real	162.04	S1_WK_WD RFHUB_. (APRO	NO	4993630789
663622	16/09/2015	ZSCR	551	034-2	NA	'050	A2C31231400T	NA	A2C31231400T	1				1342	SUB PCB TMI ASSY. D/BUX MY12 7Ci S1	NA	HALB	S.Real	232.52	S1_TIPM LOGIC_P.PABLO P	NO	4993630597
