0	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Batch ID	No.Parte	Cantidad	Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP
515324	03/09/2014	ZSCR	551	035-1	0	'054	A2C53417068A	NA	A2C00022618	35	1351	"442R,1%,TK50,1W,MELF0207,LIN RES/MMB0207"		ROH	NA	8.4	PS_VW10 LC_N.NORTON MAR	NO	
515324	03/09/2014	ZSCR	551	035-1	0	'054	A2C53374378A	NA	A2C00042548	1	1351	"1,N_CHAN,MOS,POWER,55V,4.4A,80mOhm,SOT22"		ROH	NA	1.47	PS_VW10 LC_N.NORTON MAR	NO	
515325	03/09/2014	ZSCR	551	035-1	0	'054	A2C53388687	NA	A2C00043039	9	1351	"D REC/ES1DHE3 or MURA120T3G,200V,1A,DO21"		ROH	NA	2.43	PS_ARAMIS 2012_N.NORTON	NO	
515325	03/09/2014	ZSCR	551	035-1	0	'054	A2C53388687	NA	A2C00003818	290	1351	"R LIN,330R,5%,TK200,100mW,0603"		ROH	NA	2.9	PS_ARAMIS 2012_N.NORTON	NO	
515325	03/09/2014	ZSCR	551	035-1	0	'054	A2C53388687	NA	A2C00005646	103	1351	"100R,1%,TK100,125mW,0805,LIN RES/"		ROH	NA	2.06	PS_ARAMIS 2012_N.NORTON	NO	
515325	03/09/2014	ZSCR	551	035-1	0	'054	A2C53388687	NA	A2C00010918	30	1351	"R LIN,100K,1%,TK100,63mW,0402"		ROH	NA	0.3	PS_ARAMIS 2012_N.NORTON	NO	
515325	03/09/2014	ZSCR	551	035-1	0	'054	A2C53388687	NA	A2C00003825	588	1351	"R LIN,10R,5%,TK200,100mW,0603"		ROH	NA	5.88	PS_ARAMIS 2012_N.NORTON	NO	
515325	03/09/2014	ZSCR	551	035-1	0	'054	A2C53388687	NA	A2C00059117	52	1351	"5R6,1%,TK50,100mW,0603,LIN RES/"		ROH	NA	2.6	PS_ARAMIS 2012_N.NORTON	NO	
515325	03/09/2014	ZSCR	551	035-1	0	'054	A2C53388687	NA	A2C00003779	384	1351	"R LIN,100R,5%,TK200,100mW,0603"		ROH	NA	3.84	PS_ARAMIS 2012_N.NORTON	NO	
515325	03/09/2014	ZSCR	551	035-1	0	'054	A2C53388687	NA	A2C00006416	149	1351	"PTN ! 70V,200mA,2,FAST,SOT323_3,RECT DIO"		ROH	NA	14.9	PS_ARAMIS 2012_N.NORTON	NO	
515325	03/09/2014	ZSCR	551	035-1	0	'054	A2C53388687	NA	A2C00016442	12	1351	"R LIN,165R,1%,TK100,100mW,0603"		ROH	NA	0.12	PS_ARAMIS 2012_N.NORTON	NO	
515325	03/09/2014	ZSCR	551	035-1	0	'054	A2C53388687	NA	A2C00004297	161	1351	"R LIN,127R,1%,TK100,125mW,0805"		ROH	NA	3.22	PS_ARAMIS 2012_N.NORTON	NO	
515326	03/09/2014	ZSCR	551	035-1	0	'054	A2C3320950092	NA	A2C00006609	17	1351	"R LIN,100R,5%,TK200,63mW,0402"		ROH	NA	0.17	PS_FIAT BRAZIL_N.NORTON	NO	
515326	03/09/2014	ZSCR	551	035-1	0	'054	A2C3320950092	NA	A2C00011220	33	1351	"R LIN,33K2,1%,TK100,63mW,0402"		ROH	NA	0.33	PS_FIAT BRAZIL_N.NORTON	NO	
515326	03/09/2014	ZSCR	551	035-1	0	'054	A2C3320950092	NA	A2C00003974	39	1351	"R LIN,20R,5%,TK200,125mW,0805"		ROH	NA	0.39	PS_FIAT BRAZIL_N.NORTON	NO	
515326	03/09/2014	ZSCR	551	035-1	0	'054	A2C3320950092	NA	A2C00004366	1	1351	"R LIN,68K1,1%,TK100,100mW,0603"		ROH	NA	0.01	PS_FIAT BRAZIL_N.NORTON	NO	
515326	03/09/2014	ZSCR	551	035-1	0	'054	A2C3320950092	NA	A2C00003999	6	1351	"R LIN,681R,1%,TK100,125mW,0805"		ROH	NA	0.06	PS_FIAT BRAZIL_N.NORTON	NO	
515326	03/09/2014	ZSCR	551	035-1	0	'054	A2C3320950092	NA	A2C00019439	17	1351	"T BIP/BCR35PN E6327,SOT363"		ROH	NA	3.23	PS_FIAT BRAZIL_N.NORTON	NO	
515326	03/09/2014	ZSCR	551	035-1	0	'054	A2C3320950092	NA	A2C00052689	8	1351	"R LIN,3K24,1%,TK100,63mW,0402"		ROH	NA	0.08	PS_FIAT BRAZIL_N.NORTON	NO	
515326	03/09/2014	ZSCR	551	035-1	0	'054	A2C3320950093	NA	A2C00051989	5	1351	"100uF,20%,35V,SMD,AL,ELEC CAP/"		ROH	NA	4.45	PS_FIAT BRAZIL_N.NORTON	NO	
515326	03/09/2014	ZSCR	551	035-1	0	'054	A2C3320950093	NA	A2C00059117	4	1351	"5R6,1%,TK50,100mW,0603,LIN RES/"		ROH	NA	0.2	PS_FIAT BRAZIL_N.NORTON	NO	
515326	03/09/2014	ZSCR	551	035-1	0	'054	A2C3320950093	NA	A2C00004288	7	1351	"R LIN,4K99,1%,TK100,125mW,0805"		ROH	NA	0.14	PS_FIAT BRAZIL_N.NORTON	NO	
515326	03/09/2014	ZSCR	551	035-1	0	'054	A2C3320950092	NA	A2C00006616	70	1351	"R LIN,7K5,5%,TK200,63mW,0402"		ROH	NA	0.7	PS_FIAT BRAZIL_N.NORTON	NO	
515326	03/09/2014	ZSCR	551	035-1	0	'054	A2C3320950093	NA	A2C00054422	3	1351	"0R12,5%,TK50,1W,MELF0207,LIN RES/MMB 020"		ROH	NA	1.86	PS_FIAT BRAZIL_N.NORTON	NO	
515326	03/09/2014	ZSCR	551	035-1	0	'054	A2C3320950093	NA	A2C00052765	4	1351	"220uH,400mA,SMD,COIL/"		ROH	NA	4.88	PS_FIAT BRAZIL_N.NORTON	NO	
515326	03/09/2014	ZSCR	551	035-1	0	'054	A2C3320950093	NA	A2C00053584	1	1351	"7MHz,0.2%,CSTCR,CER RESONATOR"		ROH	NA	1.21	PS_FIAT BRAZIL_N.NORTON	NO	
515328	03/09/2014	ZSCR	551	035-1	0	'054	A2C3250900093	NA	A2C00019592	1	1351	"R LIN,5K62,1%,TK100,63mW,0402"		ROH	NA	0.01	PSAD_VW20_N.NORTON MARQ	NO	
515328	03/09/2014	ZSCR	551	035-1	0	'054	A2C3250900093	NA	A2C40000864	37	1351	"C CER,X7R,2.2uF,10%,50V,1206,Sn,STANDARD"		ROH	NA	8.51	PSAD_VW20_N.NORTON MARQ	NO	
515328	03/09/2014	ZSCR	551	035-1	0	'054	A2C3250900093	NA	A2C00010444	22	1351	"0R05,63mW,1A,0402,JUMPER/+++please use A"		ROH	NA	0.22	PSAD_VW20_N.NORTON MARQ	NO	
515328	03/09/2014	ZSCR	551	035-1	0	'054	A2C3250900093	NA	A2C00019595	5	1351	"R LIN,22K1,1%,TK100,63mW,0402"		ROH	NA	0.05	PSAD_VW20_N.NORTON MARQ	NO	
515328	03/09/2014	ZSCR	551	035-1	0	'054	A2C3250900092	NA	A2C00059117	6	1351	"5R6,1%,TK50,100mW,0603,LIN RES/"		ROH	NA	0.3	PSAD_VW20_N.NORTON MARQ	NO	
515328	03/09/2014	ZSCR	551	035-1	0	'054	A2C3250900092	NA	A2C00047999	130	1351	"1uF,10%,50V,X7R,1206,Sn,CER CAP/ ++ Open"		ROH	NA	33.8	PSAD_VW20_N.NORTON MARQ	NO	
515328	03/09/2014	ZSCR	551	035-1	0	'054	A2C3250900092	NA	A2C00002247	20	1351	"47nF,10%,100V,X7R,0805,TINNED,CER CAP/"		ROH	NA	1	PSAD_VW20_N.NORTON MARQ	NO	
515328	03/09/2014	ZSCR	551	035-1	0	'054	A2C3250900092	NA	A2C00010444	98	1351	"0R05,63mW,1A,0402,JUMPER/+++please use A"		ROH	NA	0.98	PSAD_VW20_N.NORTON MARQ	NO	
515328	03/09/2014	ZSCR	551	035-1	0	'054	A2C3250900093	NA	A2C00024522	5	1351	"C CER,X7R,1uF,10%,25V,0805,Sn,STANDARD"		ROH	NA	0.4	PSAD_VW20_N.NORTON MARQ	NO	
515328	03/09/2014	ZSCR	551	035-1	0	'054	A2C3250900093	NA	A2C00032411	32	1351	"100nF,10%,100V,X7R,1206,Sn,CER CAP/++ op"		ROH	NA	7.36	PSAD_VW20_N.NORTON MARQ	NO	
515329	03/09/2014	ZSCR	551	035-1	0	'054	A2C3250900093	NA	A2C00051999	4	1351	"2.2mF,20%,35V,SMD,AL,ELEC CAP/"		ROH	NA	31.76	PSAD_VW20_N.NORTON MARQ	NO	
515329	03/09/2014	ZSCR	551	035-1	0	'054	A2C3250900093	NA	A2C00051989	51	1351	"100uF,20%,35V,SMD,AL,ELEC CAP/"		ROH	NA	45.39	PSAD_VW20_N.NORTON MARQ	NO	
515330	03/09/2014	ZSCR	551	035-1	0	'054	A2C53412223	NA	A2C00039362	5	1351	"12MHz,0.5%,CSTCE,CER RESONATOR"		ROH	NA	4.2	PSAD_GM BRASIL_N.NORTON	NO	
515330	03/09/2014	ZSCR	551	035-1	0	'054	A2C53412223	NA	A2C00051999	9	1351	"2.2mF,20%,35V,SMD,AL,ELEC CAP/"		ROH	NA	71.46	PSAD_GM BRASIL_N.NORTON	NO	
515331	03/09/2014	ZSCR	551	035-1	0	'054	A2C3511610092	NA	A2C00028102	11	1351	"2,OP AMP,0Hz,TSSOP8,OP-COMP/TLC2272-QPW"		ROH	NA	19.47	PSAD_DAIMLER STAR 2_N.N	NO	
515331	03/09/2014	ZSCR	551	035-1	0	'054	A2C3511610092	NA	A2C00019595	120	1351	"R LIN,22K1,1%,TK100,63mW,0402"		ROH	NA	1.2	PSAD_DAIMLER STAR 2_N.N	NO	
515331	03/09/2014	ZSCR	551	035-1	0	'054	A2C3511610092	NA	A2C00052689	31	1351	"R LIN,3K24,1%,TK100,63mW,0402"		ROH	NA	0.31	PSAD_DAIMLER STAR 2_N.N	NO	
515331	03/09/2014	ZSCR	551	035-1	0	'054	A2C3511610092	NA	A2C00019592	16	1351	"R LIN,5K62,1%,TK100,63mW,0402"		ROH	NA	0.16	PSAD_DAIMLER STAR 2_N.N	NO	
515331	03/09/2014	ZSCR	551	035-1	0	'054	A2C3511610092	NA	A2C00020588	73	1351	"R LIN,82R5,1%,TK100,100mW,0603"		ROH	NA	0.73	PSAD_DAIMLER STAR 2_N.N	NO	
515331	03/09/2014	ZSCR	551	035-1	0	'054	A2C3511610092	NA	A2C00059117	287	1351	"5R6,1%,TK50,100mW,0603,LIN RES/"		ROH	NA	14.35	PSAD_DAIMLER STAR 2_N.N	NO	
515331	03/09/2014	ZSCR	551	035-1	0	'054	A2C3511610092	NA	A2C00000445	21	1351	"1,NPN,NORMAL,500mA,45V,SOT23,BIP/BC817-2"		ROH	NA	1.68	PSAD_DAIMLER STAR 2_N.N	NO	
515331	03/09/2014	ZSCR	551	035-1	0	'054	A2C3511610092	NA	A2C00025363	67	1351	"22nF,10%,50V,X7R,0603,TINNED,CER CAP/"		ROH	NA	1.34	PSAD_DAIMLER STAR 2_N.N	NO	
515331	03/09/2014	ZSCR	551	035-1	0	'054	A2C3511610092	NA	A2C00032168	21	1351	"R LIN,1K3,1%,TK100,63mW,0402"		ROH	NA	0.21	PSAD_DAIMLER STAR 2_N.N	NO	
515331	03/09/2014	ZSCR	551	035-1	0	'054	A2C3511610093	NA	A2C00019595	42	1351	"R LIN,22K1,1%,TK100,63mW,0402"		ROH	NA	0.42	PSAD_DAIMLER STAR 2_N.N	NO	
515331	03/09/2014	ZSCR	551	035-1	0	'054	A2C3511610092	NA	A2C00032469	50	1351	"Dual 40W,22V,SOT23,common anode, SUP DIO"		ROH	NA	6.5	PSAD_DAIMLER STAR 2_N.N	NO	
515331	03/09/2014	ZSCR	551	035-1	0	'054	A2C3511610093	NA	A2C00019592	4	1351	"R LIN,5K62,1%,TK100,63mW,0402"		ROH	NA	0.04	PSAD_DAIMLER STAR 2_N.N	NO	
515331	03/09/2014	ZSCR	551	035-1	0	'054	A2C3511610093	NA	A2C00037882	1	1351	"R LIN,2K4,1%,TK100,63mW,0402"		ROH	NA	0.01	PSAD_DAIMLER STAR 2_N.N	NO	
515331	03/09/2014	ZSCR	551	035-1	0	'054	A2C3511610093	NA	A2C00023857	3	1351	"F BEAD/BLM41P,90mOhm,1KOhm,1.5A,SMD"		ROH	NA	0.99	PSAD_DAIMLER STAR 2_N.N	NO	
515331	03/09/2014	ZSCR	551	035-1	0	'054	A2C3511610093	NA	A2C00018230	2	1351	"400V,1A,1,STANDARD,DO214AC,RECT DIODE/S1"		ROH	NA	0.32	PSAD_DAIMLER STAR 2_N.N	NO	
515331	03/09/2014	ZSCR	551	035-1	0	'054	A2C3511610093	NA	A2C00056925	14	1351	"TJA1021T/20/c and ATA6662, TRANSCEIVER,L"		ROH	NA	24.08	PSAD_DAIMLER STAR 2_N.N	NO	
515331	03/09/2014	ZSCR	551	035-1	0	'054	A2C3511610093	NA	A2C00059117	18	1351	"5R6,1%,TK50,100mW,0603,LIN RES/"		ROH	NA	0.9	PSAD_DAIMLER STAR 2_N.N	NO	
515331	03/09/2014	ZSCR	551	035-1	0	'054	A2C3511610093	NA	A2C00025363	275	1351	"22nF,10%,50V,X7R,0603,TINNED,CER CAP/"		ROH	NA	5.5	PSAD_DAIMLER STAR 2_N.N	NO	
515331	03/09/2014	ZSCR	551	035-1	0	'054	A2C3511610093	NA	A2C00010444	4	1351	"0R05,63mW,1A,0402,JUMPER/+++please use A"		ROH	NA	0.04	PSAD_DAIMLER STAR 2_N.N	NO	
515331	03/09/2014	ZSCR	551	035-1	0	'054	A2C3511610093	NA	A2C00032168	57	1351	"R LIN,1K3,1%,TK100,63mW,0402"		ROH	NA	0.57	PSAD_DAIMLER STAR 2_N.N	NO	
515331	03/09/2014	ZSCR	551	035-1	0	'054	A2C8337860192	NA	A2C00019592	27	1351	"R LIN,5K62,1%,TK100,63mW,0402"		ROH	NA	0.27	PSAD_DAIMLER STAR 2_N.N	NO	
515331	03/09/2014	ZSCR	551	035-1	0	'054	A2C8337860192	NA	A2C00032168	28	1351	"R LIN,1K3,1%,TK100,63mW,0402"		ROH	NA	0.28	PSAD_DAIMLER STAR 2_N.N	NO	
515331	03/09/2014	ZSCR	551	035-1	0	'054	A2C8337860192	NA	A2C00028102	13	1351	"2,OP AMP,0Hz,TSSOP8,OP-COMP/TLC2272-QPW"		ROH	NA	23.01	PSAD_DAIMLER STAR 2_N.N	NO	
515331	03/09/2014	ZSCR	551	035-1	0	'054	A2C8337860192	NA	A2C00020588	37	1351	"R LIN,82R5,1%,TK100,100mW,0603"		ROH	NA	0.37	PSAD_DAIMLER STAR 2_N.N	NO	
515331	03/09/2014	ZSCR	551	035-1	0	'054	A2C8337860192	NA	A2C00052814	25	1351	"1,PNP,NORMAL,1A,60V,SOT-23,BIP/PBSS5160T"		ROH	NA	19.75	PSAD_DAIMLER STAR 2_N.N	NO	
515331	03/09/2014	ZSCR	551	035-1	0	'054	A2C8337860192	NA	A2C00059117	45	1351	"5R6,1%,TK50,100mW,0603,LIN RES/"		ROH	NA	2.25	PSAD_DAIMLER STAR 2_N.N	NO	
515331	03/09/2014	ZSCR	551	035-1	0	'054	A2C8337860192	NA	A2C00052689	52	1351	"R LIN,3K24,1%,TK100,63mW,0402"		ROH	NA	0.52	PSAD_DAIMLER STAR 2_N.N	NO	
515331	03/09/2014	ZSCR	551	035-1	0	'054	A2C8337860192	NA	A2C00000445	33	1351	"1,NPN,NORMAL,500mA,45V,SOT23,BIP/BC817-2"		ROH	NA	2.64	PSAD_DAIMLER STAR 2_N.N	NO	
515331	03/09/2014	ZSCR	551	035-1	0	'054	A2C8337860192	NA	A2C00004391	32	1351	"R LIN,47R,1%,TK100,100mW,0603"		ROH	NA	0.32	PSAD_DAIMLER STAR 2_N.N	NO	
515331	03/09/2014	ZSCR	551	035-1	0	'054	A2C8337860193	NA	A2C00019592	34	1351	"R LIN,5K62,1%,TK100,63mW,0402"		ROH	NA	0.34	PSAD_DAIMLER STAR 2_N.N	NO	
515331	03/09/2014	ZSCR	551	035-1	0	'054	A2C8337860193	NA	A2C00051989	40	1351	"100uF,20%,35V,SMD,AL,ELEC CAP/"		ROH	NA	35.6	PSAD_DAIMLER STAR 2_N.N	NO	
515331	03/09/2014	ZSCR	551	035-1	0	'054	A2C8337860193	NA	A2C00032168	20	1351	"R LIN,1K3,1%,TK100,63mW,0402"		ROH	NA	0.2	PSAD_DAIMLER STAR 2_N.N	NO	
515331	03/09/2014	ZSCR	551	035-1	0	'054	A2C8337860193	NA	A2C00051999	76	1351	"2.2mF,20%,35V,SMD,AL,ELEC CAP/"		ROH	NA	603.44	PSAD_DAIMLER STAR 2_N.N	NO	
515331	03/09/2014	ZSCR	551	035-1	0	'054	A2C8337860193	NA	A2C00025363	322	1351	"22nF,10%,50V,X7R,0603,TINNED,CER CAP/"		ROH	NA	6.44	PSAD_DAIMLER STAR 2_N.N	NO	
515331	03/09/2014	ZSCR	551	035-1	0	'054	A2C8337860193	NA	A2C00039667	2	1351	"22K,0.1%,TK25,100mW,0603,LIN RES/"		ROH	NA	0.58	PSAD_DAIMLER STAR 2_N.N	NO	
515331	03/09/2014	ZSCR	551	035-1	0	'054	A2C8337860193	NA	A2C00059117	15	1351	"5R6,1%,TK50,100mW,0603,LIN RES/"		ROH	NA	0.75	PSAD_DAIMLER STAR 2_N.N	NO	
515331	03/09/2014	ZSCR	551	035-1	0	'054	A2C8337860193	NA	A2C00064279	2	1351	"T FET/NTJD4001N,MOS,SMALLSIGNAL,SOT363"		ROH	NA	0.62	PSAD_DAIMLER STAR 2_N.N	NO	
515331	03/09/2014	ZSCR	551	035-1	0	'054	A2C3511610093	NA	A2C00000568	35	1351	"T BIP/BC 847S E6327,SOT363"		ROH	NA	4.9	PSAD_DAIMLER STAR 2_N.N	NO	
515331	03/09/2014	ZSCR	551	035-1	0	'054	A2C3511610093	NA	A2C00052765	2	1351	"220uH,400mA,SMD,COIL/"		ROH	NA	2.44	PSAD_DAIMLER STAR 2_N.N	NO	
515331	03/09/2014	ZSCR	551	035-1	0	'054	A2C3511620092	NA	A2C00003613	1	1351	"681R,1%,TK50,250mW,MINIMELF0204,LIN RES/"		ROH	NA	0.08	PSAD_DAIMLER STAR 2_N.N	NO	
515331	03/09/2014	ZSCR	551	035-1	0	'054	A2C3511620192	NA	A2C00003613	4	1351	"681R,1%,TK50,250mW,MINIMELF0204,LIN RES/"		ROH	NA	0.32	PSAD_DAIMLER STAR 2_N.N	NO	
515331	03/09/2014	ZSCR	551	035-1	0	'054	A2C3511620193	NA	A2C00035287	1	1351	"60V,2A,1,SCHOTTKY,SMB,RECT DIODE/SS26"		ROH	NA	0.48	PSAD_DAIMLER STAR 2_N.N	NO	
515331	03/09/2014	ZSCR	551	035-1	0	'054	A2C3511620193	NA	A2C00051999	5	1351	"2.2mF,20%,35V,SMD,AL,ELEC CAP/"		ROH	NA	39.7	PSAD_DAIMLER STAR 2_N.N	NO	
515331	03/09/2014	ZSCR	551	035-1	0	'054	A2C3511620193	NA	A2C00000568	10	1351	"T BIP/BC 847S E6327,SOT363"		ROH	NA	1.4	PSAD_DAIMLER STAR 2_N.N	NO	
515331	03/09/2014	ZSCR	551	035-1	0	'054	A2C3511620092	NA	A2C00006616	6	1351	"R LIN,7K5,5%,TK200,63mW,0402"		ROH	NA	0.06	PSAD_DAIMLER STAR 2_N.N	NO	
515331	03/09/2014	ZSCR	551	035-1	0	'054	A2C3511620093	NA	A2C00000568	39	1351	"T BIP/BC 847S E6327,SOT363"		ROH	NA	5.46	PSAD_DAIMLER STAR 2_N.N	NO	
515331	03/09/2014	ZSCR	551	035-1	0	'054	A2C3511620093	NA	A2C00051994	17	1351	"330uF,20%,35V,SMD,AL,ELEC CAP/"		ROH	NA	17.34	PSAD_DAIMLER STAR 2_N.N	NO	
515331	03/09/2014	ZSCR	551	035-1	0	'054	A2C3511620093	NA	A2C00006616	9	1351	"R LIN,7K5,5%,TK200,63mW,0402"		ROH	NA	0.09	PSAD_DAIMLER STAR 2_N.N	NO	
515331	03/09/2014	ZSCR	551	035-1	0	'054	A2C8337860193	NA	A2C00000568	28	1351	"T BIP/BC 847S E6327,SOT363"		ROH	NA	3.92	PSAD_DAIMLER STAR 2_N.N	NO	
515331	03/09/2014	ZSCR	551	035-1	0	'054	A2C8337860193	NA	A2C00051994	1	1351	"330uF,20%,35V,SMD,AL,ELEC CAP/"		ROH	NA	1.02	PSAD_DAIMLER STAR 2_N.N	NO	
515331	03/09/2014	ZSCR	551	035-1	0	'054	A2C3511610192	NA	A2C40002657	5	1351	"D SUP/MMBZ27VDA,SOT23"		ROH	NA	1.05	PSAD_DAIMLER STAR 2_N.N	NO	
515331	03/09/2014	ZSCR	551	035-1	0	'054	A2C3511610193	NA	A2C00062333	2	1351	"L COIL/,150uH,1.5A,SMD // NFND PLS USE A"		ROH	NA	5.32	PSAD_DAIMLER STAR 2_N.N	NO	
515331	03/09/2014	ZSCR	551	035-1	0	'054	A2C3511610192	NA	A2C00018432	3	1351	"70V,250mA,4,FAST,SOT363,RECT DIODE/BAV70"		ROH	NA	0.54	PSAD_DAIMLER STAR 2_N.N	NO	
515331	03/09/2014	ZSCR	551	035-1	0	'054	A2C3511610193	NA	A2C00000568	20	1351	"T BIP/BC 847S E6327,SOT363"		ROH	NA	2.8	PSAD_DAIMLER STAR 2_N.N	NO	
515332	03/09/2014	ZSCR	551	035-1	0	'054	A2C3268040093	NA	A2C00061961	9	1351	"IC SMART POW/ATIC129_8LOOP_C2,QFP80"		ROH	NA	232.83	PS_HONDA HRS6_N.NORTON	NO	
515332	03/09/2014	ZSCR	551	035-1	0	'054	A2C8025640092	NA	A2C40003820	1	1351	"R LIN,10R,1%,TK100,100mW,0603"		ROH	NA	0.01	PS_HONDA HRS6_N.NORTON	NO	
515332	03/09/2014	ZSCR	551	035-1	0	'054	A2C8025640092	NA	A2C00030420	36	1351	"R NET,10K,5%,31mW,0408_8"		ROH	NA	1.08	PS_HONDA HRS6_N.NORTON	NO	
515332	03/09/2014	ZSCR	551	035-1	0	'054	A2C3268040093	NA	A2C00002274	1	1351	"15pF,5%,50V,C0G,0603,Sn,CER CAP/CC"		ROH	NA	0.02	PS_HONDA HRS6_N.NORTON	NO	
515332	03/09/2014	ZSCR	551	035-1	0	'054	A2C3268040093	NA	A2C00057767	5	1351	"IC MCU BLK/SPC560P50L3 (Pictus512K),A1,L"		ROH	NA	86.65	PS_HONDA HRS6_N.NORTON	NO	
515332	03/09/2014	ZSCR	551	035-1	0	'054	A2C3268040092	NA	A2C00030420	50	1351	"R NET,10K,5%,31mW,0408_8"		ROH	NA	1.5	PS_HONDA HRS6_N.NORTON	NO	
515332	03/09/2014	ZSCR	551	035-1	0	'054	A2C3268040092	NA	A2C00037882	1	1351	"R LIN,2K4,1%,TK100,63mW,0402"		ROH	NA	0.01	PS_HONDA HRS6_N.NORTON	NO	
515332	03/09/2014	ZSCR	551	035-1	0	'054	A2C3268040092	NA	A2C00039667	1	1351	"22K,0.1%,TK25,100mW,0603,LIN RES/"		ROH	NA	0.29	PS_HONDA HRS6_N.NORTON	NO	
515332	03/09/2014	ZSCR	551	035-1	0	'054	A2C8021660092	NA	A2C40003820	2	1351	"R LIN,10R,1%,TK100,100mW,0603"		ROH	NA	0.02	PS_HONDA HRS6_N.NORTON	NO	
515332	03/09/2014	ZSCR	551	035-1	0	'054	A2C3268040092	NA	A2C00039665	1	1351	"4K99,0.1%,TK25,100mW,0603,LIN RES/M11"		ROH	NA	0.27	PS_HONDA HRS6_N.NORTON	NO	
515332	03/09/2014	ZSCR	551	035-1	0	'054	A2C3268040092	NA	A2C40003820	1	1351	"R LIN,10R,1%,TK100,100mW,0603"		ROH	NA	0.01	PS_HONDA HRS6_N.NORTON	NO	
515332	03/09/2014	ZSCR	551	035-1	0	'054	A2C3268040092	NA	A2C00010918	6	1351	"R LIN,100K,1%,TK100,63mW,0402"		ROH	NA	0.06	PS_HONDA HRS6_N.NORTON	NO	
515332	03/09/2014	ZSCR	551	035-1	0	'054	A2C9024720092	NA	A2C00007895	1	1351	"C CER,C0G,470pF,5%,50V,0603,Sn"		ROH	NA	0.02	PS_HONDA HRS6_N.NORTON	NO	
515332	03/09/2014	ZSCR	551	035-1	0	'054	A2C8021770093	NA	A2C00061961	28	1351	"IC SMART POW/ATIC129_8LOOP_C2,QFP80"		ROH	NA	724.36	PS_HONDA HRS6_N.NORTON	NO	
515332	03/09/2014	ZSCR	551	035-1	0	'054	A2C8021770093	NA	A2C00023857	8	1351	"F BEAD/BLM41P,90mOhm,1KOhm,1.5A,SMD"		ROH	NA	2.64	PS_HONDA HRS6_N.NORTON	NO	
515332	03/09/2014	ZSCR	551	035-1	0	'054	A2C8021770093	NA	A2C00054239	94	1351	"600V,1.5A,1,STANDARD,SMB/DO214AA,RECT DI"		ROH	NA	25.38	PS_HONDA HRS6_N.NORTON	NO	
515332	03/09/2014	ZSCR	551	035-1	0	'054	A2C8021770093	NA	A2C00059117	13	1351	"5R6,1%,TK50,100mW,0603,LIN RES/"		ROH	NA	0.65	PS_HONDA HRS6_N.NORTON	NO	
515332	03/09/2014	ZSCR	551	035-1	0	'054	A2C8021770093	NA	A2C00057767	16	1351	"IC MCU BLK/SPC560P50L3 (Pictus512K),A1,L"		ROH	NA	277.28	PS_HONDA HRS6_N.NORTON	NO	
515332	03/09/2014	ZSCR	551	035-1	0	'054	A2C8496530093	NA	A2C00061961	1	1351	"IC SMART POW/ATIC129_8LOOP_C2,QFP80"		ROH	NA	25.87	PS_HONDA HRS6_N.NORTON	NO	
515332	03/09/2014	ZSCR	551	035-1	0	'054	A2C8496530093	NA	A2C00020588	1	1351	"R LIN,82R5,1%,TK100,100mW,0603"		ROH	NA	0.01	PS_HONDA HRS6_N.NORTON	NO	
515332	03/09/2014	ZSCR	551	035-1	0	'054	A2C8021660093	NA	A2C00059117	14	1351	"5R6,1%,TK50,100mW,0603,LIN RES/"		ROH	NA	0.7	PS_HONDA HRS6_N.NORTON	NO	
515332	03/09/2014	ZSCR	551	035-1	0	'054	A2C8496530093	NA	A2C00057767	2	1351	"IC MCU BLK/SPC560P50L3 (Pictus512K),A1,L"		ROH	NA	34.66	PS_HONDA HRS6_N.NORTON	NO	
515332	03/09/2014	ZSCR	551	035-1	0	'054	A2C8021660093	NA	A2C00023857	24	1351	"F BEAD/BLM41P,90mOhm,1KOhm,1.5A,SMD"		ROH	NA	7.92	PS_HONDA HRS6_N.NORTON	NO	
515332	03/09/2014	ZSCR	551	035-1	0	'054	A2C8496530093	NA	A2C00060253	1	1351	"4,33V,1.95Ohm,TQFP80,ACU (Airbag Control"		ROH	NA	27.33	PS_HONDA HRS6_N.NORTON	NO	
515332	03/09/2014	ZSCR	551	035-1	0	'054	A2C8021660093	NA	A2C00057767	59	1351	"IC MCU BLK/SPC560P50L3 (Pictus512K),A1,L"		ROH	NA	1022.47	PS_HONDA HRS6_N.NORTON	NO	
515332	03/09/2014	ZSCR	551	035-1	0	'054	A2C8496530092	NA	A2C00007895	1	1351	"C CER,C0G,470pF,5%,50V,0603,Sn"		ROH	NA	0.02	PS_HONDA HRS6_N.NORTON	NO	
515332	03/09/2014	ZSCR	551	035-1	0	'054	A2C8032310093	NA	A2C00023857	1	1351	"F BEAD/BLM41P,90mOhm,1KOhm,1.5A,SMD"		ROH	NA	0.33	PS_HONDA HRS6_N.NORTON	NO	
515332	03/09/2014	ZSCR	551	035-1	0	'054	A2C8021730093	NA	A2C00034550	1	1351	"2R7,1%,TK200,100mW,0603,LIN RES/ERJ3R"		ROH	NA	0.15	PS_HONDA HRS6_N.NORTON	NO	
