area,tecnologia,defecto,causa,division,proyecto,,,,,,
WHSE,014,MATERIAL DAÑADO,METODO,PE,NVLD,,,,,,
WHSE,014,MATERIAL DAÑADO,PROVEEDOR,PE,NVLD,,,,,,
WHSE,014,MOJADO,MANO DE OBRA,PE,NVLD,,,,,,
WHSE,014,MOJADO,METODO,PE,NVLD,,,,,,
WHSE,014,MOJADO,PROVEEDOR,PE,NVLD,,,,,,
WHSE,014,OBSOLETO,MANO DE OBRA,PE,NVLD,,,,,,
WHSE,014,OBSOLETO,METODO,PE,NVLD,,,,,,
WHSE,014,SOBRE INVENTARIO,METODO,PE,NVLD,,,,,,
WHSE,015,CADUCO,MANO DE OBRA,PE,NVLD,,,,,,
WHSE,015,CADUCO,METODO,PE,NVLD,,,,,,
WHSE,015,CADUCO,PROVEEDOR,PE,NVLD,,,,,,
WHSE,015,CAMBIO DE INGENIERIA,METODO,PE,NVLD,,,,,,
WHSE,015,DAÑADO,MANO DE OBRA,PE,NVLD,,,,,,
WHSE,015,DAÑADO,METODO,PE,NVLD,,,,,,
WHSE,015,DAÑADO,PROVEEDOR,PE,NVLD,,,,,,
WHSE,015,DAÑADO POR TRANSPORTE,METODO,PE,NVLD,,,,,,
WHSE,015,DAÑADO POR TRANSPORTE,PROVEEDOR,PE,NVLD,,,,,,
WHSE,015,DERRAME,MANO DE OBRA,PE,NVLD,,,,,,
WHSE,015,DERRAME,METODO,PE,NVLD,,,,,,
WHSE,015,DERRAME,PROVEEDOR,PE,NVLD,,,,,,
WHSE,015,DERRAME POR TRANSPORTE,MANO DE OBRA,PE,NVLD,,,,,,
WHSE,015,DERRAME POR TRANSPORTE,METODO,PE,NVLD,,,,,,
WHSE,015,DERRAME POR TRANSPORTE,PROVEEDOR,PE,NVLD,,,,,,
WHSE,015,GOLPEADO,MANO DE OBRA,PE,NVLD,,,,,,
WHSE,015,GOLPEADO,METODO,PE,NVLD,,,,,,
WHSE,015,GOLPEADO,PROVEEDOR,PE,NVLD,,,,,,
WHSE,015,MAL MANEJO DE ALMACEN,MANO DE OBRA,PE,NVLD,,,,,,
WHSE,015,MAL MANEJO DE ALMACEN,METODO,PE,NVLD,,,,,,
WHSE,015,MATERIAL DAÑADO,MANO DE OBRA,PE,NVLD,,,,,,
WHSE,015,MATERIAL DAÑADO,METODO,PE,NVLD,,,,,,
WHSE,015,MATERIAL DAÑADO,PROVEEDOR,PE,NVLD,,,,,,
WHSE,015,MOJADO,MANO DE OBRA,PE,NVLD,,,,,,
WHSE,015,MOJADO,METODO,PE,NVLD,,,,,,
WHSE,015,MOJADO,PROVEEDOR,PE,NVLD,,,,,,
WHSE,015,OBSOLETO,MANO DE OBRA,PE,NVLD,,,,,,
WHSE,015,OBSOLETO,METODO,PE,NVLD,,,,,,
WHSE,015,SOBRE INVENTARIO,METODO,PE,NVLD,,,,,,
WHSE,014,CADUCO,MANO DE OBRA,PE,OPEL,,,,,,
WHSE,014,CADUCO,METODO,PE,OPEL,,,,,,
WHSE,014,CADUCO,PROVEEDOR,PE,OPEL,,,,,,
WHSE,014,CAMBIO DE INGENIERIA,METODO,PE,OPEL,,,,,,
WHSE,014,DAÑADO,MANO DE OBRA,PE,OPEL,,,,,,
WHSE,014,DAÑADO,METODO,PE,OPEL,,,,,,
WHSE,014,DAÑADO,PROVEEDOR,PE,OPEL,,,,,,
WHSE,014,DAÑADO POR TRANSPORTE,METODO,PE,OPEL,,,,,,
WHSE,014,DAÑADO POR TRANSPORTE,PROVEEDOR,PE,OPEL,,,,,,
WHSE,014,DERRAME,MANO DE OBRA,PE,OPEL,,,,,,
WHSE,014,DERRAME,METODO,PE,OPEL,,,,,,
WHSE,014,DERRAME,PROVEEDOR,PE,OPEL,,,,,,
WHSE,014,DERRAME POR TRANSPORTE,MANO DE OBRA,PE,OPEL,,,,,,
WHSE,014,DERRAME POR TRANSPORTE,METODO,PE,OPEL,,,,,,
WHSE,014,DERRAME POR TRANSPORTE,PROVEEDOR,PE,OPEL,,,,,,
WHSE,014,GOLPEADO,MANO DE OBRA,PE,OPEL,,,,,,
WHSE,014,GOLPEADO,METODO,PE,OPEL,,,,,,
WHSE,014,GOLPEADO,PROVEEDOR,PE,OPEL,,,,,,
WHSE,014,MAL MANEJO DE ALMACEN,MANO DE OBRA,PE,OPEL,,,,,,
WHSE,014,MAL MANEJO DE ALMACEN,METODO,PE,OPEL,,,,,,
WHSE,014,MATERIAL DAÑADO,MANO DE OBRA,PE,OPEL,,,,,,
WHSE,014,MATERIAL DAÑADO,METODO,PE,OPEL,,,,,,
WHSE,014,MATERIAL DAÑADO,PROVEEDOR,PE,OPEL,,,,,,
WHSE,014,MOJADO,MANO DE OBRA,PE,OPEL,,,,,,
WHSE,014,MOJADO,METODO,PE,OPEL,,,,,,
WHSE,014,MOJADO,PROVEEDOR,PE,OPEL,,,,,,
WHSE,014,OBSOLETO,MANO DE OBRA,PE,OPEL,,,,,,
WHSE,014,OBSOLETO,METODO,PE,OPEL,,,,,,
WHSE,014,SOBRE INVENTARIO,METODO,PE,OPEL,,,,,,
WHSE,015,CADUCO,MANO DE OBRA,PE,OPEL,,,,,,
WHSE,015,CADUCO,METODO,PE,OPEL,,,,,,
WHSE,015,CADUCO,PROVEEDOR,PE,OPEL,,,,,,
WHSE,015,CAMBIO DE INGENIERIA,METODO,PE,OPEL,,,,,,
WHSE,015,DAÑADO,MANO DE OBRA,PE,OPEL,,,,,,
WHSE,015,DAÑADO,METODO,PE,OPEL,,,,,,
WHSE,015,DAÑADO,PROVEEDOR,PE,OPEL,,,,,,
WHSE,015,DAÑADO POR TRANSPORTE,METODO,PE,OPEL,,,,,,
WHSE,015,DAÑADO POR TRANSPORTE,PROVEEDOR,PE,OPEL,,,,,,
WHSE,015,DERRAME,MANO DE OBRA,PE,OPEL,,,,,,
WHSE,015,DERRAME,METODO,PE,OPEL,,,,,,
WHSE,015,DERRAME,PROVEEDOR,PE,OPEL,,,,,,
WHSE,015,DERRAME POR TRANSPORTE,MANO DE OBRA,PE,OPEL,,,,,,
WHSE,015,DERRAME POR TRANSPORTE,METODO,PE,OPEL,,,,,,
WHSE,015,DERRAME POR TRANSPORTE,PROVEEDOR,PE,OPEL,,,,,,
WHSE,015,GOLPEADO,MANO DE OBRA,PE,OPEL,,,,,,
WHSE,015,GOLPEADO,METODO,PE,OPEL,,,,,,
WHSE,015,GOLPEADO,PROVEEDOR,PE,OPEL,,,,,,
WHSE,015,MAL MANEJO DE ALMACEN,MANO DE OBRA,PE,OPEL,,,,,,
WHSE,015,MAL MANEJO DE ALMACEN,METODO,PE,OPEL,,,,,,
WHSE,015,MATERIAL DAÑADO,MANO DE OBRA,PE,OPEL,,,,,,
WHSE,015,MATERIAL DAÑADO,METODO,PE,OPEL,,,,,,
WHSE,015,MATERIAL DAÑADO,PROVEEDOR,PE,OPEL,,,,,,
WHSE,015,MOJADO,MANO DE OBRA,PE,OPEL,,,,,,
WHSE,015,MOJADO,METODO,PE,OPEL,,,,,,
WHSE,015,MOJADO,PROVEEDOR,PE,OPEL,,,,,,
WHSE,015,OBSOLETO,MANO DE OBRA,PE,OPEL,,,,,,
WHSE,015,OBSOLETO,METODO,PE,OPEL,,,,,,
WHSE,015,SOBRE INVENTARIO,METODO,PE,OPEL,,,,,,
WHSE,014,CADUCO,MANO DE OBRA,PE,GETRAG,,,,,,
WHSE,014,CADUCO,METODO,PE,GETRAG,,,,,,
WHSE,014,CADUCO,PROVEEDOR,PE,GETRAG,,,,,,
WHSE,014,CAMBIO DE INGENIERIA,METODO,PE,GETRAG,,,,,,
WHSE,014,DAÑADO,MANO DE OBRA,PE,GETRAG,,,,,,
WHSE,014,DAÑADO,METODO,PE,GETRAG,,,,,,
WHSE,014,DAÑADO,PROVEEDOR,PE,GETRAG,,,,,,
WHSE,014,DAÑADO POR TRANSPORTE,METODO,PE,GETRAG,,,,,,
WHSE,014,DAÑADO POR TRANSPORTE,PROVEEDOR,PE,GETRAG,,,,,,
WHSE,014,DERRAME,MANO DE OBRA,PE,GETRAG,,,,,,
WHSE,014,DERRAME,METODO,PE,GETRAG,,,,,,
WHSE,014,DERRAME,PROVEEDOR,PE,GETRAG,,,,,,
WHSE,014,DERRAME POR TRANSPORTE,MANO DE OBRA,PE,GETRAG,,,,,,
WHSE,014,DERRAME POR TRANSPORTE,METODO,PE,GETRAG,,,,,,
WHSE,014,DERRAME POR TRANSPORTE,PROVEEDOR,PE,GETRAG,,,,,,
WHSE,014,GOLPEADO,MANO DE OBRA,PE,GETRAG,,,,,,
WHSE,014,GOLPEADO,METODO,PE,GETRAG,,,,,,
WHSE,014,GOLPEADO,PROVEEDOR,PE,GETRAG,,,,,,
WHSE,014,MAL MANEJO DE ALMACEN,MANO DE OBRA,PE,GETRAG,,,,,,
WHSE,014,MAL MANEJO DE ALMACEN,METODO,PE,GETRAG,,,,,,
WHSE,014,MATERIAL DAÑADO,MANO DE OBRA,PE,GETRAG,,,,,,
WHSE,014,MATERIAL DAÑADO,METODO,PE,GETRAG,,,,,,
WHSE,014,MATERIAL DAÑADO,PROVEEDOR,PE,GETRAG,,,,,,
WHSE,014,MOJADO,MANO DE OBRA,PE,GETRAG,,,,,,
WHSE,014,MOJADO,METODO,PE,GETRAG,,,,,,
WHSE,014,MOJADO,PROVEEDOR,PE,GETRAG,,,,,,
WHSE,014,OBSOLETO,MANO DE OBRA,PE,GETRAG,,,,,,
WHSE,014,OBSOLETO,METODO,PE,GETRAG,,,,,,
WHSE,014,SOBRE INVENTARIO,METODO,PE,GETRAG,,,,,,
WHSE,015,CADUCO,MANO DE OBRA,PE,GETRAG,,,,,,
WHSE,015,CADUCO,METODO,PE,GETRAG,,,,,,
WHSE,015,CADUCO,PROVEEDOR,PE,GETRAG,,,,,,
WHSE,015,CAMBIO DE INGENIERIA,METODO,PE,GETRAG,,,,,,
WHSE,015,DAÑADO,MANO DE OBRA,PE,GETRAG,,,,,,
WHSE,015,DAÑADO,METODO,PE,GETRAG,,,,,,
WHSE,015,DAÑADO,PROVEEDOR,PE,GETRAG,,,,,,
WHSE,015,DAÑADO POR TRANSPORTE,METODO,PE,GETRAG,,,,,,
WHSE,015,DAÑADO POR TRANSPORTE,PROVEEDOR,PE,GETRAG,,,,,,
WHSE,015,DERRAME,MANO DE OBRA,PE,GETRAG,,,,,,
WHSE,015,DERRAME,METODO,PE,GETRAG,,,,,,
WHSE,015,DERRAME,PROVEEDOR,PE,GETRAG,,,,,,
WHSE,015,DERRAME POR TRANSPORTE,MANO DE OBRA,PE,GETRAG,,,,,,
WHSE,015,DERRAME POR TRANSPORTE,METODO,PE,GETRAG,,,,,,
WHSE,015,DERRAME POR TRANSPORTE,PROVEEDOR,PE,GETRAG,,,,,,
WHSE,015,GOLPEADO,MANO DE OBRA,PE,GETRAG,,,,,,
WHSE,015,GOLPEADO,METODO,PE,GETRAG,,,,,,
WHSE,015,GOLPEADO,PROVEEDOR,PE,GETRAG,,,,,,
WHSE,015,MAL MANEJO DE ALMACEN,MANO DE OBRA,PE,GETRAG,,,,,,
WHSE,015,MAL MANEJO DE ALMACEN,METODO,PE,GETRAG,,,,,,
WHSE,015,MATERIAL DAÑADO,MANO DE OBRA,PE,GETRAG,,,,,,
WHSE,015,MATERIAL DAÑADO,METODO,PE,GETRAG,,,,,,
WHSE,015,MATERIAL DAÑADO,PROVEEDOR,PE,GETRAG,,,,,,
WHSE,015,MOJADO,MANO DE OBRA,PE,GETRAG,,,,,,
WHSE,015,MOJADO,METODO,PE,GETRAG,,,,,,
WHSE,015,MOJADO,PROVEEDOR,PE,GETRAG,,,,,,
WHSE,015,OBSOLETO,MANO DE OBRA,PE,GETRAG,,,,,,
WHSE,015,OBSOLETO,METODO,PE,GETRAG,,,,,,
WHSE,015,SOBRE INVENTARIO,METODO,PE,GETRAG,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
