No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Batch ID	No.Parte	Cantidad	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP			
569594	30/12/2014	ZSCR	551	030-1	NA	'054	A2C3268040002	NA	A2C3268040092	1	pcb assy HONHRS6 V11 bottom side	NA	HALB	S.Real/AutoBF	51.76	PS_HONDA HRS6_J.JUAN CH	NO	4985269477			
569595	30/12/2014	ZSCR	551	030-1	NA	'054	A2C3268040002	NA	A2C3268040092	1	pcb assy HONHRS6 V11 bottom side	NA	HALB	S.Real/AutoBF	51.76	PS_HONDA HRS6_J.JUAN CH	NO	4985269477			
569596	30/12/2014	ZSCR	551	030-1	NA	'054	A2C3268040002	NA	A2C3268040092	1	pcb assy HONHRS6 V11 bottom side	NA	HALB	S.Real/AutoBF	51.76	PS_HONDA HRS6_J.JUAN CH	NO	4985269477			
569597	30/12/2014	ZSCR	551	030-1	NA	'054	A2C3268040002	NA	A2C3268040092	1	pcb assy HONHRS6 V11 bottom side	NA	HALB	S.Real/AutoBF	51.76	PS_HONDA HRS6_J.JUAN CH	NO	4985269477			
569598	30/12/2014	ZSCR	551	030-1	NA	'054	A2C3268040002	NA	A2C3268040092	1	pcb assy HONHRS6 V11 bottom side	NA	HALB	S.Real/AutoBF	51.76	PS_HONDA HRS6_J.JUAN CH	NO	4985269477			
569599	30/12/2014	ZSCR	551	030-1	NA	'054	A2C3268040002	NA	A2C3268040092	1	pcb assy HONHRS6 V11 bottom side	NA	HALB	S.Real/AutoBF	51.76	PS_HONDA HRS6_J.JUAN CH	NO	4985269477			
569600	30/12/2014	ZSCR	551	030-1	NA	'054	A2C3268040002	NA	A2C3268040092	1	pcb assy HONHRS6 V11 bottom side	NA	HALB	S.Real/AutoBF	51.76	PS_HONDA HRS6_J.JUAN CH	NO	4985269477			
569601	30/12/2014	ZSCR	551	030-1	NA	'054	A2C3268040002	NA	A2C3268040092	1	pcb assy HONHRS6 V11 bottom side	NA	HALB	S.Real/AutoBF	51.76	PS_HONDA HRS6_J.JUAN CH	NO	4985269477			
569602	30/12/2014	ZSCR	551	030-1	NA	'054	A2C3268040002	#N/A	A2C3268040093	1	pcb assy HONHRS6 V11 top side	NA	HALB	S.Real	266.18	PS_HONDA HRS6_J.JUAN CH	NO	4985269743			
569603	30/12/2014	ZSCR	551	030-1	NA	'054	A2C53429875	#N/A	A2C53429875A	1	Hyundai circuit board assy 12FL SMD Top	NA	HALB	S.Real	 $158.84 	PS_HYUNDAI_.	NO				
569604	30/12/2014	ZSCR	551	030-1	NA	'054	A2C3268040002	NA	A2C3268040092	1	pcb assy HONHRS6 V11 bottom side	NA	HALB	S.Real/AutoBF	51.76	PS_HONDA HRS6_J.JUAN CH	NO	4985269477			
569605	30/12/2014	ZSCR	551	030-1	NA	'054	A2C3268040002	NA	A2C3268040092	1	pcb assy HONHRS6 V11 bottom side	NA	HALB	S.Real/AutoBF	51.76	PS_HONDA HRS6_J.JUAN CH	NO	4985269477			
569606	30/12/2014	ZSCR	551	030-1	NA	'054	A2C37744300	#N/A	A2C3774430093	1	FIAT 326 3V SMT TOP	NA	HALB	S.Real	118.3	PS_FIAT BRAZIL_E.EDWIN	NO	4985269750			
569607	30/12/2014	ZSCR	551	030-1	NA	'054	A2C3320950092	#N/A	A2C53387067	1	pcb FIAT ACU MA	NA	ROH	NA	11.45	PS_FIAT BRAZIL_E.EDWIN	NO	4985269744			
569608	30/12/2014	ZSCR	551	030-1	NA	'054	A2C91764100	#N/A	A2C9257230093	1	pcb assy GMSMD30 Top	NA	HALB	S.Real	 $256.95 	PS_SDM30_.	NO	4985269753			
569609	30/12/2014	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C30816300	6	pcb SVI	NA	ROH	NA	89.1	PS_CHRYSLER MY2013_E.ED	NO	4985269653			
569610	30/12/2014	ZSCR	551	030-1	NA	'054	A2C8153120093	NA	A2C8153120092	1	pcb assy DAGARM3 V14 Bottom	NA	HALB	S.Real/AutoBF	81.75	PS_ARAMIS III_E.EDWIN R	NO	4985269486			
569611	30/12/2014	ZSCR	551	030-1	NA	'054	A2C8153120093	NA	A2C8153120092	1	pcb assy DAGARM3 V14 Bottom	NA	HALB	S.Real/AutoBF	81.75	PS_ARAMIS III_E.EDWIN R	NO	4985269486			
569612	30/12/2014	ZSCR	551	030-1	NA	'054	A2C8153120093	NA	A2C8153120092	1	pcb assy DAGARM3 V14 Bottom	NA	HALB	S.Real/AutoBF	81.75	PS_ARAMIS III_E.EDWIN R	NO	4985269486			
569613	30/12/2014	ZSCR	551	030-1	NA	'054	A2C8153120093	NA	A2C8153120092	1	pcb assy DAGARM3 V14 Bottom	NA	HALB	S.Real/AutoBF	81.75	PS_ARAMIS III_E.EDWIN R	NO	4985269486			
569614	30/12/2014	ZSCR	551	030-1	NA	'054	A2C8153120093	NA	A2C8153120092	1	pcb assy DAGARM3 V14 Bottom	NA	HALB	S.Real/AutoBF	81.75	PS_ARAMIS III_E.EDWIN R	NO	4985269486			
569615	30/12/2014	ZSCR	551	030-1	NA	'054	A2C8153120093	NA	A2C8153120092	1	pcb assy DAGARM3 V14 Bottom	NA	HALB	S.Real/AutoBF	81.75	PS_ARAMIS III_E.EDWIN R	NO	4985269486			
569616	30/12/2014	ZSCR	551	030-1	NA	'054	A2C8153120093	NA	A2C8153120092	1	pcb assy DAGARM3 V14 Bottom	NA	HALB	S.Real/AutoBF	81.75	PS_ARAMIS III_E.EDWIN R	NO	4985269486			
569617	30/12/2014	ZSCR	551	030-1	NA	'054	A2C8153120093	NA	A2C8153120092	1	pcb assy DAGARM3 V14 Bottom	NA	HALB	S.Real/AutoBF	81.75	PS_ARAMIS III_E.EDWIN R	NO	4985269486			
569618	30/12/2014	ZSCR	551	030-1	NA	'054	A2C8153120093	NA	A2C8153120092	1	pcb assy DAGARM3 V14 Bottom	NA	HALB	S.Real/AutoBF	81.75	PS_ARAMIS III_E.EDWIN R	NO	4985269486			
569619	30/12/2014	ZSCR	551	030-1	NA	'054	A2C81543200	NA	A2C53388687	1	circuit board assy	NA	HALB	S.Real	359.32	PS_ARAMIS 2013_E.EDWIN	NO	4985269659			
569620	30/12/2014	ZSCR	551	030-1	NA	'054	A2C81542300	NA	A2C81543200	1	pcb assy	NA	HALB	S.Real	415.2	PS_ARAMIS 2013_E.EDWIN	NO	4985269659			
569621	30/12/2014	ZSCR	551	030-1	NA	'054	5WK44771	#N/A	A2C81531200	1	pcb assy DAGARM3 V14	NA	HALB	S.Real	433.85	PS_ARAMIS 2013_E.EDWIN	NO	4985269714			
569622	30/12/2014	ZSCR	551	030-1	NA	'054	A2C86832600	NA	A2C3268040002	1	pcb assy HONHRS6 V11B	NA	HALB	S.Real/AutoBF	308.02	PS_HONDA HRS6_J.JUAN CH	NO	4985269475			
569623	30/12/2014	ZSCR	551	030-1	NA	'054	5WY89350	NA	A2C31080700	1	airbag	NA	HALB	S.Real	331.82	PS_CHRYSLER MY2013_E.ED	NO	4985269653			
569624	30/12/2014	ZSCR	551	030-1	NA	'054	A2C8021660002	NA	A2C8021660092	60	pcb assy HONHRS6 V04 BOTTOM	NA	HALB	S.Real/AutoBF	3085.8	PS_HONDA HRS6_J.JUAN CH	NO	4985269484			
569625	30/12/2014	ZSCR	551	050-1	NA	'054	A2C94490800	#N/A	A2C94490800	8	pcb assy HONHRS5 V37	NA	HALB	S.Real	" $1,444.96 "	PS_HONDA HRS5_.	NO	4985269756			
569626	30/12/2014	ZSCR	551	050-1	NA	'054	A2C89730900	NA	A2C8021660002	1	pcb assy HONHRS6 V04	NA	HALB	S.Real/AutoBF	307.13	PS_HONDA HRS6_J.JUAN CH	NO	4985269546			
569627	30/12/2014	ZSCR	551	050-1	NA	'054	A2C86887712	#N/A	A2C86884501	1	pcb assy DAGSTAR2 D_14	NA	HALB	S.Real	 $499.67 	PSAD_DAIMLER STAR 2_A.A	NO				
569629	30/12/2014	ZSCR	551	030-1	NA	'054	A2C85621900	NA	A2C53417787	1	pcb assy	NA	HALB	S.Real/AutoBF	148.49	PS_FIAT BRAZIL_A.ANA TA	NO	4985269479			
