No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Batch ID	 	Cantidad	Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP
565868	16/12/2014	ZSCR	551	040-1	NA	'054	A2C91764000	NA	A2C92572200	1	1401	pcb assy GMSDM30	NA	HALB	S.Real/AutoBF	153.85	PS_SDM30_.	NO	4985095415
565872	16/12/2014	ZSCR	551	040-5	NA	'054	A2C37964112	NA	A2C35116201	1	1405	pcb assy DAGSTAR2 D_13	NA	HALB	S.Real	398.7	PSAD_DAIMLER STAR 2_A.A	NO	
565881	16/12/2014	ZSCR	551	040-1	NA	'054	A2C38070400	NA	A2C33209500	1	1401	pcb assy FIA199 V16	NA	HALB	S.Real	157.98	PS_FIAT BRAZIL_E.EDWIN	NO	
565890	16/12/2014	ZSCR	551	040-1	NA	'054	A2C91764400	NA	A2C92572700	1	1401	pcb assy GMSDM30	NA	HALB	S.Real/AutoBF	387.18	PS_SDM30_.	NO	4985095456
565900	16/12/2014	ZSCR	551	040-3	NA	'054	A2C37924700	NA	A2C53332366	5	1403	cover RAP T BK	NA	ROH	NA	24.1	PS_FIAT BRAZIL_E.EDWIN	NO	
565910	16/12/2014	ZSCR	551	040-3	NA	'054	A2C86816902	NA	A2C53108387	5	1403	"pan head screw SF-M3,5x 10,00 1241"	NA	ROH	NA	0.9	PS_ARAMIS III_E.EDWIN R	NO	
565910	16/12/2014	ZSCR	551	040-3	NA	'054	A2C86816902	NA	A2C53245952	1	1403	"housing FIP 152,0x 135,7"	NA	ROH	NA	19.22	PS_ARAMIS III_E.EDWIN R	NO	
565910	16/12/2014	ZSCR	551	040-3	NA	'054	A2C86816902	NA	A2C53371768	1	1403	cover FIP T GY	NA	ROH	NA	2.84	PS_ARAMIS III_E.EDWIN R	NO	
565910	16/12/2014	ZSCR	551	040-3	NA	'054	A2C86816902	NA	A2C86617300	1	1403	pcb assy DAGARM3 RO V16EDR	NA	HALB	S.Real	428.83	PS_ARAMIS III_E.EDWIN R	NO	
565914	16/12/2014	ZSCR	551	034-2	NA	'054	5WK44245	NA	A2C53353898	1	1342	keypad assy	NA	HALB	S.Real/AutoBF	485.13	OC_OCS NISSAN_A.ANA TAP	NO	4985094308
565928	16/12/2014	ZSCR	551	040-1	NA	'054	5WK44366	NA	A2C53279728	1	1401	keypad assy	NA	HALB	S.Real/AutoBF	474.15	OC_OCS NISSAN_A.ANA TAP	NO	4985094710
565937	16/12/2014	ZSCR	551	030-1	NA	'054	A2C53243155MI	NA	A2C53243155A	2	1301	SMD assy C207 WITH PPS/WITHOUT RO side A	NA	HALB	S.Real	656.32	PS_ARAMIS II MCG_F.FERN	NO	
565939	16/12/2014	ZSCR	551	030-1	NA	'054	A2C53243155MI	NA	A2C53243155A	1	1301	SMD assy C207 WITH PPS/WITHOUT RO side A	NA	HALB	S.Real	328.16	PS_ARAMIS II MCG_F.FERN	NO	
565941	16/12/2014	ZSCR	551	030-1	NA	'054	A2C53364457	NA	A2C53364457A	1	1301	subensamble de SMD BoSe VW Top	NA	HALB	S.Real	72.43	OC_BOSE VW_A.ANA TAPIA-	NO	
565942	16/12/2014	ZSCR	551	030-1	NA	'054	A2C53364457	NA	A2C53364457A	1	1301	subensamble de SMD BoSe VW Top	NA	HALB	S.Real	72.43	OC_BOSE VW_A.ANA TAPIA-	NO	
565952	16/12/2014	ZSCR	551	030-1	NA	'054	A2C8021660002	NA	A2C8021660093	1	1301	pcb assy HONHRS6 V04 TOP	NA	HALB	S.Real	264.89	PS_HONDA HRS6_J.JUAN CH	NO	
565953	16/12/2014	ZSCR	551	030-1	NA	'054	A2C83972000	NA	A2C8397200093	1	1301	pcb topSMD Top	NA	HALB	S.Real	358.75	PS_SDM10+_.	NO	
565954	16/12/2014	ZSCR	551	030-1	NA	'054	A2C91764100	NA	A2C9257230093	1	1301	pcb assy GMSMD30 Top	NA	HALB	S.Real	256.95	PS_SDM30_.	NO	
565955	16/12/2014	ZSCR	551	035-1	0	'100	A2C86667700	NA	A2C40002657	8	1351	"D SUP/MMBZ27VDA,SOT23"		ROH	NA	1.68	OES_VOLVO P400_O.OSCAR	NO	
565955	16/12/2014	ZSCR	551	035-1	0	'100	A2C86667700	NA	A2C40003915	3	1351	"R LIN,4K7,5%,TK200,100mW,0603"		ROH	NA	0.03	OES_VOLVO P400_O.OSCAR	NO	
565955	16/12/2014	ZSCR	551	035-1	0	'100	A2C86667700	NA	A2C40004126	1207	1351	"R LIN,330R,5%,TK200,125mW,0805"		ROH	NA	12.07	OES_VOLVO P400_O.OSCAR	NO	
565956	16/12/2014	ZSCR	551	035-1	0	'100	5WY76110	NA	A2C00030984	32	1351	"TMS370C16F35, A1, QFP64R, 16-bit, MASKED"		ROH	NA	1358.08	OES_VN127_O.OSCAR FONS	NO	
565962	16/12/2014	ZSCR	551	030-1	NA	'054	A2C81543200	NA	A2C53388687	1	1301	circuit board assy	NA	HALB	S.Real	359.32	PS_ARAMIS 2013_E.EDWIN	NO	
565964	16/12/2014	ZSCR	551	030-1	NA	'054	A2C81543500	NA	A2C53388688	1	1301	circuit board assy	NA	HALB	S.Real	220.02	PS_ARAMIS 2013_E.EDWIN	NO	
565965	16/12/2014	ZSCR	551	030-1	NA	'054	A2C81543500	NA	A2C53388688	1	1301	circuit board assy	NA	HALB	S.Real	220.02	PS_ARAMIS 2013_E.EDWIN	NO	
565966	16/12/2014	ZSCR	551	030-1	NA	'054	A2C81543200	NA	A2C53388687	1	1301	circuit board assy	NA	HALB	S.Real	359.32	PS_ARAMIS 2013_E.EDWIN	NO	
565967	16/12/2014	ZSCR	551	030-1	NA	'054	A2C81543200	NA	A2C53388687	1	1301	circuit board assy	NA	HALB	S.Real	359.32	PS_ARAMIS 2013_E.EDWIN	NO	
565970	16/12/2014	ZSCR	551	030-1	NA	'054	A2C81543200	NA	A2C53388687	1	1301	circuit board assy	NA	HALB	S.Real	359.32	PS_ARAMIS 2013_E.EDWIN	NO	
565971	16/12/2014	ZSCR	551	030-1	NA	'054	A2C81543200	NA	A2C53388687	1	1301	circuit board assy	NA	HALB	S.Real	359.32	PS_ARAMIS 2013_E.EDWIN	NO	
565972	16/12/2014	ZSCR	551	030-1	NA	'054	A2C81542400	NA	A2C53388688	1	1301	circuit board assy	NA	HALB	S.Real	220.02	PS_ARAMIS 2013_E.EDWIN	NO	
565973	16/12/2014	ZSCR	551	030-1	NA	'054	A2C81543500	NA	A2C53388688	1	1301	circuit board assy	NA	HALB	S.Real	220.02	PS_ARAMIS 2013_E.EDWIN	NO	
565974	16/12/2014	ZSCR	551	030-1	NA	'054	A2C81543500	NA	A2C53388688	1	1301	circuit board assy	NA	HALB	S.Real	220.02	PS_ARAMIS 2013_E.EDWIN	NO	
565975	16/12/2014	ZSCR	551	030-1	NA	'054	A2C83007800	NA	A2C8300780093	1	1301	pcb assy VOLP1X P11P12P14 lado top	NA	HALB	S.Real	256.79	PSAD_VOLVO P15_J.JOSE O	NO	
565976	16/12/2014	ZSCR	551	030-1	NA	'054	A2C83007700	NA	A2C8300780093	1	1301	pcb assy VOLP1X P11P12P14 lado top	NA	HALB	S.Real	256.79	PSAD_VOLVO P15_J.JOSE O	NO	
565977	16/12/2014	ZSCR	551	030-1	NA	'054	A2C83007700	NA	A2C8300780093	1	1301	pcb assy VOLP1X P11P12P14 lado top	NA	HALB	S.Real	256.79	PSAD_VOLVO P15_J.JOSE O	NO	
565978	16/12/2014	ZSCR	551	030-1	NA	'054	A2C83007700	NA	A2C8300780093	1	1301	pcb assy VOLP1X P11P12P14 lado top	NA	HALB	S.Real	256.79	PSAD_VOLVO P15_J.JOSE O	NO	
565979	16/12/2014	ZSCR	551	030-1	NA	'054	A2C83007800	NA	A2C8300780093	1	1301	pcb assy VOLP1X P11P12P14 lado top	NA	HALB	S.Real	256.79	PSAD_VOLVO P15_J.JOSE O	NO	
565983	16/12/2014	ZSCR	551	030-1	NA	'054	A2C81543200	NA	A2C53388687	1	1301	circuit board assy	NA	HALB	S.Real	359.32	PS_ARAMIS 2013_E.EDWIN	NO	
566218	17/12/2014	ZSCR	551	030-1	NA	'054	A2C8327860093	NA	A2C83277500	8	1301	pcb	NA	ROH	NA	183.12	PS_SDM30_.	NO	
566220	17/12/2014	ZSCR	551	030-1	NA	'054	A2C53412213	NA	A2C53412221	6	1301	pcb GM BRAZIL S	NA	ROH	NA	85.14	PSAD_GM BRASIL_A.ANA TA	NO	
566222	17/12/2014	ZSCR	551	030-1	NA	'054	A2C53395077	NA	A2C53395076	14	1301	pcb IEEZZDIV	NA	ROH	NA	102.76	OC_BOSE BMW_A.ANA TAPIA	NO	
566223	17/12/2014	ZSCR	551	030-1	NA	'054	A2C53364457A	NA	A2C53364453	26	1301	pcb IEEZZDIV BOSE IEE VW3	NA	ROH	NA	244.4	OC_BOSE VW_A.ANA TAPIA-	NO	
566229	17/12/2014	ZSCR	551	030-1	NA	'054	A2C81542500	NA	A2C81543200	1	1301	pcb assy	NA	HALB	S.Real	415.2	PS_ARAMIS 2012_.	NO	
566241	17/12/2014	ZSCR	551	030-1	NA	'054	A2C91764100	NA	A2C9257230093	1	1301	pcb assy GMSMD30 Top	NA	HALB	S.Real	256.95	PS_SDM30_.	NO	
566253	17/12/2014	ZSCR	551	030-1	NA	'054	A2C91764100	NA	A2C9257230093	1	1301	pcb assy GMSMD30 Top	NA	HALB	S.Real	256.95	PS_SDM30_.	NO	
566263	17/12/2014	ZSCR	551	030-1	NA	'054	A2C86816801	NA	A2C86617100	1	1301	pcb assy DAGARM3 RO V17EDR	NA	HALB	S.Real	426.57	PS_ARAMIS III_E.EDWIN R	NO	
566270	17/12/2014	ZSCR	551	030-1	NA	'054	A2C81622000	NA	A2C5339962993	1	1301	pcb assy HONHRS5 RO V13 TOP	NA	HALB	S.Real	278.67	PS_HONDA HRS6_J.JUAN CH	NO	
566272	17/12/2014	ZSCR	551	030-1	NA	'054	A2C83972000	NA	A2C8397200093	4	1301	pcb topSMD Top	NA	HALB	S.Real	1435	PS_SDM10+_.	NO	
566275	17/12/2014	ZSCR	551	030-1	NA	'054	A2C83972000	NA	A2C8397200093	4	1301	pcb topSMD Top	NA	HALB	S.Real	1435	PS_SDM10+_.	NO	
566284	17/12/2014	ZSCR	551	030-1	NA	'054	A2C53364457	NA	A2C53364453	12	1301	pcb IEEZZDIV BOSE IEE VW3	NA	ROH	NA	112.8	PS_CHRYSLER MY2013_E.ED	NO	
566303	17/12/2014	ZSCR	551	030-1	NA	'054	A2C53364457	NA	A2C53364457A	4	1301	subensamble de SMD BoSe VW Top	NA	HALB	S.Real	289.72	OC_BOSE VW_A.ANA TAPIA-	NO	
566305	17/12/2014	ZSCR	551	030-1	NA	'054	A2C86816802	NA	A2C8661710093	2	1301	pcb assy DAGARM3 RO V17EDR Top	NA	HALB	S.Real	733.54	PS_ARAMIS III_E.EDWIN R	NO	
566308	17/12/2014	ZSCR	551	030-1	NA	'054	A2C86816801	NA	A2C8661710093	1	1301	pcb assy DAGARM3 RO V17EDR Top	NA	HALB	S.Real	366.77	PS_ARAMIS III_E.EDWIN R	NO	
566311	17/12/2014	ZSCR	551	030-1	NA	'054	A2C86816800	NA	A2C8661710093	1	1301	pcb assy DAGARM3 RO V17EDR Top	NA	HALB	S.Real	366.77	PS_ARAMIS III_E.EDWIN R	NO	
566316	17/12/2014	ZSCR	551	030-1	NA	'054	A2C86816801	NA	A2C8661710093	1	1301	pcb assy DAGARM3 RO V17EDR Top	NA	HALB	S.Real	366.77	PS_ARAMIS III_E.EDWIN R	NO	
566318	17/12/2014	ZSCR	551	030-1	NA	'054	A2C86816801	NA	A2C8661710093	1	1301	pcb assy DAGARM3 RO V17EDR Top	NA	HALB	S.Real	366.77	PS_ARAMIS III_E.EDWIN R	NO	
566319	17/12/2014	ZSCR	551	030-1	NA	'054	A2C86816800	NA	A2C8661710093	1	1301	pcb assy DAGARM3 RO V17EDR Top	NA	HALB	S.Real	366.77	PS_ARAMIS III_E.EDWIN R	NO	
566321	17/12/2014	ZSCR	551	030-1	NA	'054	A2C86816801	NA	A2C86617100	2	1301	pcb assy DAGARM3 RO V17EDR	NA	HALB	S.Real	853.14	PS_ARAMIS III_E.EDWIN R	NO	
566322	17/12/2014	ZSCR	551	030-1	NA	'054	A2C53417068A	NA	A2C53374377	6	1301	pcb VW ZZDIV AC	NA	ROH	NA	95.16	PS_VW10 LC_U.ULISES VIL	NO	
566327	17/12/2014	ZSCR	551	030-1	NA	'054	A2C8021770002	NA	A2C8021770093	1	1301	pcb assy HONHRS6 V20 TOP	NA	HALB	S.Real	265.24	PS_HONDA HRS6_J.JUAN CH	NO	
566332	17/12/2014	ZSCR	551	030-1	NA	'054	A2C91764100	NA	A2C9257230093	1	1301	pcb assy GMSMD30 Top	NA	HALB	S.Real	256.95	PS_SDM30_.	NO	
566334	17/12/2014	MB1A	551	030-1	K96019	'054	NA	NA	A2C8522140193	1	1095	pcb assy DAGSM D_4 SMD TOP	NA	HALB	S.Real	172.76	PSAD_DAIMLER SMART_F.FE	NO	
566339	17/12/2014	ZSCR	551	030-1	NA	'054	A2C85801200	NA	A2C8397200093	1	1301	pcb topSMD Top	NA	HALB	S.Real	358.75	PS_SDM10+_.	NO	
566353	17/12/2014	ZSCR	551	034-2	NA	'054	A2C37924700	NA	A2C53332366	6	1342	cover RAP T BK	NA	ROH	NA	28.92	PS_FIAT BRAZIL_E.EDWIN	NO	
566380	17/12/2014	ZSCR	551	042-4	NA	'054	A2C37924700	NA	A2C53332366	1	1424	cover RAP T BK	NA	ROH	NA	4.82	PS_FIAT BRAZIL_E.EDWIN	NO	
566382	17/12/2014	ZSCR	551	042-4	NA	'054	A2C38070800	NA	A2C53330105	3	1424	socket	NA	ROH	NA	36.03	PS_FIAT BRAZIL_E.EDWIN	NO	
566390	17/12/2014	ZSCR	551	042-4	NA	'054	A2C37924700	NA	A2C37744300	1	1424	pcb assy PTFSPEED15 V01	NA	HALB	S.Real	156.24	PS_FIAT BRAZIL_E.EDWIN	NO	
566390	17/12/2014	ZSCR	551	042-4	NA	'054	A2C37924700	NA	A2C53332369	1	1424	base plate B	NA	ROH	NA	6.96	PS_FIAT BRAZIL_E.EDWIN	NO	
566390	17/12/2014	ZSCR	551	042-4	NA	'054	A2C37924700	NA	A2C53337250	4	1424	"pan head screw M3 x 8,00 1242"	NA	ROH	NA	0.76	PS_FIAT BRAZIL_E.EDWIN	NO	
566396	17/12/2014	ZSCR	551	040-5	NA	'054	A2C92704001	NA	A2C91600800	1	1405	multipoint connector124/ 76P H 2SYS 1018	NA	ROH	NA	57.79	PSAD_DAIMLER STAR 2_A.A	NO	
566398	17/12/2014	MB1A	551	040-1	K96019	'054	NA	NA	A2C81455800	1	1095	pcb assy RENT4 V01	NA	HALB	S.Real	132.3	PS_RENAULT_.	NO	
566399	17/12/2014	MB1A	551	040-1	K96019	'054	NA	NA	A2C81455800	1	1095	pcb assy RENT4 V01	NA	HALB	S.Real	132.3	PS_RENAULT_.	NO	
566400	17/12/2014	MB1A	551	040-1	K96019	'054	NA	NA	A2C84661700	1	1095	pcb assy VW20 D_4	NA	HALB	S.Real	248.8	PS_VW20 MQB_.	NO	
566416	17/12/2014	ZSCR	551	040-1	NA	'054	5WK44040	NA	A2C53279728	1	1401	keypad assy	NA	HALB	S.Real/AutoBF	474.15	OC_OCS NISSAN_A.ANA TAP	NO	4985094710
566418	17/12/2014	ZSCR	551	034-2	NA	'054	5WK42610	NA	A2C00016838	800	1342	connector pin	NA	ROH	NA	224	OC_OCS NISSAN_A.ANA TAP	NO	
566419	17/12/2014	ZSCR	551	042-4	NA	'054	5WY89350	NA	A2C31080700	1	1424	airbag	NA	HALB	S.Real	331.82	PS_CHRYSLER MY2013_E.ED	NO	
566422	17/12/2014	ZSCR	551	034-9	NA	'054	5WY89350	NA	A2C31080700	1	1349	airbag	NA	HALB	S.Real	331.82	PS_CHRYSLER MY2013_E.ED	NO	
566423	17/12/2014	MB1A	551	040-1	K96019	'054	NA	NA	A2C9663160093	1	1095	pcb assy DAGSTAR2 ISC with SW SMD TOP	NA	HALB	S.Real	332.16	PSAD_DAIMLER STAR2_ISC_	NO	
566424	17/12/2014	MB1A	551	040-1	K96019	'054	NA	NA	A2C96631600	1	1095	pcb assy DAGSTAR2 ISC with SW	NA	HALB	S.Real	410.46	PSAD_DAIMLER STAR2_ISC_	NO	
566426	17/12/2014	ZSCR	551	040-1	NA	'054	A2C91764100	2800	A2C91764100	1	1401	ACU GMSDM30 MY14 S15 12 XX 0 0 0 000	NA	FERT	NA	313.1	PS_SDM30_.	NO	4985093729
566428	17/12/2014	ZSCR	551	040-1	NA	'054	A2C86816801	NA	A2C86617100	1	1401	pcb assy DAGARM3 RO V17EDR	NA	HALB	S.Real	426.57	PS_ARAMIS III_E.EDWIN R	NO	
566430	17/12/2014	MB1A	551	040-2	K96019	'054	NA	NA	A2C84661700	1	1095	pcb assy VW20 D_4	NA	HALB	S.Real	248.8	PS_VW20 MQB_.	NO	
566434	17/12/2014	ZSCR	551	040-1	NA	'054	A2C85801200	NA	A2C8397200093	1	1401	pcb topSMD Top	NA	HALB	S.Real	358.75	PS_SDM10+_.	NO	
566439	17/12/2014	MB1A	551	040-2	K96019	'054	NA	NA	A2C96631600	2	1095	pcb assy DAGSTAR2 ISC with SW	NA	HALB	S.Real	820.92	PSAD_DAIMLER STAR2_ISC_	NO	
566442	17/12/2014	MB1A	551	042-4	K96019	'054	NA	NA	A2C9663160093	1	1095	pcb assy DAGSTAR2 ISC with SW SMD TOP	NA	HALB	S.Real	332.16	PSAD_DAIMLER STAR2_ISC_	NO	
566450	17/12/2014	ZSCR	551	034-2	NA	'054	A2C30910800	NA	A2C32509000	1	1342	pcb assy VW20 V01	NA	HALB	S.Real	137.33	PSAD_VW20_U.ULISES VILL	NO	
566452	17/12/2014	ZSCR	551	034-2	NA	'054	5WK44252	NA	A2C53364457	1	1342	pcb assy	NA	HALB	S.Real/AutoBF	96.25	OC_BOSE VW_A.ANA TAPIA-	NO	4985094339
566458	17/12/2014	ZSCR	551	042-4	NA	'054	A2C89730900	NA	A2C8021660002	1	1424	pcb assy HONHRS6 V04	NA	HALB	S.Real/AutoBF	307.13	PS_HONDA HRS6_J.JUAN CH	NO	4985096173
566460	17/12/2014	ZSCR	551	040-1	NA	'054	A2C85606900	NA	A2C3268040002	1	1401	pcb assy HONHRS6 V11B	NA	HALB	S.Real/AutoBF	308.02	PS_HONDA HRS6_J.JUAN CH	NO	4985093904
566460	17/12/2014	ZSCR	551	040-1	NA	'054	A2C89730900	NA	A2C8021660002	1	1401	pcb assy HONHRS6 V04	NA	HALB	S.Real/AutoBF	307.13	PS_HONDA HRS6_J.JUAN CH	NO	4985095358
566462	17/12/2014	ZSCR	551	040-3	NA	'054	A2C91764100	NA	A2C9257230093	1	1403	pcb assy GMSMD30 Top	NA	HALB	S.Real	256.95	PS_SDM30_.	NO	
566463	17/12/2014	ZSCR	551	040-1	NA	'054	5WY89350	NA	A2C31080700	1	1401	airbag	NA	HALB	S.Real	331.82	PS_CHRYSLER MY2013_E.ED	NO	
566464	17/12/2014	ZSCR	551	040-1	NA	'054	5WY89350	NA	A2C31080700	1	1401	airbag	NA	HALB	S.Real	331.82	PS_CHRYSLER MY2013_E.ED	NO	
566466	17/12/2014	ZSCR	551	040-1	NA	'054	A2C30910806	NA	A2C32509000	1	1401	pcb assy VW20 V01	NA	HALB	S.Real	137.33	PSAD_VW20_U.ULISES VILL	NO	
566467	17/12/2014	ZSCR	551	040-1	NA	'054	A2C30910800	NA	A2C32509000	1	1401	pcb assy VW20 V01	NA	HALB	S.Real	137.33	PSAD_VW20_U.ULISES VILL	NO	
566469	17/12/2014	ZSCR	551	034-3	NA	'054	A2C91764100	NA	A2C9257230093	4	1343	pcb assy GMSMD30 Top	NA	HALB	S.Real	1027.8	PS_SDM30_.	NO	
566470	17/12/2014	ZSCR	551	034-2	NA	'054	A2C81542500	NA	A2C81543200	2	1342	pcb assy	NA	HALB	S.Real	830.4	PS_ARAMIS 2012_.	NO	
566472	17/12/2014	ZSCR	551	042-4	NA	'054	A2C37924700	NA	A2C37744300	1	1424	pcb assy PTFSPEED15 V01	NA	HALB	S.Real	156.24	PS_FIAT BRAZIL_E.EDWIN	NO	
566472	17/12/2014	ZSCR	551	042-4	NA	'054	A2C37924700	NA	A2C53332369	1	1424	base plate B	NA	ROH	NA	6.96	PS_FIAT BRAZIL_E.EDWIN	NO	
566472	17/12/2014	ZSCR	551	042-4	NA	'054	A2C37924700	NA	A2C53337250	4	1424	"pan head screw M3 x 8,00 1242"	NA	ROH	NA	0.76	PS_FIAT BRAZIL_E.EDWIN	NO	
566473	17/12/2014	MB1A	551	042-4	K96019	'054	NA	NA	A2C96631600	1	1095	pcb assy DAGSTAR2 ISC with SW	NA	HALB	S.Real	410.46	PSAD_DAIMLER STAR2_ISC_	NO	
566476	17/12/2014	ZSCR	551	050-3	NA	'054	A2C80644600	NA	A2C81531200	6	1503	pcb assy DAGARM3 V14	NA	HALB	S.Real	2603.1	PS_ARAMIS III_E.EDWIN R	NO	
566477	17/12/2014	ZSCR	551	042-4	NA	'054	A2C34815300	NA	A2C53330106	1	1424	socket	NA	ROH	NA	13.71	PS_HONDA HRS6_J.JUAN CH	NO	
566479	17/12/2014	ZSCR	551	034-2	NA	'054	5WK43959	NA	A2C53095018	20	1342	"label 58,00x 20,00mm white foil"	NA	ROH	NA	6	OC_OCS NISSAN_A.ANA TAP	NO	
566485	17/12/2014	ZSCR	551	040-5	NA	'054	5WK44285	3	5WK44285	1	1405	ACU VW10 MY09 M35	NA	FERT	NA	231.46	PS_VW10 LC_U.ULISES VIL	NO	4985093751
566487	17/12/2014	ZSCR	551	030-1	NA	'054	A2C53364457A	NA	A2C00048056	48	1301	"IC BUS DRIV/ATA6662,SO8"	NA	ROH	NA	77.76	OC_BOSE VW_A.ANA TAPIA-	NO	
566487	17/12/2014	ZSCR	551	030-1	NA	'054	A2C53364457A	NA	A2C00055060	3	1301	"Capacitive Occupant Detection,OTHER IC/B"	NA	ROH	NA	93.66	OC_BOSE VW_A.ANA TAPIA-	NO	
566487	17/12/2014	ZSCR	551	030-1	NA	'054	A2C53364457A	NA	A2C53364453	72	1301	pcb IEEZZDIV BOSE IEE VW3	NA	ROH	NA	676.8	OC_BOSE VW_A.ANA TAPIA-	NO	
566488	17/12/2014	ZSCR	551	030-1	NA	'054	A2C53364457A	NA	A2C53364453	144	1301	pcb IEEZZDIV BOSE IEE VW3	NA	ROH	NA	1353.6	OC_BOSE VW_A.ANA TAPIA-	NO	
566489	17/12/2014	ZSCR	551	034-2	NA	'054	A2C83971400	NA	A2C8397160093	2	1342	pcb topSMD Top	NA	HALB	S.Real	771.7	PS_SDM10+_.	NO	
566490	17/12/2014	ZSCR	551	034-2	NA	'054	A2C82134700	NA	A2C8213500093	3	1342	pcb topSMD 12 Loop TOP	NA	HALB	S.Real	748.14	PS_SDM10+_.	NO	
566491	17/12/2014	ZSCR	551	034-2	NA	'054	A2C91763800	NA	A2C9257200093	1	1342	pcb botMAN GMSDM30 Top	NA	HALB	S.Real	140.84	PS_SDM30_.	NO	
566491	17/12/2014	ZSCR	551	034-2	NA	'054	A2C91764300	NA	A2C9257250093	1	1342	pcb assy GMSMD30 Top	NA	HALB	S.Real	284.13	PS_SDM30_.	NO	
566492	17/12/2014	ZSCR	551	034-2	NA	'054	A2C83972000	NA	A2C8397200093	3	1342	pcb topSMD Top	NA	HALB	S.Real	1076.25	PS_SDM30_.	NO	
566493	17/12/2014	ZSCR	551	034-2	NA	'054	A2C91764200	NA	A2C9257240093	2	1342	pcb assy GMSMD30 Top	NA	HALB	S.Real	714.72	PS_SDM30_.	NO	
566494	17/12/2014	ZSCR	551	034-2	NA	'054	A2C91763800	NA	A2C9257200093	1	1342	pcb botMAN GMSDM30 Top	NA	HALB	S.Real	140.84	PS_SDM30_.	NO	
566495	17/12/2014	ZSCR	551	034-2	NA	'054	A2C91764100	NA	A2C9257230093	14	1342	pcb assy GMSMD30 Top	NA	HALB	S.Real	3597.3	PS_SDM30_.	NO	
566496	17/12/2014	ZSCR	551	034-2	NA	'054	A2C91764400	NA	A2C9257270093	33	1342	pcb assy GMSMD30 Top	NA	HALB	S.Real	12675.96	PS_SDM30_.	NO	
566497	17/12/2014	ZSCR	551	034-2	NA	'054	5WY89350	NA	A2C31080700	31	1342	airbag	NA	HALB	S.Real	10286.42	PS_CHRYSLER MY2013_E.ED	NO	
566503	17/12/2014	ZSCR	551	030-1	NA	'054	A2C53364457A	NA	A2C00004468	6973	1301	"R LIN,2K4,1%,TK100,125mW,0805"	NA	ROH	NA	69.73	OC_BOSE VW_A.ANA TAPIA-	NO	
566503	17/12/2014	ZSCR	551	030-1	NA	'054	A2C53395077	NA	A2C00019139	2924	1301	"TA CAP,TA,47uF,10%,16V,SMD"	NA	ROH	NA	2894.76	OC_BOSE VW_A.ANA TAPIA-	NO	
566503	17/12/2014	ZSCR	551	030-1	NA	'054	A2C53435477	NA	A2C00039384	168	1301	"1,N_CHAN,MOS,POWER,55V,7A,68mOhm,SOT223,"	NA	ROH	NA	246.96	OC_BOSE VW_A.ANA TAPIA-	NO	
566688	18/12/2014	ZSCR	551	030-1	NA	'054	5WKHRS5	NA	A2C53295039	6	1301	pcb HONDA ACU16 main	NA	ROH	NA	100.5	PS_HONDA HRS5_.	NO	
566689	18/12/2014	ZSCR	551	030-1	NA	'054	A2C8397200093	NA	A2C8397200092	1	1301	pcb topSMD bottom	NA	HALB	S.Real/AutoBF	140.97	PS_SDM10+_.	NO	4985094268
566690	18/12/2014	ZSCR	551	030-1	NA	'054	A2C8397200093	NA	A2C8397200092	1	1301	pcb topSMD bottom	NA	HALB	S.Real/AutoBF	140.97	PS_SDM10+_.	NO	4985094268
566691	18/12/2014	ZSCR	551	030-1	NA	'054	A2C83972000	NA	A2C8397200093	1	1301	pcb topSMD Top	NA	HALB	S.Real	358.75	PS_SDM10+_.	NO	
566692	18/12/2014	ZSCR	551	030-1	NA	'054	A2C8397200093	NA	A2C8397200092	1	1301	pcb topSMD bottom	NA	HALB	S.Real/AutoBF	140.97	PS_SDM10+_.	NO	4985094268
566693	18/12/2014	ZSCR	551	030-1	NA	'054	A2C8397200093	NA	A2C8397200092	1	1301	pcb topSMD bottom	NA	HALB	S.Real/AutoBF	140.97	PS_SDM10+_.	NO	4985094268
566694	18/12/2014	ZSCR	551	030-1	NA	'054	A2C8397200093	NA	A2C8397200092	1	1301	pcb topSMD bottom	NA	HALB	S.Real/AutoBF	140.97	PS_SDM10+_.	NO	4985094268
566695	18/12/2014	ZSCR	551	030-1	NA	'054	A2C8397200093	NA	A2C8397200092	1	1301	pcb topSMD bottom	NA	HALB	S.Real/AutoBF	140.97	PS_SDM10+_.	NO	4985094268
566696	18/12/2014	ZSCR	551	030-1	NA	'054	A2C8397200093	NA	A2C8397200092	1	1301	pcb topSMD bottom	NA	HALB	S.Real/AutoBF	140.97	PS_SDM10+_.	NO	4985094268
566698	18/12/2014	ZSCR	551	030-1	NA	'054	A2C8397200093	NA	A2C8397200092	1	1301	pcb topSMD bottom	NA	HALB	S.Real/AutoBF	140.97	PS_SDM10+_.	NO	4985094268
566700	18/12/2014	ZSCR	551	030-1	NA	'054	A2C8397200093	NA	A2C8397200092	1	1301	pcb topSMD bottom	NA	HALB	S.Real/AutoBF	140.97	PS_SDM10+_.	NO	4985094268
