No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Batch ID	No.Parte	Cantidad	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP			
609356	14/04/2015	ZSCR	551	040-3	NA	'054	A2C91763800	NA	A2C53338471	328	contact element	NA	ROH	NA	360.8	PS_SDM30_.	NO				
609357	14/04/2015	ZSCR	551	040-3	NA	'054	A2C91764400	NA	A2C92598000	4	cover FIP T BK Laser Weld	NA	ROH	NA	10.24	PS_SDM30_.	NO	4988679406			
609370	14/04/2015	ZSCR	551	040-1	NA	'054	5WK43611	NA	A2C53108385MI	1	Manual insertion assy for CCG	NA	HALB	S.Real	497.19	OES_ARAMIS I_.	NO	4988678894			
609370	14/04/2015	ZSCR	551	040-1	NA	'054	5WK43611	NA	A2C53108385MI	5	Manual insertion assy for CCG	NA	HALB	S.Real	2202.55	OES_ARAMIS I_.	NO	4988678894			
609370	14/04/2015	ZSCR	551	040-1	NA	'054	5WK43858	NA	A2C53183948MI	2	Manual insertion assy for CCG	NA	HALB	S.Real	985.36	OES_ARAMIS I_.	NO	4988678916			
609393	14/04/2015	ZSCR	551	034-9	NA	'054	A2C91764100	2800	A2C91764100	2	ACU GMSDM30 MY14 S15 12 XX 0 0 0 000	NA	FERT	NA	626.2	PS_SDM30_.	NO	4988675981			
609396	14/04/2015	ZSCR	551	040-3	NA	'054	A2C91764100	2800	A2C91764100	2	ACU GMSDM30 MY14 S15 12 XX 0 0 0 000	NA	FERT	NA	626.2	PS_SDM30_.	NO	4988677814			
609396	14/04/2015	ZSCR	551	040-3	NA	'054	A2C91764400	2800	A2C91764400	1	ACU MY14 S15 18 XX 0 1 0 000	NA	FERT	NA	441.94	PS_SDM30_.	NO	4988677879			
609400	14/04/2015	ZSCR	551	050-5	NA	'054	5WY88020	NA	A2C53408549	193	housing D= 2	NA	ROH	NA	4907.99	PSAD_GM BRASIL_A.ANA TA	NO				
609400	14/04/2015	ZSCR	551	050-5	NA	'054	A2C91764400	NA	A2C83145200	138	certification label identificati	NA	ROH	NA	41.4	PSAD_GM BRASIL_A.ANA TA	NO	4988679406			
609409	14/04/2015	ZSCR	551	040-5	NA	'054	A2C83377700	NA	A2C83044300	3	MULTI CONNECTOR 64 PIN	NA	ROH	NA	86.46	PS_FORD_.	NO				
609493	14/04/2015	ZSCR	551	040-1	NA	'054	5WK44771	NA	A2C81531200	1	pcb assy DAGARM3 V14	NA	HALB	S.Real	459.82	PS_ARAMIS III_.	NO	4988679333			
609494	14/04/2015	ZSCR	551	040-1	NA	'054	A2C80612810	NA	A2C81455800	1	pcb assy RENT4 V01	NA	HALB	S.Real	134.62	PS_RENAULT_.	NO				
609557	15/04/2015	ZSCR	551	030-1	NA	'054	A2C80612810	NA	A2C81455800	1	pcb assy RENT4 V01	NA	HALB	S.Real	134.62	PS_RENAULT_.	NO				
609558	15/04/2015	ZSCR	551	030-1	NA	'054	5WK44771	NA	A2C81531200	1	pcb assy DAGARM3 V14	NA	HALB	S.Real	459.82	PS_ARAMIS III_.	NO	4988679333			
609559	15/04/2015	ZSCR	551	030-1	NA	'054	A2C86816802	NA	A2C86617100	1	pcb assy DAGARM3 RO V17EDR	NA	HALB	S.Real	457.78	PS_ARAMIS III_.	NO				
609560	15/04/2015	ZSCR	551	030-1	NA	'054	A2C82538600	NA	A2C82538700	1	pcb assy OPLA4400 XESE	NA	HALB	S.Real	259.32	PS_ARAMIS III_.	NO				
609561	15/04/2015	ZSCR	551	030-1	NA	'054	A2C81531200	NA	A2C8153120093	1	pcb assy DAGARM3 V14 TOP	NA	HALB	S.Real	392.28	PS_ARAMIS III_.	NO	4988679333			
609562	15/04/2015	ZSCR	551	030-1	NA	'054	A2C81531200	NA	A2C8153120093	1	pcb assy DAGARM3 V14 TOP	NA	HALB	S.Real	392.28	PS_ARAMIS III_.	NO	4988679333			
609563	15/04/2015	ZSCR	551	030-1	NA	'054	A2C81531200	NA	A2C8153120093	1	pcb assy DAGARM3 V14 TOP	NA	HALB	S.Real	392.28	PS_ARAMIS III_.	NO	4988679333			
609564	15/04/2015	ZSCR	551	030-1	NA	'054	A2C81531200	NA	A2C8153120093	1	pcb assy DAGARM3 V14 TOP	NA	HALB	S.Real	392.28	PS_ARAMIS III_.	NO	4988679333			
609565	15/04/2015	ZSCR	551	030-1	NA	'054	A2C81531200	NA	A2C8153120093	1	pcb assy DAGARM3 V14 TOP	NA	HALB	S.Real	392.28	PS_ARAMIS III_.	NO	4988679333			
609566	15/04/2015	ZSCR	551	030-1	NA	'054	A2C8153120093	NA	A2C8153120092	1	pcb assy DAGARM3 V14 Bottom	NA	HALB	S.Real/AutoBF	84.1	PS_ARAMIS III_.	NO	4988674917			
609567	15/04/2015	ZSCR	551	030-1	NA	'054	A2C8153120093	NA	A2C8153120092	1	pcb assy DAGARM3 V14 Bottom	NA	HALB	S.Real/AutoBF	84.1	PS_ARAMIS III_.	NO	4988674917			
609568	15/04/2015	ZSCR	551	030-1	NA	'054	A2C8153120093	NA	A2C8153120092	1	pcb assy DAGARM3 V14 Bottom	NA	HALB	S.Real/AutoBF	84.1	PS_ARAMIS III_.	NO	4988674917			
609577	15/04/2015	ZSCR	551	030-1	NA	'054	A2C34815300	NA	A2C3481530093	1	pcb assy VW20 V04 TOP	NA	HALB	S.Real	168.62	PS_VW20 MQB_.	NO				
609578	15/04/2015	ZSCR	551	030-1	NA	'054	A2C81455800	NA	A2C8145580093	1	pcb assy RENT4 V01 TOP	NA	HALB	S.Real	120.62	PS_RENAULT_.	NO				
609584	15/04/2015	ZSCR	551	030-1	NA	'054	A2C81543200	NA	A2C53388687	1	circuit board assy	NA	HALB	S.Real	378.24	PS_ARAMIS 2013_.	NO				
609596	15/04/2015	ZSCR	551	030-1	NA	'054	A2C53388687	NA	A2C53342620	1	pcb DC main	NA	ROH	NA	19.29	PS_ARAMIS 2013_.	NO				
609599	15/04/2015	ZSCR	551	030-1	NA	'054	A2C53388687	NA	A2C53342620	1	pcb DC main	NA	ROH	NA	19.29	PS_ARAMIS 2013_.	NO				
609601	15/04/2015	ZSCR	551	030-1	NA	'054	A2C53388687	NA	A2C53342620	1	pcb DC main	NA	ROH	NA	19.29	PS_ARAMIS 2013_.	NO				
609603	15/04/2015	ZSCR	551	030-1	NA	'054	A2C53388687	NA	A2C53342620	1	pcb DC main	NA	ROH	NA	19.29	PS_ARAMIS 2013_.	NO				
609605	15/04/2015	ZSCR	551	030-1	NA	'054	A2C81543200	NA	A2C53388687	1	circuit board assy	NA	HALB	S.Real	378.24	PS_ARAMIS 2013_.	NO				
609606	15/04/2015	ZSCR	551	030-1	NA	'054	A2C81543200	NA	A2C53388687	1	circuit board assy	NA	HALB	S.Real	378.24	PS_ARAMIS 2013_.	NO				
609609	15/04/2015	ZSCR	551	030-1	NA	'054	A2C81543200	NA	A2C53388687	1	circuit board assy	NA	HALB	S.Real	378.24	PS_ARAMIS 2013_.	NO				
609612	15/04/2015	ZSCR	551	030-1	NA	'054	A2C81543200	NA	A2C53388687	1	circuit board assy	NA	HALB	S.Real	378.24	PS_ARAMIS 2013_.	NO				
609614	15/04/2015	ZSCR	551	030-1	NA	'054	A2C81543200	NA	A2C53388687	1	circuit board assy	NA	HALB	S.Real	378.24	PS_ARAMIS 2013_.	NO				
609616	15/04/2015	ZSCR	551	030-1	NA	'054	A2C81543200	NA	A2C53388687	1	circuit board assy	NA	HALB	S.Real	378.24	PS_ARAMIS 2013_.	NO				
609618	15/04/2015	ZSCR	551	030-1	NA	'054	A2C81543200	NA	A2C53388687	1	circuit board assy	NA	HALB	S.Real	378.24	PS_ARAMIS 2013_.	NO				
609619	15/04/2015	ZSCR	551	030-1	NA	'054	A2C53388687	NA	A2C53342620	1	pcb DC main	NA	ROH	NA	19.29	PS_ARAMIS 2013_.	NO				
609621	15/04/2015	ZSCR	551	030-1	NA	'054	A2C86617300	NA	A2C8661730093	1	pcb assy DAGARM3 RO V16EDR TOP	NA	HALB	S.Real	390.41	PS_ARAMIS III_.	NO				
609653	15/04/2015	ZSCR	551	030-1	NA	'054	A2C81543200	NA	A2C53388687	3	circuit board assy	NA	HALB	S.Real	1134.72	PS_ARAMIS 2013_.	NO				
609656	15/04/2015	ZSCR	551	030-1	NA	'054	A2C53388687	NA	A2C53342620	3	pcb DC main	NA	ROH	NA	57.87	PS_ARAMIS 2013_.	NO				
609658	15/04/2015	ZSCR	551	030-1	NA	'054	A2C81543200	NA	A2C53388687	3	circuit board assy	NA	HALB	S.Real	1134.72	PS_ARAMIS 2013_.	NO				
609660	15/04/2015	ZSCR	551	030-1	NA	'054	A2C53388687	NA	A2C53342620	3	pcb DC main	NA	ROH	NA	57.87	PS_ARAMIS 2013_.	NO				
609662	15/04/2015	ZSCR	551	030-1	NA	'054	A2C53388687	NA	A2C53342620	6	pcb DC main	NA	ROH	NA	115.74	PS_ARAMIS 2013_.	NO				
609677	15/04/2015	ZSCR	551	030-1	NA	'054	A2C91764400	NA	A2C9257270093	1	pcb assy GMSMD30 Top	NA	HALB	S.Real	395.76	PS_SDM30_.	NO	4988679406			
609678	15/04/2015	ZSCR	551	030-1	NA	'054	A2C91764400	NA	A2C9257270093	1	pcb assy GMSMD30 Top	NA	HALB	S.Real	395.76	PS_SDM30_.	NO	4988679406			
609680	15/04/2015	ZSCR	551	030-1	NA	'054	A2C91764400	NA	A2C9257270093	1	pcb assy GMSMD30 Top	NA	HALB	S.Real	395.76	PS_SDM30_.	NO	4988679406			
609694	15/04/2015	ZSCR	551	030-1	NA	'054	A2C9257270093	NA	A2C9257270092	1	pcb assy GMSMD30 Bottom	NA	HALB	S.Real/AutoBF	84.12	PS_SDM30_.	NO	4988675635			
609704	15/04/2015	ZSCR	551	030-1	NA	'054	A2C9257220093	NA	A2C9257220092	4	pcb assy GMSDM30 Bottom	NA	HALB	S.Real/AutoBF	330.96	PS_SDM30_.	NO	4988675477			
609709	15/04/2015	ZSCR	551	030-1	NA	'054	A2C83007800	NA	A2C8300780093	1	pcb assy VOLP1X P11P12P14 lado top	NA	HALB	S.Real	280.92	PSAD_VOLVO P15_J.JOSE O	NO				
609710	15/04/2015	ZSCR	551	030-1	NA	'054	A2C83007800	NA	A2C8300780093	1	pcb assy VOLP1X P11P12P14 lado top	NA	HALB	S.Real	280.92	PSAD_VOLVO P15_J.JOSE O	NO				
609711	15/04/2015	ZSCR	551	030-1	NA	'054	A2C8300900093	NA	A2C8300900092	1	pcb assy VOLP1X P1007 P15 lado bottom	NA	HALB	S.Real/AutoBF	158.9	PSAD_VOLVO P15_J.JOSE O	NO	4988674965			
609724	15/04/2015	ZSCR	551	040-1	NA	'054	5WK44771	NA	A2C81531200	2	pcb assy DAGARM3 V14	NA	HALB	S.Real	919.64	PS_ARAMIS III_.	NO	4988679333			
609726	15/04/2015	ZSCR	551	040-1	NA	'054	5WK44771	NA	A2C81531200	1	pcb assy DAGARM3 V14	NA	HALB	S.Real	459.82	PS_ARAMIS III_.	NO	4988679333			
609728	15/04/2015	ZSCR	551	034-2	NA	'054	A2C86617300	NA	A2C8661730093	1	pcb assy DAGARM3 RO V16EDR TOP	NA	HALB	S.Real	390.41	PS_ARAMIS III_.	NO				
609731	15/04/2015	ZSCR	551	034-9	NA	'054	A2C91764400	2800	A2C91764400	1	ACU MY14 S15 18 XX 0 1 0 000	NA	FERT	NA	441.94	PS_SDM30_.	NO	4988675990			
609733	15/04/2015	ZSCR	551	040-3	NA	'054	A2C91764300	NA	A2C92572500	2	pcb assy GMSMD30	NA	HALB	S.Real/AutoBF	589.38	PS_SDM30_.	NO	4988677901			
609734	15/04/2015	ZSCR	551	040-4	NA	'054	A2C85621900	KAAF	A2C85621900	1	ACU MY13 S10 04 XX 0 0 0 000	NA	FERT	NA	176.36	PSAD_GM BRASIL_A.ANA TA	NO	4988677947			
609735	15/04/2015	ZSCR	551	040-1	NA	'054	A2C80612810	NA	A2C81455800	1	pcb assy RENT4 V01	NA	HALB	S.Real	134.62	PS_RENAULT_.	NO				
609736	15/04/2015	ZSCR	551	040-5	NA	'054	A2C81542300	NA	A2C81543200	1	pcb assy	NA	HALB	S.Real	442.38	PS_ARAMIS 2013_.	NO				
609737	15/04/2015	ZSCR	551	040-3	NA	'054	5WK44771	NA	A2C81531200	1	pcb assy DAGARM3 V14	NA	HALB	S.Real	459.82	PS_ARAMIS III_.	NO	4988679333			
609738	15/04/2015	ZSCR	551	040-1	NA	'054	A2C83711000	NA	A2C84661700	1	pcb assy VW20 D_4	NA	HALB	S.Real	268.94	PS_VW20 MQB_.	NO				
609739	15/04/2015	ZSCR	551	040-3	NA	'054	A2C85801000	NA	A2C83971900	1	pcb topSMD	NA	HALB	S.Real/AutoBF	367.17	PS_SDM30_.	NO	4988677752			
609740	15/04/2015	ZSCR	551	040-3	NA	'054	A2C86852400	87AB	A2C86852400	2	ACU HMCUD MY13 S10 12 XX 0 0 0 000	NA	FERT	NA	457.68	PS_HYUNDAI_.	NO	4988677771			
609741	15/04/2015	ZSCR	551	040-1	NA	'054	A2C91764400	NA	A2C92572700	1	pcb assy GMSDM30	NA	HALB	S.Real/AutoBF	399.9	PS_SDM30_.	NO	4988677690			
609762	15/04/2015	ZSCR	551	040-1	NA	'054	A2C86852400	NA	A2C87110200	1	pcb assy PTFSPEED10 D_26	NA	HALB	S.Real	214.34	PS_HYUNDAI_.	NO	4988679241			
609764	15/04/2015	ZSCR	551	040-1	NA	'054	A2C86852400	NA	A2C87110200	1	pcb assy PTFSPEED10 D_26	NA	HALB	S.Real	214.34	PS_HYUNDAI_.	NO	4988679241			
609766	15/04/2015	ZSCR	551	040-1	NA	'054	A2C81542300	NA	A2C81543200	1	pcb assy	NA	HALB	S.Real	442.38	PS_ARAMIS 2013_.	NO				
609769	15/04/2015	ZSCR	551	040-1	NA	'054	A2C91764400	NA	A2C92572700	1	pcb assy GMSDM30	NA	HALB	S.Real/AutoBF	399.9	PS_SDM30_.	NO	4988677690			
609778	15/04/2015	ZSCR	551	034-8	NA	'054	A2C82134700	NA	A2C53395715	1	housing WIC P BK A-B	NA	ROH	NA	48.55	PS_SDM30_.	NO				
609778	15/04/2015	ZSCR	551	034-8	NA	'054	A2C87074700	NA	A2C92598000	1	cover FIP T BK Laser Weld	NA	ROH	NA	2.56	PS_SDM30_.	NO				
609779	15/04/2015	ZSCR	551	034-2	NA	'054	A2C91764400	NA	A2C40000025	6	C ELEC AL 6 8mF 20 35V	NA	ROH	NA	50.28	PS_SDM30_.	NO	4988679406			
609788	15/04/2015	ZSCR	551	040-3	NA	'054	5WK43875	NA	A2C53216799MI	2	Manual insertion assy for CCG (V14)	NA	HALB	S.Real	984.98	OES_ARAMIS I_.	NO	4988678928			
609788	15/04/2015	ZSCR	551	040-3	NA	'054	5WK44057	NA	A2C53296376MI	1	Manual insertion assy for CCG (V24)	NA	HALB	S.Real	492.49	OES_ARAMIS I_.	NO	4988679115			
609918	15/04/2015	ZSCR	551	035-1	0	'054	A2C8661730092	NA	A2C00003407	4	"R LIN,100R,5%,TK200,125mW,0805"		ROH	NA	0.04	PS_ARAMIS III_F.FERNAND	NO				
609918	15/04/2015	ZSCR	551	035-1	0	'054	A2C8661730093	NA	A2C00003596	41	"17R8,1%,TK50,250mW,MINIMELF0204,LIN RES/"		ROH	NA	3.69	PS_ARAMIS III_F.FERNAND	NO				
609918	15/04/2015	ZSCR	551	035-1	0	'054	A2C8153300093	NA	A2C00003596	2	"17R8,1%,TK50,250mW,MINIMELF0204,LIN RES/"		ROH	NA	0.18	PS_ARAMIS III_F.FERNAND	NO				
609918	15/04/2015	ZSCR	551	035-1	0	'054	A2C8153280093	NA	A2C00003596	19	"17R8,1%,TK50,250mW,MINIMELF0204,LIN RES/"		ROH	NA	1.71	PS_ARAMIS III_F.FERNAND	NO				
609918	15/04/2015	ZSCR	551	035-1	0	'054	A2C8153120093	NA	A2C00003596	181	"17R8,1%,TK50,250mW,MINIMELF0204,LIN RES/"		ROH	NA	16.29	PS_ARAMIS III_F.FERNAND	NO	4988679333			
609918	15/04/2015	ZSCR	551	035-1	0	'054	A2C8661730092	NA	A2C00003778	8	"R LIN,10R,5%,TK250,125mW,0805"		ROH	NA	0.08	PS_ARAMIS III_F.FERNAND	NO				
609918	15/04/2015	ZSCR	551	035-1	0	'054	A2C8153300092	NA	A2C00004463	2	"R LIN,10K,1%,TK100,100mW,0603"		ROH	NA	0.02	PS_ARAMIS III_F.FERNAND	NO				
609918	15/04/2015	ZSCR	551	035-1	0	'054	A2C8661730093	NA	A2C00004555	1	"R LIN,2K,1%,TK100,100mW,0603"		ROH	NA	0.01	PS_ARAMIS III_F.FERNAND	NO				
609918	15/04/2015	ZSCR	551	035-1	0	'054	A2C8153300092	NA	A2C00004555	1	"R LIN,2K,1%,TK100,100mW,0603"		ROH	NA	0.01	PS_ARAMIS III_F.FERNAND	NO				
609918	15/04/2015	ZSCR	551	035-1	0	'054	A2C8153280093	NA	A2C00004555	1	"R LIN,2K,1%,TK100,100mW,0603"		ROH	NA	0.01	PS_ARAMIS III_F.FERNAND	NO				
609918	15/04/2015	ZSCR	551	035-1	0	'054	A2C8153300092	NA	A2C00004567	1	"R LIN,51K1,1%,TK100,100mW,0603"		ROH	NA	0.01	PS_ARAMIS III_F.FERNAND	NO				
609918	15/04/2015	ZSCR	551	035-1	0	'054	A2C8661730093	NA	A2C00007695	12	"2,NPN,RET,100mA,50V,SOT363,BIP/BCR135/R<"		ROH	NA	1.92	PS_ARAMIS III_F.FERNAND	NO				
609918	15/04/2015	ZSCR	551	035-1	0	'054	A2C5337549793	NA	A2C00007695	4	"2,NPN,RET,100mA,50V,SOT363,BIP/BCR135/R<"		ROH	NA	0.64	PS_ARAMIS III_F.FERNAND	NO				
609918	15/04/2015	ZSCR	551	035-1	0	'054	A2C8153300093	NA	A2C00007695	2	"2,NPN,RET,100mA,50V,SOT363,BIP/BCR135/R<"		ROH	NA	0.32	PS_ARAMIS III_F.FERNAND	NO				
609918	15/04/2015	ZSCR	551	035-1	0	'054	A2C8661730092	NA	A2C00007729	28	"R LIN,12K4,1%,TK100,100mW,0603"		ROH	NA	0.28	PS_ARAMIS III_F.FERNAND	NO				
609918	15/04/2015	ZSCR	551	035-1	0	'054	A2C8153300092	NA	A2C00007729	8	"R LIN,12K4,1%,TK100,100mW,0603"		ROH	NA	0.08	PS_ARAMIS III_F.FERNAND	NO				
609918	15/04/2015	ZSCR	551	035-1	0	'054	A2C8153300092	NA	A2C00008506	1	"0R1,5%,TK100,1W,MELF0207,LIN RES/MMB"		ROH	NA	0.67	PS_ARAMIS III_F.FERNAND	NO				
609918	15/04/2015	ZSCR	551	035-1	0	'054	A2C8153300092	NA	A2C00010760	1	"1,PNP,NORMAL,100mA,50V,SOT323,BIP/BCR158"		ROH	NA	0.11	PS_ARAMIS III_F.FERNAND	NO				
609918	15/04/2015	ZSCR	551	035-1	0	'054	A2C5337549893	NA	A2C00011374	1	"R LIN,8K25,1%,TK100,63mW,0402"		ROH	NA	0.01	PS_ARAMIS III_F.FERNAND	NO				
609918	15/04/2015	ZSCR	551	035-1	0	'054	A2C8661730093	NA	A2C00011374	30	"R LIN,8K25,1%,TK100,63mW,0402"		ROH	NA	0.3	PS_ARAMIS III_F.FERNAND	NO				
609918	15/04/2015	ZSCR	551	035-1	0	'054	A2C8661730092	NA	A2C00011374	36	"R LIN,8K25,1%,TK100,63mW,0402"		ROH	NA	0.36	PS_ARAMIS III_F.FERNAND	NO				
609918	15/04/2015	ZSCR	551	035-1	0	'054	A2C5337549793	NA	A2C00011374	1	"R LIN,8K25,1%,TK100,63mW,0402"		ROH	NA	0.01	PS_ARAMIS III_F.FERNAND	NO				
609918	15/04/2015	ZSCR	551	035-1	0	'054	A2C8153300093	NA	A2C00011374	2	"R LIN,8K25,1%,TK100,63mW,0402"		ROH	NA	0.02	PS_ARAMIS III_F.FERNAND	NO				
609918	15/04/2015	ZSCR	551	035-1	0	'054	A2C8153300092	NA	A2C00011374	50	"R LIN,8K25,1%,TK100,63mW,0402"		ROH	NA	0.5	PS_ARAMIS III_F.FERNAND	NO				
609918	15/04/2015	ZSCR	551	035-1	0	'054	A2C8153280093	NA	A2C00011374	1	"R LIN,8K25,1%,TK100,63mW,0402"		ROH	NA	0.01	PS_ARAMIS III_F.FERNAND	NO				
609918	15/04/2015	ZSCR	551	035-1	0	'054	A2C8153120093	NA	A2C00011374	117	"R LIN,8K25,1%,TK100,63mW,0402"		ROH	NA	1.17	PS_ARAMIS III_F.FERNAND	NO	4988679333			
609918	15/04/2015	ZSCR	551	035-1	0	'054	A2C5337549893	NA	A2C00019592	2	"R LIN,5K62,1%,TK100,63mW,0402"		ROH	NA	0.02	PS_ARAMIS III_F.FERNAND	NO				
609918	15/04/2015	ZSCR	551	035-1	0	'054	A2C8153300092	NA	A2C00019592	5	"R LIN,5K62,1%,TK100,63mW,0402"		ROH	NA	0.05	PS_ARAMIS III_F.FERNAND	NO				
609918	15/04/2015	ZSCR	551	035-1	0	'054	A2C8153300093	NA	A2C00021086	60	"1,OP AMP,100KHz,SOT23-5,OP-COMP/TS321I"		ROH	NA	105.6	PS_ARAMIS III_F.FERNAND	NO				
609918	15/04/2015	ZSCR	551	035-1	0	'054	A2C8661730092	NA	A2C00024964	1	"T BIP/BC847BW,SOT323"		ROH	NA	0.09	PS_ARAMIS III_F.FERNAND	NO				
609918	15/04/2015	ZSCR	551	035-1	0	'054	A2C8153120093	NA	A2C00028102	116	"2,OP AMP,0Hz,TSSOP8,OP-COMP/TLC2272-QPW"		ROH	NA	213.44	PS_ARAMIS III_F.FERNAND	NO	4988679333			
609918	15/04/2015	ZSCR	551	035-1	0	'054	A2C8661730092	NA	A2C00029576	35	"C CER,X7R,2.2uF,10%,16V,0805,Sn"		ROH	NA	3.15	PS_ARAMIS III_F.FERNAND	NO				
609918	15/04/2015	ZSCR	551	035-1	0	'054	A2C8153300092	NA	A2C00029576	13	"C CER,X7R,2.2uF,10%,16V,0805,Sn"		ROH	NA	1.17	PS_ARAMIS III_F.FERNAND	NO				
609918	15/04/2015	ZSCR	551	035-1	0	'054	A2C8661730093	NA	A2C00029909	9	"10MHz,0.5%,CSTCE,CER RESONATOR"		ROH	NA	7.47	PS_ARAMIS III_F.FERNAND	NO				
609918	15/04/2015	ZSCR	551	035-1	0	'054	A2C8661730092	NA	A2C00031005	1	"4,EQ ISO,konvex 1206,47R,1%,63mW,NET RES"		ROH	NA	0.06	PS_ARAMIS III_F.FERNAND	NO				
609918	15/04/2015	ZSCR	551	035-1	0	'054	A2C8661730093	NA	A2C00031009	7	"4,EQ ISO,konvex 1206,1K,1%,63mW,NET RES/"		ROH	NA	0.42	PS_ARAMIS III_F.FERNAND	NO				
609918	15/04/2015	ZSCR	551	035-1	0	'054	A2C8661730092	NA	A2C00031355	125	"200V,250mA,1,FAST,SOD323,RECT DIODE/BAS2"		ROH	NA	13.75	PS_ARAMIS III_F.FERNAND	NO				
609918	15/04/2015	ZSCR	551	035-1	0	'054	A2C5337549793	NA	A2C00031355	20	"200V,250mA,1,FAST,SOD323,RECT DIODE/BAS2"		ROH	NA	2.2	PS_ARAMIS III_F.FERNAND	NO				
609918	15/04/2015	ZSCR	551	035-1	0	'054	A2C8153280093	NA	A2C00031355	3	"200V,250mA,1,FAST,SOD323,RECT DIODE/BAS2"		ROH	NA	0.33	PS_ARAMIS III_F.FERNAND	NO				
609918	15/04/2015	ZSCR	551	035-1	0	'054	A2C8153120093	NA	A2C00031355	5	"200V,250mA,1,FAST,SOD323,RECT DIODE/BAS2"		ROH	NA	0.55	PS_ARAMIS III_F.FERNAND	NO	4988679333			
609918	15/04/2015	ZSCR	551	035-1	0	'054	A2C5337549893	NA	A2C00034350	1	"32V,33V,7VA,FLYBACKCONV,TRAFO/"		ROH	NA	8.32	PS_ARAMIS III_F.FERNAND	NO				
609918	15/04/2015	ZSCR	551	035-1	0	'054	A2C8661730093	NA	A2C00034350	35	"32V,33V,7VA,FLYBACKCONV,TRAFO/"		ROH	NA	291.2	PS_ARAMIS III_F.FERNAND	NO				
609918	15/04/2015	ZSCR	551	035-1	0	'054	A2C5337549793	NA	A2C00034350	1	"32V,33V,7VA,FLYBACKCONV,TRAFO/"		ROH	NA	8.32	PS_ARAMIS III_F.FERNAND	NO				
609918	15/04/2015	ZSCR	551	035-1	0	'054	A2C8153300093	NA	A2C00034350	8	"32V,33V,7VA,FLYBACKCONV,TRAFO/"		ROH	NA	66.56	PS_ARAMIS III_F.FERNAND	NO				
609918	15/04/2015	ZSCR	551	035-1	0	'054	A2C8153280093	NA	A2C00034350	6	"32V,33V,7VA,FLYBACKCONV,TRAFO/"		ROH	NA	49.92	PS_ARAMIS III_F.FERNAND	NO				
609918	15/04/2015	ZSCR	551	035-1	0	'054	A2C8153120093	NA	A2C00034350	51	"32V,33V,7VA,FLYBACKCONV,TRAFO/"		ROH	NA	424.32	PS_ARAMIS III_F.FERNAND	NO	4988679333			
609918	15/04/2015	ZSCR	551	035-1	0	'054	A2C5337549893	NA	A2C00035033	1	"1,N_CHAN,MOS,POWER,55V,23A,40mOhm,TO252/"		ROH	NA	1.69	PS_ARAMIS III_F.FERNAND	NO				
609918	15/04/2015	ZSCR	551	035-1	0	'054	A2C8661730093	NA	A2C00037377	1	"6.8uH,570mA,SMD,COIL/SIMID 1210-H100"		ROH	NA	0.29	PS_ARAMIS III_F.FERNAND	NO				
609918	15/04/2015	ZSCR	551	035-1	0	'054	A2C8153300093	NA	A2C00037377	1	"6.8uH,570mA,SMD,COIL/SIMID 1210-H100"		ROH	NA	0.29	PS_ARAMIS III_F.FERNAND	NO				
609918	15/04/2015	ZSCR	551	035-1	0	'054	A2C8661730093	NA	A2C00037378	51	"TA CAP,TA,47uF,10%,6.3V,SMD"		ROH	NA	41.31	PS_ARAMIS III_F.FERNAND	NO				
609918	15/04/2015	ZSCR	551	035-1	0	'054	A2C8153280093	NA	A2C00037378	28	"TA CAP,TA,47uF,10%,6.3V,SMD"		ROH	NA	22.68	PS_ARAMIS III_F.FERNAND	NO				
609918	15/04/2015	ZSCR	551	035-1	0	'054	A2C8153120093	NA	A2C00037378	76	"TA CAP,TA,47uF,10%,6.3V,SMD"		ROH	NA	61.56	PS_ARAMIS III_F.FERNAND	NO	4988679333			
609918	15/04/2015	ZSCR	551	035-1	0	'054	A2C5337549793	NA	A2C00037383	2	"TA CAP,TA,22uF,10%,25V,SMD"		ROH	NA	4.58	PS_ARAMIS III_F.FERNAND	NO				
609918	15/04/2015	ZSCR	551	035-1	0	'054	A2C8153300092	NA	A2C00037383	1	"TA CAP,TA,22uF,10%,25V,SMD"		ROH	NA	2.29	PS_ARAMIS III_F.FERNAND	NO				
609918	15/04/2015	ZSCR	551	035-1	0	'054	A2C8153280093	NA	A2C00037383	6	"TA CAP,TA,22uF,10%,25V,SMD"		ROH	NA	13.74	PS_ARAMIS III_F.FERNAND	NO				
609918	15/04/2015	ZSCR	551	035-1	0	'054	A2C5337549893	NA	A2C00037522	2	"1,P_CHAN,MOS,POWER,30V,5.3A,48mOhm,TSOP"		ROH	NA	1.82	PS_ARAMIS III_F.FERNAND	NO				
609918	15/04/2015	ZSCR	551	035-1	0	'054	A2C8153300092	NA	A2C00039660	25	"2K55,0.1%,TK25,100mW,0603,LIN RES/RT0603"		ROH	NA	5.25	PS_ARAMIS III_F.FERNAND	NO				
609918	15/04/2015	ZSCR	551	035-1	0	'054	A2C8661730093	NA	A2C00042588	2	"825R,1%,TK100,100mW,0603,LIN RES/MCR"		ROH	NA	0.02	PS_ARAMIS III_F.FERNAND	NO				
